Id	sample_1A	sample_1B	sample_1C	sample_3A	sample_3B	sample_3C	sample_4A	sample_4B	sample_4C	sample_5A	sample_5B	sample_5C	sample_6A	sample_6B	sample_6C	norm.sample_1A	norm.sample_1B	norm.sample_1C	norm.sample_3A	norm.sample_3B	norm.sample_3C	norm.sample_4A	norm.sample_4B	norm.sample_4C	norm.sample_5A	norm.sample_5B	norm.sample_5C	norm.sample_6A	norm.sample_6B	norm.sample_6C	baseMean	All	minus 5614	minus 6086	minus 10675	minus SICO	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
NLANBGKA_00751	11435	16937	802	397	3744	939	5160	834	917	14017	1698	1148	78	127	467	1978	1981	1763	1458	1663	1338	1663	1438	1546	1456	1338	852	870	773	980	1406.45	1907	1486	1549	1215	874	0.569	-0.813	-4.741	2.12375957704624e-06	7.92742962525982e-05	0.0199	0.0108	0.0175	0.0175	TRUE	0.3274
NLANBGKA_01673	965	1779	96	48	333	130	510	117	162	1385	166	202	12	11	40	167	208	211	176	148	185	164	202	273	144	131	150	134	67	84	162.93	195	170	213	142	95	0.42	-1.252	-4.728	2.26435464513604e-06	8.014443107633e-05	0.023	0.0185	0.0208	0.0208	TRUE	0.1092
NLANBGKA_01592	660	1222	57	29	226	77	392	83	78	909	128	121	3	13	23	114	143	125	106	100	110	126	143	131	94	101	90	33	79	48	103.06	127	105	133	95	53	0.407	-1.296	-4.538	5.68669309105607e-06	0.000179515068387932	0.0062	0.0236	0.0138	0.0138	TRUE	0.1285
NLANBGKA_01032	23398	27425	1587	701	6549	1907	9307	1766	1638	17992	2053	2308	140	353	1035	4047	3208	3488	2574	2909	2718	3000	3045	2761	1869	1618	1712	1562	2148	2172	2588.76	3581	2734	2935	1733	1961	0.68	-0.557	-4.5	6.79754146580517e-06	0.000208934958738432	0.0108	0.0103	0.0093	0.0093	TRUE	0.1086
NLANBGKA_01621	1162	1607	75	24	321	90	470	104	86	1382	162	143	5	8	37	201	188	165	88	143	128	151	179	145	144	128	106	56	49	78	129.87	185	120	158	126	61	0.423	-1.243	-4.457	8.29618768847237e-06	0.000242248680503393	0.0154	0.0208	0.0182	0.0182	TRUE	0.2542
NLANBGKA_01030	48379	87089	4691	1959	16670	4810	25247	3873	5782	41290	5849	5549	562	730	2586	8368	10186	10310	7194	7405	6856	8138	6679	9746	4290	4609	4117	6269	4441	5428	6935.64	9621	7152	8188	4339	5379	0.655	-0.611	-4.372	1.22986290792933e-05	0.000334065087549176	0.0161	0.0099	0.0134	0.0134	TRUE	0.0597
NLANBGKA_01705	516	796	54	55	538	156	450	97	92	2664	289	269	7	6	38	89	93	119	202	239	222	145	167	155	277	228	200	78	37	80	155.34	100	221	156	235	65	0.442	-1.178	-4.336	1.4479779462028e-05	0.000384372327537471	0.0139	0.019	0.0163	0.0163	TRUE	0.2146
NLANBGKA_01850	955	1490	70	34	358	94	488	58	91	694	77	63	6	8	28	165	174	154	125	159	134	157	100	153	72	61	47	67	49	59	111.72	164	139	137	60	58	0.412	-1.281	-4.231	2.32265585128705e-05	0.000589752616152887	0.0215	0.0226	0.0221	0.0221	TRUE	0.1826
NLANBGKA_00979	3504	5633	238	154	1524	380	1910	349	329	5133	683	509	25	49	196	606	659	523	566	677	542	616	602	555	533	538	378	279	298	411	518.77	596	595	591	483	329	0.587	-0.768	-4.17	3.04070070288374e-05	0.000682988157878502	0.0197	0.0125	0.0158	0.0158	TRUE	0.25
NLANBGKA_01138	544	887	38	15	174	37	240	42	37	981	101	95	1	4	11	94	104	84	55	77	53	77	72	62	102	80	70	11	24	23	65.95	94	62	70	84	19	0.302	-1.725	-4.002	6.28851724523492e-05	0.00118467550684426	0.0215	0.0315	0.0264	0.0264	TRUE	0.272
NLANBGKA_00580	1015	2019	142	98	656	175	905	183	154	3554	408	279	14	27	55	176	236	312	360	291	249	292	316	260	369	321	207	156	164	115	255	241	300	289	299	145	0.479	-1.061	-3.969	7.2109177283629e-05	0.00131599248542623	0.0461	0.0154	0.0308	0.0308	TRUE	0.123
NLANBGKA_01308	721	1146	58	31	290	80	377	69	79	1487	140	153	3	11	27	125	134	127	114	129	114	122	119	133	154	110	114	33	67	57	110.13	129	119	125	126	52	0.45	-1.152	-3.958	7.54230276039656e-05	0.00135529378832972	0.0117	0.0228	0.0166	0.0166	TRUE	0.2108
NLANBGKA_00227	1322	1750	72	41	386	117	550	101	89	1747	199	227	8	16	39	229	205	158	151	171	167	177	174	150	182	157	168	89	97	82	157.13	197	163	167	169	89	0.516	-0.954	-3.93	8.50622995238752e-05	0.00149429935642893	0.0083	0.0189	0.0132	0.0132	TRUE	0.0738
NLANBGKA_01185	2064	3109	162	75	655	161	1055	211	211	3368	372	281	23	35	82	357	364	356	275	291	229	340	364	356	350	293	208	257	213	172	295.02	359	265	353	284	214	0.57	-0.812	-3.858	0.000114327912330497	0.00188077467045099	0.0203	0.0146	0.0176	0.0176	TRUE	0.1377
NLANBGKA_01506	3319	5469	283	145	1229	317	1824	301	354	3325	480	470	42	51	192	574	640	622	532	546	452	588	519	597	345	378	349	469	310	403	488.25	612	510	568	357	394	0.681	-0.554	-3.813	0.000137320178595517	0.00219712285752828	0.0039	0.0127	0.0078	0.0078	TRUE	0.0845
NLANBGKA_01220	999	1738	80	39	393	99	646	124	112	1081	143	95	15	19	36	173	203	176	143	175	141	208	214	189	112	113	70	167	116	76	151.71	184	153	204	98	120	0.506	-0.983	-3.778	0.000158081058596507	0.00246184901920961	0.0269	0.0192	0.0226	0.0226	TRUE	0.2334
NLANBGKA_01098	5941	8451	352	185	2009	562	2644	411	544	6731	844	816	49	87	276	1028	988	774	679	892	801	852	709	917	699	665	605	547	529	579	751.03	930	791	826	656	552	0.672	-0.573	-3.696	0.000218771327636441	0.00307861338167908	0.0107	0.0116	0.0117	0.0117	TRUE	0.0875
NLANBGKA_00149	966	1854	92	80	495	120	615	118	151	1732	258	195	14	11	59	167	217	202	294	220	171	198	203	255	180	203	145	156	67	124	186.79	195	228	219	176	116	0.522	-0.938	-3.689	0.000224787003811155	0.00308883788766387	0.0286	0.0174	0.0223	0.0223	TRUE	0.1007
NLANBGKA_01271	767	1463	73	65	655	206	569	113	105	3303	326	239	10	9	49	133	171	160	239	291	294	183	195	177	343	257	177	112	55	103	192.62	155	275	185	259	90	0.491	-1.028	-3.681	0.000232418595398996	0.0031565688305352	0.0352	0.0172	0.0263	0.0263	TRUE	0.048
NLANBGKA_00748	6280	10875	467	248	2104	604	3354	691	700	8453	1100	1286	72	123	436	1086	1272	1026	911	935	861	1081	1192	1180	878	867	954	803	748	915	980.61	1128	902	1151	900	822	0.73	-0.453	-3.66	0.000252340332130022	0.0033492444082712	0.0046	0.0112	0.0073	0.0073	TRUE	0.0647
NLANBGKA_01494	2107	2869	187	110	820	243	1127	214	261	2670	378	346	28	30	129	364	336	411	404	364	346	363	369	440	277	298	257	312	183	271	333.02	370	371	391	277	255	0.652	-0.617	-3.628	0.000285669094323365	0.00370735002410767	0.0057	0.014	0.0098	0.0098	TRUE	0.1357
NLANBGKA_01598	1893	3683	193	101	849	207	1107	152	209	3058	476	388	13	30	103	327	431	424	371	377	295	357	262	352	318	375	288	145	183	216	314.73	394	348	324	327	181	0.591	-0.76	-3.618	0.000297357954500172	0.00377515316148044	0.0195	0.0143	0.017	0.017	TRUE	0.1276
NLANBGKA_00753	1099	1759	107	56	400	102	563	48	130	1402	193	106	5	14	31	190	206	235	206	178	145	181	83	219	146	152	79	56	85	65	148.36	210	176	161	126	69	0.426	-1.23	-3.585	0.000337302198481729	0.00414704176659641	0.0773	0.0194	0.0452	0.0452	TRUE	0.2367
NLANBGKA_01171	2187	2495	129	65	591	155	901	211	171	1737	183	260	16	28	96	378	292	284	239	263	221	290	364	288	180	144	193	178	170	202	245.74	318	241	314	172	183	0.603	-0.73	-3.565	0.000364521410175317	0.00438928873283268	0.015	0.0156	0.0152	0.0152	TRUE	0.1417
NLANBGKA_00957	642	866	26	13	147	34	227	36	40	438	47	65	4	4	9	111	101	57	48	65	48	73	62	67	46	37	48	45	24	19	56.82	90	54	67	44	29	0.351	-1.51	-3.505	0.000457445539215152	0.00539693323033634	0.0315	0.035	0.0335	0.0335	TRUE	0.2648
NLANBGKA_00658	2186	3690	190	108	757	206	1049	192	221	2916	443	416	21	40	105	378	432	418	397	336	294	338	331	373	303	349	309	234	243	220	330.28	409	342	347	320	232	0.662	-0.595	-3.498	0.000468357009000738	0.00543755951751441	0.0046	0.0141	0.0088	0.0088	TRUE	0.0542
NLANBGKA_00228	1341	2081	95	54	437	125	645	93	132	1669	224	318	14	13	56	232	243	209	198	194	178	208	160	222	173	176	236	156	79	118	185.61	228	190	197	195	118	0.572	-0.806	-3.49	0.000483094347154586	0.00553190389682899	0.0123	0.0175	0.015	0.015	TRUE	0.0723
NLANBGKA_01837	1342	1577	83	48	327	95	531	76	124	2104	234	180	9	11	45	232	184	182	176	145	135	171	131	209	219	184	134	100	67	94	157.7	199	152	170	179	87	0.515	-0.959	-3.472	0.000516740042784875	0.00580338817281475	0.0298	0.0188	0.0243	0.0243	TRUE	0.0811
NLANBGKA_01254	393	472	24	10	106	33	168	33	43	424	40	45	2	3	10	68	55	53	37	47	47	54	57	72	44	32	33	22	18	21	44.05	59	44	61	36	20	0.342	-1.548	-3.455	0.000551312280592072	0.00610598408958589	0	0.0423	0.0294	0.0294	TRUE	0.1946
NLANBGKA_01839	484	730	33	24	130	48	180	29	43	506	53	63	3	5	7	84	85	73	88	58	68	58	50	72	53	42	47	33	30	15	57.07	81	71	60	47	26	0.354	-1.499	-3.453	0.000554138967034336	0.00610598408958589	0.012	0.0348	0.0247	0.0247	TRUE	0.5104
NLANBGKA_01159	401	536	20	14	80	23	149	32	26	418	51	79	2	3	5	69	63	44	51	36	33	48	55	44	43	40	59	22	18	10	42.4	59	40	49	47	17	0.287	-1.802	-3.444	0.000572981679798465	0.00625460375705241	0.0191	0.0435	0.0327	0.0327	TRUE	0.2837
NLANBGKA_00818	906	1596	72	35	325	93	455	73	100	922	112	95	8	11	40	157	187	158	129	144	133	147	126	169	96	88	70	89	67	84	122.85	167	135	147	85	80	0.546	-0.873	-3.401	0.000671207643788661	0.00706279754905546	0.0098	0.0214	0.0153	0.0153	TRUE	0.0661
NLANBGKA_01484	746	902	39	18	200	55	322	61	51	652	75	98	1	8	26	129	105	86	66	89	78	104	105	86	68	59	73	11	49	55	77.5	107	78	98	67	38	0.469	-1.093	-3.364	0.000766848770640697	0.00778851620963768	0.0149	0.0282	0.0221	0.0221	TRUE	0.1286
NLANBGKA_01617	2262	4001	206	106	957	273	1166	278	269	3982	467	507	34	42	134	391	468	453	389	425	389	376	479	453	414	368	376	379	256	281	393.2	437	401	436	386	305	0.678	-0.561	-3.362	0.000775025152901965	0.00780370153956462	0.0079	0.0134	0.0102	0.0102	TRUE	0.0851
NLANBGKA_00080	1029	1457	75	36	367	118	560	121	107	1426	142	121	11	16	51	178	170	165	132	163	168	181	209	180	148	112	90	123	97	107	148.2	171	154	190	117	109	0.567	-0.819	-3.338	0.000844090814961011	0.00835506840571577	0.0171	0.0194	0.0182	0.0182	TRUE	0.3029
NLANBGKA_01590	1328	2221	116	64	512	145	676	131	163	1091	172	137	17	23	67	230	260	255	235	227	207	218	226	275	113	136	102	190	140	141	196.85	248	223	240	117	157	0.628	-0.672	-3.303	0.000957109350531937	0.00939414891950674	0.0065	0.017	0.0117	0.0117	TRUE	0.0659
NLANBGKA_01307	955	1435	81	23	320	80	451	103	77	1837	229	198	11	9	40	165	168	178	84	142	114	145	178	130	191	180	147	123	55	84	138.94	170	113	151	173	87	0.548	-0.867	-3.286	0.00101736789470988	0.00974004672968149	0.016	0.0201	0.0182	0.0182	TRUE	0.1127
