ID	sample_1C
NLANBGKA_01088	0
NLANBGKA_01089	2
NLANBGKA_01090	19
NLANBGKA_01091	50
NLANBGKA_01092	23
NLANBGKA_01093	26
NLANBGKA_01094	177
NLANBGKA_01095	17
NLANBGKA_01096	1
NLANBGKA_01097	10
NLANBGKA_01098	352
NLANBGKA_01099	28
NLANBGKA_01100	18
NLANBGKA_01101	177
NLANBGKA_01102	114
NLANBGKA_01104	1
NLANBGKA_01105	1
NLANBGKA_01106	0
NLANBGKA_01107	22
NLANBGKA_01108	7
NLANBGKA_01109	12
NLANBGKA_01110	16
NLANBGKA_01111	4
NLANBGKA_01112	0
NLANBGKA_01113	4
NLANBGKA_01114	8
NLANBGKA_01115	22
NLANBGKA_01116	15
NLANBGKA_01117	4
NLANBGKA_01118	6
NLANBGKA_01119	8
NLANBGKA_01120	15
NLANBGKA_01121	0
NLANBGKA_01122	75
NLANBGKA_01123	11
NLANBGKA_01124	7
NLANBGKA_01125	25
NLANBGKA_01126	109
NLANBGKA_01127	9
NLANBGKA_01128	2
NLANBGKA_01129	3
NLANBGKA_01130	8
NLANBGKA_01131	13
NLANBGKA_01132	73
NLANBGKA_01133	53
NLANBGKA_01134	29
NLANBGKA_01135	0
NLANBGKA_01136	1
NLANBGKA_01137	0
NLANBGKA_01138	38
NLANBGKA_01139	151
NLANBGKA_01140	3
NLANBGKA_01141	0
NLANBGKA_01142	0
NLANBGKA_01143	32
NLANBGKA_01144	11
NLANBGKA_01145	23
NLANBGKA_01146	18
NLANBGKA_01147	62
NLANBGKA_01148	18
NLANBGKA_01149	14
NLANBGKA_01150	36
NLANBGKA_01151	54
NLANBGKA_01152	26
NLANBGKA_01153	11
NLANBGKA_01154	37
NLANBGKA_01155	30
NLANBGKA_01156	62
NLANBGKA_01157	6
NLANBGKA_01158	1
NLANBGKA_01159	20
NLANBGKA_01160	204
NLANBGKA_01161	10
NLANBGKA_01162	8
NLANBGKA_01163	20
NLANBGKA_01164	23
NLANBGKA_01165	23
NLANBGKA_01166	34
NLANBGKA_01167	39
NLANBGKA_01168	93
NLANBGKA_01169	79
NLANBGKA_01170	60
NLANBGKA_01171	129
NLANBGKA_01172	2
NLANBGKA_01173	2
NLANBGKA_01174	34
NLANBGKA_01175	0
NLANBGKA_01176	46
NLANBGKA_01177	91
NLANBGKA_01178	12
NLANBGKA_01179	5
NLANBGKA_01180	45
NLANBGKA_01181	82
NLANBGKA_01182	79
NLANBGKA_01183	78
NLANBGKA_01184	25
NLANBGKA_01185	162
NLANBGKA_01186	120
NLANBGKA_01187	6
NLANBGKA_01188	40
NLANBGKA_01189	9
NLANBGKA_01190	20
NLANBGKA_01191	37
NLANBGKA_01192	5
NLANBGKA_01194	26
NLANBGKA_01195	12
NLANBGKA_01196	2
NLANBGKA_01197	62
NLANBGKA_01198	14
NLANBGKA_01199	2
NLANBGKA_01200	16
NLANBGKA_01201	9
NLANBGKA_01202	108
NLANBGKA_01203	6
NLANBGKA_01204	15
NLANBGKA_01205	18
NLANBGKA_01206	8
NLANBGKA_01207	0
NLANBGKA_01208	0
NLANBGKA_01209	1
NLANBGKA_01210	0
NLANBGKA_01211	0
NLANBGKA_01212	2418
NLANBGKA_01214	0
NLANBGKA_01215	0
NLANBGKA_01216	0
NLANBGKA_01217	376
NLANBGKA_01218	0
NLANBGKA_01219	3
NLANBGKA_01220	80
NLANBGKA_01221	0
NLANBGKA_01222	1
NLANBGKA_01223	0
NLANBGKA_01224	3
NLANBGKA_01225	0
NLANBGKA_01226	5
NLANBGKA_01227	5
NLANBGKA_01228	1
NLANBGKA_01229	0
NLANBGKA_01230	18
NLANBGKA_01231	25
NLANBGKA_01232	9
NLANBGKA_01233	1
NLANBGKA_01234	2
NLANBGKA_01235	3
NLANBGKA_01236	2
NLANBGKA_01237	1
NLANBGKA_01238	0
NLANBGKA_01239	1
NLANBGKA_01240	2
NLANBGKA_01241	0
NLANBGKA_01242	0
NLANBGKA_01243	35
NLANBGKA_01244	13
NLANBGKA_01245	153
NLANBGKA_01246	20
NLANBGKA_01247	22
NLANBGKA_01248	49
NLANBGKA_01249	3
NLANBGKA_01250	6
NLANBGKA_01251	14
NLANBGKA_01252	19
NLANBGKA_01253	25
NLANBGKA_01254	24
NLANBGKA_01255	0
NLANBGKA_01256	41
NLANBGKA_01257	0
NLANBGKA_01258	2
NLANBGKA_01259	0
NLANBGKA_01260	16
NLANBGKA_01261	4
NLANBGKA_01262	0
NLANBGKA_01263	12
NLANBGKA_01264	12
NLANBGKA_01265	16
NLANBGKA_01266	1
NLANBGKA_01267	31
NLANBGKA_01268	11
NLANBGKA_01269	289
NLANBGKA_01270	10
NLANBGKA_01271	73
NLANBGKA_01272	48
NLANBGKA_01273	123
NLANBGKA_01274	109
NLANBGKA_01275	73
NLANBGKA_01276	0
NLANBGKA_01277	30
NLANBGKA_01278	20
NLANBGKA_01279	13
NLANBGKA_01280	1
NLANBGKA_01281	19
NLANBGKA_01282	6
NLANBGKA_01283	0
NLANBGKA_01284	1
NLANBGKA_01285	3
NLANBGKA_01286	0
NLANBGKA_01287	2
NLANBGKA_01288	4
NLANBGKA_01289	3
NLANBGKA_01290	27
NLANBGKA_01291	125
NLANBGKA_01301	7
NLANBGKA_01302	3
NLANBGKA_01303	4
NLANBGKA_01304	9
NLANBGKA_01305	3
NLANBGKA_01306	0
NLANBGKA_01307	81
NLANBGKA_01308	58
NLANBGKA_01309	63
NLANBGKA_01310	30
NLANBGKA_01311	29
NLANBGKA_01312	9
NLANBGKA_01313	10
NLANBGKA_01314	3
NLANBGKA_01315	0
NLANBGKA_01316	3
NLANBGKA_01317	1
NLANBGKA_01318	6
NLANBGKA_01319	3
NLANBGKA_01320	3
NLANBGKA_01321	2
NLANBGKA_01322	0
NLANBGKA_01323	95
NLANBGKA_01324	48
NLANBGKA_01325	5
NLANBGKA_01326	27
NLANBGKA_01327	1
NLANBGKA_01328	12
NLANBGKA_01329	30
NLANBGKA_01330	0
NLANBGKA_01331	18
NLANBGKA_01332	27
NLANBGKA_01333	6
NLANBGKA_01334	11
NLANBGKA_01335	25
NLANBGKA_01336	2
NLANBGKA_01337	55
NLANBGKA_01338	3
NLANBGKA_01339	32
NLANBGKA_01340	70
NLANBGKA_01341	16
NLANBGKA_01342	0
NLANBGKA_01343	6
NLANBGKA_01344	49
NLANBGKA_01345	4
NLANBGKA_01346	2
NLANBGKA_01347	0
NLANBGKA_01348	5
NLANBGKA_01349	10
NLANBGKA_01350	444
NLANBGKA_01351	83
NLANBGKA_01352	35
NLANBGKA_01353	7
NLANBGKA_01354	39
NLANBGKA_01355	5
NLANBGKA_01356	98
NLANBGKA_01357	19
NLANBGKA_01358	13
NLANBGKA_01359	8
NLANBGKA_01360	20
NLANBGKA_01361	11
NLANBGKA_01362	12
NLANBGKA_01363	5
NLANBGKA_01364	25
NLANBGKA_01365	41
NLANBGKA_01366	52
NLANBGKA_01367	182
NLANBGKA_01368	75
NLANBGKA_01369	92
NLANBGKA_01370	2
NLANBGKA_01371	6
NLANBGKA_01372	1
NLANBGKA_01373	3
NLANBGKA_01374	28
NLANBGKA_01375	89
NLANBGKA_01376	6
NLANBGKA_01377	12
NLANBGKA_01378	27
NLANBGKA_01379	17
NLANBGKA_01380	9
NLANBGKA_01381	0
NLANBGKA_01385	9
NLANBGKA_01386	5
NLANBGKA_01387	263
NLANBGKA_01388	75
NLANBGKA_01389	8
NLANBGKA_01390	9
NLANBGKA_01391	26
NLANBGKA_01392	3
NLANBGKA_01393	6
NLANBGKA_01394	87
NLANBGKA_01395	25
NLANBGKA_01396	32
NLANBGKA_01397	11
NLANBGKA_01398	41
NLANBGKA_01399	0
NLANBGKA_01400	0
NLANBGKA_01401	2
NLANBGKA_01402	1
NLANBGKA_01403	2
NLANBGKA_01404	6
NLANBGKA_01405	35
NLANBGKA_01406	9
NLANBGKA_01407	7
NLANBGKA_01408	9
NLANBGKA_01409	111
NLANBGKA_01410	20
NLANBGKA_01411	34
NLANBGKA_01412	0
NLANBGKA_01413	7
NLANBGKA_01414	86
NLANBGKA_01415	0
NLANBGKA_01416	534
NLANBGKA_01417	1
NLANBGKA_01418	0
NLANBGKA_01419	0
NLANBGKA_01420	10
NLANBGKA_01421	1
NLANBGKA_01422	0
NLANBGKA_01423	0
NLANBGKA_01424	5
NLANBGKA_01425	0
NLANBGKA_01426	47
NLANBGKA_01427	46
NLANBGKA_01428	65
NLANBGKA_01429	21
NLANBGKA_01430	20
NLANBGKA_01431	28
NLANBGKA_01432	13
NLANBGKA_01433	29
NLANBGKA_01434	43
NLANBGKA_01435	12
NLANBGKA_01436	0
NLANBGKA_01437	210
NLANBGKA_01438	13
NLANBGKA_01439	13
NLANBGKA_01440	3
NLANBGKA_01441	1
NLANBGKA_01442	15
NLANBGKA_01443	57
NLANBGKA_01444	55
NLANBGKA_01445	27
NLANBGKA_01446	96
NLANBGKA_01447	29
NLANBGKA_01448	94
NLANBGKA_01449	19
NLANBGKA_01450	10
NLANBGKA_01451	11
NLANBGKA_01452	23
NLANBGKA_01453	1
NLANBGKA_01454	0
NLANBGKA_01455	25
NLANBGKA_01456	15
NLANBGKA_01457	54
NLANBGKA_01458	18
NLANBGKA_01459	19
NLANBGKA_01460	10
NLANBGKA_01461	6
NLANBGKA_01462	140
NLANBGKA_01463	21
NLANBGKA_01464	8
NLANBGKA_01465	47
NLANBGKA_01466	2
NLANBGKA_01467	14
NLANBGKA_01468	0
NLANBGKA_01469	0
NLANBGKA_01470	1
NLANBGKA_01471	0
NLANBGKA_01472	0
NLANBGKA_01473	0
NLANBGKA_01474	4
NLANBGKA_01475	9
NLANBGKA_01476	2
NLANBGKA_01477	5
NLANBGKA_01478	18
NLANBGKA_01479	28
NLANBGKA_01480	0
NLANBGKA_01481	31
NLANBGKA_01482	14
NLANBGKA_01483	34
NLANBGKA_01484	39
NLANBGKA_01485	13
NLANBGKA_01486	19
NLANBGKA_01487	113
NLANBGKA_01488	56
NLANBGKA_01489	15
NLANBGKA_01490	0
NLANBGKA_01491	31
NLANBGKA_01492	0
NLANBGKA_01493	1
NLANBGKA_01494	187
NLANBGKA_01495	31
NLANBGKA_01496	98
NLANBGKA_01497	1
NLANBGKA_01498	15
NLANBGKA_01499	0
NLANBGKA_01500	41
NLANBGKA_01501	84
NLANBGKA_01502	1
NLANBGKA_01503	0
NLANBGKA_01504	58
NLANBGKA_01505	44
NLANBGKA_01506	283
NLANBGKA_01507	124
NLANBGKA_01508	52
NLANBGKA_01509	35
NLANBGKA_01510	0
NLANBGKA_01511	32
NLANBGKA_01512	58
NLANBGKA_01513	482
NLANBGKA_01514	11
NLANBGKA_01515	32
NLANBGKA_01516	46
NLANBGKA_01517	1
NLANBGKA_01518	0
NLANBGKA_01519	0
NLANBGKA_01520	0
NLANBGKA_01521	120
NLANBGKA_01522	0
NLANBGKA_01523	0
NLANBGKA_01524	1
NLANBGKA_01525	0
NLANBGKA_01526	2
NLANBGKA_01527	7
NLANBGKA_01528	2
NLANBGKA_01529	56
NLANBGKA_01530	0
NLANBGKA_01531	0
NLANBGKA_01532	0
NLANBGKA_01533	0
NLANBGKA_01534	0
NLANBGKA_01535	8
NLANBGKA_01536	0
NLANBGKA_01537	0
NLANBGKA_01538	1
NLANBGKA_01539	2
NLANBGKA_01540	19
NLANBGKA_01541	7
NLANBGKA_01542	49
NLANBGKA_01543	1
NLANBGKA_01544	2
NLANBGKA_01545	4
NLANBGKA_01546	0
NLANBGKA_01547	0
NLANBGKA_01548	1
NLANBGKA_01549	1
NLANBGKA_01550	0
NLANBGKA_01551	0
NLANBGKA_01552	0
NLANBGKA_01553	26
NLANBGKA_01554	18
NLANBGKA_01555	15
NLANBGKA_01556	0
NLANBGKA_01557	0
NLANBGKA_01558	3
NLANBGKA_01559	193
NLANBGKA_01560	5
NLANBGKA_01561	10
NLANBGKA_01562	11
NLANBGKA_01563	0
NLANBGKA_01564	5
NLANBGKA_01565	23
NLANBGKA_01566	0
NLANBGKA_01567	11
NLANBGKA_01568	5
NLANBGKA_01569	9
NLANBGKA_01570	0
NLANBGKA_01571	10
NLANBGKA_01572	15
NLANBGKA_01573	23
NLANBGKA_01574	0
NLANBGKA_01575	0
NLANBGKA_01576	41
NLANBGKA_01577	27
NLANBGKA_01578	7
NLANBGKA_01579	0
NLANBGKA_01580	0
NLANBGKA_01581	0
NLANBGKA_01582	0
NLANBGKA_01583	0
NLANBGKA_01584	5429
NLANBGKA_01585	490
NLANBGKA_01586	138
NLANBGKA_01587	55
NLANBGKA_01588	35
NLANBGKA_01589	54
NLANBGKA_01590	116
NLANBGKA_01591	33
NLANBGKA_01592	57
NLANBGKA_01593	76
NLANBGKA_01595	28
NLANBGKA_01596	23
NLANBGKA_01597	62
NLANBGKA_01598	193
NLANBGKA_01599	27
NLANBGKA_01600	32
NLANBGKA_01601	5
NLANBGKA_01602	11
NLANBGKA_01603	1
NLANBGKA_01604	0
NLANBGKA_01605	21
NLANBGKA_01606	0
NLANBGKA_01607	0
NLANBGKA_01608	0
NLANBGKA_01609	0
NLANBGKA_01610	82
NLANBGKA_01611	0
NLANBGKA_01612	0
NLANBGKA_01613	0
NLANBGKA_01614	341
NLANBGKA_01615	43
NLANBGKA_01616	32
NLANBGKA_01617	206
NLANBGKA_01618	0
NLANBGKA_01619	14
NLANBGKA_01620	36
NLANBGKA_01621	75
NLANBGKA_01622	0
NLANBGKA_01623	55
NLANBGKA_01624	1
NLANBGKA_01625	19
NLANBGKA_01626	22
NLANBGKA_01627	9
NLANBGKA_01628	189
NLANBGKA_01629	1
NLANBGKA_01630	21
NLANBGKA_01634	23
NLANBGKA_01635	176
NLANBGKA_01636	23
NLANBGKA_01637	20
NLANBGKA_01638	395
NLANBGKA_01639	16
NLANBGKA_01640	11
NLANBGKA_01641	22
NLANBGKA_01642	17
NLANBGKA_01643	157
NLANBGKA_01644	29
NLANBGKA_01645	26
NLANBGKA_01646	14
NLANBGKA_01647	13
NLANBGKA_01648	3
NLANBGKA_01649	0
NLANBGKA_01650	4
NLANBGKA_01651	20
NLANBGKA_01652	0
NLANBGKA_01653	80
NLANBGKA_01654	69
NLANBGKA_01655	61
NLANBGKA_01656	97
NLANBGKA_01657	8
NLANBGKA_01658	26
NLANBGKA_01659	0
NLANBGKA_01660	0
NLANBGKA_01661	6
NLANBGKA_01662	24
NLANBGKA_01663	1
NLANBGKA_01664	0
NLANBGKA_01665	0
NLANBGKA_01666	0
NLANBGKA_01667	1
NLANBGKA_01668	0
NLANBGKA_01669	1484
NLANBGKA_01670	2454
NLANBGKA_01671	21
NLANBGKA_01672	1537
NLANBGKA_01673	96
NLANBGKA_01674	0
NLANBGKA_01675	0
NLANBGKA_01676	1
NLANBGKA_01677	4
NLANBGKA_01678	7
NLANBGKA_01679	15
NLANBGKA_01680	2
NLANBGKA_01681	6
NLANBGKA_01682	8
NLANBGKA_01683	83
NLANBGKA_01684	23
NLANBGKA_01685	129
NLANBGKA_01686	71
NLANBGKA_01687	11
NLANBGKA_01688	28
NLANBGKA_01689	50
NLANBGKA_01690	1
NLANBGKA_01691	128
NLANBGKA_01692	19
NLANBGKA_01693	14
NLANBGKA_01694	78
NLANBGKA_01695	23
NLANBGKA_01696	1
NLANBGKA_01697	54
NLANBGKA_01699	2
NLANBGKA_01700	0
NLANBGKA_01701	0
NLANBGKA_01702	1
NLANBGKA_01703	8
NLANBGKA_01704	119
NLANBGKA_01705	54
NLANBGKA_01706	13
NLANBGKA_01707	0
NLANBGKA_01708	17
NLANBGKA_01709	1
NLANBGKA_01710	276
NLANBGKA_01711	19
NLANBGKA_01712	0
NLANBGKA_01713	74
NLANBGKA_01714	49
NLANBGKA_01715	41
NLANBGKA_01716	107
NLANBGKA_01717	79
NLANBGKA_01718	20
NLANBGKA_01719	158
NLANBGKA_01720	48
NLANBGKA_01721	99
NLANBGKA_01722	281
NLANBGKA_01723	39
NLANBGKA_01724	11
NLANBGKA_01725	24
NLANBGKA_01726	105
NLANBGKA_01727	61
NLANBGKA_01728	153
NLANBGKA_01729	5
NLANBGKA_01730	55
NLANBGKA_01731	64
NLANBGKA_01732	41
NLANBGKA_01733	66
NLANBGKA_01734	2
NLANBGKA_01735	190
NLANBGKA_01736	290
NLANBGKA_01737	62
NLANBGKA_01738	1
NLANBGKA_01739	2
NLANBGKA_01740	16
NLANBGKA_01741	95
NLANBGKA_01742	311
NLANBGKA_01743	103
NLANBGKA_01744	2
NLANBGKA_01745	0
NLANBGKA_01746	0
NLANBGKA_01747	0
NLANBGKA_01748	0
NLANBGKA_01749	137
NLANBGKA_01750	9
NLANBGKA_01751	213
NLANBGKA_01752	466
NLANBGKA_01753	406
NLANBGKA_01754	31
NLANBGKA_01755	9
NLANBGKA_01756	9
NLANBGKA_01757	1
NLANBGKA_01758	10
NLANBGKA_01759	29
NLANBGKA_01760	14
NLANBGKA_01761	15
NLANBGKA_01762	13
NLANBGKA_01763	4
NLANBGKA_01764	138
NLANBGKA_01765	2
NLANBGKA_01766	0
NLANBGKA_01767	6
NLANBGKA_01768	66
NLANBGKA_01769	40
NLANBGKA_01770	21
NLANBGKA_01771	0
NLANBGKA_01772	50
NLANBGKA_01773	40
NLANBGKA_01774	1
NLANBGKA_01775	3
NLANBGKA_01776	145
NLANBGKA_01777	223
NLANBGKA_01778	3
NLANBGKA_01779	1
NLANBGKA_01780	35
NLANBGKA_01781	25
NLANBGKA_01782	43
NLANBGKA_01783	33
NLANBGKA_01784	17
NLANBGKA_01785	7
NLANBGKA_01786	12
NLANBGKA_01787	29
NLANBGKA_01788	7
NLANBGKA_01789	9
NLANBGKA_01790	0
NLANBGKA_01791	75
NLANBGKA_01792	31
NLANBGKA_01793	76
NLANBGKA_01794	58
NLANBGKA_01795	4
NLANBGKA_01796	14
NLANBGKA_01797	10
NLANBGKA_01798	43
NLANBGKA_01799	3
NLANBGKA_01800	0
NLANBGKA_01801	0
NLANBGKA_01802	72
NLANBGKA_01803	0
NLANBGKA_01804	13
NLANBGKA_01805	100
NLANBGKA_01806	94
NLANBGKA_01807	19
NLANBGKA_01808	14
NLANBGKA_01809	2
NLANBGKA_01810	21
NLANBGKA_01811	0
NLANBGKA_01812	0
NLANBGKA_01813	17
NLANBGKA_01814	81
NLANBGKA_01815	62
NLANBGKA_01816	21
NLANBGKA_01817	100
NLANBGKA_01818	2
NLANBGKA_01819	47
NLANBGKA_01820	30
NLANBGKA_01821	51
NLANBGKA_01822	59
NLANBGKA_01823	10
NLANBGKA_01824	7
NLANBGKA_01825	6
NLANBGKA_01826	43
NLANBGKA_01827	14
NLANBGKA_01828	39
NLANBGKA_01829	2
NLANBGKA_01830	223
NLANBGKA_01831	4
NLANBGKA_01832	0
NLANBGKA_01833	0
NLANBGKA_01834	35
NLANBGKA_01835	0
NLANBGKA_01836	1
NLANBGKA_01837	83
NLANBGKA_01838	195
NLANBGKA_01839	33
NLANBGKA_01840	95
NLANBGKA_01841	0
NLANBGKA_01842	0
NLANBGKA_01843	0
NLANBGKA_01844	1
NLANBGKA_01845	18
NLANBGKA_01846	3
NLANBGKA_01847	13
NLANBGKA_01848	4
NLANBGKA_01849	3
NLANBGKA_01850	70
NLANBGKA_01851	54
NLANBGKA_01852	83
NLANBGKA_01853	113
NLANBGKA_01854	3
NLANBGKA_01855	0
NLANBGKA_01856	9
NLANBGKA_01857	4
NLANBGKA_01858	3
NLANBGKA_01859	3
NLANBGKA_01860	0
NLANBGKA_01861	2
NLANBGKA_01862	2
NLANBGKA_01863	0
NLANBGKA_01864	3
NLANBGKA_01865	2
NLANBGKA_01866	4
NLANBGKA_01867	0
NLANBGKA_01868	3
NLANBGKA_01869	506
NLANBGKA_01870	675
NLANBGKA_01871	0
NLANBGKA_01872	0
NLANBGKA_01873	32
NLANBGKA_01874	8
NLANBGKA_01875	87
NLANBGKA_01876	5
NLANBGKA_01877	16
NLANBGKA_01878	20
NLANBGKA_01879	20
NLANBGKA_01880	19
NLANBGKA_01881	51
NLANBGKA_01882	29
NLANBGKA_01883	26
NLANBGKA_01884	5
NLANBGKA_01885	37
NLANBGKA_01886	8
NLANBGKA_01887	12
NLANBGKA_01888	0
NLANBGKA_01889	4
NLANBGKA_01890	0
NLANBGKA_01891	9
NLANBGKA_01892	30
NLANBGKA_01893	0
NLANBGKA_01894	0
NLANBGKA_01895	4
NLANBGKA_01896	9
NLANBGKA_01897	15
NLANBGKA_01898	14
NLANBGKA_01899	3
NLANBGKA_01900	5
NLANBGKA_01901	3
NLANBGKA_01902	0
NLANBGKA_01903	0
NLANBGKA_01904	6
NLANBGKA_01905	6
NLANBGKA_01906	16
NLANBGKA_01907	0
NLANBGKA_01908	10
NLANBGKA_01909	8
NLANBGKA_01910	0
