ID	sample_6A
NLANBGKA_01088	0
NLANBGKA_01089	0
NLANBGKA_01090	4
NLANBGKA_01091	13
NLANBGKA_01092	4
NLANBGKA_01093	5
NLANBGKA_01094	31
NLANBGKA_01095	3
NLANBGKA_01096	0
NLANBGKA_01097	4
NLANBGKA_01098	49
NLANBGKA_01099	6
NLANBGKA_01100	3
NLANBGKA_01101	43
NLANBGKA_01102	40
NLANBGKA_01104	1
NLANBGKA_01105	0
NLANBGKA_01106	0
NLANBGKA_01107	5
NLANBGKA_01108	3
NLANBGKA_01109	3
NLANBGKA_01110	6
NLANBGKA_01111	2
NLANBGKA_01112	0
NLANBGKA_01113	1
NLANBGKA_01114	3
NLANBGKA_01115	5
NLANBGKA_01116	4
NLANBGKA_01117	0
NLANBGKA_01118	1
NLANBGKA_01119	1
NLANBGKA_01120	3
NLANBGKA_01121	0
NLANBGKA_01122	11
NLANBGKA_01123	1
NLANBGKA_01124	0
NLANBGKA_01125	6
NLANBGKA_01126	13
NLANBGKA_01127	2
NLANBGKA_01128	0
NLANBGKA_01129	0
NLANBGKA_01130	0
NLANBGKA_01131	0
NLANBGKA_01132	9
NLANBGKA_01133	4
NLANBGKA_01134	3
NLANBGKA_01135	0
NLANBGKA_01136	0
NLANBGKA_01137	0
NLANBGKA_01138	1
NLANBGKA_01139	25
NLANBGKA_01140	0
NLANBGKA_01141	0
NLANBGKA_01142	0
NLANBGKA_01143	7
NLANBGKA_01144	1
NLANBGKA_01145	9
NLANBGKA_01146	4
NLANBGKA_01147	8
NLANBGKA_01148	3
NLANBGKA_01149	2
NLANBGKA_01150	5
NLANBGKA_01151	8
NLANBGKA_01152	4
NLANBGKA_01153	0
NLANBGKA_01154	3
NLANBGKA_01155	5
NLANBGKA_01156	14
NLANBGKA_01157	0
NLANBGKA_01158	0
NLANBGKA_01159	2
NLANBGKA_01160	49
NLANBGKA_01161	3
NLANBGKA_01162	2
NLANBGKA_01163	7
NLANBGKA_01164	5
NLANBGKA_01165	7
NLANBGKA_01166	6
NLANBGKA_01167	1
NLANBGKA_01168	14
NLANBGKA_01169	10
NLANBGKA_01170	15
NLANBGKA_01171	16
NLANBGKA_01172	1
NLANBGKA_01173	1
NLANBGKA_01174	10
NLANBGKA_01175	0
NLANBGKA_01176	6
NLANBGKA_01177	9
NLANBGKA_01178	5
NLANBGKA_01179	1
NLANBGKA_01180	9
NLANBGKA_01181	8
NLANBGKA_01182	12
NLANBGKA_01183	19
NLANBGKA_01184	7
NLANBGKA_01185	23
NLANBGKA_01186	29
NLANBGKA_01187	1
NLANBGKA_01188	8
NLANBGKA_01189	4
NLANBGKA_01190	1
NLANBGKA_01191	10
NLANBGKA_01192	1
NLANBGKA_01194	5
NLANBGKA_01195	2
NLANBGKA_01196	0
NLANBGKA_01197	8
NLANBGKA_01198	6
NLANBGKA_01199	1
NLANBGKA_01200	2
NLANBGKA_01201	3
NLANBGKA_01202	16
NLANBGKA_01203	0
NLANBGKA_01204	3
NLANBGKA_01205	3
NLANBGKA_01206	0
NLANBGKA_01207	0
NLANBGKA_01208	0
NLANBGKA_01209	0
NLANBGKA_01210	0
NLANBGKA_01211	0
NLANBGKA_01212	443
NLANBGKA_01214	0
NLANBGKA_01215	0
NLANBGKA_01216	0
NLANBGKA_01217	65
NLANBGKA_01218	0
NLANBGKA_01219	2
NLANBGKA_01220	15
NLANBGKA_01221	0
NLANBGKA_01222	0
NLANBGKA_01223	0
NLANBGKA_01224	1
NLANBGKA_01225	0
NLANBGKA_01226	0
NLANBGKA_01227	4
NLANBGKA_01228	0
NLANBGKA_01229	0
NLANBGKA_01230	1
NLANBGKA_01231	2
NLANBGKA_01232	0
NLANBGKA_01233	3
NLANBGKA_01234	0
NLANBGKA_01235	2
NLANBGKA_01236	0
NLANBGKA_01237	0
NLANBGKA_01238	1
NLANBGKA_01239	0
NLANBGKA_01240	3
NLANBGKA_01241	0
NLANBGKA_01242	0
NLANBGKA_01243	22
NLANBGKA_01244	1
NLANBGKA_01245	23
NLANBGKA_01246	1
NLANBGKA_01247	6
NLANBGKA_01248	6
NLANBGKA_01249	0
NLANBGKA_01250	0
NLANBGKA_01251	5
NLANBGKA_01252	5
NLANBGKA_01253	2
NLANBGKA_01254	2
NLANBGKA_01255	0
NLANBGKA_01256	7
NLANBGKA_01257	0
NLANBGKA_01258	0
NLANBGKA_01259	1
NLANBGKA_01260	3
NLANBGKA_01261	1
NLANBGKA_01262	0
NLANBGKA_01263	4
NLANBGKA_01264	1
NLANBGKA_01265	1
NLANBGKA_01266	0
NLANBGKA_01267	7
NLANBGKA_01268	2
NLANBGKA_01269	68
NLANBGKA_01270	8
NLANBGKA_01271	10
NLANBGKA_01272	8
NLANBGKA_01273	36
NLANBGKA_01274	19
NLANBGKA_01275	14
NLANBGKA_01276	0
NLANBGKA_01277	12
NLANBGKA_01278	2
NLANBGKA_01279	5
NLANBGKA_01280	0
NLANBGKA_01281	1
NLANBGKA_01282	1
NLANBGKA_01283	0
NLANBGKA_01284	0
NLANBGKA_01285	0
NLANBGKA_01286	0
NLANBGKA_01287	0
NLANBGKA_01288	0
NLANBGKA_01289	1
NLANBGKA_01290	7
NLANBGKA_01291	20
NLANBGKA_01301	4
NLANBGKA_01302	0
NLANBGKA_01303	0
NLANBGKA_01304	4
NLANBGKA_01305	1
NLANBGKA_01306	0
NLANBGKA_01307	11
NLANBGKA_01308	3
NLANBGKA_01309	8
NLANBGKA_01310	6
NLANBGKA_01311	5
NLANBGKA_01312	1
NLANBGKA_01313	4
NLANBGKA_01314	0
NLANBGKA_01315	0
NLANBGKA_01316	0
NLANBGKA_01317	0
NLANBGKA_01318	2
NLANBGKA_01319	1
NLANBGKA_01320	0
NLANBGKA_01321	0
NLANBGKA_01322	0
NLANBGKA_01323	35
NLANBGKA_01324	7
NLANBGKA_01325	4
NLANBGKA_01326	7
NLANBGKA_01327	0
NLANBGKA_01328	2
NLANBGKA_01329	1
NLANBGKA_01330	0
NLANBGKA_01331	1
NLANBGKA_01332	2
NLANBGKA_01333	3
NLANBGKA_01334	1
NLANBGKA_01335	3
NLANBGKA_01336	0
NLANBGKA_01337	16
NLANBGKA_01338	1
NLANBGKA_01339	6
NLANBGKA_01340	12
NLANBGKA_01341	0
NLANBGKA_01342	0
NLANBGKA_01343	2
NLANBGKA_01344	7
NLANBGKA_01345	2
NLANBGKA_01346	0
NLANBGKA_01347	0
NLANBGKA_01348	6
NLANBGKA_01349	1
NLANBGKA_01350	70
NLANBGKA_01351	15
NLANBGKA_01352	6
NLANBGKA_01353	3
NLANBGKA_01354	2
NLANBGKA_01355	1
NLANBGKA_01356	18
NLANBGKA_01357	3
NLANBGKA_01358	3
NLANBGKA_01359	3
NLANBGKA_01360	0
NLANBGKA_01361	1
NLANBGKA_01362	2
NLANBGKA_01363	4
NLANBGKA_01364	4
NLANBGKA_01365	4
NLANBGKA_01366	2
NLANBGKA_01367	36
NLANBGKA_01368	15
NLANBGKA_01369	11
NLANBGKA_01370	0
NLANBGKA_01371	0
NLANBGKA_01372	1
NLANBGKA_01373	2
NLANBGKA_01374	13
NLANBGKA_01375	21
NLANBGKA_01376	0
NLANBGKA_01377	1
NLANBGKA_01378	2
NLANBGKA_01379	2
NLANBGKA_01380	3
NLANBGKA_01381	0
NLANBGKA_01385	0
NLANBGKA_01386	0
NLANBGKA_01387	67
NLANBGKA_01388	7
NLANBGKA_01389	4
NLANBGKA_01390	1
NLANBGKA_01391	4
NLANBGKA_01392	0
NLANBGKA_01393	0
NLANBGKA_01394	31
NLANBGKA_01395	10
NLANBGKA_01396	3
NLANBGKA_01397	5
NLANBGKA_01398	14
NLANBGKA_01399	0
NLANBGKA_01400	0
NLANBGKA_01401	2
NLANBGKA_01402	0
NLANBGKA_01403	0
NLANBGKA_01404	2
NLANBGKA_01405	4
NLANBGKA_01406	3
NLANBGKA_01407	2
NLANBGKA_01408	2
NLANBGKA_01409	20
NLANBGKA_01410	5
NLANBGKA_01411	4
NLANBGKA_01412	0
NLANBGKA_01413	1
NLANBGKA_01414	17
NLANBGKA_01415	0
NLANBGKA_01416	156
NLANBGKA_01417	0
NLANBGKA_01418	0
NLANBGKA_01419	0
NLANBGKA_01420	3
NLANBGKA_01421	0
NLANBGKA_01422	0
NLANBGKA_01423	0
NLANBGKA_01424	3
NLANBGKA_01425	0
NLANBGKA_01426	6
NLANBGKA_01427	9
NLANBGKA_01428	7
NLANBGKA_01429	2
NLANBGKA_01430	2
NLANBGKA_01431	9
NLANBGKA_01432	5
NLANBGKA_01433	3
NLANBGKA_01434	5
NLANBGKA_01435	8
NLANBGKA_01436	0
NLANBGKA_01437	36
NLANBGKA_01438	1
NLANBGKA_01439	6
NLANBGKA_01440	0
NLANBGKA_01441	1
NLANBGKA_01442	2
NLANBGKA_01443	10
NLANBGKA_01444	6
NLANBGKA_01445	7
NLANBGKA_01446	19
NLANBGKA_01447	4
NLANBGKA_01448	24
NLANBGKA_01449	11
NLANBGKA_01450	2
NLANBGKA_01451	4
NLANBGKA_01452	1
NLANBGKA_01453	0
NLANBGKA_01454	0
NLANBGKA_01455	8
NLANBGKA_01456	2
NLANBGKA_01457	11
NLANBGKA_01458	13
NLANBGKA_01459	4
NLANBGKA_01460	5
NLANBGKA_01461	0
NLANBGKA_01462	30
NLANBGKA_01463	4
NLANBGKA_01464	3
NLANBGKA_01465	10
NLANBGKA_01466	0
NLANBGKA_01467	2
NLANBGKA_01468	0
NLANBGKA_01469	0
NLANBGKA_01470	0
NLANBGKA_01471	0
NLANBGKA_01472	0
NLANBGKA_01473	0
NLANBGKA_01474	1
NLANBGKA_01475	2
NLANBGKA_01476	1
NLANBGKA_01477	3
NLANBGKA_01478	2
NLANBGKA_01479	4
NLANBGKA_01480	0
NLANBGKA_01481	3
NLANBGKA_01482	0
NLANBGKA_01483	5
NLANBGKA_01484	1
NLANBGKA_01485	0
NLANBGKA_01486	2
NLANBGKA_01487	3
NLANBGKA_01488	7
NLANBGKA_01489	2
NLANBGKA_01490	0
NLANBGKA_01491	2
NLANBGKA_01492	0
NLANBGKA_01493	0
NLANBGKA_01494	28
NLANBGKA_01495	10
NLANBGKA_01496	11
NLANBGKA_01497	0
NLANBGKA_01498	10
NLANBGKA_01499	0
NLANBGKA_01500	8
NLANBGKA_01501	16
NLANBGKA_01502	0
NLANBGKA_01503	0
NLANBGKA_01504	13
NLANBGKA_01505	11
NLANBGKA_01506	42
NLANBGKA_01507	28
NLANBGKA_01508	9
NLANBGKA_01509	4
NLANBGKA_01510	0
NLANBGKA_01511	5
NLANBGKA_01512	16
NLANBGKA_01513	67
NLANBGKA_01514	2
NLANBGKA_01515	9
NLANBGKA_01516	8
NLANBGKA_01517	0
NLANBGKA_01518	0
NLANBGKA_01519	0
NLANBGKA_01520	0
NLANBGKA_01521	33
NLANBGKA_01522	0
NLANBGKA_01523	0
NLANBGKA_01524	0
NLANBGKA_01525	0
NLANBGKA_01526	1
NLANBGKA_01527	3
NLANBGKA_01528	0
NLANBGKA_01529	20
NLANBGKA_01530	0
NLANBGKA_01531	1
NLANBGKA_01532	0
NLANBGKA_01533	0
NLANBGKA_01534	1
NLANBGKA_01535	0
NLANBGKA_01536	0
NLANBGKA_01537	0
NLANBGKA_01538	0
NLANBGKA_01539	0
NLANBGKA_01540	1
NLANBGKA_01541	0
NLANBGKA_01542	5
NLANBGKA_01543	1
NLANBGKA_01544	0
NLANBGKA_01545	0
NLANBGKA_01546	0
NLANBGKA_01547	0
NLANBGKA_01548	0
NLANBGKA_01549	0
NLANBGKA_01550	0
NLANBGKA_01551	0
NLANBGKA_01552	0
NLANBGKA_01553	4
NLANBGKA_01554	2
NLANBGKA_01555	1
NLANBGKA_01556	0
NLANBGKA_01557	0
NLANBGKA_01558	0
NLANBGKA_01559	12
NLANBGKA_01560	1
NLANBGKA_01561	1
NLANBGKA_01562	3
NLANBGKA_01563	0
NLANBGKA_01564	1
NLANBGKA_01565	3
NLANBGKA_01566	0
NLANBGKA_01567	2
NLANBGKA_01568	4
NLANBGKA_01569	3
NLANBGKA_01570	0
NLANBGKA_01571	1
NLANBGKA_01572	4
NLANBGKA_01573	6
NLANBGKA_01574	0
NLANBGKA_01575	0
NLANBGKA_01576	11
NLANBGKA_01577	8
NLANBGKA_01578	0
NLANBGKA_01579	0
NLANBGKA_01580	0
NLANBGKA_01581	0
NLANBGKA_01582	0
NLANBGKA_01583	0
NLANBGKA_01584	850
NLANBGKA_01585	113
NLANBGKA_01586	35
NLANBGKA_01587	12
NLANBGKA_01588	10
NLANBGKA_01589	7
NLANBGKA_01590	17
NLANBGKA_01591	6
NLANBGKA_01592	3
NLANBGKA_01593	13
NLANBGKA_01595	11
NLANBGKA_01596	5
NLANBGKA_01597	6
NLANBGKA_01598	13
NLANBGKA_01599	9
NLANBGKA_01600	4
NLANBGKA_01601	2
NLANBGKA_01602	1
NLANBGKA_01603	0
NLANBGKA_01604	4
NLANBGKA_01605	5
NLANBGKA_01606	0
NLANBGKA_01607	0
NLANBGKA_01608	0
NLANBGKA_01609	0
NLANBGKA_01610	20
NLANBGKA_01611	0
NLANBGKA_01612	0
NLANBGKA_01613	0
NLANBGKA_01614	91
NLANBGKA_01615	8
NLANBGKA_01616	2
NLANBGKA_01617	34
NLANBGKA_01618	0
NLANBGKA_01619	3
NLANBGKA_01620	11
NLANBGKA_01621	5
NLANBGKA_01622	0
NLANBGKA_01623	8
NLANBGKA_01624	0
NLANBGKA_01625	5
NLANBGKA_01626	7
NLANBGKA_01627	0
NLANBGKA_01628	45
NLANBGKA_01629	0
NLANBGKA_01630	1
NLANBGKA_01634	6
NLANBGKA_01635	34
NLANBGKA_01636	4
NLANBGKA_01637	6
NLANBGKA_01638	66
NLANBGKA_01639	2
NLANBGKA_01640	2
NLANBGKA_01641	8
NLANBGKA_01642	2
NLANBGKA_01643	21
NLANBGKA_01644	4
NLANBGKA_01645	1
NLANBGKA_01646	3
NLANBGKA_01647	5
NLANBGKA_01648	2
NLANBGKA_01649	0
NLANBGKA_01650	1
NLANBGKA_01651	5
NLANBGKA_01652	2
NLANBGKA_01653	11
NLANBGKA_01654	8
NLANBGKA_01655	10
NLANBGKA_01656	14
NLANBGKA_01657	0
NLANBGKA_01658	11
NLANBGKA_01659	0
NLANBGKA_01660	0
NLANBGKA_01661	1
NLANBGKA_01662	4
NLANBGKA_01663	0
NLANBGKA_01664	0
NLANBGKA_01665	0
NLANBGKA_01666	0
NLANBGKA_01667	0
NLANBGKA_01668	0
NLANBGKA_01669	170
NLANBGKA_01670	187
NLANBGKA_01671	1
NLANBGKA_01672	102
NLANBGKA_01673	12
NLANBGKA_01674	0
NLANBGKA_01675	0
NLANBGKA_01676	1
NLANBGKA_01677	1
NLANBGKA_01678	0
NLANBGKA_01679	2
NLANBGKA_01680	0
NLANBGKA_01681	0
NLANBGKA_01682	1
NLANBGKA_01683	13
NLANBGKA_01684	4
NLANBGKA_01685	10
NLANBGKA_01686	11
NLANBGKA_01687	4
NLANBGKA_01688	5
NLANBGKA_01689	5
NLANBGKA_01690	0
NLANBGKA_01691	17
NLANBGKA_01692	7
NLANBGKA_01693	4
NLANBGKA_01694	8
NLANBGKA_01695	9
NLANBGKA_01696	2
NLANBGKA_01697	8
NLANBGKA_01699	0
NLANBGKA_01700	0
NLANBGKA_01701	0
NLANBGKA_01702	0
NLANBGKA_01703	6
NLANBGKA_01704	42
NLANBGKA_01705	7
NLANBGKA_01706	2
NLANBGKA_01707	0
NLANBGKA_01708	1
NLANBGKA_01709	0
NLANBGKA_01710	56
NLANBGKA_01711	4
NLANBGKA_01712	1
NLANBGKA_01713	19
NLANBGKA_01714	21
NLANBGKA_01715	18
NLANBGKA_01716	20
NLANBGKA_01717	31
NLANBGKA_01718	5
NLANBGKA_01719	54
NLANBGKA_01720	6
NLANBGKA_01721	27
NLANBGKA_01722	57
NLANBGKA_01723	8
NLANBGKA_01724	3
NLANBGKA_01725	1
NLANBGKA_01726	27
NLANBGKA_01727	16
NLANBGKA_01728	24
NLANBGKA_01729	2
NLANBGKA_01730	16
NLANBGKA_01731	12
NLANBGKA_01732	35
NLANBGKA_01733	25
NLANBGKA_01734	1
NLANBGKA_01735	44
NLANBGKA_01736	65
NLANBGKA_01737	11
NLANBGKA_01738	0
NLANBGKA_01739	2
NLANBGKA_01740	5
NLANBGKA_01741	12
NLANBGKA_01742	87
NLANBGKA_01743	26
NLANBGKA_01744	0
NLANBGKA_01745	0
NLANBGKA_01746	0
NLANBGKA_01747	0
NLANBGKA_01748	0
NLANBGKA_01749	23
NLANBGKA_01750	3
NLANBGKA_01751	35
NLANBGKA_01752	55
NLANBGKA_01753	73
NLANBGKA_01754	7
NLANBGKA_01755	2
NLANBGKA_01756	6
NLANBGKA_01757	0
NLANBGKA_01758	1
NLANBGKA_01759	7
NLANBGKA_01760	2
NLANBGKA_01761	5
NLANBGKA_01762	1
NLANBGKA_01763	2
NLANBGKA_01764	30
NLANBGKA_01765	0
NLANBGKA_01766	0
NLANBGKA_01767	0
NLANBGKA_01768	9
NLANBGKA_01769	8
NLANBGKA_01770	6
NLANBGKA_01771	0
NLANBGKA_01772	6
NLANBGKA_01773	4
NLANBGKA_01774	1
NLANBGKA_01775	0
NLANBGKA_01776	21
NLANBGKA_01777	30
NLANBGKA_01778	0
NLANBGKA_01779	0
NLANBGKA_01780	12
NLANBGKA_01781	8
NLANBGKA_01782	8
NLANBGKA_01783	12
NLANBGKA_01784	7
NLANBGKA_01785	3
NLANBGKA_01786	2
NLANBGKA_01787	8
NLANBGKA_01788	0
NLANBGKA_01789	1
NLANBGKA_01790	0
NLANBGKA_01791	11
NLANBGKA_01792	12
NLANBGKA_01793	33
NLANBGKA_01794	20
NLANBGKA_01795	2
NLANBGKA_01796	1
NLANBGKA_01797	3
NLANBGKA_01798	9
NLANBGKA_01799	0
NLANBGKA_01800	0
NLANBGKA_01801	0
NLANBGKA_01802	12
NLANBGKA_01803	0
NLANBGKA_01804	0
NLANBGKA_01805	16
NLANBGKA_01806	20
NLANBGKA_01807	10
NLANBGKA_01808	9
NLANBGKA_01809	2
NLANBGKA_01810	12
NLANBGKA_01811	0
NLANBGKA_01812	0
NLANBGKA_01813	2
NLANBGKA_01814	19
NLANBGKA_01815	6
NLANBGKA_01816	6
NLANBGKA_01817	14
NLANBGKA_01818	1
NLANBGKA_01819	11
NLANBGKA_01820	6
NLANBGKA_01821	8
NLANBGKA_01822	11
NLANBGKA_01823	2
NLANBGKA_01824	3
NLANBGKA_01825	1
NLANBGKA_01826	10
NLANBGKA_01827	2
NLANBGKA_01828	3
NLANBGKA_01829	0
NLANBGKA_01830	22
NLANBGKA_01831	0
NLANBGKA_01832	0
NLANBGKA_01833	0
NLANBGKA_01834	12
NLANBGKA_01835	0
NLANBGKA_01836	0
NLANBGKA_01837	9
NLANBGKA_01838	14
NLANBGKA_01839	3
NLANBGKA_01840	3
NLANBGKA_01841	0
NLANBGKA_01842	0
NLANBGKA_01843	0
NLANBGKA_01844	0
NLANBGKA_01845	3
NLANBGKA_01846	2
NLANBGKA_01847	3
NLANBGKA_01848	0
NLANBGKA_01849	0
NLANBGKA_01850	6
NLANBGKA_01851	5
NLANBGKA_01852	19
NLANBGKA_01853	11
NLANBGKA_01854	0
NLANBGKA_01855	0
NLANBGKA_01856	0
NLANBGKA_01857	0
NLANBGKA_01858	1
NLANBGKA_01859	0
NLANBGKA_01860	0
NLANBGKA_01861	0
NLANBGKA_01862	0
NLANBGKA_01863	0
NLANBGKA_01864	0
NLANBGKA_01865	0
NLANBGKA_01866	0
NLANBGKA_01867	0
NLANBGKA_01868	0
NLANBGKA_01869	66
NLANBGKA_01870	90
NLANBGKA_01871	0
NLANBGKA_01872	0
NLANBGKA_01873	9
NLANBGKA_01874	0
NLANBGKA_01875	17
NLANBGKA_01876	3
NLANBGKA_01877	1
NLANBGKA_01878	4
NLANBGKA_01879	12
NLANBGKA_01880	3
NLANBGKA_01881	13
NLANBGKA_01882	10
NLANBGKA_01883	3
NLANBGKA_01884	0
NLANBGKA_01885	6
NLANBGKA_01886	2
NLANBGKA_01887	1
NLANBGKA_01888	0
NLANBGKA_01889	0
NLANBGKA_01890	0
NLANBGKA_01891	0
NLANBGKA_01892	7
NLANBGKA_01893	0
NLANBGKA_01894	0
NLANBGKA_01895	0
NLANBGKA_01896	4
NLANBGKA_01897	8
NLANBGKA_01898	6
NLANBGKA_01899	0
NLANBGKA_01900	2
NLANBGKA_01901	1
NLANBGKA_01902	1
NLANBGKA_01903	0
NLANBGKA_01904	1
NLANBGKA_01905	3
NLANBGKA_01906	3
NLANBGKA_01907	0
NLANBGKA_01908	6
NLANBGKA_01909	1
NLANBGKA_01910	0
