ID	sample_2A
NLANBGKA_00112	0
NLANBGKA_00113	0
NLANBGKA_00114	0
NLANBGKA_00115	0
NLANBGKA_00116	0
NLANBGKA_00117	0
NLANBGKA_00118	0
NLANBGKA_00119	0
NLANBGKA_00120	0
NLANBGKA_00123	0
NLANBGKA_00124	0
NLANBGKA_00125	0
NLANBGKA_00126	0
NLANBGKA_00127	0
NLANBGKA_00128	0
NLANBGKA_00129	0
NLANBGKA_00130	0
NLANBGKA_00131	0
NLANBGKA_00132	0
NLANBGKA_00133	0
NLANBGKA_00134	0
NLANBGKA_00135	0
NLANBGKA_00136	0
NLANBGKA_00137	0
NLANBGKA_00138	0
NLANBGKA_00139	0
NLANBGKA_00140	0
NLANBGKA_00141	0
NLANBGKA_00142	0
NLANBGKA_00143	0
NLANBGKA_00144	0
NLANBGKA_00145	0
NLANBGKA_00146	0
NLANBGKA_00147	0
NLANBGKA_00148	0
NLANBGKA_00149	0
NLANBGKA_00150	0
NLANBGKA_00151	0
NLANBGKA_00152	0
NLANBGKA_00153	0
NLANBGKA_00154	0
NLANBGKA_00155	0
NLANBGKA_00156	0
NLANBGKA_00157	0
NLANBGKA_00158	0
NLANBGKA_00159	0
NLANBGKA_00160	0
NLANBGKA_00161	0
NLANBGKA_00162	0
NLANBGKA_00163	0
NLANBGKA_00164	0
NLANBGKA_00165	0
NLANBGKA_00166	0
NLANBGKA_00167	0
NLANBGKA_00168	0
NLANBGKA_00169	0
NLANBGKA_00170	0
NLANBGKA_00171	0
NLANBGKA_00172	0
NLANBGKA_00173	0
NLANBGKA_00174	0
NLANBGKA_00175	0
NLANBGKA_00176	0
NLANBGKA_00177	0
NLANBGKA_00178	0
NLANBGKA_00179	0
NLANBGKA_00180	0
NLANBGKA_00181	0
NLANBGKA_00182	0
NLANBGKA_00183	0
NLANBGKA_00184	0
NLANBGKA_00185	0
NLANBGKA_00186	0
NLANBGKA_00187	0
NLANBGKA_00188	0
NLANBGKA_00189	0
NLANBGKA_00190	0
NLANBGKA_00191	0
NLANBGKA_00192	0
NLANBGKA_00193	0
NLANBGKA_00194	0
NLANBGKA_00195	0
NLANBGKA_00196	0
NLANBGKA_00197	1
NLANBGKA_00198	0
NLANBGKA_00199	0
NLANBGKA_00200	0
NLANBGKA_00201	0
NLANBGKA_00202	0
NLANBGKA_00203	0
NLANBGKA_00204	0
NLANBGKA_00205	0
NLANBGKA_00206	0
NLANBGKA_00207	0
NLANBGKA_00208	0
NLANBGKA_00209	0
NLANBGKA_00210	0
NLANBGKA_00211	0
NLANBGKA_00212	0
NLANBGKA_00213	0
NLANBGKA_00214	0
NLANBGKA_00215	0
NLANBGKA_00216	0
NLANBGKA_00217	0
NLANBGKA_00218	0
NLANBGKA_00219	0
NLANBGKA_00220	0
NLANBGKA_00221	1
NLANBGKA_00222	0
NLANBGKA_00223	0
NLANBGKA_00224	0
NLANBGKA_00225	4
NLANBGKA_00226	0
NLANBGKA_00227	0
NLANBGKA_00228	0
NLANBGKA_00229	0
NLANBGKA_00230	0
NLANBGKA_00231	0
NLANBGKA_00232	0
NLANBGKA_00233	0
NLANBGKA_00234	0
NLANBGKA_00235	0
NLANBGKA_00236	0
NLANBGKA_00237	0
NLANBGKA_00238	0
NLANBGKA_00239	0
NLANBGKA_00240	0
NLANBGKA_00241	0
NLANBGKA_00242	0
NLANBGKA_00243	0
NLANBGKA_00244	0
NLANBGKA_00245	0
NLANBGKA_00246	0
NLANBGKA_00247	0
NLANBGKA_00248	0
NLANBGKA_00249	0
NLANBGKA_00250	0
NLANBGKA_00251	0
NLANBGKA_00252	0
NLANBGKA_00253	0
NLANBGKA_00254	0
NLANBGKA_00255	0
NLANBGKA_00256	0
NLANBGKA_00257	0
NLANBGKA_00258	0
NLANBGKA_00259	0
NLANBGKA_00260	0
NLANBGKA_00261	0
NLANBGKA_00262	0
NLANBGKA_00263	0
NLANBGKA_00264	0
NLANBGKA_00265	0
NLANBGKA_00266	0
NLANBGKA_00267	0
NLANBGKA_00268	0
NLANBGKA_00269	0
NLANBGKA_00274	0
NLANBGKA_00275	1
NLANBGKA_00276	0
NLANBGKA_00277	0
NLANBGKA_00278	0
NLANBGKA_00279	0
NLANBGKA_00281	0
NLANBGKA_00282	0
NLANBGKA_00283	0
NLANBGKA_00284	0
NLANBGKA_00285	0
NLANBGKA_00286	0
NLANBGKA_00287	0
NLANBGKA_00288	1
NLANBGKA_00289	0
NLANBGKA_00290	0
NLANBGKA_00291	0
NLANBGKA_00292	0
NLANBGKA_00293	0
NLANBGKA_00294	0
NLANBGKA_00295	0
NLANBGKA_00296	0
NLANBGKA_00297	0
NLANBGKA_00298	0
NLANBGKA_00299	0
NLANBGKA_00300	0
NLANBGKA_00301	0
NLANBGKA_00302	0
NLANBGKA_00303	0
NLANBGKA_00304	0
NLANBGKA_00305	0
NLANBGKA_00306	0
NLANBGKA_00307	0
NLANBGKA_00308	0
NLANBGKA_00309	0
NLANBGKA_00310	0
NLANBGKA_00311	0
NLANBGKA_00312	0
NLANBGKA_00313	0
NLANBGKA_00314	0
NLANBGKA_00315	0
NLANBGKA_00316	0
NLANBGKA_00317	0
NLANBGKA_00318	0
NLANBGKA_00319	0
NLANBGKA_00320	0
NLANBGKA_00321	0
NLANBGKA_00322	0
NLANBGKA_00323	0
NLANBGKA_00324	0
NLANBGKA_00325	0
NLANBGKA_00326	0
NLANBGKA_00327	0
NLANBGKA_00328	0
NLANBGKA_00329	0
NLANBGKA_00330	0
NLANBGKA_00331	0
NLANBGKA_00332	0
NLANBGKA_00333	0
NLANBGKA_00334	0
NLANBGKA_00335	0
NLANBGKA_00336	0
NLANBGKA_00337	0
NLANBGKA_00338	0
NLANBGKA_00339	0
NLANBGKA_00340	0
NLANBGKA_00341	0
NLANBGKA_00342	0
NLANBGKA_00343	0
NLANBGKA_00344	0
NLANBGKA_00345	0
NLANBGKA_00346	0
NLANBGKA_00347	0
NLANBGKA_00348	0
NLANBGKA_00349	0
NLANBGKA_00350	0
NLANBGKA_00351	0
NLANBGKA_00352	0
NLANBGKA_00353	0
NLANBGKA_00354	0
NLANBGKA_00355	0
NLANBGKA_00356	0
NLANBGKA_00357	0
NLANBGKA_00358	0
NLANBGKA_00359	0
NLANBGKA_00360	0
NLANBGKA_00361	0
NLANBGKA_00363	0
NLANBGKA_00364	0
NLANBGKA_00365	0
NLANBGKA_00366	0
NLANBGKA_00367	0
NLANBGKA_00368	0
NLANBGKA_00369	0
NLANBGKA_00370	0
NLANBGKA_00371	1
NLANBGKA_00372	0
NLANBGKA_00373	0
NLANBGKA_00374	0
NLANBGKA_00375	0
NLANBGKA_00376	0
NLANBGKA_00377	0
NLANBGKA_00378	0
NLANBGKA_00379	0
NLANBGKA_00380	0
NLANBGKA_00381	0
NLANBGKA_00382	0
NLANBGKA_00383	0
NLANBGKA_00384	0
NLANBGKA_00385	0
NLANBGKA_00386	0
NLANBGKA_00387	0
NLANBGKA_00388	0
NLANBGKA_00389	0
NLANBGKA_00390	0
NLANBGKA_00391	0
NLANBGKA_00392	0
NLANBGKA_00393	0
NLANBGKA_00394	0
NLANBGKA_00395	0
NLANBGKA_00396	0
NLANBGKA_00397	0
NLANBGKA_00398	0
NLANBGKA_00399	0
NLANBGKA_00400	0
NLANBGKA_00401	0
NLANBGKA_00402	0
NLANBGKA_00403	1
NLANBGKA_00404	0
NLANBGKA_00405	0
NLANBGKA_00406	0
NLANBGKA_00407	0
NLANBGKA_00408	0
NLANBGKA_00409	0
NLANBGKA_00410	0
NLANBGKA_00411	0
NLANBGKA_00412	0
NLANBGKA_00413	0
NLANBGKA_00414	0
NLANBGKA_00415	0
NLANBGKA_00416	0
NLANBGKA_00417	16
NLANBGKA_00418	17
NLANBGKA_00419	0
NLANBGKA_00420	0
NLANBGKA_00421	0
NLANBGKA_00422	0
NLANBGKA_00423	0
NLANBGKA_00424	0
NLANBGKA_00425	0
NLANBGKA_00426	0
NLANBGKA_00427	0
NLANBGKA_00428	0
NLANBGKA_00429	0
NLANBGKA_00430	0
NLANBGKA_00431	0
NLANBGKA_00432	0
NLANBGKA_00433	0
NLANBGKA_00434	0
NLANBGKA_00435	0
NLANBGKA_00436	0
NLANBGKA_00437	0
NLANBGKA_00438	0
NLANBGKA_00439	0
NLANBGKA_00440	0
NLANBGKA_00441	0
NLANBGKA_00442	0
NLANBGKA_00443	0
NLANBGKA_00444	0
NLANBGKA_00445	0
NLANBGKA_00446	0
NLANBGKA_00447	0
NLANBGKA_00448	0
NLANBGKA_00449	0
NLANBGKA_00450	0
NLANBGKA_00451	0
NLANBGKA_00452	0
NLANBGKA_00453	0
NLANBGKA_00454	0
NLANBGKA_00455	0
NLANBGKA_00456	0
NLANBGKA_00457	0
NLANBGKA_00458	0
NLANBGKA_00459	0
NLANBGKA_00460	0
NLANBGKA_00461	0
NLANBGKA_00462	0
NLANBGKA_00463	0
NLANBGKA_00464	0
NLANBGKA_00465	0
NLANBGKA_00466	0
NLANBGKA_00467	0
NLANBGKA_00468	0
NLANBGKA_00469	0
NLANBGKA_00470	0
NLANBGKA_00471	0
NLANBGKA_00472	0
NLANBGKA_00473	0
NLANBGKA_00474	0
NLANBGKA_00475	0
NLANBGKA_00476	0
NLANBGKA_00477	0
NLANBGKA_00478	0
NLANBGKA_00479	0
NLANBGKA_00480	0
NLANBGKA_00481	0
NLANBGKA_00482	2
NLANBGKA_00483	0
NLANBGKA_00484	0
NLANBGKA_00485	0
NLANBGKA_00486	0
NLANBGKA_00487	0
NLANBGKA_00488	0
NLANBGKA_00489	0
NLANBGKA_00490	0
NLANBGKA_00491	0
NLANBGKA_00492	0
NLANBGKA_00493	0
NLANBGKA_00494	0
NLANBGKA_00495	0
NLANBGKA_00496	0
NLANBGKA_00497	0
NLANBGKA_00498	0
NLANBGKA_00499	0
NLANBGKA_00500	0
NLANBGKA_00501	0
NLANBGKA_00502	0
NLANBGKA_00503	0
NLANBGKA_00504	0
NLANBGKA_00505	0
NLANBGKA_00506	0
NLANBGKA_00507	0
NLANBGKA_00508	0
NLANBGKA_00509	0
NLANBGKA_00510	0
NLANBGKA_00511	0
NLANBGKA_00512	0
NLANBGKA_00513	0
NLANBGKA_00514	0
NLANBGKA_00515	0
NLANBGKA_00516	0
NLANBGKA_00517	0
NLANBGKA_00518	0
NLANBGKA_00519	0
NLANBGKA_00520	0
NLANBGKA_00521	0
NLANBGKA_00522	0
NLANBGKA_00523	0
NLANBGKA_00524	0
NLANBGKA_00525	0
NLANBGKA_00526	0
NLANBGKA_00527	0
NLANBGKA_00528	0
NLANBGKA_00529	0
NLANBGKA_00530	0
NLANBGKA_00531	0
NLANBGKA_00532	0
NLANBGKA_00533	0
NLANBGKA_00534	0
NLANBGKA_00535	0
NLANBGKA_00536	0
NLANBGKA_00537	0
NLANBGKA_00538	0
NLANBGKA_00539	0
NLANBGKA_00540	0
NLANBGKA_00541	0
NLANBGKA_00542	0
NLANBGKA_00543	0
NLANBGKA_00544	0
NLANBGKA_00545	0
NLANBGKA_00546	0
NLANBGKA_00547	0
NLANBGKA_00548	0
NLANBGKA_00549	0
NLANBGKA_00550	0
NLANBGKA_00551	0
NLANBGKA_00552	0
NLANBGKA_00553	0
NLANBGKA_00554	0
NLANBGKA_00555	0
NLANBGKA_00556	0
NLANBGKA_00557	0
NLANBGKA_00558	0
NLANBGKA_00559	0
NLANBGKA_00560	0
NLANBGKA_00561	0
NLANBGKA_00562	0
NLANBGKA_00563	0
NLANBGKA_00564	0
NLANBGKA_00565	0
NLANBGKA_00566	0
NLANBGKA_00567	0
NLANBGKA_00568	0
NLANBGKA_00569	0
NLANBGKA_00570	0
NLANBGKA_00571	0
NLANBGKA_00572	0
NLANBGKA_00573	0
NLANBGKA_00574	0
NLANBGKA_00575	0
NLANBGKA_00576	0
NLANBGKA_00577	0
NLANBGKA_00578	0
NLANBGKA_00579	0
NLANBGKA_00580	0
NLANBGKA_00581	0
NLANBGKA_00582	0
NLANBGKA_00583	0
NLANBGKA_00584	0
NLANBGKA_00585	0
NLANBGKA_00586	0
NLANBGKA_00587	0
NLANBGKA_00588	0
NLANBGKA_00589	0
NLANBGKA_00590	0
NLANBGKA_00591	0
NLANBGKA_00592	0
NLANBGKA_00593	0
NLANBGKA_00594	0
NLANBGKA_00595	0
NLANBGKA_00596	0
NLANBGKA_00597	0
NLANBGKA_00598	0
NLANBGKA_00599	0
NLANBGKA_00600	0
NLANBGKA_00601	0
NLANBGKA_00602	0
NLANBGKA_00603	0
NLANBGKA_00604	0
NLANBGKA_00605	0
NLANBGKA_00606	0
NLANBGKA_00607	0
NLANBGKA_00608	0
NLANBGKA_00609	0
NLANBGKA_00610	0
NLANBGKA_00611	0
NLANBGKA_00612	0
NLANBGKA_00613	0
NLANBGKA_00614	0
NLANBGKA_00615	0
NLANBGKA_00616	0
NLANBGKA_00617	0
NLANBGKA_00618	0
NLANBGKA_00619	0
NLANBGKA_00620	0
NLANBGKA_00621	0
NLANBGKA_00622	0
NLANBGKA_00623	0
NLANBGKA_00624	0
NLANBGKA_00625	0
NLANBGKA_00626	0
NLANBGKA_00627	0
NLANBGKA_00628	0
NLANBGKA_00629	0
NLANBGKA_00630	0
NLANBGKA_00631	0
NLANBGKA_00632	0
NLANBGKA_00633	0
NLANBGKA_00634	0
NLANBGKA_00635	0
NLANBGKA_00636	0
NLANBGKA_00637	0
NLANBGKA_00638	0
NLANBGKA_00639	0
NLANBGKA_00640	0
NLANBGKA_00641	0
NLANBGKA_00642	0
NLANBGKA_00643	0
NLANBGKA_00644	0
NLANBGKA_00645	0
NLANBGKA_00646	0
NLANBGKA_00647	0
NLANBGKA_00648	0
NLANBGKA_00649	0
NLANBGKA_00650	0
NLANBGKA_00651	0
NLANBGKA_00652	0
NLANBGKA_00653	0
NLANBGKA_00654	0
NLANBGKA_00655	0
NLANBGKA_00656	0
NLANBGKA_00657	0
NLANBGKA_00658	0
NLANBGKA_00659	0
NLANBGKA_00660	0
NLANBGKA_00661	0
NLANBGKA_00662	0
NLANBGKA_00663	0
NLANBGKA_00664	0
NLANBGKA_00665	0
NLANBGKA_00666	0
NLANBGKA_00667	7
NLANBGKA_00668	0
NLANBGKA_00669	0
NLANBGKA_00670	0
NLANBGKA_00671	0
NLANBGKA_00672	0
NLANBGKA_00673	0
NLANBGKA_00674	0
NLANBGKA_00675	0
NLANBGKA_00676	0
NLANBGKA_00677	0
NLANBGKA_00678	0
NLANBGKA_00679	0
NLANBGKA_00680	0
NLANBGKA_00681	0
NLANBGKA_00682	1
NLANBGKA_00683	0
NLANBGKA_00684	0
NLANBGKA_00685	0
NLANBGKA_00686	0
NLANBGKA_00687	0
NLANBGKA_00688	0
NLANBGKA_00689	0
NLANBGKA_00690	0
NLANBGKA_00691	0
NLANBGKA_00692	0
NLANBGKA_00693	0
NLANBGKA_00694	0
NLANBGKA_00695	0
NLANBGKA_00696	0
NLANBGKA_00697	0
NLANBGKA_00698	0
NLANBGKA_00699	0
NLANBGKA_00700	0
NLANBGKA_00701	0
NLANBGKA_00702	0
NLANBGKA_00703	0
NLANBGKA_00704	0
NLANBGKA_00705	0
NLANBGKA_00706	0
NLANBGKA_00707	0
NLANBGKA_00708	0
NLANBGKA_00709	0
NLANBGKA_00710	0
NLANBGKA_00711	0
NLANBGKA_00712	0
NLANBGKA_00713	0
NLANBGKA_00714	0
NLANBGKA_00715	0
NLANBGKA_00716	0
NLANBGKA_00717	0
NLANBGKA_00718	0
NLANBGKA_00719	0
NLANBGKA_00720	0
NLANBGKA_00721	0
NLANBGKA_00722	0
NLANBGKA_00723	0
NLANBGKA_00724	0
NLANBGKA_00725	0
NLANBGKA_00726	0
NLANBGKA_00727	0
NLANBGKA_00728	0
NLANBGKA_00729	0
NLANBGKA_00730	0
NLANBGKA_00731	0
NLANBGKA_00732	0
NLANBGKA_00733	0
NLANBGKA_00734	0
NLANBGKA_00735	0
NLANBGKA_00736	0
NLANBGKA_00737	0
NLANBGKA_00738	0
NLANBGKA_00739	0
NLANBGKA_00740	0
NLANBGKA_00741	0
NLANBGKA_00742	0
NLANBGKA_00743	0
NLANBGKA_00744	0
NLANBGKA_00745	0
NLANBGKA_00746	0
NLANBGKA_00747	0
NLANBGKA_00748	0
NLANBGKA_00749	0
NLANBGKA_00750	0
NLANBGKA_00751	0
NLANBGKA_00752	0
NLANBGKA_00753	0
NLANBGKA_00754	0
NLANBGKA_00755	0
NLANBGKA_00756	0
NLANBGKA_00757	0
NLANBGKA_00758	0
NLANBGKA_00759	0
NLANBGKA_00760	0
NLANBGKA_00761	0
NLANBGKA_00762	0
NLANBGKA_00763	0
NLANBGKA_00764	0
NLANBGKA_00765	0
NLANBGKA_00766	0
NLANBGKA_00767	0
NLANBGKA_00768	0
NLANBGKA_00769	0
NLANBGKA_00770	0
NLANBGKA_00771	0
NLANBGKA_00772	0
NLANBGKA_00773	0
NLANBGKA_00774	0
NLANBGKA_00775	0
NLANBGKA_00776	2
NLANBGKA_00777	0
NLANBGKA_00778	0
NLANBGKA_00779	0
NLANBGKA_00780	0
NLANBGKA_00781	0
NLANBGKA_00782	0
NLANBGKA_00783	0
NLANBGKA_00784	0
NLANBGKA_00785	0
NLANBGKA_00786	0
NLANBGKA_00787	0
NLANBGKA_00788	0
NLANBGKA_00789	0
NLANBGKA_00790	0
NLANBGKA_00791	0
NLANBGKA_00792	0
NLANBGKA_00793	0
NLANBGKA_00794	0
NLANBGKA_00795	0
NLANBGKA_00796	0
NLANBGKA_00797	0
NLANBGKA_00798	0
NLANBGKA_00799	0
NLANBGKA_00800	0
NLANBGKA_00801	0
NLANBGKA_00802	0
NLANBGKA_00803	0
NLANBGKA_00804	0
NLANBGKA_00805	0
NLANBGKA_00806	0
NLANBGKA_00807	0
NLANBGKA_00808	0
NLANBGKA_00809	0
NLANBGKA_00810	0
NLANBGKA_00811	0
NLANBGKA_00812	0
NLANBGKA_00813	0
NLANBGKA_00814	0
NLANBGKA_00815	0
NLANBGKA_00816	0
NLANBGKA_00817	0
NLANBGKA_00818	0
NLANBGKA_00819	0
NLANBGKA_00820	0
NLANBGKA_00821	0
NLANBGKA_00822	0
NLANBGKA_00823	0
NLANBGKA_00824	0
NLANBGKA_00825	0
NLANBGKA_00826	0
NLANBGKA_00827	0
NLANBGKA_00828	0
NLANBGKA_00829	0
NLANBGKA_00830	0
NLANBGKA_00831	0
NLANBGKA_00832	0
NLANBGKA_00833	0
NLANBGKA_00834	0
NLANBGKA_00835	0
NLANBGKA_00836	0
NLANBGKA_00837	0
NLANBGKA_00838	0
NLANBGKA_00839	0
NLANBGKA_00840	0
NLANBGKA_00841	0
NLANBGKA_00842	0
NLANBGKA_00843	0
NLANBGKA_00844	0
NLANBGKA_00845	0
NLANBGKA_00846	0
NLANBGKA_00847	0
NLANBGKA_00848	1
NLANBGKA_00849	0
NLANBGKA_00850	0
NLANBGKA_00851	0
NLANBGKA_00852	0
NLANBGKA_00853	0
NLANBGKA_00854	0
NLANBGKA_00855	0
NLANBGKA_00856	0
NLANBGKA_00857	0
NLANBGKA_00858	0
NLANBGKA_00859	0
NLANBGKA_00860	0
NLANBGKA_00861	0
NLANBGKA_00862	0
NLANBGKA_00863	0
NLANBGKA_00864	0
NLANBGKA_00865	0
NLANBGKA_00866	0
NLANBGKA_00867	0
NLANBGKA_00868	0
NLANBGKA_00871	0
NLANBGKA_00874	0
NLANBGKA_00875	0
NLANBGKA_00876	0
NLANBGKA_00877	0
NLANBGKA_00878	0
NLANBGKA_00879	0
NLANBGKA_00880	0
NLANBGKA_00881	0
NLANBGKA_00882	0
NLANBGKA_00883	0
NLANBGKA_00884	0
NLANBGKA_00885	0
NLANBGKA_00886	0
NLANBGKA_00887	0
NLANBGKA_00888	0
NLANBGKA_00889	0
NLANBGKA_00890	0
NLANBGKA_00891	0
NLANBGKA_00892	0
NLANBGKA_00893	0
NLANBGKA_00894	0
NLANBGKA_00895	0
NLANBGKA_00896	0
NLANBGKA_00897	0
NLANBGKA_00898	0
NLANBGKA_00899	0
NLANBGKA_00900	0
NLANBGKA_00901	0
NLANBGKA_00902	0
NLANBGKA_00903	0
NLANBGKA_00904	0
NLANBGKA_00905	0
NLANBGKA_00906	0
NLANBGKA_00907	0
NLANBGKA_00908	0
NLANBGKA_00909	0
NLANBGKA_00910	0
NLANBGKA_00911	0
NLANBGKA_00912	1
NLANBGKA_00913	0
NLANBGKA_00914	0
NLANBGKA_00915	0
NLANBGKA_00916	0
NLANBGKA_00917	0
NLANBGKA_00918	0
NLANBGKA_00919	0
NLANBGKA_00920	0
NLANBGKA_00921	0
NLANBGKA_00922	0
NLANBGKA_00923	0
NLANBGKA_00924	0
NLANBGKA_00925	0
NLANBGKA_00926	0
NLANBGKA_00927	0
NLANBGKA_00928	0
NLANBGKA_00929	0
NLANBGKA_00930	0
NLANBGKA_00931	0
NLANBGKA_00932	0
NLANBGKA_00933	0
NLANBGKA_00934	0
NLANBGKA_00935	0
NLANBGKA_00936	0
NLANBGKA_00937	0
NLANBGKA_00938	0
NLANBGKA_00939	0
NLANBGKA_00940	0
NLANBGKA_00941	0
NLANBGKA_00942	0
NLANBGKA_00943	0
NLANBGKA_00944	0
NLANBGKA_00945	0
NLANBGKA_00946	0
NLANBGKA_00947	0
NLANBGKA_00948	0
NLANBGKA_00949	0
NLANBGKA_00950	0
NLANBGKA_00951	0
NLANBGKA_00952	0
NLANBGKA_00953	0
NLANBGKA_00954	0
NLANBGKA_00955	0
NLANBGKA_00956	0
NLANBGKA_00957	0
NLANBGKA_00958	0
NLANBGKA_00959	0
NLANBGKA_00960	0
NLANBGKA_00961	0
NLANBGKA_00962	0
NLANBGKA_00963	0
NLANBGKA_00964	0
NLANBGKA_00965	0
NLANBGKA_00966	0
NLANBGKA_00967	0
NLANBGKA_00968	0
NLANBGKA_00969	0
NLANBGKA_00970	0
NLANBGKA_00971	0
NLANBGKA_00972	0
NLANBGKA_00973	0
NLANBGKA_00974	0
NLANBGKA_00975	0
NLANBGKA_00976	0
NLANBGKA_00977	0
NLANBGKA_00978	0
NLANBGKA_00979	0
NLANBGKA_00980	0
NLANBGKA_00981	0
NLANBGKA_00982	0
NLANBGKA_00983	0
NLANBGKA_00984	0
NLANBGKA_00985	0
NLANBGKA_00986	0
NLANBGKA_00987	0
NLANBGKA_00988	0
NLANBGKA_00989	0
NLANBGKA_00990	0
NLANBGKA_00991	0
NLANBGKA_00992	0
NLANBGKA_00993	0
NLANBGKA_00994	0
NLANBGKA_00995	0
NLANBGKA_00996	0
NLANBGKA_00997	0
NLANBGKA_00998	0
NLANBGKA_00999	0
NLANBGKA_01000	0
NLANBGKA_01001	0
NLANBGKA_01002	0
NLANBGKA_01003	0
NLANBGKA_01004	0
NLANBGKA_01005	0
NLANBGKA_01006	0
NLANBGKA_01007	0
NLANBGKA_01008	0
NLANBGKA_01009	1
NLANBGKA_01010	0
NLANBGKA_01011	1
NLANBGKA_01012	0
NLANBGKA_01013	0
NLANBGKA_01014	0
NLANBGKA_01015	0
NLANBGKA_01016	0
NLANBGKA_01017	1
NLANBGKA_01018	0
NLANBGKA_01019	0
NLANBGKA_01020	0
NLANBGKA_01021	0
NLANBGKA_01022	0
NLANBGKA_01023	0
NLANBGKA_01024	0
NLANBGKA_01025	0
NLANBGKA_01026	0
NLANBGKA_01027	0
NLANBGKA_01028	0
NLANBGKA_01029	1
NLANBGKA_01030	0
NLANBGKA_01031	0
NLANBGKA_01032	1
NLANBGKA_01033	0
NLANBGKA_01034	0
NLANBGKA_01035	0
NLANBGKA_01036	0
NLANBGKA_01037	0
NLANBGKA_01038	0
NLANBGKA_01039	0
NLANBGKA_01040	0
NLANBGKA_01041	0
NLANBGKA_01042	0
NLANBGKA_01043	0
NLANBGKA_01044	0
NLANBGKA_01045	0
NLANBGKA_01046	0
NLANBGKA_01047	0
NLANBGKA_01048	0
NLANBGKA_01049	0
NLANBGKA_01050	0
NLANBGKA_01051	0
NLANBGKA_01052	0
NLANBGKA_01053	0
NLANBGKA_01054	0
NLANBGKA_01055	0
NLANBGKA_01056	0
NLANBGKA_01057	0
NLANBGKA_01058	0
NLANBGKA_01059	0
NLANBGKA_01060	0
NLANBGKA_01061	0
NLANBGKA_01062	0
NLANBGKA_01063	0
NLANBGKA_01064	0
NLANBGKA_01065	0
NLANBGKA_01066	0
NLANBGKA_01067	0
NLANBGKA_01068	0
NLANBGKA_01069	0
NLANBGKA_01070	0
NLANBGKA_01071	0
NLANBGKA_01072	0
NLANBGKA_01073	0
NLANBGKA_01074	0
NLANBGKA_01075	0
NLANBGKA_01076	0
NLANBGKA_01077	0
NLANBGKA_01078	0
NLANBGKA_01079	0
NLANBGKA_01080	0
NLANBGKA_01081	0
NLANBGKA_01082	0
NLANBGKA_01083	0
NLANBGKA_01084	0
NLANBGKA_01085	0
NLANBGKA_01086	0
NLANBGKA_01087	0
NLANBGKA_01088	0
NLANBGKA_01089	0
