ID	sample_5C
NLANBGKA_01087	49
NLANBGKA_01088	0
NLANBGKA_01089	3
NLANBGKA_01090	35
NLANBGKA_01091	113
NLANBGKA_01092	56
NLANBGKA_01093	52
NLANBGKA_01094	319
NLANBGKA_01095	57
NLANBGKA_01096	4
NLANBGKA_01097	46
NLANBGKA_01098	816
NLANBGKA_01099	55
NLANBGKA_01100	82
NLANBGKA_01101	569
NLANBGKA_01102	474
NLANBGKA_01104	4
NLANBGKA_01105	3
NLANBGKA_01106	0
NLANBGKA_01107	40
NLANBGKA_01108	36
NLANBGKA_01109	42
NLANBGKA_01110	31
NLANBGKA_01111	12
NLANBGKA_01112	0
NLANBGKA_01113	2
NLANBGKA_01114	12
NLANBGKA_01115	19
NLANBGKA_01116	29
NLANBGKA_01117	7
NLANBGKA_01118	10
NLANBGKA_01119	21
NLANBGKA_01120	44
NLANBGKA_01121	2
NLANBGKA_01122	154
NLANBGKA_01123	49
NLANBGKA_01124	40
NLANBGKA_01125	90
NLANBGKA_01126	197
NLANBGKA_01127	25
NLANBGKA_01128	10
NLANBGKA_01129	2
NLANBGKA_01130	12
NLANBGKA_01131	26
NLANBGKA_01132	150
NLANBGKA_01133	158
NLANBGKA_01134	93
NLANBGKA_01135	1
NLANBGKA_01136	0
NLANBGKA_01137	3
NLANBGKA_01138	95
NLANBGKA_01139	346
NLANBGKA_01140	25
NLANBGKA_01141	2
NLANBGKA_01142	3
NLANBGKA_01143	106
NLANBGKA_01144	33
NLANBGKA_01145	155
NLANBGKA_01146	38
NLANBGKA_01147	108
NLANBGKA_01148	68
NLANBGKA_01149	69
NLANBGKA_01150	52
NLANBGKA_01151	87
NLANBGKA_01152	70
NLANBGKA_01153	30
NLANBGKA_01154	122
NLANBGKA_01155	104
NLANBGKA_01156	204
NLANBGKA_01157	15
NLANBGKA_01158	3
NLANBGKA_01159	79
NLANBGKA_01160	689
NLANBGKA_01161	17
NLANBGKA_01162	9
NLANBGKA_01163	79
NLANBGKA_01164	118
NLANBGKA_01165	76
NLANBGKA_01166	69
NLANBGKA_01167	132
NLANBGKA_01168	341
NLANBGKA_01169	234
NLANBGKA_01170	219
NLANBGKA_01171	260
NLANBGKA_01172	13
NLANBGKA_01173	2
NLANBGKA_01174	129
NLANBGKA_01175	0
NLANBGKA_01176	142
NLANBGKA_01177	143
NLANBGKA_01178	17
NLANBGKA_01179	18
NLANBGKA_01180	112
NLANBGKA_01181	132
NLANBGKA_01182	163
NLANBGKA_01183	190
NLANBGKA_01184	70
NLANBGKA_01185	281
NLANBGKA_01186	406
NLANBGKA_01187	31
NLANBGKA_01188	77
NLANBGKA_01189	15
NLANBGKA_01190	35
NLANBGKA_01191	87
NLANBGKA_01192	93
NLANBGKA_01194	301
NLANBGKA_01195	75
NLANBGKA_01196	8
NLANBGKA_01197	162
NLANBGKA_01198	32
NLANBGKA_01199	6
NLANBGKA_01200	25
NLANBGKA_01201	11
NLANBGKA_01202	325
NLANBGKA_01203	43
NLANBGKA_01204	57
NLANBGKA_01205	83
NLANBGKA_01206	35
NLANBGKA_01207	0
NLANBGKA_01208	1
NLANBGKA_01209	0
NLANBGKA_01210	0
NLANBGKA_01211	4
NLANBGKA_01212	11314
NLANBGKA_01214	1
NLANBGKA_01215	1
NLANBGKA_01216	0
NLANBGKA_01217	558
NLANBGKA_01218	2
NLANBGKA_01219	0
NLANBGKA_01220	95
NLANBGKA_01221	1
NLANBGKA_01222	4
NLANBGKA_01223	0
NLANBGKA_01224	13
NLANBGKA_01225	8
NLANBGKA_01226	4
NLANBGKA_01227	36
NLANBGKA_01228	0
NLANBGKA_01229	0
NLANBGKA_01230	55
NLANBGKA_01231	51
NLANBGKA_01232	16
NLANBGKA_01233	8
NLANBGKA_01234	15
NLANBGKA_01235	12
NLANBGKA_01236	4
NLANBGKA_01237	3
NLANBGKA_01238	1
NLANBGKA_01239	0
NLANBGKA_01240	3
NLANBGKA_01241	0
NLANBGKA_01242	0
NLANBGKA_01243	94
NLANBGKA_01244	45
NLANBGKA_01245	585
NLANBGKA_01246	93
NLANBGKA_01247	56
NLANBGKA_01248	139
NLANBGKA_01249	4
NLANBGKA_01250	5
NLANBGKA_01251	35
NLANBGKA_01252	45
NLANBGKA_01253	55
NLANBGKA_01254	45
NLANBGKA_01255	2
NLANBGKA_01256	122
NLANBGKA_01257	0
NLANBGKA_01258	4
NLANBGKA_01259	6
NLANBGKA_01260	70
NLANBGKA_01261	9
NLANBGKA_01262	0
NLANBGKA_01263	59
NLANBGKA_01264	40
NLANBGKA_01265	28
NLANBGKA_01266	4
NLANBGKA_01267	147
NLANBGKA_01268	11
NLANBGKA_01269	1056
NLANBGKA_01270	77
NLANBGKA_01271	239
NLANBGKA_01272	198
NLANBGKA_01273	509
NLANBGKA_01274	399
NLANBGKA_01275	157
NLANBGKA_01276	0
NLANBGKA_01277	86
NLANBGKA_01278	76
NLANBGKA_01279	55
NLANBGKA_01280	1
NLANBGKA_01281	32
NLANBGKA_01282	7
NLANBGKA_01283	1
NLANBGKA_01284	0
NLANBGKA_01285	10
NLANBGKA_01286	1
NLANBGKA_01287	19
NLANBGKA_01288	7
NLANBGKA_01289	16
NLANBGKA_01290	159
NLANBGKA_01291	218
NLANBGKA_01301	59
NLANBGKA_01302	27
NLANBGKA_01303	7
NLANBGKA_01304	52
NLANBGKA_01305	10
NLANBGKA_01306	0
NLANBGKA_01307	198
NLANBGKA_01308	153
NLANBGKA_01309	243
NLANBGKA_01310	106
NLANBGKA_01311	122
NLANBGKA_01312	25
NLANBGKA_01313	31
NLANBGKA_01314	1
NLANBGKA_01315	2
NLANBGKA_01316	16
NLANBGKA_01317	11
NLANBGKA_01318	6
NLANBGKA_01319	7
NLANBGKA_01320	3
NLANBGKA_01321	0
NLANBGKA_01322	0
NLANBGKA_01323	294
NLANBGKA_01324	88
NLANBGKA_01325	37
NLANBGKA_01326	60
NLANBGKA_01327	3
NLANBGKA_01328	31
NLANBGKA_01329	85
NLANBGKA_01330	0
NLANBGKA_01331	16
NLANBGKA_01332	58
NLANBGKA_01333	20
NLANBGKA_01334	20
NLANBGKA_01335	44
NLANBGKA_01336	38
NLANBGKA_01337	422
NLANBGKA_01338	51
NLANBGKA_01339	74
NLANBGKA_01340	155
NLANBGKA_01341	23
NLANBGKA_01342	9
NLANBGKA_01343	21
NLANBGKA_01344	154
NLANBGKA_01345	8
NLANBGKA_01346	4
NLANBGKA_01347	9
NLANBGKA_01348	33
NLANBGKA_01349	46
NLANBGKA_01350	1639
NLANBGKA_01351	190
NLANBGKA_01352	59
NLANBGKA_01353	11
NLANBGKA_01354	72
NLANBGKA_01355	8
NLANBGKA_01356	384
NLANBGKA_01357	15
NLANBGKA_01358	12
NLANBGKA_01359	6
NLANBGKA_01360	18
NLANBGKA_01361	8
NLANBGKA_01362	31
NLANBGKA_01363	75
NLANBGKA_01364	115
NLANBGKA_01365	83
NLANBGKA_01366	84
NLANBGKA_01367	234
NLANBGKA_01368	149
NLANBGKA_01369	88
NLANBGKA_01370	3
NLANBGKA_01371	31
NLANBGKA_01372	20
NLANBGKA_01373	10
NLANBGKA_01374	303
NLANBGKA_01375	370
NLANBGKA_01376	32
NLANBGKA_01377	35
NLANBGKA_01378	65
NLANBGKA_01379	53
NLANBGKA_01380	44
NLANBGKA_01381	3
NLANBGKA_01385	10
NLANBGKA_01386	8
NLANBGKA_01387	1202
NLANBGKA_01388	206
NLANBGKA_01389	57
NLANBGKA_01390	58
NLANBGKA_01391	84
NLANBGKA_01392	4
NLANBGKA_01393	14
NLANBGKA_01394	180
NLANBGKA_01395	74
NLANBGKA_01396	79
NLANBGKA_01397	26
NLANBGKA_01398	134
NLANBGKA_01399	0
NLANBGKA_01400	3
NLANBGKA_01401	3
NLANBGKA_01402	0
NLANBGKA_01403	4
NLANBGKA_01404	7
NLANBGKA_01405	82
NLANBGKA_01406	27
NLANBGKA_01407	11
NLANBGKA_01408	20
NLANBGKA_01409	488
NLANBGKA_01410	14
NLANBGKA_01411	59
NLANBGKA_01412	4
NLANBGKA_01413	14
NLANBGKA_01414	242
NLANBGKA_01415	1
NLANBGKA_01416	3162
NLANBGKA_01417	0
NLANBGKA_01418	1
NLANBGKA_01419	0
NLANBGKA_01420	23
NLANBGKA_01421	2
NLANBGKA_01422	3
NLANBGKA_01423	0
NLANBGKA_01424	5
NLANBGKA_01425	1
NLANBGKA_01426	152
NLANBGKA_01427	142
NLANBGKA_01428	188
NLANBGKA_01429	103
NLANBGKA_01430	57
NLANBGKA_01431	114
NLANBGKA_01432	41
NLANBGKA_01433	86
NLANBGKA_01434	98
NLANBGKA_01435	60
NLANBGKA_01436	0
NLANBGKA_01437	825
NLANBGKA_01438	9
NLANBGKA_01439	33
NLANBGKA_01440	3
NLANBGKA_01441	9
NLANBGKA_01442	79
NLANBGKA_01443	119
NLANBGKA_01444	162
NLANBGKA_01445	45
NLANBGKA_01446	169
NLANBGKA_01447	75
NLANBGKA_01448	211
NLANBGKA_01449	77
NLANBGKA_01450	16
NLANBGKA_01451	23
NLANBGKA_01452	42
NLANBGKA_01453	4
NLANBGKA_01454	0
NLANBGKA_01455	103
NLANBGKA_01456	59
NLANBGKA_01457	160
NLANBGKA_01458	76
NLANBGKA_01459	40
NLANBGKA_01460	40
NLANBGKA_01461	14
NLANBGKA_01462	568
NLANBGKA_01463	46
NLANBGKA_01464	16
NLANBGKA_01465	129
NLANBGKA_01466	0
NLANBGKA_01467	45
NLANBGKA_01468	2
NLANBGKA_01469	0
NLANBGKA_01470	0
NLANBGKA_01471	1
NLANBGKA_01472	0
NLANBGKA_01473	3
NLANBGKA_01474	10
NLANBGKA_01475	4
NLANBGKA_01476	8
NLANBGKA_01477	16
NLANBGKA_01478	94
NLANBGKA_01479	79
NLANBGKA_01480	2
NLANBGKA_01481	42
NLANBGKA_01482	33
NLANBGKA_01483	50
NLANBGKA_01484	98
NLANBGKA_01485	23
NLANBGKA_01486	39
NLANBGKA_01487	195
NLANBGKA_01488	290
NLANBGKA_01489	80
NLANBGKA_01490	0
NLANBGKA_01491	85
NLANBGKA_01492	0
NLANBGKA_01493	0
NLANBGKA_01494	346
NLANBGKA_01495	84
NLANBGKA_01496	262
NLANBGKA_01497	2
NLANBGKA_01498	100
NLANBGKA_01499	1
NLANBGKA_01500	111
NLANBGKA_01501	262
NLANBGKA_01502	7
NLANBGKA_01503	5
NLANBGKA_01504	175
NLANBGKA_01505	168
NLANBGKA_01506	470
NLANBGKA_01507	380
NLANBGKA_01508	152
NLANBGKA_01509	80
NLANBGKA_01510	2
NLANBGKA_01511	119
NLANBGKA_01512	220
NLANBGKA_01513	2028
NLANBGKA_01514	47
NLANBGKA_01515	129
NLANBGKA_01516	213
NLANBGKA_01517	1
NLANBGKA_01518	0
NLANBGKA_01519	0
NLANBGKA_01520	0
NLANBGKA_01521	728
NLANBGKA_01522	1
NLANBGKA_01523	4
NLANBGKA_01524	5
NLANBGKA_01525	7
NLANBGKA_01526	4
NLANBGKA_01527	34
NLANBGKA_01528	19
NLANBGKA_01529	185
NLANBGKA_01530	11
NLANBGKA_01531	0
NLANBGKA_01532	1
NLANBGKA_01533	0
NLANBGKA_01534	8
NLANBGKA_01535	8
NLANBGKA_01536	2
NLANBGKA_01537	0
NLANBGKA_01538	1
NLANBGKA_01539	9
NLANBGKA_01540	12
NLANBGKA_01541	12
NLANBGKA_01542	118
NLANBGKA_01543	5
NLANBGKA_01544	2
NLANBGKA_01545	21
NLANBGKA_01546	0
NLANBGKA_01547	0
NLANBGKA_01548	17
NLANBGKA_01549	2
NLANBGKA_01550	2
NLANBGKA_01551	0
NLANBGKA_01552	1
NLANBGKA_01553	123
NLANBGKA_01554	29
NLANBGKA_01555	15
NLANBGKA_01556	2
NLANBGKA_01557	0
NLANBGKA_01558	0
NLANBGKA_01559	386
NLANBGKA_01560	132
NLANBGKA_01561	256
NLANBGKA_01562	24
NLANBGKA_01563	1
NLANBGKA_01564	11
NLANBGKA_01565	57
NLANBGKA_01566	3
NLANBGKA_01567	18
NLANBGKA_01568	13
NLANBGKA_01569	38
NLANBGKA_01570	1
NLANBGKA_01571	29
NLANBGKA_01572	739
NLANBGKA_01573	372
NLANBGKA_01574	23
NLANBGKA_01575	0
NLANBGKA_01576	60
NLANBGKA_01577	61
NLANBGKA_01578	5
NLANBGKA_01579	3
NLANBGKA_01580	0
NLANBGKA_01581	2
NLANBGKA_01582	0
NLANBGKA_01583	0
NLANBGKA_01584	21268
NLANBGKA_01585	1907
NLANBGKA_01586	576
NLANBGKA_01587	293
NLANBGKA_01588	78
NLANBGKA_01589	109
NLANBGKA_01590	137
NLANBGKA_01591	38
NLANBGKA_01592	121
NLANBGKA_01593	210
NLANBGKA_01595	63
NLANBGKA_01596	31
NLANBGKA_01597	116
NLANBGKA_01598	388
NLANBGKA_01599	98
NLANBGKA_01600	89
NLANBGKA_01601	8
NLANBGKA_01602	12
NLANBGKA_01603	4
NLANBGKA_01604	22
NLANBGKA_01605	89
NLANBGKA_01606	2
NLANBGKA_01607	0
NLANBGKA_01608	1
NLANBGKA_01609	3
NLANBGKA_01610	265
NLANBGKA_01611	0
NLANBGKA_01612	3
NLANBGKA_01613	0
NLANBGKA_01614	673
NLANBGKA_01615	60
NLANBGKA_01616	62
NLANBGKA_01617	507
NLANBGKA_01618	0
NLANBGKA_01619	52
NLANBGKA_01620	75
NLANBGKA_01621	143
NLANBGKA_01622	5
NLANBGKA_01623	151
NLANBGKA_01624	8
NLANBGKA_01625	47
NLANBGKA_01626	124
NLANBGKA_01627	47
NLANBGKA_01628	939
NLANBGKA_01629	5
NLANBGKA_01630	11
NLANBGKA_01634	63
NLANBGKA_01635	359
NLANBGKA_01636	52
NLANBGKA_01637	109
NLANBGKA_01638	1256
NLANBGKA_01639	120
NLANBGKA_01640	58
NLANBGKA_01641	33
NLANBGKA_01642	22
NLANBGKA_01643	174
NLANBGKA_01644	35
NLANBGKA_01645	46
NLANBGKA_01646	13
NLANBGKA_01647	14
NLANBGKA_01648	20
NLANBGKA_01649	3
NLANBGKA_01650	11
NLANBGKA_01651	96
NLANBGKA_01652	12
NLANBGKA_01653	265
NLANBGKA_01654	106
NLANBGKA_01655	98
NLANBGKA_01656	150
NLANBGKA_01657	14
NLANBGKA_01658	185
NLANBGKA_01659	1
NLANBGKA_01660	2
NLANBGKA_01661	12
NLANBGKA_01662	62
NLANBGKA_01663	0
NLANBGKA_01664	0
NLANBGKA_01665	0
NLANBGKA_01666	0
NLANBGKA_01667	0
NLANBGKA_01668	0
NLANBGKA_01669	2905
NLANBGKA_01670	3102
NLANBGKA_01671	36
NLANBGKA_01672	1705
NLANBGKA_01673	202
NLANBGKA_01674	0
NLANBGKA_01675	0
NLANBGKA_01676	7
NLANBGKA_01677	6
NLANBGKA_01678	19
NLANBGKA_01679	45
NLANBGKA_01680	6
NLANBGKA_01681	9
NLANBGKA_01682	3
NLANBGKA_01683	237
NLANBGKA_01684	60
NLANBGKA_01685	340
NLANBGKA_01686	162
NLANBGKA_01687	52
NLANBGKA_01688	73
NLANBGKA_01689	97
NLANBGKA_01690	3
NLANBGKA_01691	467
NLANBGKA_01692	52
NLANBGKA_01693	53
NLANBGKA_01694	219
NLANBGKA_01695	64
NLANBGKA_01696	18
NLANBGKA_01697	123
NLANBGKA_01699	1
NLANBGKA_01700	0
NLANBGKA_01701	0
NLANBGKA_01702	0
NLANBGKA_01703	34
NLANBGKA_01704	1382
NLANBGKA_01705	269
NLANBGKA_01706	59
NLANBGKA_01707	2
NLANBGKA_01708	21
NLANBGKA_01709	5
NLANBGKA_01710	919
NLANBGKA_01711	44
NLANBGKA_01712	10
NLANBGKA_01713	154
NLANBGKA_01714	129
NLANBGKA_01715	310
NLANBGKA_01716	298
NLANBGKA_01717	361
NLANBGKA_01718	29
NLANBGKA_01719	752
NLANBGKA_01720	139
NLANBGKA_01721	261
NLANBGKA_01722	765
NLANBGKA_01723	124
NLANBGKA_01724	29
NLANBGKA_01725	98
NLANBGKA_01726	353
NLANBGKA_01727	289
NLANBGKA_01728	418
NLANBGKA_01729	58
NLANBGKA_01730	215
NLANBGKA_01731	270
NLANBGKA_01732	527
NLANBGKA_01733	335
NLANBGKA_01734	53
NLANBGKA_01735	909
NLANBGKA_01736	1166
NLANBGKA_01737	119
NLANBGKA_01738	7
NLANBGKA_01739	4
NLANBGKA_01740	99
NLANBGKA_01741	320
NLANBGKA_01742	1644
NLANBGKA_01743	481
NLANBGKA_01744	2
NLANBGKA_01745	0
NLANBGKA_01746	2
NLANBGKA_01747	4
NLANBGKA_01748	0
NLANBGKA_01749	539
NLANBGKA_01750	44
NLANBGKA_01751	551
NLANBGKA_01752	1014
NLANBGKA_01753	1139
NLANBGKA_01754	113
NLANBGKA_01755	36
NLANBGKA_01756	22
NLANBGKA_01757	2
NLANBGKA_01758	28
NLANBGKA_01759	107
NLANBGKA_01760	43
NLANBGKA_01761	84
NLANBGKA_01762	20
NLANBGKA_01763	12
NLANBGKA_01764	450
NLANBGKA_01765	16
NLANBGKA_01766	0
NLANBGKA_01767	15
NLANBGKA_01768	48
NLANBGKA_01769	181
NLANBGKA_01770	168
NLANBGKA_01771	7
NLANBGKA_01772	83
NLANBGKA_01773	41
NLANBGKA_01774	1
NLANBGKA_01775	3
NLANBGKA_01776	480
NLANBGKA_01777	670
NLANBGKA_01778	13
NLANBGKA_01779	1
NLANBGKA_01780	170
NLANBGKA_01781	125
NLANBGKA_01782	106
NLANBGKA_01783	124
NLANBGKA_01784	85
NLANBGKA_01785	30
NLANBGKA_01786	32
NLANBGKA_01787	127
NLANBGKA_01788	11
NLANBGKA_01789	5
NLANBGKA_01790	4
NLANBGKA_01791	190
NLANBGKA_01792	56
NLANBGKA_01793	186
NLANBGKA_01794	170
NLANBGKA_01795	25
NLANBGKA_01796	24
NLANBGKA_01797	28
NLANBGKA_01798	121
NLANBGKA_01799	7
NLANBGKA_01800	0
NLANBGKA_01801	0
NLANBGKA_01802	153
NLANBGKA_01803	9
NLANBGKA_01804	26
NLANBGKA_01805	304
NLANBGKA_01806	291
NLANBGKA_01807	92
NLANBGKA_01808	94
NLANBGKA_01809	20
NLANBGKA_01810	79
NLANBGKA_01811	0
NLANBGKA_01812	1
NLANBGKA_01813	40
NLANBGKA_01814	190
NLANBGKA_01815	111
NLANBGKA_01816	72
NLANBGKA_01817	280
NLANBGKA_01818	29
NLANBGKA_01819	88
NLANBGKA_01820	70
NLANBGKA_01821	117
NLANBGKA_01822	238
NLANBGKA_01823	17
NLANBGKA_01824	11
NLANBGKA_01825	12
NLANBGKA_01826	90
NLANBGKA_01827	34
NLANBGKA_01828	83
NLANBGKA_01829	11
NLANBGKA_01830	563
NLANBGKA_01831	10
NLANBGKA_01832	2
NLANBGKA_01833	2
NLANBGKA_01834	73
NLANBGKA_01835	1
NLANBGKA_01836	3
NLANBGKA_01837	180
NLANBGKA_01838	531
NLANBGKA_01839	63
NLANBGKA_01840	164
NLANBGKA_01841	0
NLANBGKA_01842	0
NLANBGKA_01843	0
NLANBGKA_01844	0
NLANBGKA_01845	43
NLANBGKA_01846	11
NLANBGKA_01847	73
NLANBGKA_01848	15
NLANBGKA_01849	5
NLANBGKA_01850	63
NLANBGKA_01851	71
NLANBGKA_01852	132
NLANBGKA_01853	185
NLANBGKA_01854	6
NLANBGKA_01855	6
NLANBGKA_01856	12
NLANBGKA_01857	2
NLANBGKA_01858	5
NLANBGKA_01859	2
NLANBGKA_01860	2
NLANBGKA_01861	0
NLANBGKA_01862	1
NLANBGKA_01863	2
NLANBGKA_01864	3
NLANBGKA_01865	8
NLANBGKA_01866	7
NLANBGKA_01867	0
NLANBGKA_01868	21
NLANBGKA_01869	1383
NLANBGKA_01870	1418
NLANBGKA_01871	0
NLANBGKA_01872	3
NLANBGKA_01873	142
NLANBGKA_01874	22
NLANBGKA_01875	399
NLANBGKA_01876	41
NLANBGKA_01877	88
NLANBGKA_01878	36
NLANBGKA_01879	68
NLANBGKA_01880	56
NLANBGKA_01881	112
NLANBGKA_01882	86
NLANBGKA_01883	55
NLANBGKA_01884	6
NLANBGKA_01885	116
NLANBGKA_01886	29
NLANBGKA_01887	30
NLANBGKA_01888	4
NLANBGKA_01889	1
NLANBGKA_01890	0
NLANBGKA_01891	32
NLANBGKA_01892	42
NLANBGKA_01893	0
NLANBGKA_01894	7
NLANBGKA_01895	28
NLANBGKA_01896	66
NLANBGKA_01897	76
NLANBGKA_01898	47
NLANBGKA_01899	13
NLANBGKA_01900	51
NLANBGKA_01901	25
NLANBGKA_01902	1
NLANBGKA_01903	0
NLANBGKA_01904	23
NLANBGKA_01905	24
NLANBGKA_01906	34
NLANBGKA_01907	3
NLANBGKA_01908	47
NLANBGKA_01909	5
NLANBGKA_01910	7
