ID	sample_4B
NLANBGKA_00181	52
NLANBGKA_00182	1
NLANBGKA_00183	331
NLANBGKA_00184	2
NLANBGKA_00185	2
NLANBGKA_00186	0
NLANBGKA_00187	15
NLANBGKA_00188	0
NLANBGKA_00189	0
NLANBGKA_00190	1
NLANBGKA_00191	73
NLANBGKA_00192	1
NLANBGKA_00193	0
NLANBGKA_00194	41
NLANBGKA_00195	25
NLANBGKA_00196	38
NLANBGKA_00197	201
NLANBGKA_00198	3
NLANBGKA_00199	3
NLANBGKA_00200	33
NLANBGKA_00201	78
NLANBGKA_00202	142
NLANBGKA_00203	5
NLANBGKA_00204	3
NLANBGKA_00205	4
NLANBGKA_00206	1
NLANBGKA_00207	1
NLANBGKA_00208	105
NLANBGKA_00209	36
NLANBGKA_00210	32
NLANBGKA_00211	19
NLANBGKA_00212	10
NLANBGKA_00213	127
NLANBGKA_00214	31
NLANBGKA_00215	281
NLANBGKA_00216	2
NLANBGKA_00217	163
NLANBGKA_00218	256
NLANBGKA_00219	114
NLANBGKA_00220	754
NLANBGKA_00221	773
NLANBGKA_00222	1221
NLANBGKA_00223	460
NLANBGKA_00224	35
NLANBGKA_00225	1948
NLANBGKA_00226	132
NLANBGKA_00227	101
NLANBGKA_00228	93
NLANBGKA_00229	200
NLANBGKA_00230	5
NLANBGKA_00231	59
NLANBGKA_00232	68
NLANBGKA_00233	6
NLANBGKA_00234	7
NLANBGKA_00235	16
NLANBGKA_00236	0
NLANBGKA_00237	29
NLANBGKA_00238	1
NLANBGKA_00239	0
NLANBGKA_00240	0
NLANBGKA_00241	6
NLANBGKA_00242	73
NLANBGKA_00243	163
NLANBGKA_00244	0
NLANBGKA_00245	87
NLANBGKA_00246	13
NLANBGKA_00247	0
NLANBGKA_00248	0
NLANBGKA_00249	26
NLANBGKA_00250	3
NLANBGKA_00251	1
NLANBGKA_00252	0
NLANBGKA_00253	3
NLANBGKA_00254	36
NLANBGKA_00255	9
NLANBGKA_00256	47
NLANBGKA_00257	10
NLANBGKA_00258	127
NLANBGKA_00259	58
NLANBGKA_00260	34
NLANBGKA_00261	71
NLANBGKA_00262	3
NLANBGKA_00263	1
NLANBGKA_00264	1
NLANBGKA_00265	0
NLANBGKA_00266	0
NLANBGKA_00267	249
NLANBGKA_00268	81
NLANBGKA_00269	0
NLANBGKA_00274	51
NLANBGKA_00275	134
NLANBGKA_00276	454
NLANBGKA_00277	57
NLANBGKA_00278	119
NLANBGKA_00279	14
NLANBGKA_00281	24
NLANBGKA_00282	55
NLANBGKA_00283	368
NLANBGKA_00284	134
NLANBGKA_00285	121
NLANBGKA_00286	2
NLANBGKA_00287	50
NLANBGKA_00288	7
NLANBGKA_00289	84
NLANBGKA_00290	23
NLANBGKA_00291	5
NLANBGKA_00292	17
NLANBGKA_00293	23
NLANBGKA_00294	29
NLANBGKA_00295	29
NLANBGKA_00296	1
NLANBGKA_00297	57
NLANBGKA_00298	105
NLANBGKA_00299	13
NLANBGKA_00300	178
NLANBGKA_00301	36
NLANBGKA_00302	1
NLANBGKA_00303	9
NLANBGKA_00304	10
NLANBGKA_00305	10
NLANBGKA_00306	2
NLANBGKA_00307	14
NLANBGKA_00308	49
NLANBGKA_00309	150
NLANBGKA_00310	10
NLANBGKA_00311	86
NLANBGKA_00312	49
NLANBGKA_00313	46
NLANBGKA_00314	50
NLANBGKA_00315	38
NLANBGKA_00316	2
NLANBGKA_00317	0
NLANBGKA_00318	25
NLANBGKA_00319	15
NLANBGKA_00320	0
NLANBGKA_00321	7
NLANBGKA_00322	2
NLANBGKA_00323	67
NLANBGKA_00324	49
NLANBGKA_00325	46
NLANBGKA_00326	14
NLANBGKA_00327	0
NLANBGKA_00328	15
NLANBGKA_00329	38
NLANBGKA_00330	8
NLANBGKA_00331	58
NLANBGKA_00332	1
NLANBGKA_00333	0
NLANBGKA_00334	1
NLANBGKA_00335	5
NLANBGKA_00336	2
NLANBGKA_00337	3
NLANBGKA_00338	5
NLANBGKA_00339	49
NLANBGKA_00340	5
NLANBGKA_00341	61
NLANBGKA_00342	7
NLANBGKA_00343	10
NLANBGKA_00344	12
NLANBGKA_00345	3
NLANBGKA_00346	2
NLANBGKA_00347	12
NLANBGKA_00348	4
NLANBGKA_00349	11
NLANBGKA_00350	2
NLANBGKA_00351	42
NLANBGKA_00352	688
NLANBGKA_00353	1
NLANBGKA_00354	104
NLANBGKA_00355	0
NLANBGKA_00356	20
NLANBGKA_00357	5
NLANBGKA_00358	31
NLANBGKA_00359	1
NLANBGKA_00360	455
NLANBGKA_00361	9
NLANBGKA_00363	66
NLANBGKA_00364	69
NLANBGKA_00365	46
NLANBGKA_00366	18
NLANBGKA_00367	8
NLANBGKA_00368	32
NLANBGKA_00369	11
NLANBGKA_00370	2
NLANBGKA_00371	3210
NLANBGKA_00372	55
NLANBGKA_00373	30
NLANBGKA_00374	25
NLANBGKA_00375	45
NLANBGKA_00376	25
NLANBGKA_00377	28
NLANBGKA_00378	109
NLANBGKA_00379	46
NLANBGKA_00380	57
NLANBGKA_00381	0
NLANBGKA_00382	118
NLANBGKA_00383	89
NLANBGKA_00384	7
NLANBGKA_00385	0
NLANBGKA_00386	1
NLANBGKA_00387	5
NLANBGKA_00388	32
NLANBGKA_00389	18
NLANBGKA_00390	38
NLANBGKA_00391	415
NLANBGKA_00392	164
NLANBGKA_00393	0
NLANBGKA_00394	0
NLANBGKA_00395	27
NLANBGKA_00396	70
NLANBGKA_00397	22
NLANBGKA_00398	270
NLANBGKA_00399	1
NLANBGKA_00400	12
NLANBGKA_00401	71
NLANBGKA_00402	182
NLANBGKA_00403	136
NLANBGKA_00404	88
NLANBGKA_00405	176
NLANBGKA_00406	18
NLANBGKA_00407	18
NLANBGKA_00408	29
NLANBGKA_00409	440
NLANBGKA_00410	4
NLANBGKA_00411	5
NLANBGKA_00412	55
NLANBGKA_00413	7
NLANBGKA_00414	5
NLANBGKA_00415	0
NLANBGKA_00416	1
NLANBGKA_00417	60
NLANBGKA_00418	14
NLANBGKA_00419	17
NLANBGKA_00420	23
NLANBGKA_00421	0
NLANBGKA_00422	81
NLANBGKA_00423	262
NLANBGKA_00424	23
NLANBGKA_00425	7
NLANBGKA_00426	12
NLANBGKA_00427	2
NLANBGKA_00428	3
NLANBGKA_00429	1
NLANBGKA_00430	25
NLANBGKA_00431	2
NLANBGKA_00432	4
NLANBGKA_00433	5
NLANBGKA_00434	27
NLANBGKA_00435	1
NLANBGKA_00436	28
NLANBGKA_00437	0
NLANBGKA_00438	41
NLANBGKA_00439	28
NLANBGKA_00440	0
NLANBGKA_00441	0
NLANBGKA_00442	1
NLANBGKA_00443	1
NLANBGKA_00444	24
NLANBGKA_00445	36
NLANBGKA_00446	14
NLANBGKA_00447	79
NLANBGKA_00448	65
NLANBGKA_00449	59
NLANBGKA_00450	100
NLANBGKA_00451	0
NLANBGKA_00452	83
NLANBGKA_00453	57
NLANBGKA_00454	72
NLANBGKA_00455	1
NLANBGKA_00456	18
NLANBGKA_00457	0
NLANBGKA_00458	0
NLANBGKA_00459	0
NLANBGKA_00460	2
NLANBGKA_00461	1
NLANBGKA_00462	1
NLANBGKA_00463	34
NLANBGKA_00464	42
NLANBGKA_00465	224
NLANBGKA_00466	82
NLANBGKA_00467	11
NLANBGKA_00468	94
NLANBGKA_00469	113
NLANBGKA_00470	5
NLANBGKA_00471	18
NLANBGKA_00472	3
NLANBGKA_00473	9
NLANBGKA_00474	0
NLANBGKA_00475	79
NLANBGKA_00476	23
NLANBGKA_00477	41
NLANBGKA_00478	79
NLANBGKA_00479	48
NLANBGKA_00480	79
NLANBGKA_00481	178
NLANBGKA_00482	377
NLANBGKA_00483	5
NLANBGKA_00484	23
NLANBGKA_00485	14
NLANBGKA_00486	53
NLANBGKA_00487	26
NLANBGKA_00488	30
NLANBGKA_00489	39
NLANBGKA_00490	73
NLANBGKA_00491	79
NLANBGKA_00492	28
NLANBGKA_00493	49
NLANBGKA_00494	1
NLANBGKA_00495	0
NLANBGKA_00496	1
NLANBGKA_00497	0
NLANBGKA_00498	133
NLANBGKA_00499	13
NLANBGKA_00500	4
NLANBGKA_00501	3
NLANBGKA_00502	32
NLANBGKA_00503	141
NLANBGKA_00504	2
NLANBGKA_00505	1
NLANBGKA_00506	3
NLANBGKA_00507	1
NLANBGKA_00508	1
NLANBGKA_00509	3
NLANBGKA_00510	0
NLANBGKA_00511	155
NLANBGKA_00512	101
NLANBGKA_00513	8
NLANBGKA_00514	1
NLANBGKA_00515	6
NLANBGKA_00516	8
NLANBGKA_00517	22
NLANBGKA_00518	1
NLANBGKA_00519	13
NLANBGKA_00520	25
NLANBGKA_00521	8
NLANBGKA_00522	13
NLANBGKA_00523	3
NLANBGKA_00524	321
NLANBGKA_00525	3
NLANBGKA_00526	314
NLANBGKA_00527	24
NLANBGKA_00528	7
NLANBGKA_00529	0
NLANBGKA_00530	1315
NLANBGKA_00531	0
NLANBGKA_00532	0
NLANBGKA_00533	83
NLANBGKA_00534	27
NLANBGKA_00535	0
NLANBGKA_00536	2
NLANBGKA_00537	0
NLANBGKA_00538	0
NLANBGKA_00539	1
NLANBGKA_00540	2
NLANBGKA_00541	0
NLANBGKA_00542	0
NLANBGKA_00543	1
NLANBGKA_00544	1
NLANBGKA_00545	217
NLANBGKA_00546	68
NLANBGKA_00547	31
NLANBGKA_00548	19
NLANBGKA_00549	151
NLANBGKA_00550	131
NLANBGKA_00551	91
NLANBGKA_00552	27
NLANBGKA_00553	10
NLANBGKA_00554	3
NLANBGKA_00555	0
NLANBGKA_00556	0
NLANBGKA_00557	11
NLANBGKA_00558	3
NLANBGKA_00559	0
NLANBGKA_00560	1
NLANBGKA_00561	310
NLANBGKA_00562	1426
NLANBGKA_00563	2
NLANBGKA_00564	3
NLANBGKA_00565	3
NLANBGKA_00566	5
NLANBGKA_00567	14
NLANBGKA_00568	4
NLANBGKA_00569	0
NLANBGKA_00570	3
NLANBGKA_00571	4
NLANBGKA_00572	7
NLANBGKA_00573	2
NLANBGKA_00574	1
NLANBGKA_00575	10
NLANBGKA_00576	0
NLANBGKA_00577	1
NLANBGKA_00578	3
NLANBGKA_00579	437
NLANBGKA_00580	183
NLANBGKA_00581	117
NLANBGKA_00582	0
NLANBGKA_00583	0
NLANBGKA_00584	4
NLANBGKA_00585	1
NLANBGKA_00586	12
NLANBGKA_00587	7
NLANBGKA_00588	3
NLANBGKA_00589	0
NLANBGKA_00590	1
NLANBGKA_00591	21
NLANBGKA_00592	14
NLANBGKA_00593	11
NLANBGKA_00594	40
NLANBGKA_00595	52
NLANBGKA_00596	0
NLANBGKA_00597	127
NLANBGKA_00598	1
NLANBGKA_00599	3
NLANBGKA_00600	13
NLANBGKA_00601	373
NLANBGKA_00602	116
NLANBGKA_00603	41
NLANBGKA_00604	0
NLANBGKA_00605	17
NLANBGKA_00606	48
NLANBGKA_00607	40
NLANBGKA_00608	214
NLANBGKA_00609	5
NLANBGKA_00610	231
NLANBGKA_00611	38
NLANBGKA_00612	0
NLANBGKA_00613	0
NLANBGKA_00614	0
NLANBGKA_00615	0
NLANBGKA_00616	67
NLANBGKA_00617	89
NLANBGKA_00618	8
NLANBGKA_00619	6
NLANBGKA_00620	11
NLANBGKA_00621	0
NLANBGKA_00622	1
NLANBGKA_00623	12
NLANBGKA_00624	14
NLANBGKA_00625	3
NLANBGKA_00626	100
NLANBGKA_00627	117
NLANBGKA_00628	165
NLANBGKA_00629	212
NLANBGKA_00630	179
NLANBGKA_00631	53
NLANBGKA_00632	206
NLANBGKA_00633	0
NLANBGKA_00634	0
NLANBGKA_00635	0
NLANBGKA_00636	0
NLANBGKA_00637	0
NLANBGKA_00638	0
NLANBGKA_00639	0
NLANBGKA_00640	1
NLANBGKA_00641	0
NLANBGKA_00642	0
NLANBGKA_00643	1
NLANBGKA_00644	0
NLANBGKA_00645	3
NLANBGKA_00646	18
NLANBGKA_00647	49
NLANBGKA_00648	46
NLANBGKA_00649	2
NLANBGKA_00650	13
NLANBGKA_00651	14
NLANBGKA_00652	6
NLANBGKA_00653	12
NLANBGKA_00654	2
NLANBGKA_00655	3
NLANBGKA_00656	0
NLANBGKA_00657	299
NLANBGKA_00658	192
NLANBGKA_00659	110
NLANBGKA_00660	46
NLANBGKA_00661	100
NLANBGKA_00662	174
NLANBGKA_00663	297
NLANBGKA_00664	19
NLANBGKA_00665	1
NLANBGKA_00666	285
NLANBGKA_00667	13579
NLANBGKA_00668	6
NLANBGKA_00669	4
NLANBGKA_00670	1409
NLANBGKA_00671	847
NLANBGKA_00672	103
NLANBGKA_00673	33
NLANBGKA_00674	4
NLANBGKA_00675	76
NLANBGKA_00676	2
NLANBGKA_00677	57
NLANBGKA_00678	73
NLANBGKA_00679	599
NLANBGKA_00680	22
NLANBGKA_00681	17
NLANBGKA_00682	200
NLANBGKA_00683	26
NLANBGKA_00684	57
NLANBGKA_00685	59
NLANBGKA_00686	148
NLANBGKA_00687	28
NLANBGKA_00688	25
NLANBGKA_00689	73
NLANBGKA_00690	2
NLANBGKA_00691	38
NLANBGKA_00692	10
NLANBGKA_00693	19
NLANBGKA_00694	11
NLANBGKA_00695	23
NLANBGKA_00696	48
NLANBGKA_00697	21
NLANBGKA_00698	8
NLANBGKA_00699	9
NLANBGKA_00700	7
NLANBGKA_00701	13
NLANBGKA_00702	76
NLANBGKA_00703	5
NLANBGKA_00704	2
NLANBGKA_00705	8
NLANBGKA_00706	13
NLANBGKA_00707	7
NLANBGKA_00708	9
NLANBGKA_00709	21
NLANBGKA_00710	2
NLANBGKA_00711	7
NLANBGKA_00712	4
NLANBGKA_00713	0
NLANBGKA_00714	0
NLANBGKA_00715	389
NLANBGKA_00716	0
NLANBGKA_00717	4
NLANBGKA_00718	2
NLANBGKA_00719	127
NLANBGKA_00720	296
NLANBGKA_00721	90
NLANBGKA_00722	8
NLANBGKA_00723	37
NLANBGKA_00724	4
NLANBGKA_00725	101
NLANBGKA_00726	15
NLANBGKA_00727	3
NLANBGKA_00728	0
NLANBGKA_00729	3
NLANBGKA_00730	84
NLANBGKA_00731	20
NLANBGKA_00732	13
NLANBGKA_00733	8
NLANBGKA_00734	14
NLANBGKA_00735	15
NLANBGKA_00736	0
NLANBGKA_00737	1
NLANBGKA_00738	6
NLANBGKA_00739	46
NLANBGKA_00740	155
NLANBGKA_00741	9
NLANBGKA_00742	2
NLANBGKA_00743	451
NLANBGKA_00744	41
NLANBGKA_00745	357
NLANBGKA_00746	8
NLANBGKA_00747	0
NLANBGKA_00748	691
NLANBGKA_00749	245
NLANBGKA_00750	22
NLANBGKA_00751	834
NLANBGKA_00752	195
NLANBGKA_00753	48
NLANBGKA_00754	91
NLANBGKA_00755	68
NLANBGKA_00756	43
NLANBGKA_00757	288
NLANBGKA_00758	424
NLANBGKA_00759	85
NLANBGKA_00760	36
NLANBGKA_00761	14
NLANBGKA_00762	102
NLANBGKA_00763	106
NLANBGKA_00764	239
NLANBGKA_00765	0
NLANBGKA_00766	41
NLANBGKA_00767	2
NLANBGKA_00768	14
NLANBGKA_00769	28
NLANBGKA_00770	31
NLANBGKA_00771	5
NLANBGKA_00772	24
NLANBGKA_00773	32
NLANBGKA_00774	19
NLANBGKA_00775	54
NLANBGKA_00776	234
NLANBGKA_00777	24
NLANBGKA_00778	3
NLANBGKA_00779	20
NLANBGKA_00780	15
NLANBGKA_00781	0
NLANBGKA_00782	97
NLANBGKA_00783	138
NLANBGKA_00784	2
NLANBGKA_00785	45
NLANBGKA_00786	0
NLANBGKA_00787	3
NLANBGKA_00788	4
NLANBGKA_00789	131
NLANBGKA_00790	26
NLANBGKA_00791	0
NLANBGKA_00792	33
NLANBGKA_00793	24
NLANBGKA_00794	127
NLANBGKA_00795	92
NLANBGKA_00796	15
NLANBGKA_00797	80
NLANBGKA_00798	4
NLANBGKA_00799	32
NLANBGKA_00800	35
NLANBGKA_00801	2
NLANBGKA_00802	3
NLANBGKA_00803	2
NLANBGKA_00804	44
NLANBGKA_00805	20
NLANBGKA_00806	0
NLANBGKA_00807	0
NLANBGKA_00808	0
NLANBGKA_00809	8
NLANBGKA_00810	34
NLANBGKA_00811	3
NLANBGKA_00812	4
NLANBGKA_00813	0
NLANBGKA_00814	52
NLANBGKA_00815	47
NLANBGKA_00816	28
NLANBGKA_00817	114
NLANBGKA_00818	73
NLANBGKA_00819	10
NLANBGKA_00820	100
NLANBGKA_00821	92
NLANBGKA_00822	36
NLANBGKA_00823	75
NLANBGKA_00824	18
NLANBGKA_00825	101
NLANBGKA_00826	14
NLANBGKA_00827	2
NLANBGKA_00828	3278
NLANBGKA_00829	12
NLANBGKA_00830	105
NLANBGKA_00831	77
NLANBGKA_00832	4
NLANBGKA_00833	243
NLANBGKA_00834	75
NLANBGKA_00835	79
NLANBGKA_00836	119
NLANBGKA_00837	16
NLANBGKA_00838	86
NLANBGKA_00839	7
NLANBGKA_00840	60
NLANBGKA_00841	8
NLANBGKA_00842	27
NLANBGKA_00843	63
NLANBGKA_00844	40
NLANBGKA_00845	27
NLANBGKA_00846	0
NLANBGKA_00847	1
NLANBGKA_00848	9
NLANBGKA_00849	67
NLANBGKA_00850	53
NLANBGKA_00851	69
NLANBGKA_00852	2
NLANBGKA_00853	3
NLANBGKA_00854	13
NLANBGKA_00855	57
NLANBGKA_00856	58
NLANBGKA_00857	11
NLANBGKA_00858	9
NLANBGKA_00859	15
NLANBGKA_00860	0
NLANBGKA_00861	722
NLANBGKA_00862	5
NLANBGKA_00863	12
NLANBGKA_00864	2
NLANBGKA_00865	0
NLANBGKA_00866	26
NLANBGKA_00867	7
NLANBGKA_00868	40
NLANBGKA_00871	329
NLANBGKA_00874	29
NLANBGKA_00875	88
NLANBGKA_00876	41
NLANBGKA_00877	55
NLANBGKA_00878	26
NLANBGKA_00879	4
NLANBGKA_00880	1
NLANBGKA_00881	9
NLANBGKA_00882	10
NLANBGKA_00883	63
NLANBGKA_00884	104
NLANBGKA_00885	3
NLANBGKA_00886	22
NLANBGKA_00887	53
NLANBGKA_00888	33
NLANBGKA_00889	23
NLANBGKA_00890	106
NLANBGKA_00891	0
NLANBGKA_00892	19
NLANBGKA_00893	3
NLANBGKA_00894	11
NLANBGKA_00895	83
NLANBGKA_00896	20
NLANBGKA_00897	154
NLANBGKA_00898	107
NLANBGKA_00899	0
NLANBGKA_00900	1
NLANBGKA_00901	1
NLANBGKA_00902	0
NLANBGKA_00903	34
NLANBGKA_00904	10
NLANBGKA_00905	23
NLANBGKA_00906	95
NLANBGKA_00907	15
NLANBGKA_00908	18
NLANBGKA_00909	25
NLANBGKA_00910	3
NLANBGKA_00911	2
NLANBGKA_00912	2172
NLANBGKA_00913	1
NLANBGKA_00914	0
NLANBGKA_00915	29
NLANBGKA_00916	20
NLANBGKA_00917	73
NLANBGKA_00918	13
NLANBGKA_00919	0
NLANBGKA_00920	0
NLANBGKA_00921	197
NLANBGKA_00922	8
NLANBGKA_00923	4
NLANBGKA_00924	0
NLANBGKA_00925	0
NLANBGKA_00926	2
NLANBGKA_00927	7
NLANBGKA_00928	2
NLANBGKA_00929	17
NLANBGKA_00930	2
NLANBGKA_00931	6
NLANBGKA_00932	0
NLANBGKA_00933	919
NLANBGKA_00934	3
NLANBGKA_00935	15
NLANBGKA_00936	1
NLANBGKA_00937	11
NLANBGKA_00938	3
NLANBGKA_00939	23
NLANBGKA_00940	0
NLANBGKA_00941	3
NLANBGKA_00942	1
NLANBGKA_00943	0
NLANBGKA_00944	1
NLANBGKA_00945	0
NLANBGKA_00946	272
NLANBGKA_00947	1
NLANBGKA_00948	6
NLANBGKA_00949	2
NLANBGKA_00950	0
NLANBGKA_00951	1
NLANBGKA_00952	112
NLANBGKA_00953	43
NLANBGKA_00954	43
NLANBGKA_00955	242
NLANBGKA_00956	1
NLANBGKA_00957	36
NLANBGKA_00958	85
NLANBGKA_00959	17
NLANBGKA_00960	136
NLANBGKA_00961	18
NLANBGKA_00962	80
NLANBGKA_00963	397
NLANBGKA_00964	373
NLANBGKA_00965	76
NLANBGKA_00966	1
NLANBGKA_00967	0
NLANBGKA_00968	0
NLANBGKA_00969	0
NLANBGKA_00970	0
NLANBGKA_00971	0
NLANBGKA_00972	1
NLANBGKA_00973	12
NLANBGKA_00974	44
NLANBGKA_00975	0
NLANBGKA_00976	0
NLANBGKA_00977	0
NLANBGKA_00978	3
NLANBGKA_00979	349
NLANBGKA_00980	11
NLANBGKA_00981	23
NLANBGKA_00982	4
NLANBGKA_00983	9
NLANBGKA_00984	12
NLANBGKA_00985	5
NLANBGKA_00986	1
NLANBGKA_00987	2
NLANBGKA_00988	2
NLANBGKA_00989	0
NLANBGKA_00990	28
NLANBGKA_00991	13
NLANBGKA_00992	3
NLANBGKA_00993	75
NLANBGKA_00994	73
NLANBGKA_00995	2
NLANBGKA_00996	7
NLANBGKA_00997	68
NLANBGKA_00998	53
NLANBGKA_00999	3
NLANBGKA_01000	0
NLANBGKA_01001	3
NLANBGKA_01002	0
NLANBGKA_01003	3
NLANBGKA_01004	0
NLANBGKA_01005	37
NLANBGKA_01006	98
NLANBGKA_01007	0
NLANBGKA_01008	36
NLANBGKA_01009	123
NLANBGKA_01010	10
NLANBGKA_01011	135
NLANBGKA_01012	134
NLANBGKA_01013	2
NLANBGKA_01014	0
NLANBGKA_01015	0
NLANBGKA_01016	1
NLANBGKA_01017	162
NLANBGKA_01018	8
NLANBGKA_01019	3
NLANBGKA_01020	12
NLANBGKA_01021	39
NLANBGKA_01022	50
NLANBGKA_01023	12
NLANBGKA_01024	0
NLANBGKA_01025	23
NLANBGKA_01026	26
NLANBGKA_01027	30
NLANBGKA_01028	38
NLANBGKA_01029	778
NLANBGKA_01030	3873
NLANBGKA_01031	1352
NLANBGKA_01032	1766
NLANBGKA_01033	31
NLANBGKA_01034	38
NLANBGKA_01035	9
NLANBGKA_01036	8
NLANBGKA_01037	76
NLANBGKA_01038	25
NLANBGKA_01039	4
NLANBGKA_01040	0
NLANBGKA_01041	1
NLANBGKA_01042	0
NLANBGKA_01043	4
NLANBGKA_01044	0
NLANBGKA_01045	3
NLANBGKA_01046	3
NLANBGKA_01047	0
NLANBGKA_01048	12
NLANBGKA_01049	4
NLANBGKA_01050	14
NLANBGKA_01051	1
NLANBGKA_01052	0
NLANBGKA_01053	0
NLANBGKA_01054	41
NLANBGKA_01055	25
NLANBGKA_01056	3
NLANBGKA_01057	3
NLANBGKA_01058	7
NLANBGKA_01059	17
NLANBGKA_01060	15
NLANBGKA_01061	0
NLANBGKA_01062	3
NLANBGKA_01063	50
NLANBGKA_01064	13
NLANBGKA_01065	59
NLANBGKA_01066	307
NLANBGKA_01067	231
NLANBGKA_01068	2
NLANBGKA_01069	13
NLANBGKA_01070	3
NLANBGKA_01071	32
NLANBGKA_01072	112
NLANBGKA_01073	6
NLANBGKA_01074	23
NLANBGKA_01075	186
NLANBGKA_01076	224
NLANBGKA_01077	14
NLANBGKA_01078	90
NLANBGKA_01079	12
NLANBGKA_01080	47
NLANBGKA_01081	114
NLANBGKA_01082	135
NLANBGKA_01083	171
NLANBGKA_01084	15
NLANBGKA_01085	120
NLANBGKA_01086	7
NLANBGKA_01087	21
NLANBGKA_01088	1
