ID	sample_6B
NLANBGKA_01089	3
NLANBGKA_01090	5
NLANBGKA_01091	15
NLANBGKA_01092	13
NLANBGKA_01093	4
NLANBGKA_01094	49
NLANBGKA_01095	5
NLANBGKA_01096	1
NLANBGKA_01097	18
NLANBGKA_01098	87
NLANBGKA_01099	3
NLANBGKA_01100	17
NLANBGKA_01101	98
NLANBGKA_01102	59
NLANBGKA_01104	0
NLANBGKA_01105	0
NLANBGKA_01106	0
NLANBGKA_01107	8
NLANBGKA_01108	4
NLANBGKA_01109	8
NLANBGKA_01110	5
NLANBGKA_01111	1
NLANBGKA_01112	0
NLANBGKA_01113	3
NLANBGKA_01114	4
NLANBGKA_01115	4
NLANBGKA_01116	6
NLANBGKA_01117	0
NLANBGKA_01118	1
NLANBGKA_01119	3
NLANBGKA_01120	5
NLANBGKA_01121	0
NLANBGKA_01122	26
NLANBGKA_01123	9
NLANBGKA_01124	5
NLANBGKA_01125	10
NLANBGKA_01126	23
NLANBGKA_01127	3
NLANBGKA_01128	0
NLANBGKA_01129	0
NLANBGKA_01130	2
NLANBGKA_01131	2
NLANBGKA_01132	23
NLANBGKA_01133	23
NLANBGKA_01134	15
NLANBGKA_01135	0
NLANBGKA_01136	0
NLANBGKA_01137	0
NLANBGKA_01138	4
NLANBGKA_01139	45
NLANBGKA_01140	0
NLANBGKA_01141	0
NLANBGKA_01142	0
NLANBGKA_01143	8
NLANBGKA_01144	0
NLANBGKA_01145	14
NLANBGKA_01146	6
NLANBGKA_01147	8
NLANBGKA_01148	9
NLANBGKA_01149	4
NLANBGKA_01150	11
NLANBGKA_01151	11
NLANBGKA_01152	5
NLANBGKA_01153	2
NLANBGKA_01154	10
NLANBGKA_01155	10
NLANBGKA_01156	13
NLANBGKA_01157	3
NLANBGKA_01158	1
NLANBGKA_01159	3
NLANBGKA_01160	82
NLANBGKA_01161	2
NLANBGKA_01162	2
NLANBGKA_01163	7
NLANBGKA_01164	11
NLANBGKA_01165	8
NLANBGKA_01166	10
NLANBGKA_01167	11
NLANBGKA_01168	36
NLANBGKA_01169	35
NLANBGKA_01170	8
NLANBGKA_01171	28
NLANBGKA_01172	2
NLANBGKA_01173	0
NLANBGKA_01174	17
NLANBGKA_01175	0
NLANBGKA_01176	15
NLANBGKA_01177	16
NLANBGKA_01178	1
NLANBGKA_01179	3
NLANBGKA_01180	17
NLANBGKA_01181	16
NLANBGKA_01182	18
NLANBGKA_01183	19
NLANBGKA_01184	4
NLANBGKA_01185	35
NLANBGKA_01186	57
NLANBGKA_01187	1
NLANBGKA_01188	10
NLANBGKA_01189	2
NLANBGKA_01190	7
NLANBGKA_01191	9
NLANBGKA_01192	0
NLANBGKA_01194	18
NLANBGKA_01195	9
NLANBGKA_01196	0
NLANBGKA_01197	13
NLANBGKA_01198	11
NLANBGKA_01199	0
NLANBGKA_01200	1
NLANBGKA_01201	2
NLANBGKA_01202	47
NLANBGKA_01203	5
NLANBGKA_01204	5
NLANBGKA_01205	4
NLANBGKA_01206	2
NLANBGKA_01207	0
NLANBGKA_01208	0
NLANBGKA_01209	0
NLANBGKA_01210	0
NLANBGKA_01211	3
NLANBGKA_01212	725
NLANBGKA_01214	1
NLANBGKA_01215	0
NLANBGKA_01216	0
NLANBGKA_01217	126
NLANBGKA_01218	0
NLANBGKA_01219	0
NLANBGKA_01220	19
NLANBGKA_01221	0
NLANBGKA_01222	2
NLANBGKA_01223	0
NLANBGKA_01224	0
NLANBGKA_01225	1
NLANBGKA_01226	1
NLANBGKA_01227	3
NLANBGKA_01228	4
NLANBGKA_01229	0
NLANBGKA_01230	9
NLANBGKA_01231	9
NLANBGKA_01232	4
NLANBGKA_01233	1
NLANBGKA_01234	3
NLANBGKA_01235	4
NLANBGKA_01236	1
NLANBGKA_01237	0
NLANBGKA_01238	0
NLANBGKA_01239	0
NLANBGKA_01240	2
NLANBGKA_01241	1
NLANBGKA_01242	0
NLANBGKA_01243	23
NLANBGKA_01244	4
NLANBGKA_01245	56
NLANBGKA_01246	8
NLANBGKA_01247	5
NLANBGKA_01248	12
NLANBGKA_01249	3
NLANBGKA_01250	0
NLANBGKA_01251	5
NLANBGKA_01252	4
NLANBGKA_01253	8
NLANBGKA_01254	3
NLANBGKA_01255	0
NLANBGKA_01256	18
NLANBGKA_01257	0
NLANBGKA_01258	1
NLANBGKA_01259	1
NLANBGKA_01260	3
NLANBGKA_01261	1
NLANBGKA_01262	0
NLANBGKA_01263	1
NLANBGKA_01264	3
NLANBGKA_01265	1
NLANBGKA_01266	0
NLANBGKA_01267	7
NLANBGKA_01268	1
NLANBGKA_01269	57
NLANBGKA_01270	0
NLANBGKA_01271	9
NLANBGKA_01272	9
NLANBGKA_01273	21
NLANBGKA_01274	27
NLANBGKA_01275	17
NLANBGKA_01276	0
NLANBGKA_01277	6
NLANBGKA_01278	7
NLANBGKA_01279	5
NLANBGKA_01280	0
NLANBGKA_01281	2
NLANBGKA_01282	0
NLANBGKA_01283	0
NLANBGKA_01284	0
NLANBGKA_01285	0
NLANBGKA_01286	0
NLANBGKA_01287	0
NLANBGKA_01288	0
NLANBGKA_01289	1
NLANBGKA_01290	6
NLANBGKA_01291	42
NLANBGKA_01301	4
NLANBGKA_01302	1
NLANBGKA_01303	0
NLANBGKA_01304	1
NLANBGKA_01305	1
NLANBGKA_01306	0
NLANBGKA_01307	9
NLANBGKA_01308	11
NLANBGKA_01309	24
NLANBGKA_01310	4
NLANBGKA_01311	14
NLANBGKA_01312	2
NLANBGKA_01313	4
NLANBGKA_01314	0
NLANBGKA_01315	2
NLANBGKA_01316	8
NLANBGKA_01317	3
NLANBGKA_01318	6
NLANBGKA_01319	2
NLANBGKA_01320	0
NLANBGKA_01321	2
NLANBGKA_01322	0
NLANBGKA_01323	42
NLANBGKA_01324	12
NLANBGKA_01325	2
NLANBGKA_01326	6
NLANBGKA_01327	2
NLANBGKA_01328	2
NLANBGKA_01329	9
NLANBGKA_01330	0
NLANBGKA_01331	1
NLANBGKA_01332	9
NLANBGKA_01333	2
NLANBGKA_01334	2
NLANBGKA_01335	8
NLANBGKA_01336	0
NLANBGKA_01337	41
NLANBGKA_01338	8
NLANBGKA_01339	11
NLANBGKA_01340	23
NLANBGKA_01341	4
NLANBGKA_01342	1
NLANBGKA_01343	2
NLANBGKA_01344	32
NLANBGKA_01345	0
NLANBGKA_01346	0
NLANBGKA_01347	2
NLANBGKA_01348	3
NLANBGKA_01349	8
NLANBGKA_01350	62
NLANBGKA_01351	30
NLANBGKA_01352	21
NLANBGKA_01353	3
NLANBGKA_01354	12
NLANBGKA_01355	1
NLANBGKA_01356	31
NLANBGKA_01357	8
NLANBGKA_01358	3
NLANBGKA_01359	1
NLANBGKA_01360	8
NLANBGKA_01361	1
NLANBGKA_01362	3
NLANBGKA_01363	3
NLANBGKA_01364	5
NLANBGKA_01365	7
NLANBGKA_01366	13
NLANBGKA_01367	25
NLANBGKA_01368	27
NLANBGKA_01369	20
NLANBGKA_01370	1
NLANBGKA_01371	4
NLANBGKA_01372	0
NLANBGKA_01373	1
NLANBGKA_01374	38
NLANBGKA_01375	32
NLANBGKA_01376	4
NLANBGKA_01377	2
NLANBGKA_01378	4
NLANBGKA_01379	6
NLANBGKA_01380	3
NLANBGKA_01381	2
NLANBGKA_01385	5
NLANBGKA_01386	0
NLANBGKA_01387	102
NLANBGKA_01388	18
NLANBGKA_01389	5
NLANBGKA_01390	4
NLANBGKA_01391	9
NLANBGKA_01392	2
NLANBGKA_01393	3
NLANBGKA_01394	46
NLANBGKA_01395	26
NLANBGKA_01396	17
NLANBGKA_01397	6
NLANBGKA_01398	14
NLANBGKA_01399	0
NLANBGKA_01400	0
NLANBGKA_01401	1
NLANBGKA_01402	0
NLANBGKA_01403	1
NLANBGKA_01404	1
NLANBGKA_01405	14
NLANBGKA_01406	2
NLANBGKA_01407	1
NLANBGKA_01408	3
NLANBGKA_01409	45
NLANBGKA_01410	3
NLANBGKA_01411	7
NLANBGKA_01412	0
NLANBGKA_01413	1
NLANBGKA_01414	20
NLANBGKA_01415	0
NLANBGKA_01416	293
NLANBGKA_01417	0
NLANBGKA_01418	0
NLANBGKA_01419	0
NLANBGKA_01420	6
NLANBGKA_01421	0
NLANBGKA_01422	0
NLANBGKA_01423	0
NLANBGKA_01424	3
NLANBGKA_01425	0
NLANBGKA_01426	26
NLANBGKA_01427	18
NLANBGKA_01428	16
NLANBGKA_01429	12
NLANBGKA_01430	8
NLANBGKA_01431	10
NLANBGKA_01432	3
NLANBGKA_01433	6
NLANBGKA_01434	16
NLANBGKA_01435	3
NLANBGKA_01436	0
NLANBGKA_01437	79
NLANBGKA_01438	3
NLANBGKA_01439	7
NLANBGKA_01440	0
NLANBGKA_01441	2
NLANBGKA_01442	7
NLANBGKA_01443	31
NLANBGKA_01444	28
NLANBGKA_01445	13
NLANBGKA_01446	28
NLANBGKA_01447	14
NLANBGKA_01448	32
NLANBGKA_01449	5
NLANBGKA_01450	3
NLANBGKA_01451	4
NLANBGKA_01452	11
NLANBGKA_01453	0
NLANBGKA_01454	0
NLANBGKA_01455	11
NLANBGKA_01456	7
NLANBGKA_01457	35
NLANBGKA_01458	13
NLANBGKA_01459	5
NLANBGKA_01460	2
NLANBGKA_01461	3
NLANBGKA_01462	70
NLANBGKA_01463	5
NLANBGKA_01464	1
NLANBGKA_01465	17
NLANBGKA_01466	0
NLANBGKA_01467	3
NLANBGKA_01468	0
NLANBGKA_01469	0
NLANBGKA_01470	0
NLANBGKA_01471	0
NLANBGKA_01472	0
NLANBGKA_01473	0
NLANBGKA_01474	0
NLANBGKA_01475	0
NLANBGKA_01476	2
NLANBGKA_01477	9
NLANBGKA_01478	11
NLANBGKA_01479	14
NLANBGKA_01480	0
NLANBGKA_01481	4
NLANBGKA_01482	2
NLANBGKA_01483	4
NLANBGKA_01484	8
NLANBGKA_01485	3
NLANBGKA_01486	4
NLANBGKA_01487	12
NLANBGKA_01488	13
NLANBGKA_01489	7
NLANBGKA_01490	0
NLANBGKA_01491	11
NLANBGKA_01492	0
NLANBGKA_01493	0
NLANBGKA_01494	30
NLANBGKA_01495	11
NLANBGKA_01496	39
NLANBGKA_01497	0
NLANBGKA_01498	9
NLANBGKA_01499	0
NLANBGKA_01500	12
NLANBGKA_01501	26
NLANBGKA_01502	0
NLANBGKA_01503	0
NLANBGKA_01504	24
NLANBGKA_01505	30
NLANBGKA_01506	51
NLANBGKA_01507	45
NLANBGKA_01508	15
NLANBGKA_01509	11
NLANBGKA_01510	1
NLANBGKA_01511	19
NLANBGKA_01512	32
NLANBGKA_01513	115
NLANBGKA_01514	7
NLANBGKA_01515	12
NLANBGKA_01516	21
NLANBGKA_01517	0
NLANBGKA_01518	0
NLANBGKA_01519	0
NLANBGKA_01520	0
NLANBGKA_01521	96
NLANBGKA_01522	0
NLANBGKA_01523	0
NLANBGKA_01524	1
NLANBGKA_01525	1
NLANBGKA_01526	0
NLANBGKA_01527	1
NLANBGKA_01528	0
NLANBGKA_01529	28
NLANBGKA_01530	1
NLANBGKA_01531	0
NLANBGKA_01532	0
NLANBGKA_01533	1
NLANBGKA_01534	0
NLANBGKA_01535	0
NLANBGKA_01536	0
NLANBGKA_01537	0
NLANBGKA_01538	0
NLANBGKA_01539	2
NLANBGKA_01540	1
NLANBGKA_01541	1
NLANBGKA_01542	13
NLANBGKA_01543	0
NLANBGKA_01544	1
NLANBGKA_01545	0
NLANBGKA_01546	0
NLANBGKA_01547	0
NLANBGKA_01548	0
NLANBGKA_01549	0
NLANBGKA_01550	0
NLANBGKA_01551	0
NLANBGKA_01552	0
NLANBGKA_01553	5
NLANBGKA_01554	4
NLANBGKA_01555	2
NLANBGKA_01556	0
NLANBGKA_01557	0
NLANBGKA_01558	1
NLANBGKA_01559	23
NLANBGKA_01560	2
NLANBGKA_01561	1
NLANBGKA_01562	0
NLANBGKA_01563	0
NLANBGKA_01564	0
NLANBGKA_01565	6
NLANBGKA_01566	1
NLANBGKA_01567	2
NLANBGKA_01568	3
NLANBGKA_01569	1
NLANBGKA_01570	0
NLANBGKA_01571	2
NLANBGKA_01572	4
NLANBGKA_01573	5
NLANBGKA_01574	0
NLANBGKA_01575	0
NLANBGKA_01576	12
NLANBGKA_01577	7
NLANBGKA_01578	1
NLANBGKA_01579	0
NLANBGKA_01580	0
NLANBGKA_01581	0
NLANBGKA_01582	0
NLANBGKA_01583	0
NLANBGKA_01584	1811
NLANBGKA_01585	317
NLANBGKA_01586	81
NLANBGKA_01587	31
NLANBGKA_01588	17
NLANBGKA_01589	21
NLANBGKA_01590	23
NLANBGKA_01591	5
NLANBGKA_01592	13
NLANBGKA_01593	17
NLANBGKA_01595	11
NLANBGKA_01596	3
NLANBGKA_01597	9
NLANBGKA_01598	30
NLANBGKA_01599	10
NLANBGKA_01600	8
NLANBGKA_01601	3
NLANBGKA_01602	1
NLANBGKA_01603	2
NLANBGKA_01604	4
NLANBGKA_01605	14
NLANBGKA_01606	0
NLANBGKA_01607	0
NLANBGKA_01608	0
NLANBGKA_01609	2
NLANBGKA_01610	47
NLANBGKA_01611	0
NLANBGKA_01612	0
NLANBGKA_01613	0
NLANBGKA_01614	179
NLANBGKA_01615	6
NLANBGKA_01616	7
NLANBGKA_01617	42
NLANBGKA_01618	0
NLANBGKA_01619	3
NLANBGKA_01620	6
NLANBGKA_01621	8
NLANBGKA_01622	1
NLANBGKA_01623	19
NLANBGKA_01624	0
NLANBGKA_01625	8
NLANBGKA_01626	8
NLANBGKA_01627	0
NLANBGKA_01628	80
NLANBGKA_01629	0
NLANBGKA_01630	2
NLANBGKA_01634	4
NLANBGKA_01635	65
NLANBGKA_01636	2
NLANBGKA_01637	9
NLANBGKA_01638	148
NLANBGKA_01639	7
NLANBGKA_01640	5
NLANBGKA_01641	8
NLANBGKA_01642	4
NLANBGKA_01643	22
NLANBGKA_01644	6
NLANBGKA_01645	11
NLANBGKA_01646	3
NLANBGKA_01647	7
NLANBGKA_01648	2
NLANBGKA_01649	0
NLANBGKA_01650	6
NLANBGKA_01651	11
NLANBGKA_01652	2
NLANBGKA_01653	37
NLANBGKA_01654	27
NLANBGKA_01655	8
NLANBGKA_01656	19
NLANBGKA_01657	2
NLANBGKA_01658	18
NLANBGKA_01659	0
NLANBGKA_01660	0
NLANBGKA_01661	2
NLANBGKA_01662	6
NLANBGKA_01663	1
NLANBGKA_01664	0
NLANBGKA_01665	0
NLANBGKA_01666	0
NLANBGKA_01667	0
NLANBGKA_01668	0
NLANBGKA_01669	156
NLANBGKA_01670	265
NLANBGKA_01671	0
NLANBGKA_01672	89
NLANBGKA_01673	11
NLANBGKA_01674	1
NLANBGKA_01675	0
NLANBGKA_01676	0
NLANBGKA_01677	0
NLANBGKA_01678	1
NLANBGKA_01679	4
NLANBGKA_01680	1
NLANBGKA_01681	3
NLANBGKA_01682	0
NLANBGKA_01683	39
NLANBGKA_01684	8
NLANBGKA_01685	33
NLANBGKA_01686	20
NLANBGKA_01687	4
NLANBGKA_01688	13
NLANBGKA_01689	11
NLANBGKA_01690	0
NLANBGKA_01691	35
NLANBGKA_01692	10
NLANBGKA_01693	3
NLANBGKA_01694	24
NLANBGKA_01695	5
NLANBGKA_01696	1
NLANBGKA_01697	20
NLANBGKA_01699	1
NLANBGKA_01700	0
NLANBGKA_01701	0
NLANBGKA_01702	0
NLANBGKA_01703	11
NLANBGKA_01704	65
NLANBGKA_01705	6
NLANBGKA_01706	3
NLANBGKA_01707	0
NLANBGKA_01708	4
NLANBGKA_01709	1
NLANBGKA_01710	153
NLANBGKA_01711	7
NLANBGKA_01712	2
NLANBGKA_01713	25
NLANBGKA_01714	19
NLANBGKA_01715	66
NLANBGKA_01716	47
NLANBGKA_01717	79
NLANBGKA_01718	3
NLANBGKA_01719	123
NLANBGKA_01720	13
NLANBGKA_01721	41
NLANBGKA_01722	132
NLANBGKA_01723	29
NLANBGKA_01724	4
NLANBGKA_01725	12
NLANBGKA_01726	43
NLANBGKA_01727	27
NLANBGKA_01728	69
NLANBGKA_01729	5
NLANBGKA_01730	44
NLANBGKA_01731	30
NLANBGKA_01732	86
NLANBGKA_01733	69
NLANBGKA_01734	5
NLANBGKA_01735	89
NLANBGKA_01736	93
NLANBGKA_01737	16
NLANBGKA_01738	4
NLANBGKA_01739	0
NLANBGKA_01740	13
NLANBGKA_01741	39
NLANBGKA_01742	272
NLANBGKA_01743	68
NLANBGKA_01744	0
NLANBGKA_01745	1
NLANBGKA_01746	0
NLANBGKA_01747	0
NLANBGKA_01748	0
NLANBGKA_01749	37
NLANBGKA_01750	4
NLANBGKA_01751	63
NLANBGKA_01752	124
NLANBGKA_01753	130
NLANBGKA_01754	13
NLANBGKA_01755	1
NLANBGKA_01756	5
NLANBGKA_01757	0
NLANBGKA_01758	3
NLANBGKA_01759	12
NLANBGKA_01760	10
NLANBGKA_01761	14
NLANBGKA_01762	1
NLANBGKA_01763	0
NLANBGKA_01764	83
NLANBGKA_01765	4
NLANBGKA_01766	0
NLANBGKA_01767	2
NLANBGKA_01768	11
NLANBGKA_01769	12
NLANBGKA_01770	26
NLANBGKA_01771	0
NLANBGKA_01772	15
NLANBGKA_01773	14
NLANBGKA_01774	0
NLANBGKA_01775	0
NLANBGKA_01776	47
NLANBGKA_01777	64
NLANBGKA_01778	4
NLANBGKA_01779	0
NLANBGKA_01780	15
NLANBGKA_01781	14
NLANBGKA_01782	10
NLANBGKA_01783	24
NLANBGKA_01784	9
NLANBGKA_01785	3
NLANBGKA_01786	2
NLANBGKA_01787	15
NLANBGKA_01788	1
NLANBGKA_01789	3
NLANBGKA_01790	0
NLANBGKA_01791	20
NLANBGKA_01792	17
NLANBGKA_01793	64
NLANBGKA_01794	25
NLANBGKA_01795	1
NLANBGKA_01796	2
NLANBGKA_01797	1
NLANBGKA_01798	9
NLANBGKA_01799	0
NLANBGKA_01800	0
NLANBGKA_01801	0
NLANBGKA_01802	18
NLANBGKA_01803	0
NLANBGKA_01804	1
NLANBGKA_01805	48
NLANBGKA_01806	45
NLANBGKA_01807	20
NLANBGKA_01808	18
NLANBGKA_01809	6
NLANBGKA_01810	14
NLANBGKA_01811	0
NLANBGKA_01812	0
NLANBGKA_01813	6
NLANBGKA_01814	38
NLANBGKA_01815	7
NLANBGKA_01816	11
NLANBGKA_01817	28
NLANBGKA_01818	2
NLANBGKA_01819	20
NLANBGKA_01820	12
NLANBGKA_01821	19
NLANBGKA_01822	17
NLANBGKA_01823	1
NLANBGKA_01824	3
NLANBGKA_01825	1
NLANBGKA_01826	12
NLANBGKA_01827	1
NLANBGKA_01828	5
NLANBGKA_01829	1
NLANBGKA_01830	23
NLANBGKA_01831	1
NLANBGKA_01832	0
NLANBGKA_01833	0
NLANBGKA_01834	6
NLANBGKA_01835	1
NLANBGKA_01836	0
NLANBGKA_01837	11
NLANBGKA_01838	22
NLANBGKA_01839	5
NLANBGKA_01840	9
NLANBGKA_01841	0
NLANBGKA_01842	0
NLANBGKA_01843	0
NLANBGKA_01844	0
NLANBGKA_01845	2
NLANBGKA_01846	2
NLANBGKA_01847	7
NLANBGKA_01848	3
NLANBGKA_01849	1
NLANBGKA_01850	8
NLANBGKA_01851	16
NLANBGKA_01852	32
NLANBGKA_01853	30
NLANBGKA_01854	0
NLANBGKA_01855	1
NLANBGKA_01856	4
NLANBGKA_01857	1
NLANBGKA_01858	0
NLANBGKA_01859	1
NLANBGKA_01860	0
NLANBGKA_01861	0
NLANBGKA_01862	0
NLANBGKA_01863	0
NLANBGKA_01864	0
NLANBGKA_01865	0
NLANBGKA_01866	2
NLANBGKA_01867	0
NLANBGKA_01868	1
NLANBGKA_01869	142
NLANBGKA_01870	132
NLANBGKA_01871	0
NLANBGKA_01872	0
NLANBGKA_01873	11
NLANBGKA_01874	3
NLANBGKA_01875	39
NLANBGKA_01876	6
NLANBGKA_01877	12
NLANBGKA_01878	6
NLANBGKA_01879	10
NLANBGKA_01880	3
NLANBGKA_01881	12
NLANBGKA_01882	14
NLANBGKA_01883	3
NLANBGKA_01884	1
NLANBGKA_01885	5
NLANBGKA_01886	9
NLANBGKA_01887	5
NLANBGKA_01888	0
NLANBGKA_01889	0
NLANBGKA_01890	0
NLANBGKA_01891	2
NLANBGKA_01892	7
NLANBGKA_01893	2
NLANBGKA_01894	1
NLANBGKA_01895	1
NLANBGKA_01896	9
NLANBGKA_01897	14
NLANBGKA_01898	5
NLANBGKA_01899	1
NLANBGKA_01900	6
NLANBGKA_01901	2
NLANBGKA_01902	0
NLANBGKA_01903	0
NLANBGKA_01904	2
NLANBGKA_01905	2
NLANBGKA_01906	4
NLANBGKA_01907	0
NLANBGKA_01908	6
NLANBGKA_01909	0
NLANBGKA_01910	0
