ID	sample_3A
NLANBGKA_00393	0
NLANBGKA_00394	1
NLANBGKA_00395	15
NLANBGKA_00396	18
NLANBGKA_00397	7
NLANBGKA_00398	123
NLANBGKA_00399	0
NLANBGKA_00400	7
NLANBGKA_00401	32
NLANBGKA_00402	58
NLANBGKA_00403	48
NLANBGKA_00404	41
NLANBGKA_00405	78
NLANBGKA_00406	3
NLANBGKA_00407	10
NLANBGKA_00408	10
NLANBGKA_00409	148
NLANBGKA_00410	1
NLANBGKA_00411	7
NLANBGKA_00412	29
NLANBGKA_00413	10
NLANBGKA_00414	0
NLANBGKA_00415	0
NLANBGKA_00416	1
NLANBGKA_00417	51
NLANBGKA_00418	39
NLANBGKA_00419	4
NLANBGKA_00420	9
NLANBGKA_00421	0
NLANBGKA_00422	41
NLANBGKA_00423	144
NLANBGKA_00424	5
NLANBGKA_00425	5
NLANBGKA_00426	4
NLANBGKA_00427	1
NLANBGKA_00428	2
NLANBGKA_00429	1
NLANBGKA_00430	8
NLANBGKA_00431	2
NLANBGKA_00432	0
NLANBGKA_00433	0
NLANBGKA_00434	17
NLANBGKA_00435	1
NLANBGKA_00436	6
NLANBGKA_00437	0
NLANBGKA_00438	19
NLANBGKA_00439	11
NLANBGKA_00440	0
NLANBGKA_00441	0
NLANBGKA_00442	0
NLANBGKA_00443	0
NLANBGKA_00444	9
NLANBGKA_00445	24
NLANBGKA_00446	6
NLANBGKA_00447	20
NLANBGKA_00448	42
NLANBGKA_00449	28
NLANBGKA_00450	39
NLANBGKA_00451	0
NLANBGKA_00452	57
NLANBGKA_00453	30
NLANBGKA_00454	46
NLANBGKA_00455	0
NLANBGKA_00456	13
NLANBGKA_00457	2
NLANBGKA_00458	0
NLANBGKA_00459	0
NLANBGKA_00460	2
NLANBGKA_00461	1
NLANBGKA_00462	0
NLANBGKA_00463	11
NLANBGKA_00464	29
NLANBGKA_00465	97
NLANBGKA_00466	40
NLANBGKA_00467	4
NLANBGKA_00468	45
NLANBGKA_00469	62
NLANBGKA_00470	1
NLANBGKA_00471	11
NLANBGKA_00472	1
NLANBGKA_00473	6
NLANBGKA_00474	1
NLANBGKA_00475	46
NLANBGKA_00476	12
NLANBGKA_00477	23
NLANBGKA_00478	32
NLANBGKA_00479	20
NLANBGKA_00480	35
NLANBGKA_00481	101
NLANBGKA_00482	167
NLANBGKA_00483	3
NLANBGKA_00484	14
NLANBGKA_00485	10
NLANBGKA_00486	30
NLANBGKA_00487	17
NLANBGKA_00488	15
NLANBGKA_00489	14
NLANBGKA_00490	40
NLANBGKA_00491	54
NLANBGKA_00492	11
NLANBGKA_00493	29
NLANBGKA_00494	1
NLANBGKA_00495	0
NLANBGKA_00496	0
NLANBGKA_00497	0
NLANBGKA_00498	64
NLANBGKA_00499	4
NLANBGKA_00500	2
NLANBGKA_00501	1
NLANBGKA_00502	11
NLANBGKA_00503	52
NLANBGKA_00504	1
NLANBGKA_00505	1
NLANBGKA_00506	3
NLANBGKA_00507	1
NLANBGKA_00508	3
NLANBGKA_00509	1
NLANBGKA_00510	0
NLANBGKA_00511	69
NLANBGKA_00512	39
NLANBGKA_00513	5
NLANBGKA_00514	1
NLANBGKA_00515	5
NLANBGKA_00516	4
NLANBGKA_00517	8
NLANBGKA_00518	1
NLANBGKA_00519	5
NLANBGKA_00520	13
NLANBGKA_00521	4
NLANBGKA_00522	11
NLANBGKA_00523	0
NLANBGKA_00524	124
NLANBGKA_00525	3
NLANBGKA_00526	179
NLANBGKA_00527	15
NLANBGKA_00528	6
NLANBGKA_00529	0
NLANBGKA_00530	630
NLANBGKA_00531	0
NLANBGKA_00532	1
NLANBGKA_00533	28
NLANBGKA_00534	8
NLANBGKA_00535	0
NLANBGKA_00536	2
NLANBGKA_00537	0
NLANBGKA_00538	0
NLANBGKA_00539	1
NLANBGKA_00540	5
NLANBGKA_00541	11
NLANBGKA_00542	0
NLANBGKA_00543	0
NLANBGKA_00544	0
NLANBGKA_00545	92
NLANBGKA_00546	41
NLANBGKA_00547	15
NLANBGKA_00548	9
NLANBGKA_00549	58
NLANBGKA_00550	46
NLANBGKA_00551	30
NLANBGKA_00552	17
NLANBGKA_00553	4
NLANBGKA_00554	2
NLANBGKA_00555	0
NLANBGKA_00556	0
NLANBGKA_00557	5
NLANBGKA_00558	2
NLANBGKA_00559	1
NLANBGKA_00560	0
NLANBGKA_00561	101
NLANBGKA_00562	528
NLANBGKA_00563	2
NLANBGKA_00564	3
NLANBGKA_00565	0
NLANBGKA_00566	1
NLANBGKA_00567	7
NLANBGKA_00568	3
NLANBGKA_00569	2
NLANBGKA_00570	2
NLANBGKA_00571	2
NLANBGKA_00572	3
NLANBGKA_00573	0
NLANBGKA_00574	0
NLANBGKA_00575	7
NLANBGKA_00576	1
NLANBGKA_00577	0
NLANBGKA_00578	1
NLANBGKA_00579	236
NLANBGKA_00580	98
NLANBGKA_00581	49
NLANBGKA_00582	0
NLANBGKA_00583	0
NLANBGKA_00584	3
NLANBGKA_00585	0
NLANBGKA_00586	2
NLANBGKA_00587	3
NLANBGKA_00588	2
NLANBGKA_00589	0
NLANBGKA_00590	0
NLANBGKA_00591	3
NLANBGKA_00592	3
NLANBGKA_00593	10
NLANBGKA_00594	22
NLANBGKA_00595	34
NLANBGKA_00596	0
NLANBGKA_00597	67
NLANBGKA_00598	0
NLANBGKA_00599	1
NLANBGKA_00600	5
NLANBGKA_00601	199
NLANBGKA_00602	51
NLANBGKA_00603	10
NLANBGKA_00604	1
NLANBGKA_00605	9
NLANBGKA_00606	30
NLANBGKA_00607	18
NLANBGKA_00608	84
NLANBGKA_00609	0
NLANBGKA_00610	102
NLANBGKA_00611	13
NLANBGKA_00612	1
NLANBGKA_00613	0
NLANBGKA_00614	0
NLANBGKA_00615	0
NLANBGKA_00616	38
NLANBGKA_00617	41
NLANBGKA_00618	4
NLANBGKA_00619	3
NLANBGKA_00620	4
NLANBGKA_00621	1
NLANBGKA_00622	0
NLANBGKA_00623	3
NLANBGKA_00624	8
NLANBGKA_00625	2
NLANBGKA_00626	15
NLANBGKA_00627	34
NLANBGKA_00628	40
NLANBGKA_00629	66
NLANBGKA_00630	98
NLANBGKA_00631	12
NLANBGKA_00632	96
NLANBGKA_00633	0
NLANBGKA_00634	0
NLANBGKA_00635	0
NLANBGKA_00636	0
NLANBGKA_00637	0
NLANBGKA_00638	0
NLANBGKA_00639	0
NLANBGKA_00640	0
NLANBGKA_00641	0
NLANBGKA_00642	0
NLANBGKA_00643	2
NLANBGKA_00644	0
NLANBGKA_00645	2
NLANBGKA_00646	4
NLANBGKA_00647	19
NLANBGKA_00648	28
NLANBGKA_00649	0
NLANBGKA_00650	5
NLANBGKA_00651	7
NLANBGKA_00652	3
NLANBGKA_00653	2
NLANBGKA_00654	0
NLANBGKA_00655	1
NLANBGKA_00656	0
NLANBGKA_00657	134
NLANBGKA_00658	108
NLANBGKA_00659	43
NLANBGKA_00660	16
NLANBGKA_00661	45
NLANBGKA_00662	67
NLANBGKA_00663	138
NLANBGKA_00664	20
NLANBGKA_00665	0
NLANBGKA_00666	81
NLANBGKA_00667	5518
NLANBGKA_00668	1
NLANBGKA_00669	2
NLANBGKA_00670	577
NLANBGKA_00671	391
NLANBGKA_00672	59
NLANBGKA_00673	27
NLANBGKA_00674	2
NLANBGKA_00675	44
NLANBGKA_00676	0
NLANBGKA_00677	35
NLANBGKA_00678	46
NLANBGKA_00679	296
NLANBGKA_00680	11
NLANBGKA_00681	11
NLANBGKA_00682	121
NLANBGKA_00683	14
NLANBGKA_00684	29
NLANBGKA_00685	33
NLANBGKA_00686	67
NLANBGKA_00687	13
NLANBGKA_00688	5
NLANBGKA_00689	20
NLANBGKA_00690	0
NLANBGKA_00691	18
NLANBGKA_00692	6
NLANBGKA_00693	5
NLANBGKA_00694	6
NLANBGKA_00695	16
NLANBGKA_00696	16
NLANBGKA_00697	9
NLANBGKA_00698	3
NLANBGKA_00699	4
NLANBGKA_00700	3
NLANBGKA_00701	12
NLANBGKA_00702	28
NLANBGKA_00703	1
NLANBGKA_00704	2
NLANBGKA_00705	2
NLANBGKA_00706	4
NLANBGKA_00707	4
NLANBGKA_00708	2
NLANBGKA_00709	5
NLANBGKA_00710	3
NLANBGKA_00711	3
NLANBGKA_00712	5
NLANBGKA_00713	0
NLANBGKA_00714	0
NLANBGKA_00715	147
NLANBGKA_00716	0
NLANBGKA_00717	2
NLANBGKA_00718	3
NLANBGKA_00719	47
NLANBGKA_00720	88
NLANBGKA_00721	40
NLANBGKA_00722	8
NLANBGKA_00723	10
NLANBGKA_00724	1
NLANBGKA_00725	38
NLANBGKA_00726	2
NLANBGKA_00727	1
NLANBGKA_00728	0
NLANBGKA_00729	2
NLANBGKA_00730	32
NLANBGKA_00731	10
NLANBGKA_00732	11
NLANBGKA_00733	6
NLANBGKA_00734	7
NLANBGKA_00735	8
NLANBGKA_00736	0
NLANBGKA_00737	0
NLANBGKA_00738	1
NLANBGKA_00739	20
NLANBGKA_00740	77
NLANBGKA_00741	8
NLANBGKA_00742	0
NLANBGKA_00743	156
NLANBGKA_00744	19
NLANBGKA_00745	122
NLANBGKA_00746	2
NLANBGKA_00747	0
NLANBGKA_00748	248
NLANBGKA_00749	89
NLANBGKA_00750	13
NLANBGKA_00751	397
NLANBGKA_00752	93
NLANBGKA_00753	56
NLANBGKA_00754	44
NLANBGKA_00755	26
NLANBGKA_00756	20
NLANBGKA_00757	137
NLANBGKA_00758	161
NLANBGKA_00759	48
NLANBGKA_00760	20
NLANBGKA_00761	2
NLANBGKA_00762	52
NLANBGKA_00763	30
NLANBGKA_00764	108
NLANBGKA_00765	0
NLANBGKA_00766	35
NLANBGKA_00767	1
NLANBGKA_00768	8
NLANBGKA_00769	4
NLANBGKA_00770	17
NLANBGKA_00771	4
NLANBGKA_00772	3
NLANBGKA_00773	26
NLANBGKA_00774	8
NLANBGKA_00775	31
NLANBGKA_00776	115
NLANBGKA_00777	12
NLANBGKA_00778	3
NLANBGKA_00779	11
NLANBGKA_00780	10
NLANBGKA_00781	0
NLANBGKA_00782	39
NLANBGKA_00783	56
NLANBGKA_00784	2
NLANBGKA_00785	29
NLANBGKA_00786	0
NLANBGKA_00787	1
NLANBGKA_00788	2
NLANBGKA_00789	50
NLANBGKA_00790	14
NLANBGKA_00791	1
NLANBGKA_00792	15
NLANBGKA_00793	5
NLANBGKA_00794	46
NLANBGKA_00795	36
NLANBGKA_00796	20
NLANBGKA_00797	31
NLANBGKA_00798	0
NLANBGKA_00799	19
NLANBGKA_00800	9
NLANBGKA_00801	0
NLANBGKA_00802	0
NLANBGKA_00803	2
NLANBGKA_00804	20
NLANBGKA_00805	4
NLANBGKA_00806	0
NLANBGKA_00807	0
NLANBGKA_00808	0
NLANBGKA_00809	4
NLANBGKA_00810	16
NLANBGKA_00811	0
NLANBGKA_00812	4
NLANBGKA_00813	0
NLANBGKA_00814	34
NLANBGKA_00815	20
NLANBGKA_00816	13
NLANBGKA_00817	55
NLANBGKA_00818	35
NLANBGKA_00819	4
NLANBGKA_00820	50
NLANBGKA_00821	50
NLANBGKA_00822	21
NLANBGKA_00823	38
NLANBGKA_00824	9
NLANBGKA_00825	51
NLANBGKA_00826	9
NLANBGKA_00827	2
NLANBGKA_00828	1358
NLANBGKA_00829	3
NLANBGKA_00830	42
NLANBGKA_00831	41
NLANBGKA_00832	4
NLANBGKA_00833	119
NLANBGKA_00834	40
NLANBGKA_00835	25
NLANBGKA_00836	49
NLANBGKA_00837	13
NLANBGKA_00838	34
NLANBGKA_00839	3
NLANBGKA_00840	26
NLANBGKA_00841	7
NLANBGKA_00842	14
NLANBGKA_00843	30
NLANBGKA_00844	16
NLANBGKA_00845	14
NLANBGKA_00846	0
NLANBGKA_00847	1
NLANBGKA_00848	2
NLANBGKA_00849	26
NLANBGKA_00850	33
NLANBGKA_00851	23
NLANBGKA_00852	0
NLANBGKA_00853	11
NLANBGKA_00854	4
NLANBGKA_00855	44
NLANBGKA_00856	8
NLANBGKA_00857	2
NLANBGKA_00858	6
NLANBGKA_00859	2
NLANBGKA_00860	0
NLANBGKA_00861	374
NLANBGKA_00862	2
NLANBGKA_00863	9
NLANBGKA_00864	0
NLANBGKA_00865	1
NLANBGKA_00866	26
NLANBGKA_00867	4
NLANBGKA_00868	9
NLANBGKA_00871	123
NLANBGKA_00874	9
NLANBGKA_00875	62
NLANBGKA_00876	18
NLANBGKA_00877	25
NLANBGKA_00878	12
NLANBGKA_00879	2
NLANBGKA_00880	0
NLANBGKA_00881	4
NLANBGKA_00882	6
NLANBGKA_00883	21
NLANBGKA_00884	48
NLANBGKA_00885	1
NLANBGKA_00886	3
NLANBGKA_00887	54
NLANBGKA_00888	15
NLANBGKA_00889	9
NLANBGKA_00890	39
NLANBGKA_00891	0
NLANBGKA_00892	5
NLANBGKA_00893	4
NLANBGKA_00894	3
NLANBGKA_00895	25
NLANBGKA_00896	4
NLANBGKA_00897	63
NLANBGKA_00898	33
NLANBGKA_00899	0
NLANBGKA_00900	0
NLANBGKA_00901	1
NLANBGKA_00902	0
NLANBGKA_00903	18
NLANBGKA_00904	3
NLANBGKA_00905	14
NLANBGKA_00906	45
NLANBGKA_00907	7
NLANBGKA_00908	5
NLANBGKA_00909	9
NLANBGKA_00910	3
NLANBGKA_00911	0
NLANBGKA_00912	729
NLANBGKA_00913	0
NLANBGKA_00914	0
NLANBGKA_00915	11
NLANBGKA_00916	7
NLANBGKA_00917	38
NLANBGKA_00918	3
NLANBGKA_00919	0
NLANBGKA_00920	0
NLANBGKA_00921	70
NLANBGKA_00922	5
NLANBGKA_00923	1
NLANBGKA_00924	0
NLANBGKA_00925	2
NLANBGKA_00926	2
NLANBGKA_00927	2
NLANBGKA_00928	2
NLANBGKA_00929	1
NLANBGKA_00930	4
NLANBGKA_00931	3
NLANBGKA_00932	0
NLANBGKA_00933	424
NLANBGKA_00934	2
NLANBGKA_00935	9
NLANBGKA_00936	0
NLANBGKA_00937	4
NLANBGKA_00938	4
NLANBGKA_00939	6
NLANBGKA_00940	0
NLANBGKA_00941	1
NLANBGKA_00942	1
NLANBGKA_00943	0
NLANBGKA_00944	1
NLANBGKA_00945	0
NLANBGKA_00946	129
NLANBGKA_00947	1
NLANBGKA_00948	2
NLANBGKA_00949	0
NLANBGKA_00950	0
NLANBGKA_00951	0
NLANBGKA_00952	60
NLANBGKA_00953	26
NLANBGKA_00954	15
NLANBGKA_00955	124
NLANBGKA_00956	1
NLANBGKA_00957	13
NLANBGKA_00958	42
NLANBGKA_00959	4
NLANBGKA_00960	106
NLANBGKA_00961	10
NLANBGKA_00962	39
NLANBGKA_00963	200
NLANBGKA_00964	176
NLANBGKA_00965	28
NLANBGKA_00966	0
NLANBGKA_00967	0
NLANBGKA_00968	0
NLANBGKA_00969	0
NLANBGKA_00970	0
NLANBGKA_00971	0
NLANBGKA_00972	0
NLANBGKA_00973	13
NLANBGKA_00974	27
NLANBGKA_00975	0
NLANBGKA_00976	0
NLANBGKA_00977	0
NLANBGKA_00978	1
NLANBGKA_00979	154
NLANBGKA_00980	7
NLANBGKA_00981	12
NLANBGKA_00982	1
NLANBGKA_00983	2
NLANBGKA_00984	4
NLANBGKA_00985	4
NLANBGKA_00986	2
NLANBGKA_00987	2
NLANBGKA_00988	1
NLANBGKA_00989	1
NLANBGKA_00990	14
NLANBGKA_00991	13
NLANBGKA_00992	0
NLANBGKA_00993	28
NLANBGKA_00994	17
NLANBGKA_00995	1
NLANBGKA_00996	3
NLANBGKA_00997	30
NLANBGKA_00998	20
NLANBGKA_00999	0
NLANBGKA_01000	2
NLANBGKA_01001	2
NLANBGKA_01002	2
NLANBGKA_01003	0
NLANBGKA_01004	0
NLANBGKA_01005	11
NLANBGKA_01006	39
NLANBGKA_01007	0
NLANBGKA_01008	17
NLANBGKA_01009	75
NLANBGKA_01010	7
NLANBGKA_01011	57
NLANBGKA_01012	66
NLANBGKA_01013	0
NLANBGKA_01014	0
NLANBGKA_01015	1
NLANBGKA_01016	1
NLANBGKA_01017	107
NLANBGKA_01018	8
NLANBGKA_01019	3
NLANBGKA_01020	1
NLANBGKA_01021	27
NLANBGKA_01022	21
NLANBGKA_01023	3
NLANBGKA_01024	0
NLANBGKA_01025	13
NLANBGKA_01026	9
NLANBGKA_01027	20
NLANBGKA_01028	19
NLANBGKA_01029	309
NLANBGKA_01030	1959
NLANBGKA_01031	523
NLANBGKA_01032	701
NLANBGKA_01033	14
NLANBGKA_01034	15
NLANBGKA_01035	5
NLANBGKA_01036	6
NLANBGKA_01037	49
NLANBGKA_01038	16
NLANBGKA_01039	6
NLANBGKA_01040	0
NLANBGKA_01041	1
NLANBGKA_01042	0
NLANBGKA_01043	3
NLANBGKA_01044	0
NLANBGKA_01045	1
NLANBGKA_01046	0
NLANBGKA_01047	0
NLANBGKA_01048	5
NLANBGKA_01049	1
NLANBGKA_01050	11
NLANBGKA_01051	0
NLANBGKA_01052	0
NLANBGKA_01053	0
NLANBGKA_01054	52
NLANBGKA_01055	14
NLANBGKA_01056	2
NLANBGKA_01057	13
NLANBGKA_01058	10
NLANBGKA_01059	24
NLANBGKA_01060	5
NLANBGKA_01061	0
NLANBGKA_01062	3
NLANBGKA_01063	96
NLANBGKA_01064	49
NLANBGKA_01065	78
NLANBGKA_01066	678
NLANBGKA_01067	374
NLANBGKA_01068	6
NLANBGKA_01069	14
NLANBGKA_01070	5
NLANBGKA_01071	64
NLANBGKA_01072	191
NLANBGKA_01073	5
NLANBGKA_01074	27
NLANBGKA_01075	257
NLANBGKA_01076	351
NLANBGKA_01077	21
NLANBGKA_01078	84
NLANBGKA_01079	25
NLANBGKA_01080	89
NLANBGKA_01081	43
NLANBGKA_01082	72
NLANBGKA_01083	112
NLANBGKA_01084	6
NLANBGKA_01085	39
NLANBGKA_01086	4
NLANBGKA_01087	5
NLANBGKA_01088	0
NLANBGKA_01089	0
