Id	sample_1A	sample_1B	sample_1C	sample_2A	sample_2B	sample_2C	sample_3A	sample_3B	sample_3C	sample_4A	sample_4B	sample_4C	sample_5A	sample_5B	sample_5C	sample_6A	sample_6B	sample_6C	norm.sample_1A	norm.sample_1B	norm.sample_1C	norm.sample_2A	norm.sample_2B	norm.sample_2C	norm.sample_3A	norm.sample_3B	norm.sample_3C	norm.sample_4A	norm.sample_4B	norm.sample_4C	norm.sample_5A	norm.sample_5B	norm.sample_5C	norm.sample_6A	norm.sample_6B	norm.sample_6C	baseMean	All	minus ST	minus 5614	minus 6086	minus 10675	minus SICO	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
OG1352	5234	7533	4289	3755	3232	2585	8528	5989	7741	6328	2522	7804	2562	3788	4110	5614	5011	8690	6547	7357	6304	2760	2341	2620	6863	6410	6356	6133	7042	6692	3062	2666	3038	6613	5301	6510	5256.38	6736	2574	6543	6622	2922	6141	2.543	1.346	13.025	8.80802461347966e-39	1.56908667042988e-36	0.0063	0.0101	0.0075	0.0075	TRUE	0.0582
OG1348	9192	11604	7057	12015	12566	9305	15910	11515	14435	10281	3560	12500	4646	8418	7411	7059	7628	11549	11498	11333	10373	8832	9101	9430	12803	12324	11852	9964	9940	10719	5553	5926	5478	8315	8069	8652	9453.46	11068	9121	12326	10208	5652	8345	1.352	0.435	6.604	4.00420484732706e-11	1.72180808435063e-09	0.0016	0.0099	0.003	0.003	TRUE	0.0122
OG741	5865	8014	4474	8796	9630	6820	15253	10413	13219	6305	2079	8541	1445	2129	1724	3821	3620	6399	7336	7827	6576	6466	6975	6912	12274	11145	10853	6111	5805	7324	1727	1499	1274	4501	3829	4794	6290.44	7246	6784	11424	6413	1500	4375	1.684	0.752	6.268	3.64552124096816e-10	1.42061405858978e-08	0.0104	0.01	0.0103	0.0103	TRUE	0.07
OG1001	9493	12809	7853	11343	13987	10032	21227	15979	18724	14723	6205	19339	5189	11026	7508	9645	8244	12480	11874	12510	11543	8338	10130	10167	17082	17102	15373	14269	17325	16584	6202	7761	5549	11361	8721	9350	11735.67	11976	9545	16519	16059	6504	9811	1.731	0.791	6.144	8.03507494085463e-10	2.78326068090159e-08	0.0128	0.0099	0.0119	0.0119	TRUE	0.1168
OG243	1103	1452	993	1875	1922	1427	2280	1745	2178	1544	510	1813	594	1009	903	945	912	1415	1380	1418	1460	1378	1392	1446	1835	1868	1788	1496	1424	1555	710	710	667	1113	965	1060	1314.74	1419	1405	1830	1492	696	1046	1.303	0.381	5.416	6.0922838067311e-08	1.51941558139874e-06	6e-04	0.011	0.003	0.003	TRUE	0.0177
OG1465	11799	13818	9519	16144	18454	12479	20990	15597	19622	16014	5261	17448	8904	15855	12777	11416	13139	18769	14759	13496	13992	11867	13365	12647	16891	16693	16110	15520	14690	14962	10643	11161	9444	13447	13899	14061	13758.14	14082	12626	16565	15057	10416	13802	1.312	0.392	5.377	7.58256257544881e-08	1.81835683299705e-06	0.0023	0.0099	0.0038	0.0038	TRUE	0.0273
OG685	2064	2566	1678	2886	3052	2107	3416	2583	3373	2303	664	2540	1681	2711	2526	1810	1937	2918	2582	2506	2466	2121	2210	2135	2749	2764	2769	2232	1854	2178	2009	1908	1867	2132	2049	2186	2262.24	2518	2155	2761	2088	1928	2122	1.281	0.357	5.094	3.50554554765567e-07	6.83033640301035e-06	0.0011	0.0105	0.0032	0.0032	TRUE	0.0321
OG905	1036	1417	897	1482	1514	1119	1807	1351	1670	1264	493	1480	898	1534	1540	1039	1044	1628	1296	1384	1318	1089	1097	1134	1454	1446	1371	1225	1377	1269	1073	1080	1138	1224	1104	1220	1238.86	1333	1107	1424	1290	1097	1183	1.287	0.364	5.013	5.35333075443835e-07	9.96358723997704e-06	8e-04	0.011	0.0031	0.0031	TRUE	0.0132
OG693	2589	2884	1742	3572	3522	2307	4586	3544	4664	2843	798	3486	1838	2641	2554	2479	2196	3672	3238	2817	2561	2626	2551	2338	3690	3793	3829	2755	2228	2989	2197	1859	1888	2920	2323	2751	2741.87	2872	2505	3771	2657	1981	2665	1.505	0.59	4.959	7.08831434572417e-07	1.26273256987401e-05	0.0098	0.0103	0.0099	0.0099	TRUE	0.0756
OG1400	1281	1601	1287	1570	1788	1259	2183	1632	2317	2039	771	2398	1112	1904	1824	1403	1149	1707	1602	1564	1892	1154	1295	1276	1757	1747	1902	1976	2153	2056	1329	1340	1348	1653	1215	1279	1585.45	1686	1242	1802	2062	1339	1382	1.452	0.538	4.934	8.07010258757132e-07	1.41738280657767e-05	0.0071	0.0108	0.008	0.008	TRUE	0.1153
