Id	sample_1A	sample_1B	sample_1C	sample_2A	sample_2B	sample_2C	sample_3A	sample_3B	sample_3C	sample_4A	sample_4B	sample_4C	sample_5A	sample_5B	sample_5C	sample_6A	sample_6B	sample_6C	norm.sample_1A	norm.sample_1B	norm.sample_1C	norm.sample_2A	norm.sample_2B	norm.sample_2C	norm.sample_3A	norm.sample_3B	norm.sample_3C	norm.sample_4A	norm.sample_4B	norm.sample_4C	norm.sample_5A	norm.sample_5B	norm.sample_5C	norm.sample_6A	norm.sample_6B	norm.sample_6C	baseMean	All	minus ST	minus 5614	minus 6086	minus 10675	minus SICO	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
OG389	1014	1387	1066	945	1059	794	381	229	366	675	161	465	833	1465	1213	1226	1350	1888	1268	1355	1567	695	767	805	307	245	300	654	450	399	996	1031	897	1444	1428	1414	890.06	1397	756	284	501	975	1429	0.361	-1.471	-9.895	4.3759330359676e-23	5.4567884958516e-20	0.016	0.0115	0.014	0.014	TRUE	0.3002
OG387	493	732	460	390	459	317	222	123	203	247	58	195	400	626	375	443	388	706	617	715	676	287	332	321	179	132	167	239	162	167	478	441	277	522	410	529	369.49	669	313	159	189	399	487	0.287	-1.803	-9.342	9.46930012402e-21	5.90410862732647e-18	0.0271	0.014	0.0222	0.0222	TRUE	0.2814
OG1988	185	242	131	497	338	357	282	214	345	80	26	97	210	290	313	176	254	361	231	236	193	365	245	362	227	229	283	78	73	83	251	204	231	207	269	270	224.32	220	324	246	78	229	249	0.357	-1.487	-7.542	4.62996097905448e-14	1.92452044696031e-11	0.017	0.0167	0.0169	0.0169	TRUE	0.1803
OG721	72	84	56	80	100	78	128	70	107	31	5	27	127	200	126	56	64	89	90	82	82	59	72	79	103	75	88	30	14	23	152	141	93	66	68	67	76.87	85	70	89	22	129	67	0.286	-1.807	-6.492	8.44608643370552e-11	2.63306744570769e-08	0.0179	0.03	0.0229	0.0229	TRUE	0.1946
OG575	325	510	289	454	486	345	671	466	647	251	56	259	669	960	713	364	305	568	407	498	425	334	352	350	540	499	531	243	156	222	800	676	527	429	323	426	429.76	443	345	523	207	668	393	0.48	-1.06	-6.314	2.7184022192594e-10	6.77969513483294e-08	0.0173	0.0134	0.0156	0.0156	TRUE	0.033
OG806	42	72	45	52	70	38	92	62	84	9	3	17	97	119	74	53	23	55	53	70	66	38	51	39	74	66	69	9	8	15	116	84	55	62	24	41	52.21	63	43	70	11	85	42	0.177	-2.5	-6.272	3.56505816857188e-10	7.40937922701522e-08	0.0566	0.0396	0.0489	0.0489	TRUE	0.0388
OG1492	14457	19897	12075	33042	28803	22405	26133	18554	25369	13116	4814	12783	18495	28153	33294	15950	17654	23733	18083	19433	17749	24289	20861	22707	21030	19858	20829	12712	13441	10962	22107	19817	24609	18788	18675	17780	19096.01	18422	22619	20572	12372	22178	18414	0.671	-0.575	-6.072	1.2649967721038e-09	2.25350139259063e-07	0.0053	0.0099	0.0064	0.0064	TRUE	0.0408
OG1305	2970	3363	1900	1299	1613	1028	887	742	995	2256	521	1800	872	1507	1165	1951	1684	2858	3715	3285	2793	955	1168	1042	714	794	817	2186	1455	1544	1042	1061	861	2298	1781	2141	1647.31	3264	1055	775	1728	988	2073	0.531	-0.913	-6.006	1.90577124433716e-09	2.97062092711054e-07	0.0184	0.0107	0.016	0.016	TRUE	0.0636
OG1310	2296	3039	1766	1359	1673	1042	1135	866	1130	2064	560	1919	1159	2079	1596	1486	1403	2591	2872	2968	2596	999	1212	1056	913	927	928	2000	1564	1646	1385	1463	1180	1750	1484	1941	1604.68	2812	1089	923	1737	1343	1725	0.619	-0.692	-5.665	1.46734132263318e-08	2.03308292147064e-06	0.0094	0.0108	0.0101	0.0101	TRUE	0.072
OG766	27	28	21	21	33	19	30	35	35	4	3	3	24	25	25	23	16	20	34	27	31	15	24	19	24	37	29	4	8	3	29	18	18	27	17	15	21.08	31	19	30	5	22	20	0.131	-2.931	-5.286	1.2533726712206e-07	1.42086883728372e-05	0.0174	0.0836	0.0511	0.0511	TRUE	0.1545
OG1309	159	239	151	247	212	169	267	211	261	140	36	152	261	375	400	203	175	299	199	233	222	182	154	171	215	226	214	136	101	130	312	264	296	239	185	224	205.67	218	169	218	122	291	216	0.578	-0.791	-5.18	2.21636888867822e-07	2.30317667015145e-05	0.0035	0.0174	0.0089	0.0089	TRUE	0.0544
OG657	1357	1814	983	2568	2756	1765	2449	1853	2246	1197	418	1312	1175	1717	1506	1191	1214	1854	1697	1772	1445	1888	1996	1789	1971	1983	1844	1160	1167	1125	1404	1209	1113	1403	1284	1389	1535.5	1638	1891	1933	1151	1242	1359	0.701	-0.513	-5.122	3.01661056001778e-07	2.89362566795551e-05	0.0044	0.0108	0.0062	0.0062	TRUE	0.0505
OG1306	4443	5970	2844	2126	2450	1728	1567	1214	1510	3548	1073	2954	1399	2379	1922	2822	2049	4454	5557	5831	4180	1563	1774	1751	1261	1299	1240	3439	2996	2533	1672	1675	1421	3324	2167	3337	2612.26	5189	1696	1267	2989	1589	2943	0.576	-0.796	-5.065	4.08591793673067e-07	3.63938547650225e-05	0.0189	0.0104	0.0174	0.0174	TRUE	0.148
OG719	2598	3880	2095	3165	3695	2495	5335	3418	4225	1818	632	2314	1262	1705	1164	1704	1050	2080	3250	3790	3079	2327	2676	2529	4293	3658	3469	1762	1765	1984	1508	1200	860	2007	1111	1558	2379.23	3373	2511	3807	1837	1189	1559	0.545	-0.876	-4.72	2.354551212065e-06	0.000172713256555592	0.0312	0.0104	0.0242	0.0242	TRUE	0.1419
OG1688	6379	9373	6522	11849	12629	7950	11082	7774	9945	7020	2299	7804	10452	18438	14447	8441	8416	12557	7979	9154	9587	8710	9147	8057	8918	8320	8165	6804	6419	6692	12493	12979	10678	9943	8903	9407	9019.73	8907	8638	8468	6638	12050	9418	0.746	-0.423	-4.576	4.73913255372807e-06	0.000260457392754334	0.0047	0.01	0.006	0.006	TRUE	0.0405
OG1307	2479	3723	2107	1495	1311	1104	1014	779	1003	2366	695	2112	1117	2054	1511	2337	1493	3177	3101	3636	3097	1099	950	1119	816	834	823	2293	1941	1811	1335	1446	1117	2753	1579	2380	1784.96	3278	1056	824	2015	1299	2237	0.615	-0.702	-4.426	9.6100841849405e-06	0.000479350999144832	0.019	0.0107	0.0176	0.0176	TRUE	0.1213
OG1463	2829	3769	2482	5814	5492	4235	5639	4410	5633	2897	978	3225	4371	5759	5526	3189	3532	5040	3539	3681	3648	4274	3978	4292	4538	4720	4625	2808	2731	2766	5225	4054	4084	3756	3736	3776	3901.63	3623	4181	4628	2768	4454	3756	0.764	-0.388	-4.367	1.25694945924957e-05	0.000580524435438599	0.0038	0.0102	0.0052	0.0052	TRUE	0.0918
