OG	sample_1C
OG570	121.0
OG571	489.0
OG572	797.0
OG573	86.0
OG574	188.0
OG575	289.0
OG576	409.0
OG577	240.0
OG578	106.0
OG579	305.0
OG580	268.0
OG581	507.0
OG582	293.0
OG583	123.0
OG584	412.0
OG585	844.0
OG586	113.0
OG587	157.0
OG588	106.0
OG589	571.0
OG590	2002.0
OG591	346.0
OG592	84.0
OG593	1262.0
OG594	261.0
OG595	1866.0
OG596	83.0
OG597	739.0
OG598	1805.0
OG599	115.0
OG600	6.0
OG601	326.0
OG602	3062.0
OG603	37.0
OG604	1825.0
OG605	1104.0
OG606	98.0
OG607	914.0
OG608	71.0
OG609	221.0
OG610	3727.0
OG611	706.0
OG612	376.0
OG613	43.0
OG614	67.0
OG615	72.0
OG616	630.0
OG617	9.0
OG618	126.0
OG619	1256.0
OG620	174.0
OG621	465.0
OG622	607.0
OG623	386.0
OG624	262.0
OG625	460.0
OG626	106.0
OG627	6757.0
OG628	128.0
OG629	423.0
OG630	219.0
OG631	1565.0
OG632	254.0
OG633	279.0
OG634	867.0
OG635	1063.0
OG636	268.0
OG637	629.0
OG638	545.0
OG639	352.0
OG640	1208.0
OG641	2655.0
OG642	324.0
OG643	820.0
OG644	76.0
OG645	569.0
OG646	2896.0
OG647	145.0
OG648	225.0
OG649	20.0
OG650	1395.0
OG651	1557.0
OG652	256.0
OG653	396.0
OG654	304.0
OG655	64.0
OG656	28.0
OG657	983.0
OG658	300.0
OG659	168.0
OG660	527.0
OG661	420.0
OG662	82.0
OG663	1326.0
OG664	244.0
OG665	172.0
OG666	8.0
OG667	12.0
OG668	5560.0
OG669	581.0
OG670	40.0
OG671	15.0
OG672	93.0
OG673	1130.0
OG674	7.0
OG675	136.0
OG676	621.0
OG677	50.0
OG678	4288.0
OG679	46.0
OG680	268.0
OG681	760.0
OG682	1493.0
OG683	563.0
OG684	2316.0
OG685	1678.0
OG686	173.0
OG687	1791.0
OG688	2525.0
OG689	400.0
OG690	711.0
OG691	68.0
OG692	192.0
OG693	1742.0
OG694	64.0
OG695	37.0
OG696	112.0
OG697	112.0
OG698	135.0
OG699	59.0
OG700	132.0
OG701	199.0
OG702	8188.0
OG703	158.0
OG704	6.0
OG705	4.0
OG706	94.0
OG707	503.0
OG708	66.0
OG709	937.0
OG710	359.0
OG711	339.0
OG712	550.0
OG713	1363.0
OG714	1281.0
OG715	34.0
OG716	462.0
OG717	1975.0
OG718	618.0
OG719	2095.0
OG720	174.0
OG721	56.0
OG722	641.0
OG723	240.0
OG724	887.0
OG725	201.0
OG726	790.0
OG727	170.0
OG728	126.0
OG729	183.0
OG730	411.0
OG731	329.0
OG732	35.0
OG733	78.0
OG734	2352.0
OG735	235.0
OG736	1027.0
OG737	273.0
OG738	4.0
OG739	557.0
OG740	1112.0
OG741	4474.0
OG742	0.0
OG743	106.0
OG744	159.0
OG745	465.0
OG746	1501.0
OG747	809.0
OG748	0.0
OG749	2543.0
OG750	749.0
OG751	154.0
OG752	114.0
OG753	482.0
OG754	200.0
OG755	677.0
OG757	2190.0
OG758	2222.0
OG759	1171.0
OG760	737.0
OG761	262.0
OG762	268.0
OG763	124.0
OG764	437.0
OG765	59.0
OG766	21.0
OG767	61.0
OG768	2.0
OG769	488.0
OG770	173.0
OG771	307.0
OG772	378.0
OG773	1415.0
OG775	472.0
OG776	264.0
OG784	1104.0
OG785	901.0
OG786	1056.0
OG787	471.0
OG789	43.0
OG798	655.0
OG799	3872.0
OG800	456.0
OG801	1625.0
OG802	785.0
OG803	2.0
OG804	97.0
OG805	42.0
OG806	45.0
OG807	1328.0
OG808	280.0
OG809	454.0
OG810	801.0
OG811	6679.0
OG812	316.0
OG813	341.0
OG814	47.0
OG815	1495.0
OG816	829.0
OG817	616.0
OG818	463.0
OG819	1174.0
OG820	393.0
OG821	1066.0
OG822	279.0
OG823	1144.0
OG824	29.0
OG825	3533.0
OG826	147.0
OG827	193.0
OG828	2632.0
OG829	184.0
OG830	35.0
OG831	1470.0
OG832	136.0
OG833	1.0
OG834	266.0
OG835	2218.0
OG836	160.0
OG837	1173.0
OG840	678.0
OG841	792.0
OG842	801.0
OG843	365.0
OG844	1844.0
OG845	96.0
OG846	21796.0
OG847	156.0
OG862	629.0
OG863	359.0
OG864	458.0
OG865	1886.0
OG866	2611.0
OG867	421.0
OG868	120.0
OG871	67.0
OG872	472.0
OG873	210.0
OG874	697.0
OG875	3217.0
OG876	596.0
OG877	1492.0
OG878	1158.0
OG879	6440.0
OG880	15.0
OG881	441.0
OG882	175.0
OG883	6706.0
OG884	337.0
OG885	1352.0
OG886	24.0
OG887	621.0
OG888	140.0
OG889	287.0
OG897	876.0
OG898	7136.0
OG899	664.0
OG905	897.0
OG906	2544.0
OG907	135.0
OG908	837.0
OG909	287.0
OG910	2288.0
OG911	41.0
OG912	6035.0
OG913	156.0
OG914	2360.0
OG915	5247.0
OG916	449.0
OG922	1904.0
OG923	14.0
OG924	3646.0
OG925	116.0
OG926	546.0
OG931	314.0
OG945	1829.0
OG946	63.0
OG948	346.0
OG949	166.0
OG950	19.0
OG954	74.0
OG963	7733.0
OG964	860.0
OG977	114.0
OG983	24.0
OG984	24.0
OG998	543.0
OG1001	7853.0
OG1002	116.0
OG1004	1057.0
OG1005	1212.0
OG1006	2473.0
OG1007	581.0
OG1008	533.0
OG1009	775.0
OG1010	601.0
OG1011	1424.0
OG1012	82.0
OG1013	16006.0
OG1014	79.0
OG1015	409.0
OG1016	944.0
OG1017	1328.0
OG1018	1808.0
OG1019	75.0
OG1020	1644.0
OG1021	2220.0
OG1022	185.0
OG1023	1133.0
OG1024	4517.0
OG1025	13.0
OG1026	1686.0
OG1027	153.0
OG1039	207.0
OG1040	636.0
OG1041	8833.0
OG1042	416.0
OG1054	3293.0
OG1059	447.0
OG1060	2024.0
OG1061	526.0
OG1062	164.0
OG1063	338.0
OG1064	23.0
OG1075	404.0
OG1076	1118.0
OG1077	1863.0
OG1078	115.0
OG1079	98.0
OG1119	14.0
OG1160	1316.0
OG1161	207.0
OG1162	1671.0
OG1163	1203.0
OG1164	66.0
OG1165	2993.0
OG1166	296.0
OG1167	128.0
OG1168	334.0
OG1169	781.0
OG1170	997.0
OG1171	422.0
OG1172	327.0
OG1173	802.0
OG1174	100.0
OG1175	874.0
OG1176	83.0
OG1177	866.0
OG1178	3908.0
OG1179	576.0
OG1180	1223.0
OG1181	1011.0
OG1182	829.0
OG1183	6404.0
OG1184	4790.0
OG1185	2411.0
OG1186	276.0
OG1187	124.0
OG1188	250.0
OG1189	793.0
OG1190	253.0
OG1191	849.0
OG1192	9.0
OG1193	2076.0
OG1194	3811.0
OG1195	70.0
OG1196	259.0
OG1197	25.0
OG1198	2128.0
OG1199	685.0
OG1200	106.0
OG1201	409.0
OG1202	1375.0
OG1203	123.0
OG1204	1085.0
OG1205	569.0
OG1206	10742.0
OG1207	33.0
OG1208	539.0
OG1209	170.0
OG1210	1336.0
OG1211	720.0
OG1212	388.0
OG1213	17.0
OG1214	526.0
OG1215	2647.0
OG1216	1603.0
OG1217	197.0
OG1218	69.0
OG1219	508.0
OG1220	7.0
OG1221	1374.0
OG1222	1448.0
OG1223	541.0
OG1224	2835.0
OG1225	528.0
OG1226	1160.0
OG1227	1117.0
OG1228	134.0
OG1229	670.0
OG1230	414.0
OG1231	9381.0
OG1232	518.0
OG1233	691.0
OG1234	116.0
OG1235	1593.0
OG1236	433.0
OG1237	1644.0
OG1238	3740.0
OG1239	4.0
OG1240	3260.0
OG1241	37955.0
OG1242	60.0
OG1243	356.0
OG1244	104.0
OG1245	3946.0
OG1246	23124.0
OG1247	1454.0
OG1248	718.0
OG1249	110.0
OG1250	670.0
OG1251	226.0
OG1252	4080.0
OG1253	4623.0
OG1254	175.0
OG1255	2531.0
OG1256	9645.0
OG1257	188.0
OG1258	1619.0
OG1259	94.0
OG1260	3201.0
OG1261	5919.0
OG1262	1661.0
OG1263	6248.0
OG1264	1639.0
OG1265	1397.0
OG1266	1166.0
OG1267	2907.0
OG1268	733.0
OG1269	478.0
OG1270	2900.0
OG1271	1696.0
OG1272	1398.0
OG1273	742.0
OG1274	14504.0
OG1275	573.0
OG1276	230.0
OG1277	1113.0
OG1278	83.0
OG1279	429.0
OG1280	171.0
OG1281	79.0
OG1282	8640.0
OG1283	5.0
OG1284	728.0
OG1285	4.0
OG1286	20.0
OG1287	1049.0
OG1288	230.0
OG1289	2726.0
OG1290	5859.0
OG1291	617.0
OG1292	269.0
OG1293	1175.0
OG1294	12.0
OG1295	196.0
OG1296	1183.0
OG1297	654.0
OG1298	31.0
OG1299	1162.0
OG1300	534.0
OG1301	32.0
OG1302	22.0
OG1303	1715.0
OG1304	518.0
OG1305	1900.0
OG1306	2844.0
OG1307	2107.0
OG1308	273.0
OG1309	151.0
OG1310	1766.0
OG1311	1642.0
OG1312	266.0
OG1313	1565.0
OG1314	127.0
OG1315	662.0
OG1316	218.0
OG1317	204.0
OG1318	684.0
OG1319	214.0
OG1320	4811.0
OG1321	602.0
OG1322	1521.0
OG1323	313.0
OG1324	271.0
OG1325	88.0
OG1326	113.0
OG1327	2718.0
OG1328	26.0
OG1329	560.0
OG1330	415.0
OG1331	1633.0
OG1332	786.0
OG1333	16183.0
OG1334	1175.0
OG1335	1551.0
OG1336	4136.0
OG1337	4669.0
OG1338	593.0
OG1339	1546.0
OG1340	55.0
OG1341	6321.0
OG1342	5929.0
OG1343	7889.0
OG1344	15449.0
OG1345	2022.0
OG1346	164.0
OG1347	675.0
OG1348	7057.0
OG1349	11671.0
OG1350	2108.0
OG1351	132.0
OG1352	4289.0
OG1353	199.0
OG1354	541.0
OG1355	76.0
OG1356	2225.0
OG1357	36634.0
OG1358	1166.0
OG1359	1186.0
OG1360	4612.0
OG1361	94.0
OG1362	2362.0
OG1363	763.0
OG1364	3710.0
OG1365	1922.0
OG1366	319.0
OG1367	97.0
OG1368	26.0
OG1369	797.0
OG1370	11979.0
OG1371	14984.0
OG1372	8764.0
OG1373	8948.0
OG1374	42716.0
OG1375	37.0
OG1376	133.0
OG1377	10735.0
OG1378	6042.0
OG1379	2619.0
OG1380	782.0
OG1381	0.0
OG1382	14.0
OG1383	416.0
OG1384	603.0
OG1385	6301.0
OG1386	11949.0
OG1387	1641.0
OG1388	956.0
OG1389	718.0
OG1390	5284.0
OG1391	148.0
OG1392	249.0
OG1393	1449.0
OG1394	3829.0
OG1395	2794.0
OG1396	724.0
OG1397	866.0
OG1398	1462.0
OG1399	876.0
OG1400	1287.0
OG1401	2555.0
OG1402	418.0
OG1403	2643.0
OG1404	3966.0
OG1405	10099.0
OG1406	3478.0
OG1407	7693.0
OG1408	7583.0
OG1409	9301.0
OG1410	1382.0
OG1411	2354.0
OG1412	1491.0
OG1413	326.0
OG1414	4670.0
OG1415	254.0
OG1416	1962.0
OG1417	2337.0
OG1418	1027.0
OG1419	200.0
OG1420	5934.0
OG1421	1930.0
OG1422	116.0
OG1423	2348.0
OG1424	3152.0
OG1425	7455.0
OG1426	4262.0
OG1427	1582.0
OG1428	2904.0
OG1429	926.0
OG1430	2178.0
OG1431	1886.0
OG1432	482.0
OG1433	1354.0
OG1434	258.0
OG1435	503.0
OG1436	597.0
OG1437	5052.0
OG1438	38.0
OG1439	203.0
OG1440	1103.0
OG1441	13501.0
OG1442	11009.0
OG1443	22.0
OG1444	1409.0
OG1445	1315.0
OG1446	950.0
OG1447	3508.0
OG1448	51.0
OG1449	379.0
OG1450	33.0
OG1451	2279.0
OG1452	630.0
OG1453	660.0
OG1454	692.0
OG1455	704.0
OG1456	268.0
OG1457	448.0
OG1458	2980.0
OG1459	618.0
OG1460	1738.0
OG1461	898.0
OG1462	2299.0
OG1463	2482.0
OG1464	277.0
OG1465	9519.0
OG1466	3218.0
OG1467	442.0
OG1468	511.0
OG1469	948.0
OG1470	13907.0
OG1471	867.0
OG1472	84.0
OG1473	376.0
OG1474	503.0
OG1475	661.0
OG1476	14536.0
OG1477	714.0
OG1478	581.0
OG1479	4371.0
OG1480	1168.0
OG1481	790.0
OG1482	909.0
OG1483	735.0
OG1484	1259.0
OG1485	761.0
OG1486	5417.0
OG1487	2679.0
OG1488	5549.0
OG1489	3368.0
OG1490	4704.0
OG1491	481.0
OG1492	12075.0
OG1493	664.0
OG1494	1609.0
OG1495	14.0
OG1496	89.0
OG1497	2267.0
OG1498	1626.0
OG1499	328.0
OG1500	2084.0
OG1501	21.0
OG1502	562.0
OG1503	19110.0
OG1504	911.0
OG1505	2730.0
OG1506	1107.0
OG1507	37545.0
OG1508	1267.0
OG1509	3490.0
OG1510	84.0
OG1511	393.0
OG1512	81.0
OG1513	266.0
OG1514	392.0
OG1515	559.0
OG1516	1104.0
OG1517	735.0
OG1518	2812.0
OG1519	1264.0
OG1520	1536.0
OG1521	3123.0
OG1522	2054.0
OG1523	3908.0
OG1524	3974.0
OG1525	1087.0
OG1526	154.0
OG1527	229.0
OG1528	4312.0
OG1529	1280.0
OG1530	2993.0
OG1531	1199.0
OG1532	3741.0
OG1533	1195.0
OG1534	1904.0
OG1535	172.0
OG1536	3696.0
OG1537	2705.0
OG1538	704.0
OG1539	1878.0
OG1540	5316.0
OG1541	652.0
OG1542	608.0
OG1543	552.0
OG1544	542.0
OG1545	1532.0
OG1546	945.0
OG1547	118.0
OG1548	330.0
OG1549	198.0
OG1550	4871.0
OG1551	2459.0
OG1552	4589.0
OG1553	2.0
OG1554	1422.0
OG1555	10918.0
OG1556	302.0
OG1557	10056.0
OG1558	328.0
OG1559	280.0
OG1560	293.0
OG1561	1561.0
OG1562	876.0
OG1563	14570.0
OG1564	642.0
OG1565	1295.0
OG1566	465.0
OG1567	1204.0
OG1568	5886.0
OG1569	2342.0
OG1570	23.0
OG1571	19.0
OG1572	869.0
OG1573	1060.0
OG1574	1191.0
OG1575	86.0
OG1576	774.0
OG1577	500.0
OG1578	144.0
OG1579	241.0
OG1580	283.0
OG1581	4287.0
OG1582	2667.0
OG1583	4854.0
OG1584	83.0
OG1585	3802.0
OG1586	3009.0
OG1587	387.0
OG1588	541.0
OG1589	52.0
OG1590	287.0
OG1591	1313.0
OG1592	2700.0
OG1593	1758.0
OG1594	223.0
OG1595	504.0
OG1596	166.0
OG1597	1380.0
OG1598	406.0
OG1599	603.0
OG1600	822.0
OG1601	43.0
OG1602	28558.0
OG1603	614.0
OG1604	2194.0
OG1605	372.0
OG1606	71.0
OG1607	443.0
OG1608	87.0
OG1609	2569.0
OG1610	4269.0
OG1611	499.0
OG1612	797.0
OG1613	1968.0
OG1614	3616.0
OG1615	1412.0
OG1616	959.0
OG1617	145.0
OG1618	203.0
OG1619	4087.0
OG1620	43.0
OG1621	377.0
OG1622	1465.0
OG1623	355.0
OG1624	39377.0
OG1625	393.0
OG1626	3948.0
OG1627	1411.0
OG1628	1922.0
OG1629	4332.0
OG1630	811.0
OG1631	1216.0
OG1632	827.0
OG1633	3504.0
OG1634	1101.0
OG1635	2417.0
OG1636	10488.0
OG1637	23924.0
OG1638	60962.0
OG1639	7968.0
OG1640	1986.0
OG1641	2038.0
OG1642	1788.0
OG1643	791.0
OG1644	1470.0
OG1645	572.0
OG1646	333.0
OG1647	2922.0
OG1648	311.0
OG1649	689.0
OG1650	143.0
OG1651	3419.0
OG1652	855.0
OG1653	4298.0
OG1654	202.0
OG1655	13.0
OG1656	12302.0
OG1657	5854.0
OG1658	14527.0
OG1659	49.0
OG1660	569.0
OG1661	1494.0
OG1662	25.0
OG1663	1780.0
OG1664	1291.0
OG1665	2206.0
OG1666	3976.0
OG1667	538.0
OG1668	520.0
OG1669	2241.0
OG1670	3727.0
OG1671	68.0
OG1672	1015.0
OG1673	568.0
OG1674	630.0
OG1675	1607.0
OG1676	5785.0
OG1677	619.0
OG1678	2090.0
OG1679	1144.0
OG1680	10129.0
OG1681	1104.0
OG1682	124.0
OG1683	22134.0
OG1684	244.0
OG1685	5986.0
OG1686	1032.0
OG1687	2101.0
OG1688	6522.0
OG1689	461.0
OG1690	117.0
OG1691	1238.0
OG1692	4.0
OG1693	3330.0
OG1694	15779.0
OG1695	1426.0
OG1696	49.0
OG1697	1450.0
OG1698	410.0
OG1699	2945.0
OG1700	861.0
OG1701	31.0
OG1702	176.0
OG1703	7011.0
OG1704	597.0
OG1705	389.0
OG1706	1277.0
OG1707	70.0
OG1708	346.0
OG1709	4710.0
OG1710	698.0
OG1711	30335.0
OG1712	3575.0
OG1713	7082.0
OG1714	1180.0
OG1715	1548.0
OG1716	47.0
OG1717	453.0
OG1718	19.0
OG1719	736.0
OG1720	1439.0
OG1721	987.0
OG1722	108.0
OG1723	289.0
OG1724	753.0
OG1725	723.0
OG1726	130.0
OG1732	518.0
OG1734	138.0
OG1737	263.0
OG1738	614.0
OG1740	1363.0
OG1741	323.0
OG1743	728.0
OG1744	3042.0
OG1746	207.0
OG1754	6717.0
OG1755	311.0
OG1756	410.0
OG1757	1968.0
OG1758	8.0
OG1759	425.0
OG1760	2741.0
OG1761	1660.0
OG1769	1325.0
OG1772	39.0
OG1773	116.0
OG1777	197.0
OG1778	51.0
OG1779	203.0
OG1781	2142.0
OG1789	4426.0
OG1795	332.0
OG1798	1043.0
OG1799	1186.0
OG1803	201.0
OG1810	83.0
OG1812	11.0
OG1818	77.0
OG1819	254.0
OG1826	45.0
OG1867	3941.0
OG1936	179.0
OG1976	251.0
OG1988	131.0
OG2013	6780.0
OG2017	772.0
OG2018	175.0
OG2020	1631.0
OG2021	8748.0
OG2022	4742.0
OG2034	7082.0
OG2037	658.0
OG2038	228.0
OG2039	1390.0
OG2040	16.0
OG2048	1520.0
OG2063	4488.0
OG2064	2022.0
OG2065	4436.0
OG2066	5296.0
OG2068	66.0
OG2069	890.0
OG2070	179.0
OG2071	243.0
OG2073	298.0
OG2075	621.0
OG2095	3040.0
OG2096	3108.0
OG2113	146740.0
OG2156	122.0
OG2163	277.0
OG2209	2380.0
OG2215	113.0
OG2700	5288.0
OG2717	2.0
OG2782	8303.0
OG2800	1.0
OG2838	17886.0
OG2839	1917.0
OG2862	315.0
OG2921	5.0
OG2973	198.0
OG2976	534.0
OG2991	802.0
OG3026	120.0
OG3045	928.0
OG3607	99.0
OG4100	57.0
OG4300	372.0
OG4357	549.0
OG4416	7466.0
OG4442	784.0
OG4461	53.0
