OG	sample_6B
OG1545	2536.0
OG1546	1325.0
OG1547	148.0
OG1548	660.0
OG1549	448.0
OG1550	14644.0
OG1551	6764.0
OG1552	6363.0
OG1553	13.0
OG1554	1433.0
OG1555	17151.0
OG1556	262.0
OG1557	9331.0
OG1558	685.0
OG1559	524.0
OG1560	428.0
OG1561	2586.0
OG1562	2478.0
OG1563	21927.0
OG1564	1588.0
OG1565	1723.0
OG1566	588.0
OG1567	2661.0
OG1568	12578.0
OG1569	5605.0
OG1570	32.0
OG1571	21.0
OG1572	1333.0
OG1573	1492.0
OG1574	1815.0
OG1575	260.0
OG1576	1229.0
OG1577	443.0
OG1578	231.0
OG1579	224.0
OG1580	436.0
OG1581	8170.0
OG1582	2445.0
OG1583	5374.0
OG1584	63.0
OG1585	4985.0
OG1586	2955.0
OG1587	400.0
OG1588	1067.0
OG1589	88.0
OG1590	784.0
OG1591	2693.0
OG1592	7750.0
OG1593	2617.0
OG1594	263.0
OG1595	1275.0
OG1596	229.0
OG1597	2506.0
OG1598	607.0
OG1599	1245.0
OG1600	995.0
OG1601	85.0
OG1602	35759.0
OG1603	1284.0
OG1604	2541.0
OG1605	934.0
OG1606	37.0
OG1607	624.0
OG1608	124.0
OG1609	3025.0
OG1610	13600.0
OG1611	641.0
OG1612	1466.0
OG1613	3068.0
OG1614	7252.0
OG1615	3924.0
OG1616	3052.0
OG1617	564.0
OG1618	332.0
OG1619	4614.0
OG1620	68.0
OG1621	681.0
OG1622	1363.0
OG1623	577.0
OG1624	30334.0
OG1625	603.0
OG1626	6072.0
OG1627	2847.0
OG1628	2548.0
OG1629	1986.0
OG1630	1114.0
OG1631	2654.0
OG1632	847.0
OG1633	2749.0
OG1634	2285.0
OG1635	2288.0
OG1636	15452.0
OG1637	37774.0
OG1638	66951.0
OG1639	18052.0
OG1640	3432.0
OG1641	2871.0
OG1642	2484.0
OG1643	827.0
OG1644	3932.0
OG1645	673.0
OG1646	652.0
OG1647	3175.0
OG1648	517.0
OG1649	1263.0
OG1650	206.0
OG1651	4678.0
OG1652	575.0
OG1653	8394.0
OG1654	554.0
OG1655	17.0
OG1656	27040.0
OG1657	6762.0
OG1658	28481.0
OG1659	83.0
OG1660	935.0
OG1661	2722.0
OG1662	70.0
OG1663	3093.0
OG1664	855.0
OG1665	3266.0
OG1666	3962.0
OG1667	839.0
OG1668	792.0
OG1669	2582.0
OG1670	6263.0
OG1671	98.0
OG1672	2779.0
OG1673	865.0
OG1674	1126.0
OG1675	2041.0
OG1676	16389.0
OG1677	588.0
OG1678	3075.0
OG1679	1605.0
OG1680	11623.0
OG1681	1128.0
OG1682	162.0
OG1683	45792.0
OG1684	294.0
OG1685	7246.0
OG1686	1225.0
OG1687	3266.0
OG1688	8416.0
OG1689	605.0
OG1690	201.0
OG1691	3519.0
OG1692	2.0
OG1693	3304.0
OG1694	22494.0
OG1695	1666.0
OG1696	32.0
OG1697	4196.0
OG1698	1134.0
OG1699	8228.0
OG1700	2235.0
OG1701	18.0
OG1702	257.0
OG1703	13058.0
OG1704	1298.0
OG1705	727.0
OG1706	1776.0
OG1707	103.0
OG1708	299.0
OG1709	6183.0
OG1710	945.0
OG1711	62975.0
OG1712	2870.0
OG1713	7863.0
OG1714	1536.0
OG1715	1761.0
OG1716	82.0
OG1717	926.0
OG1718	52.0
OG1719	804.0
OG1720	2107.0
OG1721	1550.0
OG1722	296.0
OG1723	543.0
OG1724	2170.0
OG1725	1222.0
OG1726	193.0
OG1732	804.0
OG1734	202.0
OG1737	360.0
OG1738	538.0
OG1740	1242.0
OG1741	421.0
OG1743	1107.0
OG1744	5947.0
OG1746	780.0
OG1754	10727.0
OG1755	431.0
OG1756	401.0
OG1757	3179.0
OG1758	16.0
OG1759	371.0
OG1760	4370.0
OG1761	1897.0
OG1769	1314.0
OG1772	35.0
OG1773	172.0
OG1777	247.0
OG1778	72.0
OG1779	321.0
OG1781	4873.0
OG1789	6788.0
OG1795	431.0
OG1798	1332.0
OG1799	1017.0
OG1803	760.0
OG1810	67.0
OG1812	5.0
OG1818	159.0
OG1819	318.0
OG1826	104.0
OG1867	15661.0
OG1936	270.0
OG1976	392.0
OG1988	254.0
OG2013	12563.0
OG2017	1450.0
OG2018	237.0
OG2020	1411.0
OG2021	16505.0
OG2022	11755.0
OG2034	11774.0
OG2037	3324.0
OG2038	431.0
OG2039	5111.0
OG2040	25.0
OG2048	1968.0
OG2063	16466.0
OG2064	2764.0
OG2065	2849.0
OG2066	11691.0
OG2068	270.0
OG2069	2203.0
OG2070	280.0
OG2071	289.0
OG2073	439.0
OG2075	1205.0
OG2095	9683.0
OG2096	8834.0
OG2113	199771.0
OG2156	173.0
OG2163	363.0
OG2209	2602.0
OG2215	136.0
OG2700	5706.0
OG2717	1.0
OG2782	12833.0
OG2800	3.0
OG2838	40206.0
OG2839	4078.0
OG2862	717.0
OG2921	2.0
OG2973	244.0
OG2976	1473.0
OG2991	1004.0
OG3026	100.0
OG3045	2635.0
OG3607	31.0
OG4100	56.0
OG4300	287.0
OG4357	712.0
OG4416	13138.0
OG4442	932.0
OG4461	57.0
