OG	sample_5C
OG641	8708.0
OG642	556.0
OG643	1496.0
OG644	185.0
OG645	1911.0
OG646	7856.0
OG647	527.0
OG648	586.0
OG649	29.0
OG650	3612.0
OG651	3342.0
OG652	1103.0
OG653	377.0
OG654	616.0
OG655	184.0
OG656	48.0
OG657	1506.0
OG658	621.0
OG659	305.0
OG660	1243.0
OG661	860.0
OG662	167.0
OG663	4699.0
OG664	544.0
OG665	354.0
OG666	10.0
OG667	17.0
OG668	4370.0
OG669	728.0
OG670	150.0
OG671	27.0
OG672	235.0
OG673	1607.0
OG674	28.0
OG675	321.0
OG676	1076.0
OG677	83.0
OG678	13067.0
OG679	77.0
OG680	689.0
OG681	1269.0
OG682	3425.0
OG683	647.0
OG684	5642.0
OG685	2526.0
OG686	272.0
OG687	3261.0
OG688	3774.0
OG689	711.0
OG690	991.0
OG691	177.0
OG692	388.0
OG693	2554.0
OG694	173.0
OG695	28.0
OG696	112.0
OG697	89.0
OG698	365.0
OG699	78.0
OG700	192.0
OG701	247.0
OG702	11777.0
OG703	274.0
OG704	16.0
OG705	19.0
OG706	204.0
OG707	1124.0
OG708	124.0
OG709	1035.0
OG710	444.0
OG711	772.0
OG712	1233.0
OG713	2584.0
OG714	2502.0
OG715	37.0
OG716	811.0
OG717	1536.0
OG718	1470.0
OG719	1164.0
OG720	159.0
OG721	126.0
OG722	739.0
OG723	170.0
OG724	909.0
OG725	269.0
OG726	1044.0
OG727	564.0
OG728	234.0
OG729	65.0
OG730	542.0
OG731	637.0
OG732	28.0
OG733	141.0
OG734	2733.0
OG735	851.0
OG736	1622.0
OG737	497.0
OG738	5.0
OG739	788.0
OG740	2294.0
OG741	1724.0
OG742	0.0
OG743	188.0
OG744	302.0
OG745	1287.0
OG746	2101.0
OG747	533.0
OG748	2.0
OG749	4199.0
OG750	1721.0
OG751	264.0
OG752	124.0
OG753	452.0
OG754	905.0
OG755	791.0
OG757	4274.0
OG758	3193.0
OG759	3201.0
OG760	1263.0
OG761	595.0
OG762	469.0
OG763	126.0
OG764	733.0
OG765	216.0
OG766	25.0
OG767	58.0
OG768	3.0
OG769	1436.0
OG770	255.0
OG771	652.0
OG772	2095.0
OG773	4238.0
OG775	658.0
OG776	518.0
OG784	3126.0
OG785	1384.0
OG786	2035.0
OG787	423.0
OG789	73.0
OG798	1140.0
OG799	3772.0
OG800	637.0
OG801	3320.0
OG802	1257.0
OG803	1.0
OG804	218.0
OG805	64.0
OG806	74.0
OG807	1852.0
OG808	246.0
OG809	999.0
OG810	2028.0
OG811	6387.0
OG812	449.0
OG813	791.0
OG814	331.0
OG815	2104.0
OG816	1013.0
OG817	1303.0
OG818	801.0
OG819	2324.0
OG820	619.0
OG821	2606.0
OG822	691.0
OG823	2372.0
OG824	19.0
OG825	5071.0
OG826	525.0
OG827	632.0
OG828	4622.0
OG829	458.0
OG830	62.0
OG831	3015.0
OG832	1034.0
OG833	4.0
OG834	233.0
OG835	5209.0
OG836	341.0
OG837	1830.0
OG840	2158.0
OG841	952.0
OG842	1900.0
OG843	1060.0
OG844	3526.0
OG845	384.0
OG846	36620.0
OG847	817.0
OG862	899.0
OG863	545.0
OG864	924.0
OG865	1711.0
OG866	4059.0
OG867	596.0
OG868	80.0
OG871	177.0
OG872	1213.0
OG873	452.0
OG874	2102.0
OG875	5621.0
OG876	1862.0
OG877	2550.0
OG878	3639.0
OG879	10981.0
OG880	30.0
OG881	465.0
OG882	340.0
OG883	7434.0
OG884	1076.0
OG885	1898.0
OG886	37.0
OG887	466.0
OG888	431.0
OG889	490.0
OG897	894.0
OG898	14523.0
OG899	1046.0
OG905	1540.0
OG906	5194.0
OG907	346.0
OG908	1643.0
OG909	393.0
OG910	3371.0
OG911	75.0
OG912	9231.0
OG913	210.0
OG914	3258.0
OG915	7974.0
OG916	473.0
OG922	4885.0
OG923	23.0
OG924	4931.0
OG925	294.0
OG926	1797.0
OG931	535.0
OG945	4031.0
OG946	176.0
OG948	1163.0
OG949	180.0
OG950	79.0
OG954	153.0
OG963	12530.0
OG964	1258.0
OG977	211.0
OG983	149.0
OG984	43.0
OG998	1194.0
OG1001	7508.0
OG1002	226.0
OG1004	3636.0
OG1005	1576.0
OG1006	2042.0
OG1007	702.0
OG1008	331.0
OG1009	2035.0
OG1010	840.0
OG1011	2245.0
OG1012	248.0
OG1013	15970.0
OG1014	170.0
OG1015	706.0
OG1016	1520.0
OG1017	4116.0
OG1018	4539.0
OG1019	218.0
OG1020	1057.0
OG1021	3513.0
OG1022	555.0
OG1023	2414.0
OG1024	7736.0
OG1025	15.0
OG1026	5556.0
OG1027	327.0
OG1039	298.0
OG1040	694.0
OG1041	17161.0
OG1042	309.0
OG1054	4820.0
OG1059	1564.0
OG1060	2443.0
OG1061	1342.0
OG1062	383.0
OG1063	453.0
OG1064	53.0
OG1075	931.0
OG1076	1385.0
OG1077	2843.0
OG1078	131.0
OG1079	127.0
OG1119	18.0
OG1160	3163.0
OG1161	624.0
OG1162	3913.0
OG1163	2021.0
OG1164	64.0
OG1165	4707.0
OG1166	1932.0
OG1167	418.0
OG1168	852.0
OG1169	1242.0
OG1170	1421.0
OG1171	284.0
OG1172	494.0
OG1173	1379.0
OG1174	303.0
OG1175	2681.0
OG1176	105.0
OG1177	1824.0
OG1178	10224.0
OG1179	1501.0
OG1180	2858.0
OG1181	1567.0
OG1182	1398.0
OG1183	14914.0
OG1184	9497.0
OG1185	10015.0
OG1186	761.0
OG1187	262.0
OG1188	638.0
OG1189	1219.0
OG1190	780.0
OG1191	2291.0
OG1192	44.0
OG1193	6133.0
OG1194	3932.0
OG1195	143.0
OG1196	415.0
OG1197	213.0
OG1198	5403.0
OG1199	513.0
OG1200	283.0
OG1201	918.0
OG1202	5149.0
OG1203	263.0
OG1204	1969.0
OG1205	2167.0
OG1206	22291.0
OG1207	77.0
OG1208	1163.0
OG1209	341.0
OG1210	2418.0
OG1211	1614.0
OG1212	713.0
OG1213	78.0
OG1214	1324.0
OG1215	4264.0
OG1216	14355.0
OG1217	633.0
OG1218	232.0
OG1219	1676.0
OG1220	17.0
OG1221	2218.0
OG1222	3227.0
OG1223	656.0
OG1224	6048.0
OG1225	1683.0
OG1226	2175.0
OG1227	2305.0
OG1228	479.0
OG1229	1612.0
OG1230	736.0
OG1231	15312.0
OG1232	1501.0
OG1233	1623.0
OG1234	182.0
OG1235	4263.0
OG1236	1089.0
OG1237	7215.0
OG1238	7864.0
OG1239	4.0
OG1240	11009.0
OG1241	139587.0
OG1242	59.0
OG1243	1815.0
OG1244	119.0
OG1245	7289.0
OG1246	26397.0
OG1247	4258.0
OG1248	1149.0
OG1249	653.0
OG1250	1194.0
OG1251	610.0
OG1252	6464.0
OG1253	7547.0
OG1254	1021.0
OG1255	3875.0
OG1256	12531.0
OG1257	251.0
OG1258	2355.0
OG1259	236.0
OG1260	10512.0
OG1261	3132.0
OG1262	3703.0
OG1263	11882.0
OG1264	2823.0
OG1265	4581.0
OG1266	1578.0
OG1267	3955.0
OG1268	1359.0
OG1269	793.0
OG1270	2818.0
OG1271	3588.0
OG1272	2510.0
OG1273	848.0
OG1274	12029.0
OG1275	1050.0
OG1276	260.0
OG1277	3530.0
OG1278	175.0
OG1279	2130.0
OG1280	369.0
OG1281	151.0
OG1282	8786.0
OG1283	13.0
OG1284	1879.0
OG1285	13.0
OG1286	81.0
OG1287	4463.0
OG1288	2147.0
OG1289	10246.0
OG1290	14789.0
OG1291	1165.0
OG1292	656.0
OG1293	1907.0
OG1294	65.0
OG1295	705.0
OG1296	2988.0
OG1297	1463.0
OG1298	36.0
OG1299	3110.0
OG1300	6727.0
OG1301	37.0
OG1302	134.0
OG1303	2776.0
OG1304	1429.0
OG1305	1165.0
OG1306	1922.0
OG1307	1511.0
OG1308	617.0
OG1309	400.0
OG1310	1596.0
OG1311	2306.0
OG1312	434.0
OG1313	6234.0
OG1314	155.0
OG1315	944.0
OG1316	580.0
OG1317	441.0
OG1318	2733.0
OG1319	577.0
OG1320	7404.0
OG1321	1355.0
OG1322	2833.0
OG1323	351.0
OG1324	616.0
OG1325	298.0
OG1326	227.0
OG1327	3504.0
OG1328	38.0
OG1329	666.0
OG1330	619.0
OG1331	3930.0
OG1332	1042.0
OG1333	45267.0
OG1334	1809.0
OG1335	2741.0
OG1336	7319.0
OG1337	19529.0
OG1338	1380.0
OG1339	2154.0
OG1340	144.0
OG1341	35021.0
OG1342	9828.0
OG1343	22684.0
OG1344	36979.0
OG1345	5849.0
OG1346	710.0
OG1347	3632.0
OG1348	7411.0
OG1349	23041.0
OG1350	3725.0
OG1351	328.0
OG1352	4110.0
OG1353	252.0
OG1354	646.0
OG1355	228.0
OG1356	3676.0
OG1357	69233.0
OG1358	2598.0
OG1359	1173.0
OG1360	5728.0
OG1361	171.0
OG1362	4778.0
OG1363	1958.0
OG1364	5916.0
OG1365	2876.0
OG1366	275.0
OG1367	74.0
OG1368	52.0
OG1369	1440.0
OG1370	11789.0
OG1371	21987.0
OG1372	9533.0
OG1373	6497.0
OG1374	49518.0
OG1375	31.0
OG1376	433.0
OG1377	17193.0
OG1378	11379.0
OG1379	4651.0
OG1380	1650.0
OG1381	1.0
OG1382	27.0
OG1383	613.0
OG1384	1019.0
OG1385	6890.0
OG1386	43147.0
OG1387	2431.0
OG1388	1874.0
OG1389	1175.0
OG1390	11177.0
OG1391	155.0
OG1392	250.0
OG1393	2238.0
OG1394	5939.0
OG1395	14937.0
OG1396	1060.0
OG1397	1878.0
OG1398	9472.0
OG1399	3657.0
OG1400	1824.0
OG1401	10738.0
OG1402	664.0
OG1403	3797.0
OG1404	10210.0
OG1405	33784.0
OG1406	12527.0
OG1407	17593.0
OG1408	12451.0
OG1409	8437.0
OG1410	1738.0
OG1411	5101.0
OG1412	3949.0
OG1413	939.0
OG1414	6449.0
OG1415	512.0
OG1416	5237.0
OG1417	8284.0
OG1418	4957.0
OG1419	256.0
OG1420	11292.0
OG1421	3121.0
OG1422	220.0
OG1423	8010.0
OG1424	9547.0
OG1425	25909.0
OG1426	12044.0
OG1427	3707.0
OG1428	7248.0
OG1429	1329.0
OG1430	4122.0
OG1431	2709.0
OG1432	659.0
OG1433	2119.0
OG1434	935.0
OG1435	863.0
OG1436	716.0
OG1437	9010.0
OG1438	36.0
OG1439	580.0
OG1440	5776.0
OG1441	37716.0
OG1442	8888.0
OG1443	66.0
OG1444	3086.0
OG1445	3118.0
OG1446	1879.0
OG1447	3953.0
OG1448	81.0
OG1449	772.0
OG1450	94.0
OG1451	4220.0
OG1452	1563.0
OG1453	1187.0
OG1454	1245.0
OG1455	1406.0
OG1456	448.0
OG1457	632.0
OG1458	4726.0
OG1459	706.0
OG1460	3997.0
OG1461	1491.0
OG1462	4019.0
OG1463	5526.0
OG1464	349.0
OG1465	12777.0
OG1466	7846.0
OG1467	1190.0
OG1468	1678.0
OG1469	1244.0
OG1470	14568.0
OG1471	1974.0
OG1472	191.0
OG1473	491.0
OG1474	789.0
OG1475	2138.0
OG1476	33675.0
OG1477	893.0
OG1478	1401.0
OG1479	5500.0
OG1480	1554.0
OG1481	1138.0
OG1482	1610.0
OG1483	1082.0
OG1484	3087.0
OG1485	1469.0
OG1486	8416.0
OG1487	5614.0
OG1488	8445.0
OG1489	10501.0
OG1490	18731.0
OG1491	1035.0
OG1492	33294.0
OG1493	1358.0
OG1494	7987.0
OG1495	12.0
OG1496	236.0
OG1497	7310.0
OG1498	1637.0
OG1499	847.0
OG1500	4960.0
OG1501	40.0
OG1502	1399.0
OG1503	21226.0
OG1504	1954.0
OG1505	3744.0
OG1506	1896.0
OG1507	98402.0
OG1508	3395.0
OG1509	6575.0
OG1510	224.0
OG1511	858.0
OG1512	169.0
OG1513	731.0
OG1514	1183.0
OG1515	1583.0
OG1516	1906.0
OG1517	615.0
OG1518	6904.0
OG1519	2966.0
OG1520	3466.0
OG1521	7172.0
OG1522	3955.0
OG1523	5544.0
OG1524	5217.0
OG1525	2759.0
OG1526	593.0
OG1527	414.0
OG1528	6696.0
OG1529	3217.0
OG1530	6026.0
OG1531	2192.0
OG1532	9030.0
OG1533	1943.0
OG1534	4496.0
OG1535	587.0
OG1536	6412.0
OG1537	4471.0
OG1538	813.0
OG1539	2561.0
OG1540	10332.0
OG1541	980.0
OG1542	1085.0
OG1543	1091.0
OG1544	933.0
OG1545	3395.0
OG1546	1609.0
OG1547	205.0
OG1548	852.0
OG1549	828.0
OG1550	17908.0
OG1551	11257.0
OG1552	8178.0
OG1553	22.0
OG1554	2246.0
OG1555	22854.0
OG1556	586.0
OG1557	15046.0
OG1558	960.0
OG1559	773.0
OG1560	505.0
OG1561	4586.0
OG1562	2528.0
OG1563	23404.0
OG1564	2183.0
OG1565	3132.0
OG1566	755.0
OG1567	3502.0
OG1568	14349.0
OG1569	7277.0
OG1570	41.0
OG1571	43.0
OG1572	1661.0
OG1573	2027.0
OG1574	2331.0
OG1575	380.0
OG1576	2130.0
OG1577	708.0
OG1578	327.0
OG1579	248.0
OG1580	749.0
OG1581	9511.0
OG1582	4104.0
OG1583	6422.0
OG1584	145.0
OG1585	6003.0
OG1586	3811.0
OG1587	613.0
OG1588	1499.0
OG1589	148.0
OG1590	846.0
OG1591	2729.0
OG1592	9972.0
OG1593	3706.0
OG1594	455.0
OG1595	1485.0
OG1596	496.0
OG1597	3631.0
OG1598	1041.0
OG1599	1710.0
OG1600	1775.0
OG1601	110.0
OG1602	33257.0
OG1603	1614.0
OG1604	4652.0
OG1605	1536.0
OG1606	147.0
OG1607	1147.0
OG1608	171.0
OG1609	4373.0
OG1610	10616.0
OG1611	830.0
OG1612	1451.0
OG1613	3074.0
OG1614	9155.0
OG1615	4022.0
OG1616	3970.0
OG1617	566.0
OG1618	337.0
OG1619	6567.0
OG1620	123.0
OG1621	1020.0
OG1622	2535.0
OG1623	1055.0
OG1624	35590.0
OG1625	920.0
OG1626	10724.0
OG1627	2468.0
OG1628	3623.0
OG1629	3215.0
OG1630	1267.0
OG1631	3871.0
OG1632	1221.0
OG1633	4126.0
OG1634	4021.0
OG1635	3243.0
OG1636	17566.0
OG1637	38138.0
OG1638	80031.0
OG1639	20965.0
OG1640	6109.0
OG1641	6166.0
OG1642	3423.0
OG1643	1123.0
OG1644	6601.0
OG1645	993.0
OG1646	1016.0
OG1647	4161.0
OG1648	626.0
OG1649	2063.0
OG1650	337.0
OG1651	4365.0
OG1652	979.0
OG1653	11361.0
OG1654	686.0
OG1655	9.0
OG1656	34153.0
OG1657	9125.0
OG1658	33687.0
OG1659	135.0
OG1660	2113.0
OG1661	3581.0
OG1662	93.0
OG1663	4309.0
OG1664	1587.0
OG1665	3379.0
OG1666	5599.0
OG1667	1373.0
OG1668	930.0
OG1669	3949.0
OG1670	8654.0
OG1671	237.0
OG1672	2787.0
OG1673	1692.0
OG1674	1230.0
OG1675	2626.0
OG1676	17044.0
OG1677	856.0
OG1678	5114.0
OG1679	2318.0
OG1680	14696.0
OG1681	2650.0
OG1682	290.0
OG1683	48812.0
OG1684	314.0
OG1685	8077.0
OG1686	1746.0
OG1687	5716.0
OG1688	14447.0
OG1689	1254.0
OG1690	320.0
OG1691	5252.0
OG1692	4.0
OG1693	3978.0
OG1694	32498.0
OG1695	2638.0
OG1696	78.0
OG1697	4943.0
OG1698	1300.0
OG1699	9937.0
OG1700	3721.0
OG1701	31.0
OG1702	489.0
OG1703	13636.0
OG1704	2555.0
OG1705	828.0
OG1706	2197.0
OG1707	155.0
OG1708	305.0
OG1709	7665.0
OG1710	1640.0
OG1711	60178.0
OG1712	4218.0
OG1713	10579.0
OG1714	2061.0
OG1715	2071.0
OG1716	78.0
OG1717	1203.0
OG1718	120.0
OG1719	1371.0
OG1720	3057.0
OG1721	1710.0
OG1722	529.0
OG1723	749.0
OG1724	2586.0
OG1725	1643.0
OG1726	345.0
OG1732	1050.0
OG1734	298.0
OG1737	418.0
OG1738	647.0
OG1740	1673.0
OG1741	710.0
OG1743	1457.0
OG1744	5419.0
OG1746	675.0
OG1754	11469.0
OG1755	270.0
OG1756	307.0
OG1757	3231.0
OG1758	18.0
OG1759	501.0
OG1760	6381.0
OG1761	2483.0
OG1769	1999.0
OG1772	106.0
OG1773	346.0
OG1777	560.0
OG1778	108.0
OG1779	383.0
OG1781	4970.0
OG1789	9289.0
OG1795	697.0
OG1798	1923.0
OG1799	1468.0
OG1803	1215.0
OG1810	62.0
OG1812	7.0
OG1818	91.0
OG1819	368.0
OG1826	109.0
OG1867	14002.0
OG1936	470.0
OG1976	1041.0
OG1988	313.0
OG2013	18041.0
OG2017	2337.0
OG2018	358.0
OG2020	2611.0
OG2021	17297.0
OG2022	13795.0
OG2034	19986.0
OG2037	6243.0
OG2038	634.0
OG2039	5591.0
OG2040	35.0
OG2048	2941.0
OG2063	18248.0
OG2064	2790.0
OG2065	2752.0
OG2066	17445.0
OG2068	397.0
OG2069	2952.0
OG2070	498.0
OG2071	308.0
OG2073	673.0
OG2075	1280.0
OG2095	11208.0
OG2096	12816.0
OG2113	226545.0
OG2156	352.0
OG2163	440.0
OG2209	3145.0
OG2215	171.0
OG2700	10940.0
OG2717	8.0
OG2782	19461.0
OG2800	4.0
OG2838	49944.0
OG2839	6492.0
OG2862	1068.0
OG2921	2.0
OG2973	361.0
OG2976	1681.0
OG2991	1204.0
OG3026	123.0
OG3045	3612.0
OG3607	20.0
OG4100	112.0
OG4300	135.0
OG4357	183.0
OG4416	20525.0
OG4442	1233.0
OG4461	54.0
