OG	sample_5A
OG1696	39.0
OG1697	1628.0
OG1698	495.0
OG1699	4417.0
OG1700	1523.0
OG1701	7.0
OG1702	407.0
OG1703	7971.0
OG1704	1209.0
OG1705	528.0
OG1706	1618.0
OG1707	83.0
OG1708	284.0
OG1709	4465.0
OG1710	922.0
OG1711	34847.0
OG1712	3015.0
OG1713	7921.0
OG1714	1428.0
OG1715	919.0
OG1716	59.0
OG1717	475.0
OG1718	55.0
OG1719	915.0
OG1720	1785.0
OG1721	1325.0
OG1722	204.0
OG1723	516.0
OG1724	1246.0
OG1725	810.0
OG1726	164.0
OG1732	571.0
OG1734	183.0
OG1737	430.0
OG1738	572.0
OG1740	1779.0
OG1741	454.0
OG1743	874.0
OG1744	4913.0
OG1746	293.0
OG1754	6948.0
OG1755	132.0
OG1756	180.0
OG1757	1544.0
OG1758	3.0
OG1759	370.0
OG1760	2914.0
OG1761	1878.0
OG1769	1284.0
OG1772	98.0
OG1773	221.0
OG1777	313.0
OG1778	51.0
OG1779	208.0
OG1781	3224.0
OG1789	5164.0
OG1795	496.0
OG1798	775.0
OG1799	887.0
OG1803	574.0
OG1810	35.0
OG1812	9.0
OG1818	64.0
OG1819	240.0
OG1826	70.0
OG1867	6108.0
OG1936	344.0
OG1976	317.0
OG1988	210.0
OG2013	10853.0
OG2017	1115.0
OG2018	208.0
OG2020	2549.0
OG2021	10175.0
OG2022	9002.0
OG2034	9896.0
OG2037	1289.0
OG2038	302.0
OG2039	2583.0
OG2040	25.0
OG2048	1720.0
OG2063	7007.0
OG2064	1877.0
OG2065	3305.0
OG2066	8536.0
OG2068	175.0
OG2069	1754.0
OG2070	315.0
OG2071	319.0
OG2073	356.0
OG2075	760.0
OG2095	5130.0
OG2096	4899.0
OG2113	119867.0
OG2156	180.0
OG2163	255.0
OG2209	1827.0
OG2215	166.0
OG2700	9793.0
OG2717	13.0
OG2782	16228.0
OG2800	2.0
OG2838	22949.0
OG2839	2225.0
OG2862	694.0
OG2921	13.0
OG2973	280.0
OG2976	1034.0
OG2991	711.0
OG3026	99.0
OG3045	1588.0
OG3607	24.0
OG4100	75.0
OG4300	272.0
OG4357	156.0
OG4416	12386.0
OG4442	902.0
OG4461	57.0
