OG	sample_2B
OG1429	1308.0
OG1430	4076.0
OG1431	3575.0
OG1432	1756.0
OG1433	3016.0
OG1434	1062.0
OG1435	1003.0
OG1436	1256.0
OG1437	7385.0
OG1438	75.0
OG1439	1134.0
OG1440	7265.0
OG1441	21924.0
OG1442	12540.0
OG1443	63.0
OG1444	2962.0
OG1445	2493.0
OG1446	2687.0
OG1447	5855.0
OG1448	129.0
OG1449	443.0
OG1450	58.0
OG1451	4248.0
OG1452	1140.0
OG1453	1062.0
OG1454	1149.0
OG1455	1066.0
OG1456	534.0
OG1457	983.0
OG1458	7285.0
OG1459	1363.0
OG1460	2809.0
OG1461	1405.0
OG1462	4262.0
OG1463	5492.0
OG1464	854.0
OG1465	18454.0
OG1466	7573.0
OG1467	1226.0
OG1468	1139.0
OG1469	971.0
OG1470	29693.0
OG1471	2355.0
OG1472	231.0
OG1473	264.0
OG1474	1038.0
OG1475	1938.0
OG1476	33425.0
OG1477	1755.0
OG1478	1321.0
OG1479	13370.0
OG1480	1586.0
OG1481	2043.0
OG1482	2489.0
OG1483	1494.0
OG1484	3769.0
OG1485	2104.0
OG1486	8403.0
OG1487	6998.0
OG1488	8935.0
OG1489	9240.0
OG1490	12168.0
OG1491	577.0
OG1492	28803.0
OG1493	1148.0
OG1494	4490.0
OG1495	39.0
OG1496	279.0
OG1497	3505.0
OG1498	1691.0
OG1499	665.0
OG1500	6119.0
OG1501	31.0
OG1502	1031.0
OG1503	20031.0
OG1504	1608.0
OG1505	4729.0
OG1506	2594.0
OG1507	75669.0
OG1508	2223.0
OG1509	6813.0
OG1510	132.0
OG1511	929.0
OG1512	195.0
OG1513	607.0
OG1514	600.0
OG1515	1777.0
OG1516	3440.0
OG1517	1228.0
OG1518	7369.0
OG1519	1473.0
OG1520	3256.0
OG1521	6438.0
OG1522	2617.0
OG1523	8598.0
OG1524	7275.0
OG1525	2078.0
OG1526	600.0
OG1527	442.0
OG1528	5304.0
OG1529	2187.0
OG1530	5253.0
OG1531	2521.0
OG1532	7469.0
OG1533	1925.0
OG1534	2991.0
OG1535	399.0
OG1536	6211.0
OG1537	4892.0
OG1538	1898.0
OG1539	4006.0
OG1540	11834.0
OG1541	1870.0
OG1542	1467.0
OG1543	1159.0
OG1544	871.0
OG1545	4008.0
OG1546	3247.0
OG1547	257.0
OG1548	745.0
OG1549	383.0
OG1550	13553.0
OG1551	5713.0
OG1552	10141.0
OG1553	10.0
OG1554	2639.0
OG1555	20141.0
OG1556	480.0
OG1557	20883.0
OG1558	732.0
OG1559	578.0
OG1560	542.0
OG1561	2860.0
OG1562	5144.0
OG1563	38718.0
OG1564	1190.0
OG1565	2511.0
OG1566	765.0
OG1567	3103.0
OG1568	12210.0
OG1569	8744.0
OG1570	45.0
OG1571	35.0
OG1572	2765.0
OG1573	1936.0
OG1574	2390.0
OG1575	197.0
OG1576	1226.0
OG1577	768.0
OG1578	317.0
OG1579	686.0
OG1580	474.0
OG1581	9341.0
OG1582	5120.0
OG1583	9660.0
OG1584	105.0
OG1585	5996.0
OG1586	4800.0
OG1587	680.0
OG1588	1303.0
OG1589	65.0
OG1590	1284.0
OG1591	5131.0
OG1592	6526.0
OG1593	3610.0
OG1594	402.0
OG1595	2118.0
OG1596	328.0
OG1597	3199.0
OG1598	1095.0
OG1599	1505.0
OG1600	1705.0
OG1601	117.0
OG1602	36171.0
OG1603	1193.0
OG1604	3122.0
OG1605	1357.0
OG1606	55.0
OG1607	829.0
OG1608	175.0
OG1609	4341.0
OG1610	25262.0
OG1611	1034.0
OG1612	2469.0
OG1613	4257.0
OG1614	6773.0
OG1615	9924.0
OG1616	2831.0
OG1617	1105.0
OG1618	788.0
OG1619	6183.0
OG1620	102.0
OG1621	828.0
OG1622	1984.0
OG1623	695.0
OG1624	58586.0
OG1625	946.0
OG1626	8533.0
OG1627	3314.0
OG1628	4294.0
OG1629	7901.0
OG1630	1737.0
OG1631	2719.0
OG1632	1327.0
OG1633	3662.0
OG1634	1781.0
OG1635	3394.0
OG1636	23411.0
OG1637	42753.0
OG1638	93135.0
OG1639	14297.0
OG1640	4291.0
OG1641	3863.0
OG1642	4206.0
OG1643	1599.0
OG1644	3501.0
OG1645	965.0
OG1646	810.0
OG1647	5567.0
OG1648	1087.0
OG1649	2151.0
OG1650	224.0
OG1651	8230.0
OG1652	1661.0
OG1653	9754.0
OG1654	489.0
OG1655	55.0
OG1656	27862.0
OG1657	11469.0
OG1658	29576.0
OG1659	67.0
OG1660	903.0
OG1661	2794.0
OG1662	38.0
OG1663	5520.0
OG1664	2095.0
OG1665	3857.0
OG1666	5804.0
OG1667	648.0
OG1668	664.0
OG1669	3483.0
OG1670	7210.0
OG1671	132.0
OG1672	2946.0
OG1673	1466.0
OG1674	1223.0
OG1675	2666.0
OG1676	13611.0
OG1677	1026.0
OG1678	5659.0
OG1679	1596.0
OG1680	18332.0
OG1681	1377.0
OG1682	130.0
OG1683	43940.0
OG1684	654.0
OG1685	11541.0
OG1686	1746.0
OG1687	4107.0
OG1688	12629.0
OG1689	799.0
OG1690	276.0
OG1691	4928.0
OG1692	18.0
OG1693	6625.0
OG1694	27895.0
OG1695	2155.0
OG1696	49.0
OG1697	7337.0
OG1698	886.0
OG1699	13387.0
OG1700	3682.0
OG1701	8.0
OG1702	426.0
OG1703	24407.0
OG1704	1231.0
OG1705	1036.0
OG1706	3148.0
OG1707	164.0
OG1708	797.0
OG1709	9698.0
OG1710	952.0
OG1711	62686.0
OG1712	5968.0
OG1713	12538.0
OG1714	2564.0
OG1715	1911.0
OG1716	127.0
OG1717	730.0
OG1718	43.0
OG1719	1052.0
OG1720	2739.0
OG1721	2628.0
OG1722	247.0
OG1723	2506.0
OG1724	8092.0
OG1725	1817.0
OG1726	260.0
OG1732	1042.0
OG1734	344.0
OG1737	824.0
OG1738	1543.0
OG1740	3203.0
OG1741	476.0
OG1743	1562.0
OG1744	13894.0
OG1746	518.0
OG1754	16332.0
OG1755	769.0
OG1756	879.0
OG1757	3715.0
OG1758	16.0
OG1759	821.0
OG1760	3991.0
OG1761	2642.0
OG1769	2154.0
OG1772	53.0
OG1773	241.0
OG1777	274.0
OG1778	71.0
OG1779	463.0
OG1781	5959.0
OG1789	7877.0
OG1795	610.0
OG1798	1266.0
OG1799	2229.0
OG1803	838.0
OG1810	150.0
OG1812	14.0
OG1818	287.0
OG1819	684.0
OG1826	98.0
OG1867	11208.0
OG1936	394.0
OG1976	419.0
OG1988	338.0
OG2013	14936.0
OG2017	1614.0
OG2018	573.0
OG2020	4237.0
OG2021	18232.0
OG2022	10381.0
OG2034	13915.0
OG2037	1338.0
OG2038	553.0
OG2039	4273.0
OG2040	25.0
OG2048	3408.0
OG2063	12827.0
OG2064	4755.0
OG2065	11585.0
OG2066	12783.0
OG2068	237.0
OG2069	2317.0
OG2070	379.0
OG2071	530.0
OG2073	605.0
OG2075	633.0
OG2095	6734.0
OG2096	6751.0
OG2113	248461.0
OG2156	236.0
OG2163	575.0
OG2209	5260.0
OG2215	280.0
OG2700	8734.0
OG2717	7.0
OG2782	16666.0
OG2800	2.0
OG2838	34346.0
OG2839	2635.0
OG2862	824.0
OG2921	11.0
OG2973	563.0
OG2976	1885.0
OG2991	1487.0
OG3026	270.0
OG3045	1522.0
OG3607	314.0
OG4100	156.0
OG4300	1192.0
OG4357	1502.0
OG4416	14616.0
OG4442	2227.0
OG4461	86.0
