OG	sample_2C
OG716	843.0
OG717	3163.0
OG718	1180.0
OG719	2495.0
OG720	276.0
OG721	78.0
OG722	578.0
OG723	333.0
OG724	1172.0
OG725	152.0
OG726	839.0
OG727	110.0
OG728	214.0
OG729	407.0
OG730	630.0
OG731	483.0
OG732	41.0
OG733	138.0
OG734	2690.0
OG735	417.0
OG736	1275.0
OG737	409.0
OG738	4.0
OG739	628.0
OG740	1628.0
OG741	6820.0
OG742	2.0
OG743	225.0
OG744	261.0
OG745	669.0
OG746	1933.0
OG747	797.0
OG748	6.0
OG749	2976.0
OG750	1258.0
OG751	210.0
OG752	122.0
OG753	691.0
OG754	648.0
OG755	1230.0
OG757	3758.0
OG758	2906.0
OG759	820.0
OG760	891.0
OG761	495.0
OG762	463.0
OG763	149.0
OG764	669.0
OG765	140.0
OG766	19.0
OG767	94.0
OG768	4.0
OG769	685.0
OG770	298.0
OG771	475.0
OG772	1343.0
OG773	2147.0
OG775	646.0
OG776	338.0
OG784	2354.0
OG785	1442.0
OG786	966.0
OG787	480.0
OG789	105.0
OG798	629.0
OG799	4244.0
OG800	599.0
OG801	2474.0
OG802	966.0
OG803	4.0
OG804	166.0
OG805	48.0
OG806	38.0
OG807	1788.0
OG808	312.0
OG809	595.0
OG810	979.0
OG811	3823.0
OG812	622.0
OG813	462.0
OG814	134.0
OG815	1738.0
OG816	1438.0
OG817	537.0
OG818	272.0
OG819	1365.0
OG820	649.0
OG821	1293.0
OG822	692.0
OG823	2108.0
OG824	11.0
OG825	5084.0
OG826	317.0
OG827	352.0
OG828	3090.0
OG829	166.0
OG830	61.0
OG831	2221.0
OG832	838.0
OG833	4.0
OG834	261.0
OG835	4074.0
OG836	348.0
OG837	2002.0
OG840	1248.0
OG841	954.0
OG842	1385.0
OG843	775.0
OG844	2164.0
OG845	239.0
OG846	53460.0
OG847	333.0
OG862	770.0
OG863	622.0
OG864	591.0
OG865	2108.0
OG866	9866.0
OG867	698.0
OG868	114.0
OG871	79.0
OG872	659.0
OG873	357.0
OG874	1144.0
OG875	4619.0
OG876	1091.0
OG877	1253.0
OG878	1813.0
OG879	10297.0
OG880	28.0
OG881	725.0
OG882	199.0
OG883	17189.0
OG884	389.0
OG885	1495.0
OG886	14.0
OG887	782.0
OG888	181.0
OG889	271.0
OG897	581.0
OG898	8436.0
OG899	944.0
OG905	1119.0
OG906	6566.0
OG907	165.0
OG908	913.0
OG909	236.0
OG910	3346.0
OG911	80.0
OG912	9005.0
OG913	83.0
OG914	1940.0
OG915	5276.0
OG916	558.0
OG922	3278.0
OG923	26.0
OG924	3527.0
OG925	60.0
OG926	953.0
OG931	408.0
OG945	2866.0
OG946	41.0
OG948	667.0
OG949	236.0
OG950	18.0
OG954	78.0
OG963	13389.0
OG964	1185.0
OG977	130.0
OG983	73.0
OG984	21.0
OG998	829.0
OG1001	10032.0
OG1002	361.0
OG1004	1832.0
OG1005	2197.0
OG1006	3209.0
OG1007	1867.0
OG1008	551.0
OG1009	932.0
OG1010	761.0
OG1011	1875.0
OG1012	104.0
OG1013	33339.0
OG1014	115.0
OG1015	547.0
OG1016	946.0
OG1017	1917.0
OG1018	2466.0
OG1019	130.0
OG1020	3573.0
OG1021	2247.0
OG1022	166.0
OG1023	1561.0
OG1024	6719.0
OG1025	11.0
OG1026	2715.0
OG1027	182.0
OG1039	178.0
OG1040	925.0
OG1041	13362.0
OG1042	554.0
OG1054	5173.0
OG1059	1150.0
OG1060	1743.0
OG1061	473.0
OG1062	205.0
OG1063	432.0
OG1064	80.0
OG1075	699.0
OG1076	1356.0
OG1077	2962.0
OG1078	400.0
OG1079	90.0
OG1119	22.0
OG1160	3040.0
OG1161	361.0
OG1162	2183.0
OG1163	1482.0
OG1164	46.0
OG1165	3329.0
OG1166	692.0
OG1167	290.0
OG1168	641.0
OG1169	1063.0
OG1170	1472.0
OG1171	622.0
OG1172	405.0
OG1173	1172.0
OG1174	249.0
OG1175	1613.0
OG1176	105.0
OG1177	1188.0
OG1178	4073.0
OG1179	883.0
OG1180	1428.0
OG1181	1256.0
OG1182	967.0
OG1183	11488.0
OG1184	7386.0
OG1185	2892.0
OG1186	412.0
OG1187	229.0
OG1188	325.0
OG1189	1334.0
OG1190	312.0
OG1191	1025.0
OG1192	19.0
OG1193	3477.0
OG1194	4632.0
OG1195	65.0
OG1196	554.0
OG1197	76.0
OG1198	2710.0
OG1199	1987.0
OG1200	194.0
OG1201	716.0
OG1202	2994.0
OG1203	167.0
OG1204	1362.0
OG1205	1059.0
OG1206	17368.0
OG1207	24.0
OG1208	890.0
OG1209	228.0
OG1210	1478.0
OG1211	1682.0
OG1212	432.0
OG1213	34.0
OG1214	655.0
OG1215	2610.0
OG1216	3289.0
OG1217	653.0
OG1218	86.0
OG1219	1044.0
OG1220	23.0
OG1221	1904.0
OG1222	2363.0
OG1223	548.0
OG1224	4304.0
OG1225	688.0
OG1226	2586.0
OG1227	1588.0
OG1228	264.0
OG1229	979.0
OG1230	435.0
OG1231	15065.0
OG1232	808.0
OG1233	1481.0
OG1234	219.0
OG1235	4029.0
OG1236	580.0
OG1237	3046.0
OG1238	4356.0
OG1239	2.0
OG1240	6265.0
OG1241	76521.0
OG1242	76.0
OG1243	654.0
OG1244	178.0
OG1245	5711.0
OG1246	27069.0
OG1247	3087.0
OG1248	1103.0
OG1249	178.0
OG1250	780.0
OG1251	286.0
OG1252	5902.0
OG1253	5392.0
OG1254	439.0
OG1255	5700.0
OG1256	10793.0
OG1257	254.0
OG1258	2307.0
OG1259	175.0
OG1260	8067.0
OG1261	8570.0
OG1262	1802.0
OG1263	7671.0
OG1264	2861.0
OG1265	3386.0
OG1266	1767.0
OG1267	4267.0
OG1268	1564.0
OG1269	680.0
OG1270	2789.0
OG1271	3480.0
OG1272	2595.0
OG1273	692.0
OG1274	17355.0
OG1275	735.0
OG1276	277.0
OG1277	1949.0
OG1278	137.0
OG1279	922.0
OG1280	329.0
OG1281	111.0
OG1282	9633.0
OG1283	8.0
OG1284	1296.0
OG1285	197.0
OG1286	839.0
OG1287	1881.0
OG1288	394.0
OG1289	5179.0
OG1290	10106.0
OG1291	885.0
OG1292	321.0
OG1293	1536.0
OG1294	14.0
OG1295	289.0
OG1296	1903.0
OG1297	738.0
OG1298	39.0
OG1299	1292.0
OG1300	2586.0
OG1301	59.0
OG1302	47.0
OG1303	1991.0
OG1304	812.0
OG1305	1028.0
OG1306	1728.0
OG1307	1104.0
OG1308	592.0
OG1309	169.0
OG1310	1042.0
OG1311	1151.0
OG1312	420.0
OG1313	27895.0
OG1314	117.0
OG1315	680.0
OG1316	352.0
OG1317	187.0
OG1318	12207.0
OG1319	392.0
OG1320	6317.0
OG1321	1116.0
OG1322	2085.0
OG1323	530.0
OG1324	501.0
OG1325	104.0
OG1326	224.0
OG1327	3286.0
OG1328	34.0
OG1329	691.0
OG1330	526.0
OG1331	3062.0
OG1332	760.0
OG1333	23539.0
OG1334	1717.0
OG1335	2054.0
OG1336	6176.0
OG1337	11893.0
OG1338	657.0
OG1339	1466.0
OG1340	118.0
OG1341	16247.0
OG1342	7311.0
OG1343	12024.0
OG1344	22507.0
OG1345	2578.0
OG1346	294.0
OG1347	1335.0
OG1348	9305.0
OG1349	17230.0
OG1350	2619.0
OG1351	140.0
OG1352	2585.0
OG1353	429.0
OG1354	798.0
OG1355	118.0
OG1356	6520.0
OG1357	56077.0
OG1358	1840.0
OG1359	1559.0
OG1360	5539.0
OG1361	131.0
OG1362	8502.0
OG1363	1603.0
OG1364	3948.0
OG1365	1803.0
OG1366	574.0
OG1367	175.0
OG1368	41.0
OG1369	1010.0
OG1370	14861.0
OG1371	18137.0
OG1372	9378.0
OG1373	9612.0
OG1374	46614.0
OG1375	36.0
OG1376	188.0
OG1377	15095.0
OG1378	10473.0
OG1379	3787.0
OG1380	1325.0
OG1381	0.0
OG1382	6.0
OG1383	571.0
OG1384	889.0
OG1385	6866.0
OG1386	29876.0
OG1387	2690.0
OG1388	1518.0
OG1389	1169.0
OG1390	6121.0
OG1391	146.0
OG1392	314.0
OG1393	2651.0
OG1394	6397.0
OG1395	7283.0
OG1396	903.0
OG1397	1176.0
OG1398	3934.0
OG1399	1940.0
OG1400	1259.0
OG1401	7076.0
OG1402	391.0
OG1403	4278.0
OG1404	7640.0
OG1405	21371.0
OG1406	6866.0
OG1407	10953.0
OG1408	9930.0
OG1409	12679.0
OG1410	1064.0
OG1411	4389.0
OG1412	2005.0
OG1413	473.0
OG1414	4758.0
OG1415	427.0
OG1416	3732.0
OG1417	6292.0
OG1418	2501.0
OG1419	153.0
OG1420	9137.0
OG1421	2846.0
OG1422	182.0
OG1423	5869.0
OG1424	6596.0
OG1425	15544.0
OG1426	7266.0
OG1427	2324.0
OG1428	5189.0
OG1429	935.0
OG1430	3100.0
OG1431	2914.0
OG1432	1222.0
OG1433	1907.0
OG1434	703.0
OG1435	723.0
OG1436	917.0
OG1437	6254.0
OG1438	24.0
OG1439	665.0
OG1440	4975.0
OG1441	16077.0
OG1442	9263.0
OG1443	43.0
OG1444	2393.0
OG1445	2046.0
OG1446	2001.0
OG1447	4148.0
OG1448	77.0
OG1449	367.0
OG1450	53.0
OG1451	3089.0
OG1452	969.0
OG1453	813.0
OG1454	826.0
OG1455	812.0
OG1456	407.0
OG1457	757.0
OG1458	5110.0
OG1459	869.0
OG1460	2378.0
OG1461	828.0
OG1462	3062.0
OG1463	4235.0
OG1464	550.0
OG1465	12479.0
OG1466	5977.0
OG1467	787.0
OG1468	868.0
OG1469	672.0
OG1470	18073.0
OG1471	1794.0
OG1472	172.0
OG1473	214.0
OG1474	605.0
OG1475	1447.0
OG1476	26682.0
OG1477	1066.0
OG1478	853.0
OG1479	11126.0
OG1480	1036.0
OG1481	1167.0
OG1482	1470.0
OG1483	855.0
OG1484	2126.0
OG1485	1346.0
OG1486	6375.0
OG1487	4668.0
OG1488	7231.0
OG1489	6659.0
OG1490	11637.0
OG1491	330.0
OG1492	22405.0
OG1493	968.0
OG1494	4671.0
OG1495	18.0
OG1496	206.0
OG1497	2819.0
OG1498	1586.0
OG1499	402.0
OG1500	3794.0
OG1501	27.0
OG1502	663.0
OG1503	16527.0
OG1504	1100.0
OG1505	2805.0
OG1506	1643.0
OG1507	68113.0
OG1508	1905.0
OG1509	5245.0
OG1510	80.0
OG1511	620.0
OG1512	137.0
OG1513	454.0
OG1514	619.0
OG1515	1072.0
OG1516	2156.0
OG1517	588.0
OG1518	4764.0
OG1519	962.0
OG1520	2745.0
OG1521	4644.0
OG1522	2062.0
OG1523	5427.0
OG1524	5117.0
OG1525	1687.0
OG1526	404.0
OG1527	330.0
OG1528	4747.0
OG1529	1632.0
OG1530	3822.0
OG1531	1555.0
OG1532	5639.0
OG1533	1478.0
OG1534	2249.0
OG1535	299.0
OG1536	4005.0
OG1537	2281.0
OG1538	1041.0
OG1539	2629.0
OG1540	6749.0
OG1541	969.0
OG1542	950.0
OG1543	730.0
OG1544	501.0
OG1545	2501.0
OG1546	1669.0
OG1547	142.0
OG1548	444.0
OG1549	378.0
OG1550	10751.0
OG1551	6674.0
OG1552	7155.0
OG1553	5.0
OG1554	1424.0
OG1555	12450.0
OG1556	314.0
OG1557	13888.0
OG1558	586.0
OG1559	416.0
OG1560	416.0
OG1561	1961.0
OG1562	2948.0
OG1563	25301.0
OG1564	1171.0
OG1565	2155.0
OG1566	491.0
OG1567	2127.0
OG1568	9038.0
OG1569	6352.0
OG1570	41.0
OG1571	16.0
OG1572	1721.0
OG1573	1503.0
OG1574	1645.0
OG1575	167.0
OG1576	1175.0
OG1577	584.0
OG1578	240.0
OG1579	461.0
OG1580	366.0
OG1581	7055.0
OG1582	3171.0
OG1583	6054.0
OG1584	118.0
OG1585	4544.0
OG1586	3543.0
OG1587	428.0
OG1588	762.0
OG1589	56.0
OG1590	1029.0
OG1591	3537.0
OG1592	4823.0
OG1593	2313.0
OG1594	236.0
OG1595	1291.0
OG1596	202.0
OG1597	2482.0
OG1598	748.0
OG1599	1066.0
OG1600	1248.0
OG1601	57.0
OG1602	26073.0
OG1603	1124.0
OG1604	2548.0
OG1605	1098.0
OG1606	44.0
OG1607	532.0
OG1608	120.0
OG1609	3146.0
OG1610	14604.0
OG1611	766.0
OG1612	1257.0
OG1613	2800.0
OG1614	5211.0
OG1615	4861.0
OG1616	2091.0
OG1617	784.0
OG1618	474.0
OG1619	4952.0
OG1620	94.0
OG1621	565.0
OG1622	1489.0
OG1623	507.0
OG1624	43592.0
OG1625	620.0
OG1626	8512.0
OG1627	2466.0
OG1628	3040.0
OG1629	4024.0
OG1630	829.0
OG1631	1844.0
OG1632	1078.0
OG1633	3183.0
OG1634	2235.0
OG1635	2651.0
OG1636	17170.0
OG1637	33844.0
OG1638	78780.0
OG1639	14126.0
OG1640	3403.0
OG1641	3406.0
OG1642	3044.0
OG1643	1224.0
OG1644	3043.0
OG1645	751.0
OG1646	612.0
OG1647	3655.0
OG1648	818.0
OG1649	1827.0
OG1650	135.0
OG1651	5332.0
OG1652	910.0
OG1653	6833.0
OG1654	372.0
OG1655	38.0
OG1656	22090.0
OG1657	8145.0
OG1658	22888.0
OG1659	45.0
OG1660	557.0
OG1661	2430.0
OG1662	33.0
OG1663	4265.0
OG1664	1336.0
OG1665	2371.0
OG1666	4253.0
OG1667	710.0
OG1668	584.0
OG1669	2481.0
OG1670	6353.0
OG1671	91.0
OG1672	1840.0
OG1673	815.0
OG1674	958.0
OG1675	1894.0
OG1676	10982.0
OG1677	670.0
OG1678	3864.0
OG1679	1308.0
OG1680	13632.0
OG1681	997.0
OG1682	108.0
OG1683	37712.0
OG1684	384.0
OG1685	8031.0
OG1686	1514.0
OG1687	2676.0
OG1688	7950.0
OG1689	549.0
OG1690	202.0
OG1691	4193.0
OG1692	6.0
OG1693	4782.0
OG1694	26413.0
OG1695	1747.0
OG1696	77.0
OG1697	5219.0
OG1698	785.0
OG1699	11952.0
OG1700	2854.0
OG1701	13.0
OG1702	206.0
OG1703	15548.0
OG1704	1012.0
OG1705	727.0
OG1706	1696.0
OG1707	111.0
OG1708	391.0
OG1709	7302.0
OG1710	895.0
OG1711	52219.0
OG1712	4208.0
OG1713	9133.0
OG1714	1688.0
OG1715	1239.0
OG1716	82.0
OG1717	558.0
OG1718	26.0
OG1719	748.0
OG1720	2114.0
OG1721	1685.0
OG1722	241.0
OG1723	1853.0
OG1724	7469.0
OG1725	1382.0
OG1726	193.0
OG1732	649.0
OG1734	241.0
OG1737	417.0
OG1738	1011.0
OG1740	1732.0
OG1741	344.0
OG1743	1160.0
OG1744	7972.0
OG1746	594.0
OG1754	12999.0
OG1755	647.0
OG1756	609.0
OG1757	2706.0
OG1758	16.0
OG1759	595.0
OG1760	2797.0
OG1761	1772.0
OG1769	1448.0
OG1772	52.0
OG1773	170.0
OG1777	228.0
OG1778	64.0
OG1779	272.0
OG1781	3936.0
OG1789	5511.0
OG1795	441.0
OG1798	882.0
OG1799	1419.0
OG1803	771.0
OG1810	131.0
OG1812	9.0
OG1818	201.0
OG1819	369.0
OG1826	106.0
OG1867	9342.0
OG1936	271.0
OG1976	231.0
OG1988	357.0
OG2013	10701.0
OG2017	1387.0
OG2018	319.0
OG2020	2174.0
OG2021	13437.0
OG2022	7604.0
OG2034	11868.0
OG2037	1553.0
OG2038	342.0
OG2039	3098.0
OG2040	25.0
OG2048	2250.0
OG2063	11891.0
OG2064	2656.0
OG2065	6449.0
OG2066	10912.0
OG2068	155.0
OG2069	1618.0
OG2070	270.0
OG2071	420.0
OG2073	543.0
OG2075	407.0
OG2095	4865.0
OG2096	5586.0
OG2113	191429.0
OG2156	188.0
OG2163	430.0
OG2209	2932.0
OG2215	165.0
OG2700	5766.0
OG2717	5.0
OG2782	10833.0
OG2800	5.0
OG2838	31317.0
OG2839	2835.0
OG2862	586.0
OG2921	11.0
OG2973	382.0
OG2976	1181.0
OG2991	1137.0
OG3026	202.0
OG3045	1308.0
OG3607	136.0
OG4100	103.0
OG4300	755.0
OG4357	828.0
OG4416	10131.0
OG4442	1435.0
OG4461	62.0
