OG	sample_1A
OG723	263.0
OG724	1057.0
OG725	223.0
OG726	1006.0
OG727	175.0
OG728	151.0
OG729	294.0
OG730	498.0
OG731	420.0
OG732	55.0
OG733	103.0
OG734	3619.0
OG735	297.0
OG736	1147.0
OG737	314.0
OG738	5.0
OG739	569.0
OG740	1205.0
OG741	5865.0
OG742	4.0
OG743	142.0
OG744	161.0
OG745	431.0
OG746	1854.0
OG747	1052.0
OG748	20.0
OG749	2478.0
OG750	822.0
OG751	213.0
OG752	142.0
OG753	709.0
OG754	310.0
OG755	920.0
OG757	2548.0
OG758	2488.0
OG759	1004.0
OG760	810.0
OG761	297.0
OG762	287.0
OG763	118.0
OG764	566.0
OG765	130.0
OG766	27.0
OG767	99.0
OG768	25.0
OG769	556.0
OG770	205.0
OG771	373.0
OG772	446.0
OG773	1625.0
OG775	516.0
OG776	320.0
OG784	1462.0
OG785	1055.0
OG786	921.0
OG787	425.0
OG789	80.0
OG798	693.0
OG799	4201.0
OG800	469.0
OG801	1851.0
OG802	1125.0
OG803	8.0
OG804	166.0
OG805	45.0
OG806	42.0
OG807	1467.0
OG808	282.0
OG809	516.0
OG810	871.0
OG811	5282.0
OG812	290.0
OG813	355.0
OG814	73.0
OG815	1822.0
OG816	1174.0
OG817	523.0
OG818	407.0
OG819	1117.0
OG820	431.0
OG821	1027.0
OG822	464.0
OG823	1520.0
OG824	25.0
OG825	4795.0
OG826	260.0
OG827	202.0
OG828	3327.0
OG829	210.0
OG830	42.0
OG831	1534.0
OG832	194.0
OG833	2.0
OG834	330.0
OG835	1816.0
OG836	221.0
OG837	1605.0
OG840	721.0
OG841	1076.0
OG842	881.0
OG843	530.0
OG844	1935.0
OG845	169.0
OG846	22972.0
OG847	132.0
OG862	674.0
OG863	502.0
OG864	531.0
OG865	1972.0
OG866	4017.0
OG867	505.0
OG868	115.0
OG871	66.0
OG872	475.0
OG873	204.0
OG874	796.0
OG875	3716.0
OG876	627.0
OG877	1456.0
OG878	1306.0
OG879	8824.0
OG880	41.0
OG881	561.0
OG882	247.0
OG883	7744.0
OG884	425.0
OG885	1455.0
OG886	17.0
OG887	660.0
OG888	192.0
OG889	303.0
OG897	781.0
OG898	7554.0
OG899	795.0
OG905	1036.0
OG906	3817.0
OG907	140.0
OG908	882.0
OG909	270.0
OG910	2972.0
OG911	47.0
OG912	7888.0
OG913	164.0
OG914	2432.0
OG915	6120.0
OG916	662.0
OG922	2610.0
OG923	30.0
OG924	5841.0
OG925	72.0
OG926	705.0
OG931	401.0
OG945	2175.0
OG946	81.0
OG948	442.0
OG949	187.0
OG950	24.0
OG954	97.0
OG963	9657.0
OG964	931.0
OG977	131.0
OG983	31.0
OG984	42.0
OG998	625.0
OG1001	9493.0
OG1002	191.0
OG1004	1084.0
OG1005	1665.0
OG1006	3424.0
OG1007	974.0
OG1008	703.0
OG1009	642.0
OG1010	609.0
OG1011	1773.0
OG1012	103.0
OG1013	20198.0
OG1014	69.0
OG1015	522.0
OG1016	934.0
OG1017	1402.0
OG1018	1472.0
OG1019	98.0
OG1020	2463.0
OG1021	2474.0
OG1022	167.0
OG1023	1357.0
OG1024	5362.0
OG1025	6.0
OG1026	1667.0
OG1027	196.0
OG1039	223.0
OG1040	839.0
OG1041	10287.0
OG1042	582.0
OG1054	3700.0
OG1059	601.0
OG1060	2315.0
OG1061	515.0
OG1062	201.0
OG1063	316.0
OG1064	23.0
OG1075	457.0
OG1076	1324.0
OG1077	2550.0
OG1078	204.0
OG1079	75.0
OG1119	28.0
OG1160	1507.0
OG1161	223.0
OG1162	1712.0
OG1163	1368.0
OG1164	51.0
OG1165	3519.0
OG1166	420.0
OG1167	182.0
OG1168	360.0
OG1169	774.0
OG1170	1321.0
OG1171	601.0
OG1172	361.0
OG1173	928.0
OG1174	120.0
OG1175	1048.0
OG1176	96.0
OG1177	951.0
OG1178	4396.0
OG1179	643.0
OG1180	1335.0
OG1181	1217.0
OG1182	790.0
OG1183	6911.0
OG1184	5890.0
OG1185	2818.0
OG1186	290.0
OG1187	120.0
OG1188	244.0
OG1189	743.0
OG1190	288.0
OG1191	945.0
OG1192	20.0
OG1193	2521.0
OG1194	4631.0
OG1195	89.0
OG1196	335.0
OG1197	21.0
OG1198	2312.0
OG1199	802.0
OG1200	123.0
OG1201	491.0
OG1202	1443.0
OG1203	144.0
OG1204	1306.0
OG1205	730.0
OG1206	13429.0
OG1207	35.0
OG1208	669.0
OG1209	162.0
OG1210	1334.0
OG1211	1011.0
OG1212	349.0
OG1213	43.0
OG1214	565.0
OG1215	3022.0
OG1216	1907.0
OG1217	306.0
OG1218	100.0
OG1219	665.0
OG1220	21.0
OG1221	1551.0
OG1222	1948.0
OG1223	592.0
OG1224	3246.0
OG1225	543.0
OG1226	1514.0
OG1227	1466.0
OG1228	173.0
OG1229	659.0
OG1230	438.0
OG1231	10895.0
OG1232	690.0
OG1233	995.0
OG1234	138.0
OG1235	2000.0
OG1236	457.0
OG1237	2161.0
OG1238	4033.0
OG1239	3.0
OG1240	4126.0
OG1241	45582.0
OG1242	71.0
OG1243	392.0
OG1244	138.0
OG1245	4096.0
OG1246	27534.0
OG1247	1919.0
OG1248	905.0
OG1249	127.0
OG1250	657.0
OG1251	269.0
OG1252	4886.0
OG1253	4621.0
OG1254	167.0
OG1255	3043.0
OG1256	9912.0
OG1257	221.0
OG1258	2194.0
OG1259	123.0
OG1260	3699.0
OG1261	8463.0
OG1262	1619.0
OG1263	7245.0
OG1264	1948.0
OG1265	1632.0
OG1266	1603.0
OG1267	3530.0
OG1268	1077.0
OG1269	441.0
OG1270	3235.0
OG1271	2062.0
OG1272	1727.0
OG1273	907.0
OG1274	17491.0
OG1275	612.0
OG1276	291.0
OG1277	1218.0
OG1278	125.0
OG1279	425.0
OG1280	190.0
OG1281	101.0
OG1282	7853.0
OG1283	14.0
OG1284	699.0
OG1285	16.0
OG1286	42.0
OG1287	1078.0
OG1288	151.0
OG1289	3032.0
OG1290	9091.0
OG1291	819.0
OG1292	308.0
OG1293	1400.0
OG1294	12.0
OG1295	285.0
OG1296	1238.0
OG1297	640.0
OG1298	40.0
OG1299	1280.0
OG1300	672.0
OG1301	64.0
OG1302	24.0
OG1303	1796.0
OG1304	569.0
OG1305	2970.0
OG1306	4443.0
OG1307	2479.0
OG1308	404.0
OG1309	159.0
OG1310	2296.0
OG1311	2557.0
OG1312	342.0
OG1313	1691.0
OG1314	110.0
OG1315	666.0
OG1316	252.0
OG1317	272.0
OG1318	773.0
OG1319	267.0
OG1320	5692.0
OG1321	773.0
OG1322	1848.0
OG1323	406.0
OG1324	332.0
OG1325	78.0
OG1326	147.0
OG1327	3294.0
OG1328	35.0
OG1329	717.0
OG1330	525.0
OG1331	2268.0
OG1332	794.0
OG1333	21234.0
OG1334	1526.0
OG1335	1608.0
OG1336	4717.0
OG1337	4841.0
OG1338	580.0
OG1339	1583.0
OG1340	92.0
OG1341	9640.0
OG1342	6999.0
OG1343	9158.0
OG1344	18306.0
OG1345	2694.0
OG1346	170.0
OG1347	716.0
OG1348	9192.0
OG1349	15113.0
OG1350	2443.0
OG1351	135.0
OG1352	5234.0
OG1353	323.0
OG1354	770.0
OG1355	73.0
OG1356	2742.0
OG1357	43129.0
OG1358	1385.0
OG1359	1676.0
OG1360	5780.0
OG1361	127.0
OG1362	3266.0
OG1363	970.0
OG1364	4379.0
OG1365	2204.0
OG1366	307.0
OG1367	125.0
OG1368	34.0
OG1369	861.0
OG1370	13019.0
OG1371	18101.0
OG1372	8077.0
OG1373	9612.0
OG1374	42480.0
OG1375	46.0
OG1376	163.0
OG1377	13055.0
OG1378	7536.0
OG1379	3295.0
OG1380	1044.0
OG1381	2.0
OG1382	27.0
OG1383	489.0
OG1384	661.0
OG1385	6120.0
OG1386	16390.0
OG1387	2257.0
OG1388	1212.0
OG1389	969.0
OG1390	5759.0
OG1391	139.0
OG1392	347.0
OG1393	1969.0
OG1394	5210.0
OG1395	3191.0
OG1396	809.0
OG1397	1056.0
OG1398	1547.0
OG1399	976.0
OG1400	1281.0
OG1401	2207.0
OG1402	378.0
OG1403	3406.0
OG1404	5236.0
OG1405	10786.0
OG1406	3496.0
OG1407	8132.0
OG1408	8376.0
OG1409	10002.0
OG1410	1354.0
OG1411	3189.0
OG1412	1571.0
OG1413	351.0
OG1414	5343.0
OG1415	351.0
OG1416	2096.0
OG1417	2951.0
OG1418	1050.0
OG1419	178.0
OG1420	6426.0
OG1421	2163.0
OG1422	158.0
OG1423	2898.0
OG1424	3297.0
OG1425	8463.0
OG1426	4040.0
OG1427	1961.0
OG1428	3221.0
OG1429	927.0
OG1430	1579.0
OG1431	2375.0
OG1432	772.0
OG1433	1648.0
OG1434	298.0
OG1435	581.0
OG1436	722.0
OG1437	5568.0
OG1438	59.0
OG1439	216.0
OG1440	1218.0
OG1441	14260.0
OG1442	9891.0
OG1443	41.0
OG1444	1531.0
OG1445	1392.0
OG1446	1188.0
OG1447	4467.0
OG1448	53.0
OG1449	365.0
OG1450	52.0
OG1451	2458.0
OG1452	752.0
OG1453	658.0
OG1454	666.0
OG1455	767.0
OG1456	303.0
OG1457	504.0
OG1458	4150.0
OG1459	667.0
OG1460	1931.0
OG1461	826.0
OG1462	2549.0
OG1463	2829.0
OG1464	376.0
OG1465	11799.0
OG1466	4013.0
OG1467	550.0
OG1468	615.0
OG1469	855.0
OG1470	18640.0
OG1471	1043.0
OG1472	96.0
OG1473	230.0
OG1474	515.0
OG1475	835.0
OG1476	17264.0
OG1477	796.0
OG1478	642.0
OG1479	6288.0
OG1480	1178.0
OG1481	1031.0
OG1482	1171.0
OG1483	757.0
OG1484	1830.0
OG1485	1000.0
OG1486	6398.0
OG1487	3212.0
OG1488	5679.0
OG1489	4268.0
OG1490	5099.0
OG1491	495.0
OG1492	14457.0
OG1493	773.0
OG1494	1989.0
OG1495	34.0
OG1496	72.0
OG1497	2275.0
OG1498	1941.0
OG1499	338.0
OG1500	2649.0
OG1501	33.0
OG1502	534.0
OG1503	18933.0
OG1504	896.0
OG1505	2782.0
OG1506	1096.0
OG1507	49648.0
OG1508	1547.0
OG1509	3938.0
OG1510	84.0
OG1511	578.0
OG1512	94.0
OG1513	314.0
OG1514	398.0
OG1515	697.0
OG1516	1463.0
OG1517	763.0
OG1518	3400.0
OG1519	1215.0
OG1520	1422.0
OG1521	3508.0
OG1522	2198.0
OG1523	5042.0
OG1524	4845.0
OG1525	1360.0
OG1526	181.0
OG1527	320.0
OG1528	4329.0
OG1529	1449.0
OG1530	3336.0
OG1531	1499.0
OG1532	4462.0
OG1533	1290.0
OG1534	1689.0
OG1535	227.0
OG1536	4396.0
OG1537	2537.0
OG1538	956.0
OG1539	2438.0
OG1540	5387.0
OG1541	775.0
OG1542	623.0
OG1543	565.0
OG1544	596.0
OG1545	1686.0
OG1546	1267.0
OG1547	134.0
OG1548	330.0
OG1549	229.0
OG1550	5943.0
OG1551	2465.0
OG1552	5337.0
OG1553	2.0
OG1554	1520.0
OG1555	13270.0
OG1556	307.0
OG1557	10387.0
OG1558	377.0
OG1559	362.0
OG1560	328.0
OG1561	1573.0
OG1562	1068.0
OG1563	17772.0
OG1564	641.0
OG1565	1356.0
OG1566	546.0
OG1567	1335.0
OG1568	6447.0
OG1569	2834.0
OG1570	44.0
OG1571	34.0
OG1572	1312.0
OG1573	1256.0
OG1574	1572.0
OG1575	113.0
OG1576	801.0
OG1577	424.0
OG1578	178.0
OG1579	357.0
OG1580	289.0
OG1581	4838.0
OG1582	2908.0
OG1583	6067.0
OG1584	98.0
OG1585	4313.0
OG1586	3075.0
OG1587	388.0
OG1588	768.0
OG1589	76.0
OG1590	448.0
OG1591	2019.0
OG1592	3309.0
OG1593	1993.0
OG1594	223.0
OG1595	664.0
OG1596	168.0
OG1597	1623.0
OG1598	514.0
OG1599	660.0
OG1600	870.0
OG1601	54.0
OG1602	35394.0
OG1603	647.0
OG1604	2284.0
OG1605	437.0
OG1606	55.0
OG1607	520.0
OG1608	90.0
OG1609	2809.0
OG1610	6123.0
OG1611	559.0
OG1612	1190.0
OG1613	2598.0
OG1614	4566.0
OG1615	2125.0
OG1616	1308.0
OG1617	187.0
OG1618	236.0
OG1619	4425.0
OG1620	41.0
OG1621	457.0
OG1622	1359.0
OG1623	353.0
OG1624	44893.0
OG1625	566.0
OG1626	3511.0
OG1627	2031.0
OG1628	2398.0
OG1629	4714.0
OG1630	1040.0
OG1631	1183.0
OG1632	821.0
OG1633	3353.0
OG1634	999.0
OG1635	2985.0
OG1636	13020.0
OG1637	30918.0
OG1638	68044.0
OG1639	10217.0
OG1640	2182.0
OG1641	1851.0
OG1642	1999.0
OG1643	919.0
OG1644	1774.0
OG1645	635.0
OG1646	416.0
OG1647	3666.0
OG1648	408.0
OG1649	881.0
OG1650	118.0
OG1651	4589.0
OG1652	1015.0
OG1653	4932.0
OG1654	234.0
OG1655	23.0
OG1656	13949.0
OG1657	6879.0
OG1658	16132.0
OG1659	40.0
OG1660	583.0
OG1661	1910.0
OG1662	29.0
OG1663	2239.0
OG1664	1347.0
OG1665	2717.0
OG1666	3870.0
OG1667	505.0
OG1668	639.0
OG1669	2577.0
OG1670	4220.0
OG1671	48.0
OG1672	1419.0
OG1673	755.0
OG1674	790.0
OG1675	1869.0
OG1676	7581.0
OG1677	534.0
OG1678	2462.0
OG1679	1170.0
OG1680	10985.0
OG1681	1008.0
OG1682	115.0
OG1683	26622.0
OG1684	341.0
OG1685	7741.0
OG1686	1176.0
OG1687	1993.0
OG1688	6379.0
OG1689	440.0
OG1690	182.0
OG1691	1296.0
OG1692	9.0
OG1693	4378.0
OG1694	18182.0
OG1695	1460.0
OG1696	54.0
OG1697	1757.0
OG1698	495.0
OG1699	3188.0
OG1700	855.0
OG1701	28.0
OG1702	189.0
OG1703	10035.0
OG1704	595.0
OG1705	627.0
OG1706	1683.0
OG1707	99.0
OG1708	433.0
OG1709	5800.0
OG1710	644.0
OG1711	40257.0
OG1712	4036.0
OG1713	7004.0
OG1714	1486.0
OG1715	1833.0
OG1716	86.0
OG1717	506.0
OG1718	31.0
OG1719	710.0
OG1720	1472.0
OG1721	1361.0
OG1722	105.0
OG1723	313.0
OG1724	928.0
OG1725	1031.0
OG1726	166.0
OG1732	660.0
OG1734	194.0
OG1737	333.0
OG1738	680.0
OG1740	1691.0
OG1741	274.0
OG1743	914.0
OG1744	4701.0
OG1746	325.0
OG1754	8484.0
OG1755	383.0
OG1756	602.0
OG1757	2627.0
OG1758	15.0
OG1759	439.0
OG1760	2812.0
OG1761	1660.0
OG1769	1481.0
OG1772	41.0
OG1773	160.0
OG1777	186.0
OG1778	54.0
OG1779	217.0
OG1781	2817.0
OG1789	4948.0
OG1795	422.0
OG1798	1044.0
OG1799	1321.0
OG1803	245.0
OG1810	159.0
OG1812	15.0
OG1818	135.0
OG1819	264.0
OG1826	67.0
OG1867	5120.0
OG1936	218.0
OG1976	205.0
OG1988	185.0
OG2013	6866.0
OG2017	712.0
OG2018	208.0
OG2020	1871.0
OG2021	10426.0
OG2022	5145.0
OG2034	6904.0
OG2037	661.0
OG2038	206.0
OG2039	1819.0
OG2040	24.0
OG2048	1502.0
OG2063	6043.0
OG2064	2772.0
OG2065	5563.0
OG2066	5776.0
OG2068	108.0
OG2069	1111.0
OG2070	172.0
OG2071	277.0
OG2073	341.0
OG2075	622.0
OG2095	3497.0
OG2096	3215.0
OG2113	174825.0
OG2156	152.0
OG2163	331.0
OG2209	2977.0
OG2215	163.0
OG2700	5227.0
OG2717	5.0
OG2782	9656.0
OG2800	16.0
OG2838	20810.0
OG2839	1741.0
OG2862	381.0
OG2921	13.0
OG2973	234.0
OG2976	824.0
OG2991	783.0
OG3026	139.0
OG3045	955.0
OG3607	180.0
OG4100	93.0
OG4300	581.0
OG4357	1135.0
OG4416	9390.0
OG4442	978.0
OG4461	79.0
