Id	sample_1A	sample_1B	sample_1C	sample_2A	sample_2B	sample_2C	sample_3A	sample_3B	sample_3C	sample_4A	sample_4B	sample_4C	sample_5A	sample_5B	sample_5C	sample_6A	sample_6B	sample_6C	norm.sample_1A	norm.sample_1B	norm.sample_1C	norm.sample_2A	norm.sample_2B	norm.sample_2C	norm.sample_3A	norm.sample_3B	norm.sample_3C	norm.sample_4A	norm.sample_4B	norm.sample_4C	norm.sample_5A	norm.sample_5B	norm.sample_5C	norm.sample_6A	norm.sample_6B	norm.sample_6C	baseMean	All	minus ST	minus 5614	minus 6086	minus 10675	minus SICO	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
OG3885	109	140	79	552	570	413	391	321	412	226	94	230	0	0	0	185	184	295	124	125	108	407	404	415	298	329	326	213	257	189	0	0	0	216	204	225	213.35	119	409	318	220	0	215	1.787	0.838	5.57	2.54301624222623e-08	4.40637433182159e-07	3e-04	0.0222	0.0086	0.0086	TRUE	0.0527
OG1188	244	347	250	463	453	325	460	348	473	496	183	535	446	686	638	328	342	481	277	311	342	341	321	327	351	357	374	467	501	441	522	489	489	383	379	367	390.95	310	330	361	470	500	376	1.505	0.59	5.529	3.21647365149278e-08	5.54841704882504e-07	0	0.0177	0.005	0.005	TRUE	0.0304
OG396	615	566	539	858	1173	664	675	521	675	1276	650	1307	1260	2189	1840	1192	1920	1921	698	506	737	632	831	667	515	534	534	1201	1779	1077	1473	1561	1412	1391	2128	1464	1063.41	647	710	528	1352	1482	1661	2.081	1.058	5.482	4.19928109418399e-08	7.17965581766678e-07	0.0313	0.0143	0.0254	0.0254	TRUE	0.2893
OG4526	21	46	46	206	217	164	16	15	12	122	57	104	147	315	235	105	106	145	24	41	63	152	154	165	12	15	10	115	156	86	172	225	180	123	118	111	106.63	43	157	12	119	192	117	2.731	1.449	5.451	5.01004124204923e-08	8.44426898759897e-07	0.0305	0.0321	0.0317	0.0317	TRUE	0.1459
OG3699	198	269	264	238	280	183	5	1	2	534	192	612	434	967	819	376	387	529	225	241	361	175	198	184	4	1	2	503	525	504	508	689	628	439	429	403	334.4	276	186	2	511	608	424	1.862	0.897	5.361	8.25875110462908e-08	1.34083253228096e-06	0	0.0186	0.0167	0.0167	TRUE	0.1837
OG1362	3266	3935	2362	13478	11689	8502	8758	6657	8080	4872	1856	5881	3096	5115	4778	5583	6586	8461	3706	3521	3231	9935	8283	8546	6676	6821	6397	4586	5080	4844	3620	3647	3666	6514	7301	6450	5712.42	3486	8921	6631	4837	3644	6755	1.385	0.47	5.331	9.78949635432437e-08	1.57610891304622e-06	0.0036	0.0127	0.0053	0.0053	TRUE	0.0403
OG4349	2177	3068	2086	11919	10529	7786	5858	4552	5782	3859	1402	4372	4602	7631	6225	4248	4876	6411	2470	2745	2853	8786	7461	7827	4466	4664	4577	3633	3837	3601	5381	5440	4776	4956	5405	4887	4875.93	2689	8025	4569	3690	5199	5083	1.371	0.455	5.149	2.62154021974182e-07	4.01969500360413e-06	0.0034	0.0128	0.0052	0.0052	TRUE	0.0281
OG1885	223	328	318	310	308	278	48	48	67	670	210	710	532	1062	897	383	450	543	253	294	435	229	218	279	37	49	53	631	575	585	622	757	688	447	499	414	392.44	327	242	46	597	689	453	1.835	0.876	5.02	5.15767156045201e-07	7.66509342676407e-06	0.0197	0.0177	0.019	0.019	TRUE	0.2218
OG4307	8451	9276	6740	9598	12497	8712	13619	9099	11437	13069	6161	15553	5508	10771	8591	7874	8330	12201	9590	8300	9219	7075	8856	8757	10382	9323	9054	12303	16862	12811	6441	7679	6591	9187	9234	9300	9498.05	9036	8229	9586	13992	6904	9240	1.547	0.63	5.014	5.32543699057628e-07	7.88409522283018e-06	0.011	0.0126	0.0113	0.0113	TRUE	0.13
OG274	445	675	545	598	548	485	174	159	177	1133	349	1271	987	2208	1947	629	667	929	505	604	745	441	388	488	133	163	140	1067	955	1047	1154	1574	1494	734	739	708	726.61	618	439	145	1023	1407	727	1.662	0.733	4.964	6.92051808648245e-07	1.00908988249691e-05	0.0136	0.0152	0.0141	0.0141	TRUE	0.1223
