OGs,TPM
OG422,0.000104865100530866
OG1608,0.000153480166175284
OG424,6.40970808931264e-05
OG1611,0
OG1612,0
OG1613,0
OG844,0.00013546382967029
OG1618,6.17318749561107e-05
OG1624,0.00381619788304716
OG1629,0.00079932089090104
OG824,0
OG811,0.00013790316790125
OG434,0.000931814713025922
OG1630,0.00129033213211124
OG436,0.000150450195618316
OG945,0.000380739124999789
OG438,0.000196907880406773
OG1631,0.00027033131901489
OG440,0
OG1643,8.75295798301409e-05
OG1818,0
OG1648,6.87686695143905e-05
OG902,0
OG1654,0.000138496510199739
OG4300,0
OG1874,0
OG1118,0
OG1116,0
OG362,0
OG1581,0.00139522197100987
OG530,4.38428484163804e-05
OG526,0.000166089106704924
OG1173,2.99011895057322e-05
OG525,0
OG524,0.000162419880305959
OG1170,0.000114472718438546
OG1169,0.000134892552224726
OG4426,0
OG1167,0.000226835242114913
OG519,0
OG506,0
OG505,0
OG1026,9.05952472298275e-05
OG1162,0.000328567184228556
OG1024,0.00161437708013284
OG487,5.08837774428823e-05
OG1166,0
OG1168,0.000102046403608046
OG486,2.58926967096739e-05
OG1175,0.000251721501803549
OG1178,0.000450224278364966
OG1185,0.000129471072230246
OG1198,0.000327721393321475
OG3045,0
OG3046,0.000292462654631636
OG887,0.000194901389778273
OG1626,0.00036918030645673
OG1633,0.000554760841326979
OG4373,0
OG1101,0
OG4120,0
OG1776,0
OG1681,0.000122311950777773
OG1682,0
OG817,0
OG1773,0
OG131,0
OG880,0.000104326777983504
OG529,0
OG1694,0.208053261450257
OG1698,7.84817584288524e-05
OG1753,6.77301138182429e-05
OG1748,5.18331016489062e-05
OG966,0
OG1707,0
OG4441,0
OG1709,0.00191828218960031
OG3224,0
OG1105,0.00251561264176782
OG1716,0
OG1718,0
OG516,0
OG1100,5.88613188216393e-05
OG1721,0
OG4484,5.76659309887248e-05
OG4546,0
OG511,0.000446101352713032
OG4419,0.0145927601653213
OG2101,0.0274424222474697
OG2917,0.0254423518391296
OG4507,5.47615654549425e-05
OG2036,0
OG1032,0
OG861,0
OG900,7.52250978091579e-05
OG3225,0
OG3226,0
OG2164,0
OG387,0
OG389,0
OG391,0.000333467524874159
OG931,1.52483767748703e-05
OG392,3.33164768851748e-05
OG1620,0
OG1603,6.90785289844286e-05
OG397,0
OG151,0
OG398,0
OG402,0
OG4100,0
OG2162,0
OG2161,0
OG3227,0
OG3228,0
OG1860,0
OG2944,0
OG2943,0
OG444,0.000234470859855274
OG1078,0
OG1007,0.000674329172923089
OG437,0
OG1370,0.00104851426634929
OG1371,0.000896260072065892
OG914,0.00060571329134986
OG1377,0.000864399126251467
OG1380,0.000219975122721291
OG1383,0
OG433,1.77637739666328e-05
OG3229,0
OG3376,4.81237999452525e-05
OG331,0.000225472318605175
OG431,0
OG1402,0.000181832515004173
OG430,0
OG4357,0
OG429,0.000344817020978919
OG428,0.00217740798961309
OG1442,0.000698288731971317
OG425,0
OG1471,0.00017186054284525
OG420,0.00108671283024777
OG1494,0.0152951739516558
OG419,0
OG1500,0.00012898942597493
OG417,7.12372884200353e-05
OG977,0
OG1506,0.000208590076952065
OG3637,0.000267341535349719
OG412,0
OG1555,0.00216628075851252
OG2178,0
OG4380,0
OG339,0
OG404,0
OG268,0
OG1229,0.000126010738086473
OG597,0
OG1231,0.0017698956241562
OG963,0.00189909422421377
OG602,0.000272755380760437
OG835,0
OG603,0
OG605,0
OG610,0.00037952658027239
OG1238,0.000123443439262544
OG1239,0
OG613,0
OG1241,0.0303410232699634
OG1242,0.000124284944206435
OG616,0.000152766591628411
OG619,0
OG1245,0.000689845714796268
OG1246,0.00244032089291225
OG1247,7.71918468350624e-05
OG827,0.000109665524613412
OG1249,6.94563562095344e-05
OG2792,0.000142343635483065
OG842,0.000437378284784226
OG620,0
OG1021,0.000736827240334731
OG623,7.38897406484408e-05
OG1255,9.06862252286372e-05
OG626,0
OG2177,0
OG2948,0
OG1289,0.00204173340231934
OG1288,0.000676341422098298
OG1287,0.0001191064048645
OG3230,0
OG43,0
OG2260,0
OG4469,0
OG2262,0
OG4564,0
OG1282,0.00887882119802642
OG638,0.000147989647751877
OG1280,0
OG634,0
OG1278,0
OG1277,0.000100253075756145
OG2015,0
OG589,0
OG586,0.000383723108594136
OG584,0.000146330691966255
OG564,5.46710395853137e-05
OG1422,3.12069183051092e-05
OG552,0
OG1419,6.52172358774971e-05
OG1414,0.000143158507582724
OG363,7.36740648646391e-05
OG4498,0
OG2025,0
OG513,0.000297439588998363
OG2028,7.3111953904773e-05
OG2031,0
OG899,0
OG1411,0.000195942121856816
OG1410,0.000510379294758555
OG1409,0.00110684227454333
OG481,0.00206007017837673
OG1408,0.000678586882475986
OG1074,8.20350663892138e-05
OG816,0
OG1039,0.000180770428304571
OG1812,0
OG569,0.000126531443615756
OG1649,0.000155893707896607
OG4337,0
OG1811,0.000139156347688121
OG1810,0
OG323,7.14638429187e-05
OG1656,0.00188147759352923
OG1658,0.0017025190554045
OG561,5.52123370069504e-05
OG1659,0
OG1662,0
OG1664,0.00134184678730529
OG557,0.000235564534980194
OG441,0.000246738645326735
OG449,6.83864525537799e-05
OG1388,0.000259782530275859
OG2086,0
OG33,0
OG4333,0
OG2089,0
OG1386,0.00565043373433926
OG2095,0.00453355252600565
OG2096,0.0154846456657475
OG4561,0
OG321,0
OG851,3.84582485358758e-05
OG1001,0.000201377175217317
OG518,0
OG1384,0
OG4313,0.0231972941303
OG186,1.69747845412589e-05
OG759,0.000441353306891117
OG2000,0
OG6231,0
OG758,0.000313006045103931
OG6232,0
OG6233,0
OG6234,0
OG6235,3.33164768851748e-05
OG6236,0
OG6237,0
OG6238,0
OG6239,0
OG6240,0
OG6241,0
OG6242,0
OG6243,0
OG6244,0
OG6245,0
OG6246,0
OG6247,0
OG6248,0
OG6249,0
OG6250,0
OG6251,0
OG6252,0
OG6253,0
OG6254,0
OG6255,0
OG6256,0
OG6257,0
OG6258,0
OG6259,0
OG6260,0
OG6261,0
OG6262,0
OG6263,0
OG6264,0
OG6265,0
OG6266,0
OG6267,0
OG6268,0
OG6269,0
OG6270,0
OG6271,0
OG6272,0
OG6273,0
OG6274,0
OG6275,0
OG6276,0
OG6277,0
OG6278,0
OG6279,0
OG6280,0
OG6281,0
OG6282,0
OG549,0
OG1136,0.000151036088067584
OG1673,0.0045999424091007
OG2761,0.00273732147690709
OG2762,0.0201144143003612
OG4570,5.43689676786962e-05
OG1143,4.49458131564151e-05
OG541,0
OG1677,0
OG539,0
OG328,0
OG1037,0
OG23,0
OG535,0
OG1774,0
OG533,0
OG1770,0
OG1687,0.000467394355528822
OG1688,0.000401013742308877
OG1689,0
OG1690,0
OG531,0
OG1692,0
OG1693,0.000193689189975704
OG329,0.00226951622736522
OG1695,0.000102487417547807
OG1696,0
OG58,0
OG6283,0
OG1132,0
OG1595,3.08694916486819e-05
OG257,0.00033107619417222
OG1130,0.000115558142916448
OG3231,0
OG3232,0
OG3233,0
OG3234,0
OG3235,0
OG3236,0
OG3237,0
OG3238,0
OG3239,0
OG406,0.00013294358408324
OG2067,5.66990662934974e-05
OG1636,0.000576172588101911
OG820,3.94827861429282e-05
OG585,6.66507494546055e-05
OG314,1.55694646881699e-05
OG583,0
OG582,0
OG1642,7.80054631389893e-05
OG1819,0
OG581,0
OG579,0.00011152892075404
OG879,0.000357164039274377
OG1941,0
OG4121,0
OG3180,0
OG2187,0
OG3240,1.68583388858093e-05
OG717,5.78802968412787e-05
OG718,0
OG872,9.94175628409508e-05
OG1346,0
OG720,0
OG1129,4.79623106836913e-05
OG103,0
OG724,9.92395768508693e-05
OG1349,0.00444165959438827
OG2163,5.46710395853137e-05
OG3241,0
OG213,0
OG4548,0
OG4363,0
OG733,0
OG1354,5.10708501540694e-05
OG1355,0
OG4353,6.85628611192868e-05
OG1128,5.53983278439535e-05
OG739,0
OG1362,0
OG1157,0.000144371399835758
OG1156,0
OG241,0
OG911,0
OG534,0
OG1176,0
OG1177,0.000314236644212848
OG1179,7.2922288692551e-05
OG949,0
OG537,0.000340615107796148
OG538,0
OG543,0
OG545,0.000215568517305775
OG1063,6.52172358774971e-05
OG547,0.000177005791691373
OG548,0
OG550,0
OG801,0
OG1186,0
OG1188,0
OG1190,0.00015908917007261
OG1191,0
OG2032,0
OG2947,0
OG2033,0
OG2168,0
OG383,0
OG1064,0
OG944,2.74531052211598e-05
OG918,0
OG1600,0.000289402695817891
OG411,0.000512846669041269
OG810,0.000581893011402094
OG1597,0.000780752477366391
OG1861,0.000334357701545565
OG407,0.000340265209899384
OG800,0.00022262069347912
OG631,0.000472251899975274
OG1577,0.000416404116736188
OG877,0.00176685036069012
OG2051,0.000892412589221548
OG311,0.000215533972209297
OG4299,0
OG4591,0.000157452736456128
OG662,0
OG1296,0.00031555518407909
OG784,0.00150945825704698
OG4310,0.000168533379574332
OG696,0
OG1327,6.7502469670781e-05
OG318,6.16067611368103e-05
OG657,0.000110648280704059
OG1324,0
OG1321,0
OG615,0
OG1318,0.000234307681700656
OG1313,0.00040370583095901
OG950,0
OG528,0.00044611568301616
OG527,0
OG1312,0.000393124451418557
OG522,0.000352962557447503
OG483,8.03463548680862e-05
OG1308,3.42113253846748e-05
OG1236,0
OG1237,0.0134921698794414
OG1240,0.00207858787942032
OG1243,0.000687415605503582
OG618,0.000121510354583384
OG1244,0
OG1248,4.9085764105678e-05
OG367,0
OG1251,6.08759629324311e-05
OG4408,0
OG765,0
OG104,0
OG1391,9.64671614021311e-05
OG1392,0
OG1393,0.000116920280922455
OG825,0.000257991107241083
OG2083,0
OG1396,0.00137577320824112
OG1397,0
OG831,0
OG769,0
OG1400,0.000117153840850328
OG1401,0.00894709586469519
OG2066,0.0311803245989905
OG2063,0.0078727845550519
OG2048,0.00612555294084494
OG1405,0.00904069762879629
OG1406,0.0138350973228187
OG1407,0.0247809155843646
OG2771,0.0318455649357718
OG2039,0.00563421109006123
OG2038,0.000810993957044669
OG2037,0.00539777716417522
OG2034,0.125478878760337
OG2022,0.0387812908977712
OG2021,0.0926391360888282
OG2020,0.0963229511933153
OG3242,0
OG3243,0
OG1416,0.00109920928969022
OG1417,0.00235391752460176
OG1418,0.00413235251207507
OG2770,0.00794113522492688
OG2018,0.00245665545923831
OG2769,0.0555365975795482
OG1420,0.00266619294780883
OG1421,0
OG2017,0.00400533795969314
OG2013,0.0212567589331867
OG1424,0.00621762857741319
OG1425,0.0247330258332457
OG1426,0.0765548918794598
OG2012,0
OG2002,0
OG2955,0
OG2001,0
OG4321,0
OG1931,0
OG1933,0
OG1934,0
OG156,0
OG1936,0
OG2053,0
OG1303,0.000401634919461694
OG460,0
OG464,0
OG97,0
OG470,0
OG471,0
OG984,0
OG3053,0
OG3049,0
OG3244,0.000152050729614255
OG3245,0
OG1263,0.000669922227100162
OG4411,9.54088686339087e-05
OG1020,0.000267375409081611
OG4381,0
OG480,0.000143186074426454
OG1254,0.000153489243437654
OG324,0
OG158,0
OG3034,0
OG3032,0
OG489,0.000172743761302896
OG492,4.35463048335639e-05
OG4569,7.02843885926356e-05
OG6284,0
OG3246,0
OG1647,5.46732101370453e-05
OG443,0.00118412293044986
OG1651,0.000340243186007954
OG1652,0.00029355148979577
OG1653,0.000355627151034325
OG4477,0.0001768757187897
OG1199,3.91303415264982e-05
OG1153,5.27182969332329e-05
OG4394,0
OG4404,0.000753098677561284
OG4375,0.000305497954461415
OG755,0
OG767,0
OG771,7.72165474675257e-05
OG136,0
OG1194,0.00058651131777275
OG735,0.00058553478522299
OG1193,0.000796375203456717
OG1192,0
OG732,0
OG729,0
OG4519,0
OG174,0
OG3247,0
OG3248,0
OG1568,0.00105808081820861
OG396,0.00090399386470951
OG395,0
OG1567,0.000391951938666602
OG394,0.000178436485442004
OG834,0.000186649270368522
OG1565,0.000187922083425744
OG1564,7.68428418480645e-05
OG4346,0
OG1559,5.84941892066643e-05
OG873,0
OG1553,0
OG1885,0.000268851711627297
OG1886,6.56052475023764e-05
OG1551,0.00281230466471862
OG1550,0.00552133533665506
OG290,0.0001191064048645
OG382,0
OG381,0.000107464425441654
OG299,2.8211362753973e-05
OG1548,0
OG378,0.000223339660692938
OG377,6.83864525537799e-05
OG4562,0.00179176358701017
OG4468,0.00139430385478726
OG4479,0.00262533650423327
OG400,0.000116055240151816
OG1023,0.000137706455831152
OG1099,0.000307132007413444
OG361,0.000259599219220468
OG227,4.24602490180355e-05
OG3249,0
OG3250,0
OG3251,0
OG1957,0
OG1958,0
OG1476,0.0077650641921564
OG1475,0
OG286,6.38524355462061e-05
OG736,3.11463480760244e-05
OG738,0
OG741,5.89137425927696e-05
OG747,0.000207332406595625
OG1469,0
OG1468,0.000215431296505875
OG1467,0.00186511171472423
OG1466,0.0175646317852041
OG4355,0.198725092393033
OG667,0.000118122054411074
OG664,0.00293624318833989
OG649,0
OG4606,8.9329803648375e-05
OG4315,0
OG1154,0.00211950389557409
OG1184,0.0414809354960216
OG2991,0.015686277423409
OG1183,0.137435803569282
OG635,0.0168862372647012
OG630,0.00406593803574622
OG629,0.0160748995848154
OG1071,0.0043354175900885
OG3026,0.000275030919493573
OG628,0.000782810117200444
OG1161,0.0148382220887685
OG1160,0.00404623492557945
OG621,0.0013539021892636
OG1174,0.00108771306973094
OG352,8.55854406211976e-05
OG1104,0.000324870864108703
OG269,0
OG335,0.000379512537142817
OG249,0
