OGs,TPM
OG737,0.0358743863265911
OG1022,0.00378972541321031
OG1353,0.033010169155024
OG1352,0.0689348252876135
OG1351,0.0238445308273732
OG1345,0.249310835523704
OG1343,0.678680488729936
OG1342,1.4153719140015
OG753,0.0530922274351637
OG1340,0.00928253179331649
OG1338,0.022741425581977
OG1010,0.0645249872434772
OG846,1.13722746913005
OG1336,0.205559221039608
OG1335,0.0561983774786583
OG749,0.173936550546201
OG287,0.252402898596975
OG915,0.160890113091328
OG1334,0.120050701634311
OG1331,0.0969855556854246
OG710,0.0916477715858615
OG1330,0.0638864717354734
OG1329,0.104571208694709
OG1328,0.00954499863498386
OG2209,0.172882269140785
OG696,0.0324622319545054
OG1327,0.0883697379730021
OG318,0.0894390357443075
OG657,0.0369898165824218
OG1324,0.0270296964806198
OG1321,0.034945598945195
OG2334,0.000836180672661626
OG3833,0.000458885366978554
OG2333,0.00145965621421693
OG2332,0.000285459462042038
OG2331,0
OG615,0.00826408210810773
OG1318,0.0845239279778136
OG1313,0.0720552481712085
OG950,0.00535791604354577
OG4323,0.0053659366407915
OG140,0.00402685194614139
OG171,0.00134244038306818
OG2381,0.00139603307675095
OG102,0.000618251293591358
OG2382,0.000643505713532672
OG2170,0.00265110975992971
OG806,0.0018276363827776
OG721,0.00292497881322791
OG1348,0.325088179879193
OG916,0.140868039920131
OG1350,0.141825496634576
OG725,0.0190508928023045
OG726,0.108227384217358
OG906,0.133156361065082
OG983,0.00307064549825439
OG1356,0.161763805822835
OG4383,0.0764938300174689
OG1358,0.060768771550555
OG1359,0.246445327697496
OG1360,0.202154392201697
OG1127,0.0108385791627309
OG740,0.0188815565146212
OG2156,0.0173397993738912
OG1126,0.00983354511826773
OG743,0.0105713313469926
OG1366,0.070808399539543
OG876,0.0211061532552354
OG813,0.073821195519872
OG1369,0.0586126143410374
OG745,0.0813673001131071
OG752,0.0114129592020234
OG1372,0.268777618561743
OG1373,0.773253632083426
OG1374,0.869898814209427
OG1093,0.14990431289817
OG255,0.0370935340433755
OG891,0.0143560520077577
OG254,0.034126739546023
OG1092,0.0485823625278526
OG1182,0.0221794828338763
OG1181,0.100592761653555
OG1180,0.0468556528504948
OG536,0.0315352674098272
OG2383,0.0100530375766041
OG778,0.0163089021548549
OG160,0.0188957055659754
OG2384,0.0036947734804089
OG4301,0.00801780226466244
OG1614,0.242294051207281
OG4420,0.0114173521484761
OG1593,0.0654124512932073
OG1591,0.299415053792075
OG403,0.108903428470292
OG1212,0.00923744992963526
OG1210,0.0188407984714253
OG1209,0.0475940114952517
OG1207,0.00377616894444511
OG573,0.00996440128354153
OG1205,0.0140989241698748
OG203,0.00335468230849959
OG1203,0.00801417242897312
OG565,0.0115721694392536
OG1202,0.0284186076241107
OG1200,0.00725932505673732
OG2385,0.0011801971597249
OG2386,0.000441364577515857
OG2387,0.000228670168845401
OG2388,0.000722554793795806
OG2389,0.00181155506469149
OG2390,0.00138579271480429
OG2391,0.000649741728217406
OG169,0.000325098610752486
OG2921,0.000336854459743778
OG560,0.000370497269109021
OG559,0.00201069685759881
OG1544,0.0390322099070318
OG1533,0.0694795586397014
OG1008,0.111388391477534
OG6455,0.0423835794189808
OG4558,0.0854487416274688
OG992,0.0714021552426779
OG4366,0.0849030211604378
OG2503,1.80149204902155
OG2217,0.00626500343969233
OG890,0.0354153713756867
OG2219,0.0990916402215992
OG3433,0.0196995644295144
OG4627,0.0306911076795215
OG2220,0.0405272558705982
OG2023,0.109902390322059
OG2024,0.179391486704373
OG6456,0.242110169541528
OG2699,0.0745254849656618
OG6457,0.0117332438307308
OG934,0.0209902020032238
OG4523,0.044612419512287
OG4541,0.0122453700705695
OG4598,0.00881749842644355
OG4293,0.130008314108371
OG4475,0.0174704482984453
OG6458,0.0175301112798741
OG2178,0.00486721307552542
OG1555,0.308033561772943
OG412,0.00151566099488652
OG1506,0.0883043432676069
OG977,0.0290004582469698
OG417,0.0584027351670261
OG1500,0.103438213156908
OG419,0.0412947665112092
OG1494,0.516166173614896
OG420,0.127584554853233
OG1471,0.0718284440135316
OG425,0.0269442867391834
OG932,0.000117771574442357
OG990,0
OG928,0.000380443423905297
OG3392,0.00037543976329478
OG3923,0.000160433244492041
OG6459,0.000108278549876818
OG4320,0
OG1038,0.00013172707175674
OG2490,9.23104388747052e-05
OG2489,0
OG2488,0
OG947,0.000351826215896546
OG125,0.000105236903347779
OG2203,0
OG978,0.000969999617771283
OG955,0.000279478438710324
OG2961,0
OG2960,5.06980702259375e-05
OG4391,0
OG3922,0.000331576939125257
OG2959,0
OG3089,0.000369985917887005
OG853,0
OG4332,0.000274360535391636
OG545,0.0410609682329502
OG543,0.0271393666895096
OG538,0.0362180013989061
OG537,0.0355883220888609
OG949,0.0242341557851363
OG1179,0.0512133130963058
OG1177,0.0284134559474066
OG1176,0.0223275499219734
OG534,0.0187466294134284
OG911,0.00741303541335256
OG2296,0.00657744339347873
OG1156,0.0609947474238635
OG1157,0.0424939557735131
OG1362,0.619686571421584
OG739,0.0404002201294181
OG1128,0.195480446441353
OG4353,0.330643625289505
OG1355,0.0124714843995832
OG1354,0.046683797571934
OG733,0.00404441046522221
OG4363,0.0173620677771118
OG4548,0.0505545198501495
OG213,0.0230152463631536
OG2163,0.0302854420223202
OG1349,0.758883379697751
OG724,0.0672210745474719
OG2978,0.0271806458552991
OG103,0.0154471903012086
OG6460,0.000572294006620438
OG4605,0.0131251378533192
OG720,0.0246744558275617
OG1346,0.0112809267093683
OG872,0.0239441871228713
OG718,0.0345768486336565
OG717,0.224817536980744
OG879,0.282118061488548
OG579,0.0167521430873022
OG581,0.050169333120541
OG1819,0.0339691055804145
OG1642,0.0546727137817758
OG582,0.0118098788591862
OG583,0.0125982025005953
OG314,0.0237763211781314
OG2295,0.00585026846373437
OG2294,0.00107746231478773
OG2293,0.00210709419879058
OG585,0.0337166926805287
OG820,0.0255546709707242
OG1636,0.332599963344276
OG6461,0.327797872438658
OG406,0.0962202710641753
OG1130,0.119127060321483
OG257,0.0527779121362446
OG1595,0.0288254496790431
OG1132,0.0220128933405738
OG58,0.00518698764777378
OG1696,0.00453716095720744
OG1695,0.134217157428145
OG329,0.296831337690945
OG1693,0.143479273793954
OG1692,0.00519689170530557
OG531,0.00875384734354158
OG1690,0.00604015233434088
OG1689,0.0789005664312228
OG1688,0.134641699100676
OG1687,0.103157285030694
OG2292,0.00247440671399446
OG533,0.0346406341203998
OG2291,0.00074268332592601
OG535,0.0102508448837928
OG23,0.000332417988368781
OG2290,0.000193895442707621
OG328,0.0288684002035032
OG539,0.0527330580276502
OG1677,0.0581294339980596
OG541,0.0617037195159317
OG1143,0.0569997812559269
OG4570,0.385784279731145
OG2762,0.0207011760682006
OG2761,0.181986174416597
OG1673,0.05740399062424
OG1136,0.0325240832063459
OG549,0.00994174888481598
OG327,0.0279002788740715
OG226,0.191445080065766
OG185,1.77416711691002
OG325,0.049815742690267
OG555,0.0931797017618674
OG556,0.0637787465801027
OG558,0.0596923979831225
OG803,0.0014453353756742
OG650,0.117917298083009
OG1562,0.495468868982374
OG129,0.00417905738017076
OG6462,0.983118205996065
OG6463,0.486152245445207
OG932,0.00329344108436634
OG146,0.0018547323866504
OG210,0.000598845039183371
OG6464,0.00228836395134605
OG4320,0.00248055658839329
OG1038,0.00384147316546697
OG27,0.00427555348013479
OG981,0.00189215718471106
OG939,0.0016626081937655
OG947,0.0112097546481134
OG125,0.00215283737544008
OG6465,0.00464770787971394
OG978,0.00157429969543819
OG955,0.0037402808251508
OG2525,0.0013211268668272
OG2526,0.00507479801346449
OG4409,0.00478238762476084
OG1970,0.449074184998409
OG2527,0.00205064211862134
OG173,0.00510141072341688
OG853,0
OG4332,0.00424916029915577
OG365,0.0027472819566271
OG1283,0.00397678615141534
OG1284,0.0305350376366569
OG467,0.0326278526762388
OG468,0.0547539639654933
OG472,0.0861387190608788
OG1285,0.00178391149003298
OG1286,0.00120239288190553
OG1076,0.0393898306649754
OG1293,0.0943348015678891
OG475,0.0210024767180366
OG1300,0.226990757420129
OG2456,0.02713768335306
OG2236,0.00169421061743355
OG2457,0.0161870700977658
OG348,0.00429847263324014
OG3737,0.198599960326397
OG3738,0.216375858374714
OG932,0.00077560571641801
OG146,0.000150992078716379
OG2690,0.00025256856803467
OG164,0.000180921121313164
OG6466,0.000510776802481606
OG2777,0.0691753112717483
OG2062,0.0672862379737917
OG1581,0.138668727367536
OG362,0.00116092545541531
OG1116,0.000828657399069839
OG1118,0.0170254220834375
OG1874,0.017408908985936
OG4300,0.00325021105648686
OG1654,0.0107068313807065
OG902,0.0206068727736994
OG1648,0.0473554163436887
OG1818,0.0148914412982779
OG1643,0.0297806625066988
OG440,0.068778373902957
OG1631,0.0249164757758109
OG438,0.0919888901320071
OG945,0.0804221696007786
OG436,0.0391415393919119
OG1630,0.100822346485732
OG434,0.149224207260664
OG811,0.0579021794974811
OG824,0.000345487522605791
OG1629,0.753253776492007
OG1624,1.38221700351119
OG1618,0.0175489884835465
OG844,0.0477276513014209
OG1613,0.153963515814531
OG1612,0.0771953039624598
