OG	sample_6A
OG195	10.0
OG196	13.0
OG197	6.0
OG198	0.0
OG199	2282.0
OG200	255.0
OG201	0.0
OG202	0.0
OG203	93.0
OG204	134.0
OG205	62.0
OG206	200.0
OG207	22.0
OG208	22.0
OG209	191.0
OG210	10.0
OG211	0.0
OG212	19.0
OG213	280.0
OG214	0.0
OG215	0.0
OG216	2.0
OG217	5.0
OG218	558.0
OG219	1.0
OG220	4.0
OG221	4.0
OG222	97.0
OG223	423.0
OG224	0.0
OG225	136.0
OG226	1318.0
OG227	81.0
OG228	0.0
OG229	1.0
OG230	7.0
OG231	149.0
OG232	16.0
OG233	345.0
OG234	26.0
OG235	465.0
OG236	254.0
OG237	843.0
OG238	147.0
OG239	762.0
OG240	783.0
OG241	72.0
OG242	94.0
OG243	945.0
OG244	708.0
OG245	296.0
OG246	448.0
OG247	947.0
OG248	315.0
OG249	42.0
OG250	3.0
OG251	117.0
OG252	141.0
OG253	3.0
OG254	377.0
OG255	1635.0
OG256	880.0
OG257	957.0
OG258	87.0
OG259	39.0
OG260	97.0
OG261	29.0
OG262	411.0
OG263	101.0
OG264	1120.0
OG265	18.0
OG266	79.0
OG267	85.0
OG268	276.0
OG269	27.0
OG270	37.0
OG271	156.0
OG272	255.0
OG273	163.0
OG274	629.0
OG275	3.0
OG276	0.0
OG277	118.0
OG278	325.0
OG279	23850.0
OG280	672.0
OG281	11.0
OG282	230.0
OG283	119.0
OG284	186.0
OG285	795.0
OG286	298.0
OG287	2021.0
OG288	187.0
OG289	30.0
OG290	134.0
OG291	29.0
OG292	473.0
OG293	126.0
OG294	9.0
OG295	0.0
OG296	160.0
OG297	26.0
OG298	408.0
OG299	1286.0
OG300	92.0
OG301	56.0
OG302	22.0
OG303	3163.0
OG304	1610.0
OG305	371.0
OG306	8.0
OG307	55.0
OG308	1.0
OG309	27.0
OG310	2.0
OG311	1004.0
OG312	761.0
OG313	3147.0
OG314	1571.0
OG315	32.0
OG316	35.0
OG317	224.0
OG318	1050.0
OG319	1265.0
OG320	53.0
OG321	16.0
OG322	6.0
OG323	533.0
OG324	183.0
OG325	898.0
OG326	309.0
OG327	703.0
OG328	415.0
OG329	2319.0
OG330	306.0
OG331	217.0
OG332	154.0
OG333	750.0
OG334	449.0
OG335	50.0
OG336	264.0
OG337	187.0
OG338	557.0
OG339	43.0
OG340	2112.0
OG341	945.0
OG342	427.0
OG343	58.0
OG344	931.0
OG345	103.0
OG346	22.0
OG347	80.0
OG348	64.0
OG349	1.0
OG350	1403.0
OG351	1298.0
OG352	32.0
OG353	1.0
OG354	155.0
OG355	4928.0
OG356	17.0
OG357	6.0
OG358	102.0
OG359	33.0
OG360	41.0
OG361	585.0
OG362	42.0
OG363	154.0
OG364	716.0
OG365	38.0
OG366	0.0
OG367	308.0
OG368	6.0
OG369	32.0
OG370	256.0
OG371	180.0
OG372	120.0
OG373	1963.0
OG374	537.0
OG375	167.0
OG376	15.0
OG377	639.0
OG378	684.0
OG379	710.0
OG380	430.0
OG381	727.0
OG382	1.0
OG383	79.0
OG384	1899.0
OG385	659.0
OG386	847.0
OG387	443.0
OG388	164.0
OG389	1226.0
OG390	177.0
OG391	398.0
OG392	1048.0
OG393	482.0
OG394	1304.0
OG395	261.0
OG396	1192.0
OG397	939.0
OG398	46.0
OG399	677.0
OG400	335.0
OG401	3068.0
OG402	35.0
OG403	3138.0
OG404	15.0
OG405	298.0
OG406	1004.0
OG407	412.0
OG408	347.0
OG409	792.0
OG410	648.0
OG411	3524.0
OG412	255.0
OG413	1893.0
OG414	673.0
OG415	760.0
OG416	807.0
OG417	740.0
OG418	521.0
OG419	498.0
OG420	6023.0
OG421	8.0
OG422	658.0
OG423	66.0
OG424	404.0
OG425	876.0
OG426	380.0
OG427	469.0
OG428	2441.0
OG429	6260.0
OG430	1493.0
OG431	236.0
OG432	905.0
OG433	1678.0
OG434	2190.0
OG435	423.0
OG436	258.0
OG437	319.0
OG438	4052.0
OG439	10.0
OG440	594.0
OG441	714.0
OG442	222.0
OG443	3010.0
OG444	1063.0
OG445	465.0
OG446	177.0
OG447	2830.0
OG448	1032.0
OG449	415.0
OG450	657.0
OG451	713.0
OG452	735.0
OG453	27.0
OG454	242.0
OG455	157.0
OG456	66.0
OG457	1556.0
OG458	33.0
OG459	1243.0
OG460	97.0
OG461	1736.0
OG462	1026.0
OG463	958.0
OG464	27.0
OG465	545.0
OG466	1500.0
OG467	913.0
OG468	1036.0
OG469	56.0
OG470	23.0
OG471	280.0
OG472	1901.0
OG473	163.0
OG474	104.0
OG475	195.0
OG476	20172.0
OG477	695.0
OG478	2588.0
OG479	226.0
OG480	2406.0
OG481	2879.0
OG482	1975.0
OG483	1764.0
OG484	50.0
OG485	839.0
OG486	906.0
OG487	409.0
OG488	237.0
OG489	1927.0
OG490	1465.0
OG491	263.0
OG492	414.0
OG493	22.0
OG494	369.0
OG495	743.0
OG496	1688.0
OG497	146.0
OG498	1275.0
OG499	2468.0
OG500	132.0
OG501	323.0
OG502	97.0
OG503	1373.0
OG504	635.0
OG505	148.0
OG506	274.0
OG507	25.0
OG508	301.0
OG509	394.0
OG510	475.0
OG511	685.0
OG512	316.0
OG513	147.0
OG514	118.0
OG515	75.0
OG516	169.0
OG517	7.0
OG518	188.0
OG519	745.0
OG520	797.0
OG521	1273.0
OG522	628.0
OG523	2392.0
OG524	1139.0
OG525	2998.0
OG526	279.0
OG527	7.0
OG528	745.0
OG529	27.0
OG530	405.0
OG531	106.0
OG532	791.0
OG533	578.0
OG534	353.0
OG535	123.0
OG536	811.0
OG537	857.0
OG538	713.0
OG539	522.0
OG540	312.0
OG541	918.0
OG542	456.0
OG543	221.0
OG544	128.0
OG545	825.0
OG546	1061.0
OG547	565.0
OG548	143.0
OG549	68.0
OG550	652.0
OG551	618.0
OG552	69.0
OG553	638.0
OG554	3762.0
OG555	1492.0
OG556	965.0
OG557	2482.0
OG558	539.0
OG559	6.0
OG560	3.0
OG561	160.0
OG562	245.0
OG563	357.0
OG564	622.0
OG565	78.0
OG566	486.0
OG567	202.0
OG568	1732.0
OG569	1016.0
OG570	234.0
OG571	418.0
OG572	816.0
OG573	139.0
OG574	269.0
OG575	364.0
OG576	457.0
OG577	413.0
OG578	114.0
OG579	303.0
OG580	536.0
OG581	581.0
OG582	290.0
OG583	211.0
OG584	337.0
OG585	720.0
OG586	133.0
OG587	173.0
OG588	93.0
OG589	570.0
OG590	3661.0
OG591	1301.0
OG592	143.0
OG593	2541.0
OG594	292.0
OG595	4181.0
OG596	64.0
OG597	1036.0
OG598	1686.0
OG599	367.0
OG600	12.0
OG601	613.0
OG602	2797.0
OG603	26.0
OG604	4188.0
OG605	1247.0
OG606	284.0
OG607	1485.0
OG608	47.0
OG609	204.0
OG610	4456.0
OG611	928.0
OG612	575.0
OG613	45.0
OG614	68.0
OG615	118.0
OG616	997.0
OG617	16.0
OG618	143.0
OG619	973.0
OG620	320.0
OG621	736.0
OG622	547.0
OG623	284.0
OG624	236.0
OG625	599.0
OG626	128.0
OG627	8537.0
OG628	173.0
OG629	440.0
OG630	280.0
OG631	1877.0
OG632	217.0
OG633	349.0
OG634	1635.0
OG635	1342.0
OG636	476.0
OG637	900.0
OG638	832.0
OG639	466.0
OG640	2374.0
OG641	4607.0
OG642	489.0
OG643	863.0
OG644	116.0
OG645	891.0
OG646	4874.0
OG647	248.0
OG648	305.0
OG649	16.0
OG650	3014.0
OG651	2000.0
OG652	427.0
OG653	290.0
OG654	354.0
OG655	123.0
OG656	32.0
OG657	1191.0
OG658	328.0
OG659	131.0
OG660	715.0
OG661	546.0
OG662	71.0
OG663	2271.0
OG664	276.0
OG665	211.0
OG666	7.0
OG667	18.0
OG668	3736.0
OG669	565.0
OG670	52.0
OG671	27.0
OG672	88.0
OG673	978.0
OG674	19.0
OG675	229.0
OG676	865.0
OG677	52.0
OG678	6851.0
OG679	76.0
OG680	300.0
OG681	862.0
OG682	2241.0
OG683	540.0
OG684	3123.0
OG685	1810.0
OG686	245.0
OG687	2431.0
OG688	2452.0
OG689	368.0
OG690	794.0
OG691	83.0
OG692	204.0
OG693	2479.0
OG694	65.0
OG695	17.0
OG696	90.0
OG697	86.0
OG698	166.0
OG699	53.0
OG700	105.0
OG701	116.0
OG702	8957.0
OG703	190.0
OG704	1.0
OG705	4.0
OG706	118.0
OG707	705.0
OG708	86.0
OG709	830.0
OG710	288.0
OG711	395.0
OG712	751.0
OG713	1632.0
OG714	1401.0
OG715	22.0
OG716	512.0
OG717	1803.0
OG718	946.0
OG719	1704.0
OG720	190.0
OG721	56.0
OG722	635.0
OG723	205.0
OG724	839.0
OG725	178.0
OG726	939.0
OG727	271.0
OG728	148.0
OG729	175.0
OG730	457.0
OG731	397.0
OG732	20.0
OG733	112.0
OG734	2475.0
OG735	332.0
OG736	1151.0
OG737	338.0
OG738	5.0
OG739	586.0
OG740	1293.0
OG741	3821.0
OG742	1.0
OG743	145.0
OG744	142.0
OG745	706.0
OG746	1829.0
OG747	527.0
OG748	1.0
OG749	2900.0
OG750	1141.0
OG751	165.0
OG752	103.0
OG753	492.0
OG754	524.0
OG755	1171.0
OG756	840.0
OG757	2619.0
OG758	2305.0
OG759	1256.0
OG760	738.0
OG761	297.0
OG762	381.0
OG763	126.0
OG764	549.0
OG765	114.0
OG766	23.0
OG767	79.0
OG768	0.0
OG769	749.0
OG770	221.0
OG771	479.0
OG772	1074.0
OG773	2376.0
OG774	192.0
OG775	509.0
OG776	252.0
OG777	348.0
OG778	325.0
OG779	8.0
OG780	64.0
OG781	0.0
OG782	290.0
OG783	91.0
OG784	1876.0
OG785	871.0
OG786	1174.0
OG787	348.0
OG788	762.0
OG789	71.0
OG790	497.0
OG791	8717.0
OG792	80.0
OG793	39.0
OG794	8.0
OG795	0.0
OG796	1076.0
OG797	15.0
OG798	708.0
OG799	2801.0
OG800	421.0
OG801	2026.0
OG802	976.0
OG803	1.0
OG804	128.0
OG805	39.0
OG806	53.0
OG807	1483.0
OG808	232.0
OG809	502.0
OG810	1123.0
OG811	4035.0
OG812	432.0
OG813	391.0
OG814	198.0
OG815	1846.0
OG816	1166.0
OG817	680.0
OG818	327.0
OG819	1435.0
OG820	498.0
OG821	1294.0
OG822	478.0
OG823	2302.0
OG824	10.0
OG825	4300.0
OG826	259.0
OG827	323.0
OG828	2966.0
OG829	208.0
OG830	40.0
OG831	2119.0
OG832	488.0
OG833	1.0
OG834	258.0
OG835	4103.0
OG836	250.0
OG837	1870.0
OG838	344.0
OG839	0.0
OG840	1080.0
OG841	828.0
OG842	1125.0
OG843	637.0
OG844	2245.0
OG845	144.0
OG846	25626.0
OG847	320.0
OG848	107.0
OG849	0.0
OG850	0.0
OG851	728.0
OG852	2.0
OG853	0.0
OG854	51.0
OG855	0.0
OG856	62.0
OG857	1.0
OG858	94.0
OG859	233.0
OG860	0.0
OG861	97.0
OG862	653.0
OG863	525.0
OG864	577.0
OG865	1236.0
OG866	4275.0
OG867	427.0
OG868	68.0
OG869	0.0
OG870	86.0
OG871	75.0
OG872	639.0
OG873	278.0
OG874	1085.0
OG875	4230.0
OG876	838.0
OG877	1442.0
OG878	2008.0
OG879	8907.0
OG880	13.0
OG881	416.0
OG882	217.0
OG883	7378.0
OG884	499.0
OG885	1320.0
OG886	20.0
OG887	616.0
OG888	192.0
OG889	380.0
OG890	226.0
OG891	198.0
OG892	145.0
OG893	49.0
OG894	9.0
OG895	2169.0
OG896	58.0
OG897	604.0
OG898	8991.0
OG899	790.0
OG900	119.0
OG901	710.0
OG902	544.0
OG903	52.0
OG904	0.0
OG905	1039.0
OG906	4078.0
OG907	127.0
OG908	924.0
OG909	235.0
OG910	2353.0
OG911	48.0
OG912	6618.0
OG913	125.0
OG914	2381.0
OG915	5159.0
OG916	531.0
OG917	50271.0
OG918	12.0
OG919	198.0
OG920	52.0
OG921	93.0
OG922	3135.0
OG923	16.0
OG924	4722.0
OG925	144.0
OG926	998.0
OG927	1.0
OG928	2.0
OG929	63.0
OG930	63.0
OG931	340.0
OG932	12.0
OG933	226.0
OG934	8.0
OG935	36.0
OG936	3.0
OG937	0.0
OG938	1.0
OG939	2.0
OG940	0.0
OG941	0.0
OG942	4.0
OG943	52.0
OG944	48.0
OG945	2334.0
OG946	67.0
OG947	144.0
OG948	596.0
OG949	175.0
OG950	34.0
OG951	1252.0
OG952	2.0
OG953	0.0
OG954	96.0
OG955	23.0
OG956	9.0
OG957	73.0
OG958	0.0
OG959	0.0
OG960	0.0
OG961	19.0
OG962	45.0
OG963	8981.0
OG964	879.0
OG965	3.0
OG966	81.0
OG967	0.0
OG968	5.0
OG969	1.0
OG970	363.0
OG971	1309.0
OG972	24.0
OG973	4513.0
OG974	7.0
OG975	0.0
OG976	0.0
OG977	151.0
OG978	8.0
OG979	0.0
OG980	283.0
OG981	0.0
OG982	0.0
OG983	59.0
OG984	26.0
OG985	0.0
OG986	59.0
OG987	0.0
OG988	2.0
OG989	912.0
OG990	0.0
OG991	4.0
OG992	207.0
OG993	15.0
OG994	107.0
OG995	383.0
OG996	32.0
OG997	126.0
OG998	700.0
OG999	3.0
OG1000	395.0
OG1001	9645.0
OG1002	208.0
OG1003	19.0
OG1004	1551.0
OG1005	1655.0
OG1006	2040.0
OG1007	664.0
OG1008	479.0
OG1009	1099.0
OG1010	638.0
OG1011	1592.0
OG1012	111.0
OG1013	20524.0
OG1014	84.0
OG1015	465.0
OG1016	1092.0
OG1017	1768.0
OG1018	2373.0
OG1019	114.0
OG1020	1981.0
OG1021	2410.0
OG1022	252.0
OG1023	1440.0
OG1024	5800.0
OG1025	5.0
OG1026	2682.0
OG1027	175.0
OG1028	98.0
OG1029	1.0
OG1030	4.0
OG1031	1.0
OG1032	23.0
OG1033	10.0
OG1034	47.0
OG1035	3028.0
OG1036	21.0
OG1037	0.0
OG1038	52.0
OG1039	154.0
OG1040	582.0
OG1041	11958.0
OG1042	349.0
OG1043	7.0
OG1044	0.0
OG1045	2.0
OG1046	1.0
OG1047	1028.0
OG1048	3.0
OG1049	599.0
OG1050	57.0
OG1051	1.0
OG1052	0.0
OG1053	77.0
OG1054	4021.0
OG1055	127.0
OG1056	361.0
OG1057	19.0
OG1058	0.0
OG1059	847.0
OG1060	1897.0
OG1061	735.0
OG1062	193.0
OG1063	337.0
OG1064	30.0
OG1065	142.0
OG1066	31.0
OG1067	39.0
OG1068	2.0
OG1069	2.0
OG1070	40.0
OG1071	452.0
OG1072	62.0
OG1073	181.0
OG1074	567.0
OG1075	517.0
OG1076	999.0
OG1077	2177.0
OG1078	180.0
OG1079	71.0
OG1080	1370.0
OG1081	109.0
OG1082	73.0
OG1083	37.0
OG1084	1220.0
OG1085	6.0
OG1086	0.0
OG1087	629.0
OG1088	1102.0
OG1089	64.0
OG1090	6.0
OG1091	5463.0
OG1092	1737.0
OG1093	1653.0
OG1094	217.0
OG1095	49.0
OG1096	1596.0
OG1097	3.0
OG1098	4785.0
OG1099	301.0
OG1100	686.0
OG1101	453.0
OG1102	1082.0
OG1103	6544.0
OG1104	59.0
OG1105	229.0
OG1106	945.0
OG1107	44.0
OG1108	631.0
OG1109	1224.0
OG1110	269.0
OG1111	1995.0
OG1112	32.0
OG1113	133.0
OG1114	4748.0
OG1115	227.0
OG1116	31.0
OG1117	576.0
OG1118	180.0
OG1119	23.0
OG1120	354.0
OG1121	184.0
OG1122	12883.0
OG1123	694.0
OG1124	3000.0
OG1125	180.0
OG1126	303.0
OG1127	29.0
OG1128	1155.0
OG1129	29.0
OG1130	3745.0
OG1131	79.0
OG1132	369.0
OG1133	296.0
OG1134	0.0
OG1135	762.0
OG1136	722.0
OG1137	527.0
OG1138	437.0
OG1139	1054.0
OG1140	1816.0
OG1141	1611.0
OG1142	753.0
OG1143	1523.0
OG1144	538.0
OG1145	508.0
OG1146	84.0
OG1147	17905.0
OG1148	114.0
OG1149	1173.0
OG1150	471.0
OG1151	492.0
OG1152	98.0
OG1153	1395.0
OG1154	123.0
OG1155	102.0
OG1156	1230.0
OG1157	494.0
OG1158	251.0
OG1159	390.0
OG1160	1692.0
OG1161	318.0
OG1162	2170.0
OG1163	1321.0
OG1164	56.0
OG1165	2915.0
OG1166	819.0
OG1167	245.0
OG1168	442.0
OG1169	739.0
OG1170	1103.0
OG1171	421.0
OG1172	331.0
OG1173	966.0
OG1174	139.0
OG1175	1258.0
OG1176	92.0
OG1177	1039.0
OG1178	6456.0
OG1179	779.0
OG1180	1620.0
OG1181	1050.0
OG1182	870.0
OG1183	8356.0
OG1184	6340.0
OG1185	5028.0
OG1186	382.0
OG1187	130.0
OG1188	328.0
OG1189	1106.0
OG1190	336.0
OG1191	1379.0
OG1192	15.0
OG1193	3129.0
OG1194	3342.0
OG1195	60.0
OG1196	400.0
OG1197	94.0
OG1198	3449.0
OG1199	628.0
OG1200	122.0
OG1201	523.0
OG1202	2547.0
OG1203	188.0
OG1204	1357.0
OG1205	1025.0
OG1206	14413.0
OG1207	29.0
OG1208	811.0
OG1209	164.0
OG1210	1230.0
OG1211	1262.0
OG1212	376.0
OG1213	25.0
OG1214	639.0
OG1215	2860.0
OG1216	5408.0
OG1217	372.0
OG1218	116.0
OG1219	796.0
OG1220	11.0
OG1221	1571.0
OG1222	2022.0
OG1223	540.0
OG1224	3235.0
OG1225	701.0
OG1226	1666.0
OG1227	1311.0
OG1228	238.0
OG1229	960.0
OG1230	452.0
OG1231	10629.0
OG1232	767.0
OG1233	1005.0
OG1234	117.0
OG1235	2324.0
OG1236	573.0
OG1237	3549.0
OG1238	5193.0
OG1239	6.0
OG1240	5593.0
OG1241	64610.0
OG1242	67.0
OG1243	744.0
OG1244	111.0
OG1245	3824.0
OG1246	21677.0
OG1247	2373.0
OG1248	839.0
OG1249	215.0
OG1250	652.0
OG1251	362.0
OG1252	4499.0
OG1253	4518.0
OG1254	320.0
OG1255	3075.0
OG1256	8967.0
OG1257	159.0
OG1258	1906.0
OG1259	147.0
OG1260	5445.0
OG1261	6483.0
OG1262	1901.0
OG1263	7735.0
OG1264	1888.0
OG1265	2302.0
OG1266	1309.0
OG1267	2568.0
OG1268	1211.0
OG1269	533.0
OG1270	2471.0
OG1271	2497.0
OG1272	1777.0
OG1273	473.0
OG1274	10452.0
OG1275	598.0
OG1276	222.0
OG1277	1823.0
OG1278	130.0
OG1279	832.0
OG1280	300.0
OG1281	64.0
OG1282	5801.0
OG1283	9.0
OG1284	975.0
OG1285	8.0
OG1286	33.0
OG1287	1793.0
OG1288	533.0
OG1289	5470.0
OG1290	8670.0
OG1291	709.0
OG1292	337.0
OG1293	1161.0
OG1294	14.0
OG1295	274.0
OG1296	1480.0
OG1297	789.0
OG1298	36.0
OG1299	1584.0
OG1300	3351.0
OG1301	38.0
OG1302	54.0
OG1303	1903.0
OG1304	688.0
OG1305	1951.0
OG1306	2822.0
OG1307	2337.0
OG1308	406.0
OG1309	203.0
OG1310	1486.0
OG1311	2069.0
OG1312	331.0
OG1313	2964.0
OG1314	82.0
OG1315	596.0
OG1316	272.0
OG1317	211.0
OG1318	1271.0
OG1319	304.0
OG1320	5239.0
OG1321	734.0
OG1322	1707.0
OG1323	350.0
OG1324	340.0
OG1325	131.0
OG1326	142.0
OG1327	2679.0
OG1328	30.0
OG1329	652.0
OG1330	477.0
OG1331	2581.0
OG1332	751.0
OG1333	23567.0
OG1334	1418.0
OG1335	1540.0
OG1336	5126.0
OG1337	8787.0
OG1338	668.0
OG1339	1389.0
OG1340	94.0
OG1341	16153.0
OG1342	6759.0
OG1343	11355.0
OG1344	18951.0
OG1345	2838.0
OG1346	290.0
OG1347	1501.0
OG1348	7059.0
OG1349	14629.0
OG1350	2589.0
OG1351	163.0
OG1352	5614.0
OG1353	248.0
OG1354	618.0
OG1355	99.0
OG1356	4029.0
OG1357	41547.0
OG1358	1638.0
OG1359	1313.0
OG1360	4514.0
OG1361	141.0
OG1362	5583.0
OG1363	1135.0
OG1364	3804.0
OG1365	1970.0
OG1366	316.0
OG1367	84.0
OG1368	38.0
OG1369	973.0
OG1370	9033.0
OG1371	15653.0
OG1372	6027.0
OG1373	5608.0
OG1374	35415.0
OG1375	21.0
OG1376	201.0
OG1377	12877.0
OG1378	7917.0
OG1379	3620.0
OG1380	1245.0
OG1381	0.0
OG1382	13.0
OG1383	617.0
OG1384	765.0
OG1385	4880.0
OG1386	22055.0
OG1387	2116.0
OG1388	1268.0
OG1389	932.0
OG1390	5317.0
OG1391	114.0
OG1392	206.0
OG1393	1873.0
OG1394	4175.0
OG1395	5858.0
OG1396	1131.0
OG1397	1050.0
OG1398	4107.0
OG1399	1831.0
OG1400	1403.0
OG1401	5285.0
OG1402	380.0
OG1403	3015.0
OG1404	6019.0
OG1405	16094.0
OG1406	5853.0
OG1407	8182.0
OG1408	9137.0
OG1409	7998.0
OG1410	1071.0
OG1411	3586.0
OG1412	1855.0
OG1413	480.0
OG1414	4781.0
OG1415	359.0
OG1416	3088.0
OG1417	4550.0
OG1418	2040.0
OG1419	159.0
OG1420	7507.0
OG1421	1944.0
OG1422	147.0
OG1423	3698.0
OG1424	4373.0
OG1425	12390.0
OG1426	5731.0
OG1427	2050.0
OG1428	4355.0
OG1429	814.0
OG1430	2156.0
OG1431	2343.0
OG1432	775.0
OG1433	1508.0
OG1434	441.0
OG1435	512.0
OG1436	698.0
OG1437	5770.0
OG1438	32.0
OG1439	399.0
OG1440	3376.0
OG1441	21692.0
OG1442	8107.0
OG1443	32.0
OG1444	2245.0
OG1445	1842.0
OG1446	1186.0
OG1447	3410.0
OG1448	87.0
OG1449	320.0
OG1450	38.0
OG1451	2893.0
OG1452	806.0
OG1453	748.0
OG1454	798.0
OG1455	790.0
OG1456	373.0
OG1457	536.0
OG1458	3621.0
OG1459	696.0
OG1460	2410.0
OG1461	1030.0
OG1462	2666.0
OG1463	3189.0
OG1464	328.0
OG1465	11416.0
OG1466	5099.0
OG1467	815.0
OG1468	859.0
OG1469	652.0
OG1470	16377.0
OG1471	1407.0
OG1472	92.0
OG1473	376.0
OG1474	477.0
OG1475	1005.0
OG1476	20782.0
OG1477	883.0
OG1478	812.0
OG1479	7013.0
OG1480	1027.0
OG1481	831.0
OG1482	1158.0
OG1483	719.0
OG1484	1861.0
OG1485	1043.0
OG1486	4956.0
OG1487	3526.0
OG1488	6054.0
OG1489	5772.0
OG1490	8627.0
OG1491	523.0
OG1492	15950.0
OG1493	878.0
OG1494	4258.0
OG1495	13.0
OG1496	93.0
OG1497	3349.0
OG1498	1315.0
OG1499	387.0
OG1500	3156.0
OG1501	20.0
OG1502	651.0
OG1503	14706.0
OG1504	1235.0
OG1505	2736.0
OG1506	1389.0
OG1507	53969.0
OG1508	1577.0
OG1509	4122.0
OG1510	95.0
OG1511	560.0
OG1512	97.0
OG1513	348.0
OG1514	657.0
OG1515	895.0
OG1516	1475.0
OG1517	623.0
OG1518	4062.0
OG1519	1392.0
OG1520	2014.0
OG1521	4272.0
OG1522	2520.0
OG1523	5279.0
OG1524	4561.0
OG1525	1627.0
OG1526	373.0
OG1527	254.0
OG1528	3760.0
OG1529	2123.0
OG1530	3869.0
OG1531	1455.0
OG1532	5464.0
OG1533	1255.0
OG1534	2362.0
OG1535	252.0
OG1536	4051.0
OG1537	3305.0
OG1538	1063.0
OG1539	1918.0
OG1540	7331.0
OG1541	752.0
OG1542	654.0
OG1543	627.0
OG1544	609.0
OG1545	1795.0
OG1546	1382.0
OG1547	144.0
OG1548	470.0
OG1549	393.0
OG1550	8648.0
OG1551	5056.0
OG1552	5141.0
OG1553	10.0
OG1554	1634.0
OG1555	13271.0
OG1556	345.0
OG1557	10947.0
OG1558	542.0
OG1559	432.0
OG1560	316.0
OG1561	2118.0
OG1562	1890.0
OG1563	17626.0
OG1564	1176.0
OG1565	1725.0
OG1566	495.0
OG1567	1874.0
OG1568	8121.0
OG1569	4423.0
OG1570	27.0
OG1571	25.0
OG1572	1319.0
OG1573	1304.0
OG1574	1387.0
OG1575	201.0
OG1576	1182.0
OG1577	539.0
OG1578	221.0
OG1579	222.0
OG1580	301.0
OG1581	5504.0
OG1582	2711.0
OG1583	4845.0
OG1584	113.0
OG1585	3931.0
OG1586	3094.0
OG1587	424.0
OG1588	997.0
OG1589	83.0
OG1590	560.0
OG1591	1781.0
OG1592	5179.0
OG1593	2156.0
OG1594	268.0
OG1595	905.0
OG1596	179.0
OG1597	1984.0
OG1598	559.0
OG1599	891.0
OG1600	1009.0
OG1601	56.0
OG1602	24065.0
OG1603	863.0
OG1604	2748.0
OG1605	755.0
OG1606	52.0
OG1607	574.0
OG1608	105.0
OG1609	2649.0
OG1610	9069.0
OG1611	595.0
