OG	sample_4B
OG176	9.0
OG177	0.0
OG178	2.0
OG179	96.0
OG180	0.0
OG181	2050.0
OG182	65.0
OG183	1.0
OG184	298.0
OG185	9540.0
OG186	120.0
OG187	446.0
OG188	0.0
OG189	810.0
OG190	102.0
OG191	1.0
OG192	1006.0
OG193	0.0
OG194	168.0
OG195	1.0
OG196	1.0
OG197	1.0
OG198	0.0
OG199	2201.0
OG200	112.0
OG201	0.0
OG202	8.0
OG203	35.0
OG204	54.0
OG205	26.0
OG206	85.0
OG207	10.0
OG208	6.0
OG209	73.0
OG210	3.0
OG211	7.0
OG212	4.0
OG213	162.0
OG214	0.0
OG215	5.0
OG216	1.0
OG217	1.0
OG218	227.0
OG219	3.0
OG220	5.0
OG221	3.0
OG222	55.0
OG223	226.0
OG224	0.0
OG225	46.0
OG226	666.0
OG227	48.0
OG228	0.0
OG229	0.0
OG230	4.0
OG231	61.0
OG232	9.0
OG233	151.0
OG234	20.0
OG235	233.0
OG236	141.0
OG237	284.0
OG238	89.0
OG239	563.0
OG240	329.0
OG241	32.0
OG242	70.0
OG243	510.0
OG244	380.0
OG245	116.0
OG246	245.0
OG247	408.0
OG248	149.0
OG249	17.0
OG250	6.0
OG251	37.0
OG252	75.0
OG253	2.0
OG254	180.0
OG255	771.0
OG256	359.0
OG257	499.0
OG258	32.0
OG259	10.0
OG260	56.0
OG261	13.0
OG262	263.0
OG263	0.0
OG264	573.0
OG265	17.0
OG266	48.0
OG267	46.0
OG268	132.0
OG269	8.0
OG270	13.0
OG271	50.0
OG272	106.0
OG273	89.0
OG274	349.0
OG275	12.0
OG276	0.0
OG277	38.0
OG278	139.0
OG279	12698.0
OG280	275.0
OG281	5.0
OG282	48.0
OG283	60.0
OG284	90.0
OG285	445.0
OG286	159.0
OG287	771.0
OG288	131.0
OG289	15.0
OG290	43.0
OG291	3.0
OG292	153.0
OG293	52.0
OG294	2.0
OG295	13.0
OG296	53.0
OG297	1.0
OG298	138.0
OG299	684.0
OG300	35.0
OG301	26.0
OG302	7.0
OG303	1357.0
OG304	603.0
OG305	142.0
OG306	1.0
OG307	21.0
OG308	1.0
OG309	14.0
OG310	1.0
OG311	384.0
OG312	415.0
OG313	1144.0
OG314	526.0
OG315	15.0
OG316	27.0
OG317	118.0
OG318	678.0
OG319	498.0
OG320	27.0
OG321	20.0
OG322	0.0
OG323	153.0
OG324	64.0
OG325	530.0
OG326	167.0
OG327	436.0
OG328	220.0
OG329	1272.0
OG330	144.0
OG331	89.0
OG332	78.0
OG333	430.0
OG334	188.0
OG335	13.0
OG336	140.0
OG337	58.0
OG338	278.0
OG339	7.0
OG340	1077.0
OG341	428.0
OG342	234.0
OG343	25.0
OG344	378.0
OG345	45.0
OG346	7.0
OG347	29.0
OG348	29.0
OG349	3.0
OG350	479.0
OG351	409.0
OG352	7.0
OG353	1.0
OG354	91.0
OG355	1894.0
OG356	8.0
OG357	2.0
OG358	92.0
OG359	15.0
OG360	30.0
OG361	147.0
OG362	11.0
OG363	60.0
OG364	249.0
OG365	12.0
OG366	2.0
OG367	138.0
OG368	3.0
OG369	33.0
OG370	65.0
OG371	64.0
OG372	57.0
OG373	837.0
OG374	204.0
OG375	65.0
OG376	3.0
OG377	220.0
OG378	314.0
OG379	323.0
OG380	172.0
OG381	302.0
OG382	2.0
OG383	34.0
OG384	982.0
OG385	353.0
OG386	608.0
OG387	58.0
OG388	57.0
OG389	161.0
OG390	63.0
OG391	243.0
OG392	319.0
OG393	296.0
OG394	600.0
OG395	79.0
OG396	650.0
OG397	300.0
OG398	21.0
OG399	291.0
OG400	126.0
OG401	1410.0
OG402	13.0
OG403	1378.0
OG404	4.0
OG405	108.0
OG406	489.0
OG407	134.0
OG408	92.0
OG409	462.0
OG410	256.0
OG411	1665.0
OG412	118.0
OG413	900.0
OG414	250.0
OG415	296.0
OG416	317.0
OG417	211.0
OG418	196.0
OG419	148.0
OG420	2074.0
OG421	1.0
OG422	189.0
OG423	32.0
OG424	157.0
OG425	277.0
OG426	240.0
OG427	181.0
OG428	1503.0
OG429	4229.0
OG430	629.0
OG431	94.0
OG432	471.0
OG433	659.0
OG434	1327.0
OG435	140.0
OG436	62.0
OG437	160.0
OG438	1731.0
OG439	4.0
OG440	353.0
OG441	372.0
OG442	62.0
OG443	1260.0
OG444	566.0
OG445	236.0
OG446	104.0
OG447	982.0
OG448	757.0
OG449	122.0
OG450	266.0
OG451	341.0
OG452	280.0
OG453	10.0
OG454	77.0
OG455	82.0
OG456	23.0
OG457	480.0
OG458	11.0
OG459	644.0
OG460	50.0
OG461	587.0
OG462	368.0
OG463	235.0
OG464	11.0
OG465	203.0
OG466	470.0
OG467	365.0
OG468	297.0
OG469	19.0
OG470	18.0
OG471	87.0
OG472	708.0
OG473	66.0
OG474	36.0
OG475	83.0
OG476	16472.0
OG477	513.0
OG478	1073.0
OG479	126.0
OG480	1074.0
OG481	1112.0
OG482	816.0
OG483	620.0
OG484	28.0
OG485	521.0
OG486	255.0
OG487	209.0
OG488	46.0
OG489	594.0
OG490	498.0
OG491	137.0
OG492	123.0
OG493	5.0
OG494	125.0
OG495	351.0
OG496	574.0
OG497	54.0
OG498	713.0
OG499	1521.0
OG500	58.0
OG501	81.0
OG502	19.0
OG503	495.0
OG504	331.0
OG505	64.0
OG506	251.0
OG507	15.0
OG508	207.0
OG509	95.0
OG510	184.0
OG511	413.0
OG512	113.0
OG513	58.0
OG514	51.0
OG515	58.0
OG516	65.0
OG517	6.0
OG518	115.0
OG519	472.0
OG520	424.0
OG521	461.0
OG522	258.0
OG523	1239.0
OG524	571.0
OG525	890.0
OG526	116.0
OG527	2.0
OG528	385.0
OG529	7.0
OG530	185.0
OG531	48.0
OG532	269.0
OG533	209.0
OG534	112.0
OG535	43.0
OG536	458.0
OG537	301.0
OG538	339.0
OG539	149.0
OG540	127.0
OG541	482.0
OG542	309.0
OG543	88.0
OG544	85.0
OG545	432.0
OG546	698.0
OG547	260.0
OG548	67.0
OG549	20.0
OG550	264.0
OG551	187.0
OG552	27.0
OG553	215.0
OG554	1627.0
OG555	932.0
OG556	340.0
OG557	1301.0
OG558	257.0
OG559	5.0
OG560	3.0
OG561	60.0
OG562	145.0
OG563	219.0
OG564	193.0
OG565	39.0
OG566	290.0
OG567	35.0
OG568	860.0
OG569	376.0
OG570	79.0
OG571	197.0
OG572	421.0
OG573	63.0
OG574	65.0
OG575	56.0
OG576	205.0
OG577	121.0
OG578	51.0
OG579	136.0
OG580	180.0
OG581	279.0
OG582	202.0
OG583	85.0
OG584	204.0
OG585	325.0
OG586	76.0
OG587	85.0
OG588	27.0
OG589	255.0
OG590	1115.0
OG591	278.0
OG592	46.0
OG593	1087.0
OG594	116.0
OG595	1373.0
OG596	55.0
OG597	574.0
OG598	759.0
OG599	131.0
OG600	3.0
OG601	246.0
OG602	1127.0
OG603	18.0
OG604	1447.0
OG605	532.0
OG606	50.0
OG607	589.0
OG608	37.0
OG609	159.0
OG610	1543.0
OG611	387.0
OG612	182.0
OG613	26.0
OG614	40.0
OG615	29.0
OG616	341.0
OG617	1.0
OG618	72.0
OG619	568.0
OG620	84.0
OG621	243.0
OG622	408.0
OG623	192.0
OG624	123.0
OG625	261.0
OG626	48.0
OG627	4202.0
OG628	76.0
OG629	198.0
OG630	100.0
OG631	751.0
OG632	120.0
OG633	136.0
OG634	461.0
OG635	627.0
OG636	161.0
OG637	339.0
OG638	308.0
OG639	189.0
OG640	673.0
OG641	1729.0
OG642	162.0
OG643	299.0
OG644	56.0
OG645	333.0
OG646	1480.0
OG647	55.0
OG648	97.0
OG649	12.0
OG650	944.0
OG651	949.0
OG652	134.0
OG653	200.0
OG654	165.0
OG655	45.0
OG656	10.0
OG657	418.0
OG658	194.0
OG659	80.0
OG660	375.0
OG661	249.0
OG662	58.0
OG663	783.0
OG664	121.0
OG665	90.0
OG666	4.0
OG667	8.0
OG668	3109.0
OG669	293.0
OG670	16.0
OG671	15.0
OG672	25.0
OG673	700.0
OG674	9.0
OG675	82.0
OG676	352.0
OG677	33.0
OG678	2278.0
OG679	21.0
OG680	104.0
OG681	487.0
OG682	831.0
OG683	272.0
OG684	1391.0
OG685	664.0
OG686	98.0
OG687	836.0
OG688	1217.0
OG689	213.0
OG690	366.0
OG691	20.0
OG692	98.0
OG693	798.0
OG694	10.0
OG695	16.0
OG696	35.0
OG697	38.0
OG698	50.0
OG699	23.0
OG700	45.0
OG701	75.0
OG702	4451.0
OG703	88.0
OG704	4.0
OG705	4.0
OG706	52.0
OG707	260.0
OG708	31.0
OG709	459.0
OG710	204.0
OG711	190.0
OG712	331.0
OG713	678.0
OG714	753.0
OG715	6.0
OG716	287.0
OG717	904.0
OG718	427.0
OG719	632.0
OG720	99.0
OG721	5.0
OG722	229.0
OG723	84.0
OG724	397.0
OG725	122.0
OG726	391.0
OG727	134.0
OG728	51.0
OG729	123.0
OG730	191.0
OG731	140.0
OG732	15.0
OG733	32.0
OG734	1059.0
OG735	110.0
OG736	567.0
OG737	140.0
OG738	2.0
OG739	361.0
OG740	544.0
OG741	2079.0
OG742	0.0
OG743	39.0
OG744	73.0
OG745	195.0
OG746	693.0
OG747	339.0
OG748	1.0
OG749	1201.0
OG750	311.0
OG751	74.0
OG752	27.0
OG753	197.0
OG754	139.0
OG755	343.0
OG756	399.0
OG757	864.0
OG758	1016.0
OG759	693.0
OG760	364.0
OG761	193.0
OG762	167.0
OG763	64.0
OG764	268.0
OG765	42.0
OG766	3.0
OG767	19.0
OG768	1.0
OG769	313.0
OG770	123.0
OG771	131.0
OG772	325.0
OG773	962.0
OG774	61.0
OG775	208.0
OG776	170.0
OG777	117.0
OG778	180.0
OG779	12.0
OG780	23.0
OG781	0.0
OG782	127.0
OG783	62.0
OG784	897.0
OG785	486.0
OG786	556.0
OG787	189.0
OG788	350.0
OG789	26.0
OG790	205.0
OG791	4610.0
OG792	18.0
OG793	64.0
OG794	2.0
OG795	0.0
OG796	386.0
OG797	11.0
OG798	291.0
OG799	1830.0
OG800	206.0
OG801	901.0
OG802	357.0
OG803	0.0
OG804	43.0
OG805	40.0
OG806	3.0
OG807	585.0
OG808	101.0
OG809	239.0
OG810	466.0
OG811	3099.0
OG812	127.0
OG813	197.0
OG814	47.0
OG815	889.0
OG816	433.0
OG817	341.0
OG818	331.0
OG819	719.0
OG820	183.0
OG821	667.0
OG822	161.0
OG823	501.0
OG824	13.0
OG825	1883.0
OG826	79.0
OG827	71.0
OG828	1432.0
OG829	87.0
OG830	13.0
OG831	700.0
OG832	119.0
OG833	1.0
OG834	110.0
OG835	1371.0
OG836	73.0
OG837	690.0
OG838	223.0
OG839	1.0
OG840	386.0
OG841	393.0
OG842	409.0
OG843	249.0
OG844	966.0
OG845	69.0
OG846	9125.0
OG847	153.0
OG848	75.0
OG849	0.0
OG850	5.0
OG851	283.0
OG852	0.0
OG853	0.0
OG854	15.0
OG855	0.0
OG856	12.0
OG857	1.0
OG858	72.0
OG859	78.0
OG860	0.0
OG861	35.0
OG862	296.0
OG863	164.0
OG864	262.0
OG865	966.0
OG866	2114.0
OG867	180.0
OG868	43.0
OG869	0.0
OG870	67.0
OG871	45.0
OG872	272.0
OG873	96.0
OG874	333.0
OG875	2080.0
OG876	388.0
OG877	862.0
OG878	614.0
OG879	3447.0
OG880	14.0
OG881	149.0
OG882	122.0
OG883	3778.0
OG884	277.0
OG885	816.0
OG886	8.0
OG887	280.0
OG888	94.0
OG889	127.0
OG890	65.0
OG891	72.0
OG892	168.0
OG893	9.0
OG894	5.0
OG895	454.0
OG896	34.0
OG897	447.0
OG898	3845.0
OG899	405.0
OG900	40.0
OG901	356.0
OG902	195.0
OG903	21.0
OG904	0.0
OG905	493.0
OG906	1853.0
OG907	81.0
OG908	470.0
OG909	149.0
OG910	1232.0
OG911	19.0
OG912	2973.0
OG913	85.0
OG914	1452.0
OG915	2996.0
OG916	206.0
OG917	34928.0
OG918	2.0
OG919	65.0
OG920	16.0
OG921	64.0
OG922	1488.0
OG923	2.0
OG924	1730.0
OG925	66.0
OG926	376.0
OG927	2.0
OG928	0.0
OG929	39.0
OG930	28.0
OG931	181.0
OG932	5.0
OG933	9.0
OG934	6.0
OG935	24.0
OG936	0.0
OG937	0.0
OG938	0.0
OG939	1.0
OG940	0.0
OG941	1.0
OG942	3.0
OG943	30.0
OG944	13.0
OG945	877.0
OG946	41.0
OG947	56.0
OG948	229.0
OG949	74.0
OG950	6.0
OG951	547.0
OG952	2.0
OG953	0.0
OG954	41.0
OG955	3.0
OG956	2.0
OG957	46.0
OG958	1.0
OG959	6.0
OG960	0.0
OG961	5.0
OG962	17.0
OG963	5224.0
OG964	594.0
OG965	0.0
OG966	27.0
OG967	0.0
OG968	1.0
OG969	1.0
OG970	176.0
OG971	524.0
OG972	13.0
OG973	198.0
OG974	10.0
OG975	0.0
OG976	0.0
OG977	49.0
OG978	2.0
OG979	0.0
OG980	136.0
OG981	0.0
OG982	0.0
OG983	7.0
OG984	10.0
OG985	0.0
OG986	37.0
OG987	2.0
OG988	0.0
OG989	508.0
OG990	0.0
OG991	0.0
OG992	132.0
OG993	4.0
OG994	52.0
OG995	87.0
OG996	19.0
OG997	62.0
OG998	201.0
OG999	0.0
OG1000	76.0
OG1001	6205.0
OG1002	78.0
OG1003	20.0
OG1004	619.0
OG1005	607.0
OG1006	1285.0
OG1007	342.0
OG1008	199.0
OG1009	485.0
OG1010	321.0
OG1011	703.0
OG1012	83.0
OG1013	7425.0
OG1014	16.0
OG1015	245.0
OG1016	502.0
OG1017	578.0
OG1018	1040.0
OG1019	50.0
OG1020	748.0
OG1021	1751.0
OG1022	98.0
OG1023	561.0
OG1024	2586.0
OG1025	8.0
OG1026	900.0
OG1027	75.0
OG1028	68.0
OG1029	2.0
OG1030	7.0
OG1031	0.0
OG1032	14.0
OG1033	1.0
OG1034	25.0
OG1035	2239.0
OG1036	18.0
OG1037	0.0
OG1038	13.0
OG1039	101.0
OG1040	275.0
OG1041	6421.0
OG1042	129.0
OG1043	0.0
OG1044	0.0
OG1045	0.0
OG1046	0.0
OG1047	458.0
OG1048	3.0
OG1049	212.0
OG1050	25.0
OG1051	0.0
OG1052	0.0
OG1053	44.0
OG1054	1924.0
OG1055	76.0
OG1056	252.0
OG1057	7.0
OG1058	0.0
OG1059	259.0
OG1060	915.0
OG1061	352.0
OG1062	107.0
OG1063	113.0
OG1064	5.0
OG1065	65.0
OG1066	25.0
OG1067	10.0
OG1068	1.0
OG1069	5.0
OG1070	8.0
OG1071	230.0
OG1072	26.0
OG1073	48.0
OG1074	220.0
OG1075	307.0
OG1076	525.0
OG1077	964.0
OG1078	107.0
OG1079	51.0
OG1080	600.0
OG1081	47.0
OG1082	32.0
OG1083	14.0
OG1084	372.0
OG1085	4.0
OG1086	0.0
OG1087	262.0
OG1088	572.0
OG1089	40.0
OG1090	1.0
OG1091	2668.0
OG1092	847.0
OG1093	1049.0
OG1094	237.0
OG1095	28.0
OG1096	643.0
OG1097	0.0
OG1098	1705.0
OG1099	119.0
OG1100	314.0
OG1101	211.0
OG1102	315.0
OG1103	1819.0
OG1104	27.0
OG1105	106.0
OG1106	502.0
OG1107	9.0
OG1108	219.0
OG1109	686.0
OG1110	91.0
OG1111	728.0
OG1112	17.0
OG1113	66.0
OG1114	2007.0
OG1115	117.0
OG1116	3.0
OG1117	196.0
OG1118	103.0
OG1119	10.0
OG1120	166.0
OG1121	111.0
OG1122	6574.0
OG1123	232.0
OG1124	1028.0
OG1125	71.0
OG1126	130.0
OG1127	15.0
OG1128	434.0
OG1129	12.0
OG1130	1717.0
OG1131	67.0
OG1132	114.0
OG1133	136.0
OG1134	0.0
OG1135	329.0
OG1136	298.0
OG1137	162.0
OG1138	148.0
OG1139	448.0
OG1140	776.0
OG1141	907.0
OG1142	717.0
OG1143	709.0
OG1144	282.0
OG1145	169.0
OG1146	36.0
OG1147	6137.0
OG1148	93.0
OG1149	582.0
OG1150	394.0
OG1151	248.0
OG1152	67.0
OG1153	976.0
OG1154	89.0
OG1155	12.0
OG1156	325.0
OG1157	201.0
OG1158	57.0
OG1159	164.0
OG1160	688.0
OG1161	118.0
OG1162	815.0
OG1163	560.0
OG1164	36.0
OG1165	1398.0
OG1166	175.0
OG1167	80.0
OG1168	192.0
OG1169	484.0
OG1170	523.0
OG1171	164.0
OG1172	131.0
OG1173	400.0
OG1174	53.0
OG1175	533.0
OG1176	40.0
OG1177	527.0
OG1178	1974.0
OG1179	290.0
OG1180	738.0
OG1181	521.0
OG1182	475.0
OG1183	4228.0
OG1184	2464.0
OG1185	1542.0
OG1186	173.0
OG1187	78.0
OG1188	183.0
OG1189	377.0
OG1190	185.0
OG1191	378.0
OG1192	8.0
OG1193	1423.0
OG1194	2516.0
OG1195	39.0
OG1196	86.0
OG1197	16.0
OG1198	1176.0
OG1199	319.0
OG1200	71.0
OG1201	211.0
OG1202	814.0
OG1203	62.0
OG1204	693.0
OG1205	430.0
OG1206	5811.0
OG1207	5.0
OG1208	374.0
OG1209	84.0
OG1210	724.0
OG1211	437.0
OG1212	274.0
OG1213	9.0
OG1214	222.0
OG1215	942.0
OG1216	1438.0
OG1217	119.0
OG1218	34.0
OG1219	253.0
OG1220	8.0
OG1221	629.0
OG1222	808.0
OG1223	208.0
OG1224	1534.0
OG1225	288.0
OG1226	613.0
OG1227	597.0
OG1228	94.0
OG1229	326.0
OG1230	165.0
OG1231	4865.0
OG1232	322.0
OG1233	412.0
OG1234	38.0
OG1235	865.0
OG1236	231.0
OG1237	596.0
OG1238	1751.0
OG1239	2.0
OG1240	2096.0
OG1241	25122.0
OG1242	22.0
OG1243	258.0
OG1244	68.0
OG1245	2043.0
OG1246	10802.0
OG1247	876.0
OG1248	379.0
OG1249	63.0
OG1250	393.0
OG1251	98.0
OG1252	2590.0
OG1253	2447.0
OG1254	93.0
OG1255	1352.0
OG1256	5619.0
OG1257	76.0
OG1258	796.0
OG1259	48.0
OG1260	1916.0
OG1261	2344.0
OG1262	918.0
OG1263	2504.0
OG1264	682.0
OG1265	803.0
OG1266	426.0
OG1267	1674.0
OG1268	457.0
OG1269	212.0
OG1270	1339.0
OG1271	828.0
OG1272	736.0
OG1273	347.0
OG1274	8163.0
OG1275	301.0
OG1276	59.0
OG1277	528.0
OG1278	26.0
OG1279	292.0
OG1280	100.0
OG1281	64.0
OG1282	5096.0
OG1283	8.0
OG1284	389.0
OG1285	3.0
OG1286	12.0
OG1287	675.0
OG1288	183.0
OG1289	1574.0
OG1290	4236.0
OG1291	430.0
OG1292	153.0
OG1293	646.0
OG1294	7.0
OG1295	74.0
OG1296	729.0
OG1297	344.0
OG1298	13.0
OG1299	922.0
OG1300	248.0
OG1301	16.0
OG1302	11.0
OG1303	1146.0
OG1304	324.0
OG1305	521.0
OG1306	1073.0
OG1307	695.0
OG1308	172.0
OG1309	36.0
OG1310	560.0
OG1311	757.0
OG1312	140.0
OG1313	977.0
OG1314	60.0
OG1315	288.0
OG1316	132.0
OG1317	82.0
OG1318	495.0
OG1319	88.0
OG1320	2338.0
OG1321	275.0
OG1322	667.0
OG1323	156.0
OG1324	125.0
OG1325	31.0
OG1326	70.0
OG1327	1185.0
OG1328	15.0
OG1329	362.0
OG1330	257.0
OG1331	807.0
OG1332	389.0
OG1333	8721.0
OG1334	855.0
OG1335	845.0
OG1336	2417.0
OG1337	3689.0
OG1338	307.0
OG1339	752.0
OG1340	22.0
OG1341	5614.0
OG1342	2133.0
OG1343	4609.0
OG1344	9369.0
OG1345	727.0
OG1346	117.0
OG1347	340.0
OG1348	3560.0
OG1349	4463.0
OG1350	930.0
OG1351	43.0
OG1352	2522.0
OG1353	108.0
OG1354	228.0
OG1355	49.0
OG1356	1176.0
OG1357	18976.0
OG1358	569.0
OG1359	594.0
OG1360	2236.0
OG1361	72.0
OG1362	1856.0
OG1363	361.0
OG1364	1501.0
OG1365	815.0
OG1366	106.0
OG1367	51.0
OG1368	11.0
OG1369	424.0
OG1370	5162.0
OG1371	6050.0
OG1372	3866.0
OG1373	3069.0
OG1374	17027.0
OG1375	20.0
OG1376	49.0
OG1377	4373.0
OG1378	3364.0
OG1379	1440.0
OG1380	491.0
OG1381	0.0
OG1382	4.0
OG1383	189.0
OG1384	392.0
OG1385	3386.0
OG1386	7385.0
OG1387	849.0
OG1388	465.0
OG1389	425.0
OG1390	2024.0
OG1391	84.0
OG1392	88.0
OG1393	838.0
OG1394	1635.0
OG1395	2437.0
OG1396	325.0
OG1397	489.0
OG1398	1134.0
OG1399	544.0
OG1400	771.0
OG1401	2257.0
OG1402	249.0
OG1403	1300.0
OG1404	1690.0
OG1405	6091.0
OG1406	3443.0
OG1407	3688.0
OG1408	3315.0
OG1409	3840.0
OG1410	672.0
OG1411	1139.0
OG1412	934.0
OG1413	164.0
OG1414	2410.0
OG1415	123.0
OG1416	1037.0
OG1417	1864.0
OG1418	819.0
OG1419	134.0
OG1420	3181.0
OG1421	1143.0
OG1422	68.0
OG1423	1955.0
OG1424	2308.0
OG1425	4301.0
OG1426	2607.0
OG1427	901.0
OG1428	1900.0
OG1429	498.0
OG1430	736.0
OG1431	1018.0
OG1432	276.0
OG1433	555.0
OG1434	168.0
OG1435	217.0
OG1436	187.0
OG1437	2527.0
OG1438	7.0
OG1439	113.0
OG1440	758.0
OG1441	7827.0
OG1442	5738.0
OG1443	15.0
OG1444	781.0
OG1445	567.0
OG1446	602.0
OG1447	1531.0
OG1448	35.0
OG1449	250.0
OG1450	19.0
OG1451	1064.0
OG1452	405.0
OG1453	233.0
OG1454	321.0
OG1455	334.0
OG1456	144.0
OG1457	218.0
OG1458	1287.0
OG1459	203.0
OG1460	1041.0
OG1461	359.0
OG1462	1098.0
OG1463	978.0
OG1464	182.0
OG1465	5261.0
OG1466	1901.0
OG1467	303.0
OG1468	411.0
OG1469	513.0
OG1470	8581.0
OG1471	461.0
OG1472	60.0
OG1473	165.0
OG1474	366.0
OG1475	367.0
OG1476	7800.0
OG1477	449.0
OG1478	316.0
OG1479	2240.0
OG1480	643.0
OG1481	600.0
OG1482	498.0
OG1483	319.0
OG1484	1002.0
OG1485	467.0
OG1486	2506.0
OG1487	1536.0
OG1488	3165.0
OG1489	1426.0
OG1490	3230.0
OG1491	255.0
OG1492	4814.0
OG1493	330.0
OG1494	1088.0
OG1495	13.0
OG1496	95.0
OG1497	1170.0
OG1498	1037.0
OG1499	206.0
OG1500	1218.0
OG1501	4.0
OG1502	300.0
OG1503	9217.0
OG1504	547.0
OG1505	1089.0
OG1506	496.0
OG1507	27505.0
OG1508	678.0
OG1509	1441.0
OG1510	53.0
OG1511	205.0
OG1512	37.0
OG1513	192.0
OG1514	177.0
OG1515	317.0
OG1516	600.0
OG1517	239.0
OG1518	1556.0
OG1519	640.0
OG1520	794.0
OG1521	1649.0
OG1522	1218.0
OG1523	2082.0
OG1524	2121.0
OG1525	598.0
OG1526	82.0
OG1527	130.0
OG1528	1881.0
OG1529	590.0
OG1530	1409.0
OG1531	540.0
OG1532	2067.0
OG1533	650.0
OG1534	1078.0
OG1535	113.0
OG1536	1633.0
OG1537	1318.0
OG1538	320.0
OG1539	885.0
OG1540	2874.0
OG1541	243.0
OG1542	537.0
OG1543	222.0
OG1544	362.0
OG1545	721.0
OG1546	407.0
OG1547	72.0
OG1548	196.0
OG1549	93.0
OG1550	2398.0
OG1551	1163.0
OG1552	2342.0
OG1553	3.0
OG1554	761.0
OG1555	6188.0
OG1556	206.0
OG1557	4193.0
OG1558	211.0
OG1559	182.0
OG1560	163.0
OG1561	928.0
OG1562	935.0
OG1563	6698.0
OG1564	388.0
OG1565	1070.0
OG1566	236.0
OG1567	815.0
OG1568	3115.0
OG1569	1236.0
OG1570	12.0
OG1571	14.0
OG1572	476.0
OG1573	543.0
OG1574	571.0
OG1575	40.0
OG1576	396.0
OG1577	203.0
OG1578	87.0
OG1579	118.0
OG1580	169.0
OG1581	2553.0
OG1582	1269.0
OG1583	2398.0
OG1584	42.0
OG1585	1913.0
OG1586	1437.0
OG1587	163.0
OG1588	445.0
OG1589	26.0
OG1590	241.0
OG1591	715.0
OG1592	1823.0
OG1593	894.0
OG1594	123.0
OG1595	277.0
OG1596	83.0
OG1597	820.0
OG1598	211.0
OG1599	277.0
OG1600	433.0
OG1601	25.0
OG1602	14172.0
OG1603	360.0
OG1604	1087.0
OG1605	209.0
OG1606	40.0
OG1607	291.0
OG1608	69.0
OG1609	1338.0
OG1610	2972.0
OG1611	202.0
OG1612	362.0
OG1613	855.0
OG1614	1900.0
OG1615	1176.0
OG1616	724.0
OG1617	177.0
OG1618	80.0
OG1619	1933.0
OG1620	41.0
OG1621	186.0
OG1622	622.0
OG1623	345.0
OG1624	17801.0
OG1625	182.0
OG1626	2393.0
OG1627	657.0
OG1628	1055.0
OG1629	1409.0
OG1630	417.0
OG1631	811.0
OG1632	303.0
OG1633	1554.0
OG1634	716.0
OG1635	844.0
OG1636	5553.0
OG1637	12939.0
