OG	sample_4C
OG1136	1124.0
OG1137	609.0
OG1138	552.0
OG1139	1365.0
OG1140	2410.0
OG1141	3099.0
OG1142	2048.0
OG1143	2211.0
OG1144	883.0
OG1145	623.0
OG1146	115.0
OG1147	21933.0
OG1148	211.0
OG1149	1830.0
OG1150	864.0
OG1151	627.0
OG1152	126.0
OG1153	3167.0
OG1154	234.0
OG1155	80.0
OG1156	996.0
OG1157	409.0
OG1158	298.0
OG1159	586.0
OG1160	2193.0
OG1161	355.0
OG1162	2157.0
OG1163	2035.0
OG1164	91.0
OG1165	5087.0
OG1166	424.0
OG1167	187.0
OG1168	615.0
OG1169	1360.0
OG1170	1830.0
OG1171	920.0
OG1172	531.0
OG1173	1272.0
OG1174	134.0
OG1175	1867.0
OG1176	92.0
OG1177	1404.0
OG1178	5943.0
OG1179	1026.0
OG1180	2308.0
OG1181	1708.0
OG1182	1410.0
OG1183	11190.0
OG1184	9430.0
OG1185	3709.0
OG1186	559.0
OG1187	131.0
OG1188	535.0
OG1189	1045.0
OG1190	459.0
OG1191	1518.0
OG1192	16.0
OG1193	3591.0
OG1194	8278.0
OG1195	121.0
OG1196	415.0
OG1197	56.0
OG1198	3145.0
OG1199	1429.0
OG1200	202.0
OG1201	691.0
OG1202	2479.0
OG1203	188.0
OG1204	1836.0
OG1205	1270.0
OG1206	19256.0
OG1207	61.0
OG1208	875.0
OG1209	269.0
OG1210	2335.0
OG1211	1410.0
OG1212	659.0
OG1213	25.0
OG1214	873.0
OG1215	3528.0
OG1216	2735.0
OG1217	295.0
OG1218	98.0
OG1219	869.0
OG1220	21.0
OG1221	1786.0
OG1222	1952.0
OG1223	942.0
OG1224	4909.0
OG1225	995.0
OG1226	1793.0
OG1227	1881.0
OG1228	334.0
OG1229	1304.0
OG1230	692.0
OG1231	13806.0
OG1232	1023.0
OG1233	1217.0
OG1234	146.0
OG1235	2324.0
OG1236	735.0
OG1237	2935.0
OG1238	6437.0
OG1239	1.0
OG1240	6504.0
OG1241	69918.0
OG1242	90.0
OG1243	672.0
OG1244	145.0
OG1245	5781.0
OG1246	33230.0
OG1247	2546.0
OG1248	1218.0
OG1249	197.0
OG1250	1528.0
OG1251	441.0
OG1252	7946.0
OG1253	9137.0
OG1254	270.0
OG1255	4026.0
OG1256	19211.0
OG1257	292.0
OG1258	2471.0
OG1259	138.0
OG1260	6141.0
OG1261	11322.0
OG1262	3156.0
OG1263	11778.0
OG1264	2443.0
OG1265	2392.0
OG1266	1775.0
OG1267	4451.0
OG1268	1675.0
OG1269	824.0
OG1270	5152.0
OG1271	2989.0
OG1272	2421.0
OG1273	1162.0
OG1274	26817.0
OG1275	1404.0
OG1276	346.0
OG1277	1644.0
OG1278	160.0
OG1279	827.0
OG1280	300.0
OG1281	139.0
OG1282	16279.0
OG1283	6.0
OG1284	1103.0
OG1285	9.0
OG1286	44.0
OG1287	1530.0
OG1288	379.0
OG1289	4988.0
OG1290	9640.0
OG1291	1138.0
OG1292	451.0
OG1293	2158.0
OG1294	19.0
OG1295	288.0
OG1296	2569.0
OG1297	1207.0
OG1298	55.0
OG1299	2249.0
OG1300	954.0
OG1301	62.0
OG1302	37.0
OG1303	2882.0
OG1304	777.0
OG1305	1800.0
OG1306	2954.0
OG1307	2112.0
OG1308	357.0
OG1309	152.0
OG1310	1919.0
OG1311	2195.0
OG1312	576.0
OG1313	4070.0
OG1314	195.0
OG1315	1172.0
OG1316	352.0
OG1317	264.0
OG1318	1747.0
OG1319	324.0
OG1320	8339.0
OG1321	960.0
OG1322	2794.0
OG1323	481.0
OG1324	346.0
OG1325	95.0
OG1326	185.0
OG1327	4531.0
OG1328	48.0
OG1329	909.0
OG1330	717.0
OG1331	2883.0
OG1332	1327.0
OG1333	23492.0
OG1334	2207.0
OG1335	2546.0
OG1336	7765.0
OG1337	10665.0
OG1338	1108.0
OG1339	2538.0
OG1340	70.0
OG1341	10675.0
OG1342	7981.0
OG1343	13237.0
OG1344	21211.0
OG1345	3249.0
OG1346	341.0
OG1347	1454.0
OG1348	12500.0
OG1349	18919.0
OG1350	4185.0
OG1351	162.0
OG1352	7804.0
OG1353	367.0
OG1354	1045.0
OG1355	157.0
OG1356	4091.0
OG1357	65762.0
OG1358	2009.0
OG1359	1967.0
OG1360	8692.0
OG1361	182.0
OG1362	5881.0
OG1363	1160.0
OG1364	6574.0
OG1365	3725.0
OG1366	407.0
OG1367	229.0
OG1368	47.0
OG1369	1352.0
OG1370	19631.0
OG1371	23782.0
OG1372	14090.0
OG1373	15308.0
OG1374	80294.0
OG1375	66.0
OG1376	253.0
OG1377	18447.0
OG1378	9294.0
OG1379	4097.0
OG1380	1605.0
OG1381	3.0
OG1382	12.0
OG1383	731.0
OG1384	1113.0
OG1385	10258.0
OG1386	22624.0
OG1387	3163.0
OG1388	1901.0
OG1389	1374.0
OG1390	6655.0
OG1391	246.0
OG1392	373.0
OG1393	2831.0
OG1394	6180.0
OG1395	5012.0
OG1396	1575.0
OG1397	1665.0
OG1398	2865.0
OG1399	1446.0
OG1400	2398.0
OG1401	5065.0
OG1402	789.0
OG1403	4245.0
OG1404	5989.0
OG1405	16603.0
OG1406	7375.0
OG1407	12046.0
OG1408	13277.0
OG1409	14962.0
OG1410	2835.0
OG1411	3674.0
OG1412	2431.0
OG1413	516.0
OG1414	8641.0
OG1415	397.0
OG1416	2971.0
OG1417	3647.0
OG1418	1858.0
OG1419	367.0
OG1420	10092.0
OG1421	3328.0
OG1422	165.0
OG1423	3966.0
OG1424	4732.0
OG1425	12841.0
OG1426	6703.0
OG1427	3015.0
OG1428	5216.0
OG1429	1780.0
OG1430	3276.0
OG1431	3839.0
OG1432	841.0
OG1433	2305.0
OG1434	446.0
OG1435	718.0
OG1436	782.0
OG1437	11381.0
OG1438	75.0
OG1439	295.0
OG1440	1963.0
OG1441	21029.0
OG1442	22679.0
OG1443	38.0
OG1444	2330.0
OG1445	2104.0
OG1446	1719.0
OG1447	6390.0
OG1448	86.0
OG1449	794.0
OG1450	88.0
OG1451	3292.0
OG1452	1182.0
OG1453	1004.0
OG1454	1244.0
OG1455	1325.0
OG1456	395.0
OG1457	679.0
OG1458	4913.0
OG1459	935.0
OG1460	2895.0
OG1461	1617.0
OG1462	3587.0
OG1463	3225.0
OG1464	571.0
OG1465	17448.0
OG1466	6420.0
OG1467	832.0
OG1468	888.0
OG1469	1706.0
OG1470	23659.0
OG1471	1677.0
OG1472	121.0
OG1473	692.0
OG1474	739.0
OG1475	1031.0
OG1476	22958.0
OG1477	1335.0
OG1478	1295.0
OG1479	9885.0
OG1480	2336.0
OG1481	1434.0
OG1482	1522.0
OG1483	917.0
OG1484	2717.0
OG1485	1246.0
OG1486	9768.0
OG1487	4755.0
OG1488	9071.0
OG1489	5204.0
OG1490	7703.0
OG1491	990.0
OG1492	12783.0
OG1493	1193.0
OG1494	3055.0
OG1495	53.0
OG1496	186.0
OG1497	4012.0
OG1498	6340.0
OG1499	577.0
OG1500	3473.0
OG1501	12.0
OG1502	954.0
OG1503	40506.0
OG1504	1878.0
OG1505	4506.0
OG1506	1587.0
OG1507	71704.0
OG1508	2582.0
OG1509	5490.0
OG1510	153.0
OG1511	630.0
OG1512	141.0
OG1513	464.0
OG1514	682.0
OG1515	1026.0
OG1516	1843.0
OG1517	1316.0
OG1518	4786.0
OG1519	2212.0
OG1520	2533.0
OG1521	5635.0
OG1522	3586.0
OG1523	5806.0
OG1524	8089.0
OG1525	1823.0
OG1526	270.0
OG1527	437.0
OG1528	8019.0
OG1529	2253.0
OG1530	4981.0
OG1531	2047.0
OG1532	6352.0
OG1533	1984.0
OG1534	3437.0
OG1535	328.0
OG1536	6789.0
OG1537	5783.0
OG1538	1203.0
OG1539	3110.0
OG1540	10406.0
OG1541	927.0
OG1542	879.0
OG1543	830.0
OG1544	1156.0
OG1545	2520.0
OG1546	1665.0
OG1547	180.0
OG1548	646.0
OG1549	341.0
OG1550	8452.0
OG1551	3978.0
OG1552	7936.0
OG1553	3.0
OG1554	2943.0
OG1555	18430.0
OG1556	624.0
OG1557	14134.0
OG1558	649.0
OG1559	591.0
OG1560	575.0
OG1561	2841.0
OG1562	2219.0
OG1563	25041.0
OG1564	1101.0
OG1565	2659.0
OG1566	887.0
OG1567	2016.0
OG1568	10385.0
OG1569	3819.0
OG1570	50.0
OG1571	30.0
OG1572	1466.0
OG1573	2136.0
OG1574	1993.0
OG1575	158.0
OG1576	1475.0
OG1577	801.0
OG1578	254.0
OG1579	425.0
OG1580	597.0
OG1581	6539.0
OG1582	4318.0
OG1583	8156.0
OG1584	170.0
OG1585	6428.0
OG1586	4982.0
OG1587	819.0
OG1588	941.0
OG1589	82.0
OG1590	654.0
OG1591	2370.0
OG1592	5353.0
OG1593	2697.0
OG1594	492.0
OG1595	858.0
OG1596	303.0
OG1597	2422.0
OG1598	865.0
