OG	sample_4A
OG578	160.0
OG579	514.0
OG580	463.0
OG581	732.0
OG582	484.0
OG583	217.0
OG584	524.0
OG585	1113.0
OG586	189.0
OG587	292.0
OG588	73.0
OG589	781.0
OG590	3577.0
OG591	663.0
OG592	143.0
OG593	2733.0
OG594	396.0
OG595	4302.0
OG596	119.0
OG597	1087.0
OG598	2599.0
OG599	298.0
OG600	10.0
OG601	594.0
OG602	3763.0
OG603	60.0
OG604	3584.0
OG605	1558.0
OG606	155.0
OG607	1674.0
OG608	70.0
OG609	340.0
OG610	5523.0
OG611	1124.0
OG612	566.0
OG613	54.0
OG614	98.0
OG615	126.0
OG616	944.0
OG617	5.0
OG618	193.0
OG619	1444.0
OG620	353.0
OG621	635.0
OG622	929.0
OG623	559.0
OG624	316.0
OG625	671.0
OG626	137.0
OG627	12471.0
OG628	178.0
OG629	616.0
OG630	347.0
OG631	2339.0
OG632	332.0
OG633	430.0
OG634	1336.0
OG635	1615.0
OG636	510.0
OG637	924.0
OG638	1028.0
OG639	510.0
OG640	2029.0
OG641	4112.0
OG642	510.0
OG643	1115.0
OG644	98.0
OG645	1040.0
OG646	4432.0
OG647	199.0
OG648	327.0
OG649	27.0
OG650	3021.0
OG651	2290.0
OG652	428.0
OG653	534.0
OG654	554.0
OG655	119.0
OG656	29.0
OG657	1197.0
OG658	499.0
OG659	233.0
OG660	837.0
OG661	637.0
OG662	126.0
OG663	2302.0
OG664	396.0
OG665	240.0
OG666	17.0
OG667	31.0
OG668	9330.0
OG669	836.0
OG670	64.0
OG671	30.0
OG672	66.0
OG673	1707.0
OG674	17.0
OG675	298.0
OG676	1049.0
OG677	61.0
OG678	6945.0
OG679	62.0
OG680	369.0
OG681	1170.0
OG682	2215.0
OG683	757.0
OG684	4108.0
OG685	2303.0
OG686	268.0
OG687	2818.0
OG688	4038.0
OG689	647.0
OG690	980.0
OG691	67.0
OG692	305.0
OG693	2843.0
OG694	47.0
OG695	37.0
OG696	167.0
OG697	120.0
OG698	150.0
OG699	81.0
OG700	139.0
OG701	246.0
OG702	12564.0
OG703	185.0
OG704	11.0
OG705	12.0
OG706	137.0
OG707	752.0
OG708	91.0
OG709	1357.0
OG710	520.0
OG711	583.0
OG712	1048.0
OG713	2191.0
OG714	2325.0
OG715	77.0
OG716	772.0
OG717	2301.0
OG718	1093.0
OG719	1818.0
OG720	252.0
OG721	31.0
OG722	879.0
OG723	254.0
OG724	1045.0
OG725	286.0
OG726	1266.0
OG727	325.0
OG728	163.0
OG729	267.0
OG730	499.0
OG731	498.0
OG732	61.0
OG733	142.0
OG734	3834.0
OG735	275.0
OG736	1454.0
OG737	339.0
OG738	6.0
OG739	885.0
OG740	1717.0
OG741	6305.0
OG742	0.0
OG743	146.0
OG744	223.0
OG745	684.0
OG746	2547.0
OG747	1125.0
OG748	2.0
OG749	3529.0
OG750	986.0
OG751	222.0
OG752	128.0
OG753	708.0
OG754	414.0
OG755	888.0
OG756	1014.0
OG757	2766.0
OG758	3110.0
OG759	2281.0
OG760	1131.0
OG761	429.0
OG762	412.0
OG763	128.0
OG764	653.0
OG765	134.0
OG766	4.0
OG767	76.0
OG768	2.0
OG769	746.0
OG770	270.0
OG771	475.0
OG772	793.0
OG773	2775.0
OG774	188.0
OG775	670.0
OG776	463.0
OG777	306.0
OG778	504.0
OG779	43.0
OG780	58.0
OG781	0.0
OG782	271.0
OG783	139.0
OG784	2082.0
OG785	1443.0
OG786	1774.0
OG787	658.0
OG788	915.0
OG789	62.0
OG790	601.0
OG791	13489.0
OG792	105.0
OG793	201.0
OG794	20.0
OG795	0.0
OG796	1216.0
OG797	13.0
OG798	1117.0
OG799	5423.0
OG800	519.0
OG801	2394.0
OG802	1165.0
OG803	1.0
OG804	147.0
OG805	42.0
OG806	9.0
OG807	2016.0
OG808	323.0
OG809	717.0
OG810	1458.0
OG811	10018.0
OG812	344.0
OG813	579.0
OG814	108.0
OG815	2534.0
OG816	1310.0
OG817	1045.0
OG818	832.0
OG819	1779.0
OG820	462.0
OG821	1668.0
OG822	496.0
OG823	1981.0
OG824	73.0
OG825	5957.0
OG826	281.0
OG827	297.0
OG828	4385.0
OG829	226.0
OG830	53.0
OG831	2028.0
OG832	359.0
OG833	0.0
OG834	419.0
OG835	2950.0
OG836	256.0
OG837	2082.0
OG838	579.0
OG839	4.0
OG840	1058.0
OG841	1228.0
OG842	1238.0
OG843	653.0
OG844	3120.0
OG845	196.0
OG846	29486.0
OG847	322.0
OG848	131.0
OG849	0.0
OG850	14.0
OG851	652.0
OG852	3.0
OG853	0.0
OG854	59.0
OG855	0.0
OG856	30.0
OG857	2.0
OG858	115.0
OG859	270.0
OG860	1.0
OG861	121.0
OG862	910.0
OG863	569.0
OG864	809.0
OG865	2239.0
OG866	5460.0
OG867	610.0
OG868	163.0
OG869	0.0
OG870	250.0
OG871	142.0
OG872	883.0
OG873	303.0
OG874	1187.0
OG875	5161.0
OG876	989.0
OG877	2620.0
OG878	2171.0
OG879	11339.0
OG880	32.0
OG881	516.0
OG882	328.0
OG883	11075.0
OG884	684.0
OG885	1742.0
OG886	21.0
OG887	797.0
OG888	176.0
OG889	400.0
OG890	229.0
OG891	297.0
OG892	499.0
OG893	48.0
OG894	6.0
OG895	1840.0
OG896	58.0
OG897	1277.0
OG898	12231.0
OG899	1026.0
OG900	150.0
OG901	1041.0
OG902	520.0
OG903	81.0
OG904	0.0
OG905	1264.0
OG906	4550.0
OG907	173.0
OG908	1372.0
OG909	434.0
OG910	3508.0
OG911	58.0
OG912	9185.0
OG913	265.0
OG914	4211.0
OG915	8362.0
OG916	678.0
OG917	85365.0
OG918	13.0
OG919	203.0
OG920	57.0
OG921	224.0
OG922	3961.0
OG923	13.0
OG924	6000.0
OG925	217.0
OG926	1080.0
OG927	5.0
OG928	1.0
OG929	117.0
OG930	111.0
OG931	464.0
OG932	17.0
OG933	12.0
OG934	14.0
OG935	45.0
OG936	2.0
OG937	2.0
OG938	0.0
OG939	1.0
OG940	0.0
OG941	0.0
OG942	2.0
OG943	90.0
OG944	52.0
OG945	2928.0
OG946	121.0
OG947	160.0
OG948	615.0
OG949	215.0
OG950	33.0
OG951	1514.0
OG952	13.0
OG953	0.0
OG954	135.0
OG955	16.0
OG956	11.0
OG957	74.0
OG958	1.0
OG959	18.0
OG960	4.0
OG961	27.0
OG962	31.0
OG963	11889.0
OG964	1429.0
OG965	0.0
OG966	109.0
OG967	0.0
OG968	8.0
OG969	4.0
OG970	484.0
OG971	1031.0
OG972	11.0
OG973	702.0
OG974	17.0
OG975	0.0
OG976	0.0
OG977	162.0
OG978	7.0
OG979	0.0
OG980	439.0
OG981	2.0
OG982	1.0
OG983	23.0
OG984	22.0
OG985	0.0
OG986	73.0
OG987	0.0
OG988	0.0
OG989	1590.0
OG990	0.0
OG991	0.0
OG992	408.0
OG993	14.0
OG994	162.0
OG995	240.0
OG996	81.0
OG997	182.0
OG998	722.0
OG999	2.0
OG1000	261.0
OG1001	14723.0
OG1002	202.0
OG1003	46.0
OG1004	1660.0
OG1005	1777.0
OG1006	3493.0
OG1007	896.0
OG1008	715.0
OG1009	1365.0
OG1010	885.0
OG1011	2132.0
OG1012	175.0
OG1013	20112.0
OG1014	81.0
OG1015	546.0
OG1016	1403.0
OG1017	1878.0
OG1018	3330.0
OG1019	132.0
OG1020	2321.0
OG1021	4013.0
OG1022	335.0
OG1023	1834.0
OG1024	7197.0
OG1025	14.0
OG1026	1986.0
OG1027	225.0
OG1028	268.0
OG1029	2.0
OG1030	24.0
OG1031	0.0
OG1032	46.0
OG1033	11.0
OG1034	79.0
OG1035	6004.0
OG1036	60.0
OG1037	0.0
OG1038	48.0
OG1039	273.0
OG1040	763.0
OG1041	16667.0
OG1042	431.0
OG1043	0.0
OG1044	0.0
OG1045	1.0
OG1046	1.0
OG1047	1472.0
OG1048	7.0
OG1049	684.0
OG1050	76.0
OG1051	0.0
OG1052	0.0
OG1053	73.0
OG1054	5540.0
OG1055	195.0
OG1056	660.0
OG1057	35.0
OG1058	1.0
OG1059	652.0
OG1060	3275.0
OG1061	972.0
OG1062	241.0
OG1063	455.0
OG1064	27.0
OG1065	199.0
OG1066	82.0
OG1067	56.0
OG1068	9.0
OG1069	20.0
OG1070	32.0
OG1071	522.0
OG1072	82.0
OG1073	115.0
OG1074	750.0
OG1075	739.0
OG1076	1558.0
OG1077	2920.0
OG1078	212.0
OG1079	129.0
OG1080	1701.0
OG1081	148.0
OG1082	90.0
OG1083	47.0
OG1084	1451.0
OG1085	8.0
OG1086	0.0
OG1087	802.0
OG1088	2192.0
OG1089	105.0
OG1090	21.0
OG1091	6439.0
OG1092	2507.0
OG1093	4444.0
OG1094	369.0
OG1095	95.0
OG1096	1894.0
OG1097	11.0
OG1098	4059.0
OG1099	351.0
OG1100	852.0
OG1101	731.0
OG1102	800.0
OG1103	5818.0
OG1104	58.0
OG1105	308.0
OG1106	1564.0
OG1107	28.0
OG1108	691.0
OG1109	2480.0
OG1110	506.0
OG1111	2375.0
OG1112	43.0
OG1113	217.0
OG1114	6901.0
OG1115	333.0
OG1116	17.0
OG1117	524.0
OG1118	311.0
OG1119	16.0
OG1120	567.0
OG1121	306.0
OG1122	24240.0
OG1123	633.0
OG1124	3631.0
OG1125	206.0
OG1126	382.0
OG1127	48.0
OG1128	1356.0
OG1129	24.0
OG1130	4567.0
OG1131	167.0
OG1132	423.0
OG1133	391.0
OG1134	3.0
OG1135	817.0
OG1136	910.0
OG1137	485.0
OG1138	465.0
OG1139	1298.0
OG1140	2213.0
OG1141	2433.0
OG1142	1821.0
OG1143	1997.0
OG1144	768.0
OG1145	524.0
OG1146	99.0
OG1147	19626.0
OG1148	253.0
OG1149	1616.0
OG1150	707.0
OG1151	563.0
OG1152	142.0
OG1153	2218.0
OG1154	221.0
OG1155	110.0
OG1156	981.0
OG1157	361.0
OG1158	228.0
OG1159	428.0
OG1160	2052.0
OG1161	277.0
OG1162	1845.0
OG1163	1787.0
OG1164	59.0
OG1165	4457.0
OG1166	563.0
OG1167	186.0
OG1168	528.0
OG1169	1252.0
OG1170	1559.0
OG1171	598.0
OG1172	410.0
OG1173	1172.0
OG1174	163.0
OG1175	1608.0
OG1176	105.0
OG1177	1336.0
OG1178	6650.0
OG1179	957.0
OG1180	2175.0
OG1181	1447.0
OG1182	1259.0
OG1183	9613.0
OG1184	8272.0
OG1185	4753.0
OG1186	479.0
OG1187	124.0
OG1188	496.0
OG1189	897.0
OG1190	476.0
OG1191	1446.0
OG1192	21.0
OG1193	3719.0
OG1194	6171.0
OG1195	99.0
OG1196	338.0
OG1197	53.0
OG1198	3488.0
OG1199	1003.0
OG1200	166.0
OG1201	630.0
OG1202	2405.0
OG1203	204.0
OG1204	1719.0
OG1205	1281.0
OG1206	18127.0
OG1207	51.0
OG1208	839.0
OG1209	253.0
OG1210	2183.0
OG1211	1289.0
OG1212	550.0
OG1213	19.0
OG1214	916.0
OG1215	3202.0
OG1216	3892.0
OG1217	353.0
OG1218	78.0
OG1219	831.0
OG1220	19.0
OG1221	1900.0
OG1222	2006.0
OG1223	785.0
OG1224	4473.0
OG1225	785.0
OG1226	1783.0
OG1227	1631.0
OG1228	267.0
OG1229	1091.0
OG1230	654.0
OG1231	12929.0
OG1232	876.0
OG1233	1177.0
OG1234	122.0
OG1235	2254.0
OG1236	682.0
OG1237	2822.0
OG1238	5885.0
OG1239	5.0
OG1240	5874.0
OG1241	63046.0
OG1242	70.0
OG1243	524.0
OG1244	119.0
OG1245	5504.0
OG1246	27738.0
OG1247	2479.0
OG1248	996.0
OG1249	214.0
OG1250	1254.0
OG1251	384.0
OG1252	7125.0
OG1253	8043.0
OG1254	282.0
OG1255	3885.0
OG1256	16519.0
OG1257	259.0
OG1258	2256.0
OG1259	143.0
OG1260	5731.0
OG1261	9050.0
OG1262	2553.0
OG1263	9578.0
OG1264	2243.0
OG1265	2496.0
OG1266	1709.0
OG1267	4037.0
OG1268	1491.0
OG1269	643.0
OG1270	4679.0
OG1271	2503.0
OG1272	2151.0
OG1273	1066.0
OG1274	24281.0
OG1275	993.0
OG1276	265.0
OG1277	1502.0
OG1278	146.0
OG1279	891.0
OG1280	269.0
OG1281	147.0
OG1282	14559.0
OG1283	9.0
OG1284	1059.0
OG1285	12.0
OG1286	33.0
OG1287	1608.0
OG1288	375.0
OG1289	4657.0
OG1290	10338.0
OG1291	1095.0
OG1292	406.0
OG1293	1725.0
OG1294	23.0
OG1295	267.0
OG1296	2114.0
OG1297	1060.0
OG1298	50.0
OG1299	2220.0
OG1300	1037.0
OG1301	63.0
OG1302	33.0
OG1303	2728.0
OG1304	790.0
OG1305	2256.0
OG1306	3548.0
OG1307	2366.0
OG1308	382.0
OG1309	140.0
OG1310	2064.0
OG1311	2486.0
OG1312	409.0
OG1313	3560.0
OG1314	108.0
OG1315	871.0
OG1316	287.0
OG1317	216.0
OG1318	1440.0
OG1319	351.0
OG1320	7262.0
OG1321	790.0
OG1322	2332.0
OG1323	499.0
OG1324	342.0
OG1325	99.0
OG1326	216.0
OG1327	3957.0
OG1328	26.0
OG1329	791.0
OG1330	592.0
OG1331	2723.0
OG1332	1237.0
OG1333	24283.0
OG1334	1865.0
OG1335	2387.0
OG1336	7109.0
OG1337	10988.0
OG1338	965.0
OG1339	2464.0
OG1340	80.0
OG1341	13008.0
OG1342	6947.0
OG1343	11061.0
OG1344	21600.0
OG1345	2816.0
OG1346	336.0
OG1347	1052.0
OG1348	10281.0
OG1349	17924.0
OG1350	3051.0
OG1351	171.0
OG1352	6328.0
OG1353	348.0
OG1354	746.0
OG1355	130.0
OG1356	3630.0
OG1357	54801.0
OG1358	1840.0
OG1359	1833.0
OG1360	7538.0
OG1361	164.0
OG1362	4872.0
OG1363	1128.0
OG1364	5524.0
OG1365	2999.0
OG1366	346.0
OG1367	132.0
OG1368	45.0
OG1369	1203.0
OG1370	15964.0
OG1371	20051.0
OG1372	12177.0
OG1373	11158.0
OG1374	59494.0
OG1375	36.0
OG1376	224.0
OG1377	15456.0
OG1378	8943.0
OG1379	4271.0
OG1380	1443.0
OG1381	2.0
OG1382	11.0
OG1383	647.0
OG1384	930.0
OG1385	9318.0
OG1386	22042.0
OG1387	2763.0
OG1388	1656.0
OG1389	1273.0
OG1390	6027.0
OG1391	206.0
OG1392	387.0
OG1393	2497.0
OG1394	5629.0
OG1395	5017.0
OG1396	1098.0
OG1397	1461.0
OG1398	2677.0
OG1399	1415.0
OG1400	2039.0
OG1401	4404.0
OG1402	676.0
OG1403	3901.0
OG1404	5761.0
OG1405	15570.0
OG1406	6361.0
OG1407	11143.0
OG1408	11451.0
OG1409	12308.0
OG1410	2140.0
OG1411	3539.0
OG1412	2491.0
OG1413	443.0
OG1414	7576.0
OG1415	403.0
OG1416	2812.0
OG1417	3718.0
OG1418	1761.0
OG1419	281.0
OG1420	9289.0
OG1421	3083.0
OG1422	180.0
OG1423	3825.0
OG1424	4852.0
OG1425	12569.0
OG1426	6029.0
OG1427	2769.0
OG1428	4527.0
OG1429	1510.0
OG1430	2997.0
OG1431	2999.0
OG1432	724.0
OG1433	1907.0
OG1434	512.0
OG1435	552.0
OG1436	731.0
OG1437	8625.0
OG1438	61.0
OG1439	240.0
OG1440	1998.0
OG1441	24098.0
OG1442	15539.0
OG1443	24.0
OG1444	2146.0
OG1445	1930.0
OG1446	1522.0
OG1447	5238.0
OG1448	79.0
OG1449	649.0
OG1450	59.0
OG1451	3207.0
OG1452	993.0
OG1453	859.0
OG1454	1076.0
OG1455	1011.0
OG1456	359.0
OG1457	563.0
OG1458	4698.0
OG1459	828.0
OG1460	2750.0
OG1461	1225.0
OG1462	3070.0
OG1463	2897.0
OG1464	436.0
OG1465	16014.0
OG1466	5439.0
OG1467	807.0
OG1468	989.0
OG1469	1461.0
OG1470	22408.0
OG1471	1332.0
OG1472	122.0
OG1473	685.0
OG1474	690.0
OG1475	1150.0
OG1476	21916.0
OG1477	1113.0
OG1478	1037.0
OG1479	8378.0
OG1480	1932.0
OG1481	1113.0
OG1482	1347.0
OG1483	874.0
OG1484	2631.0
OG1485	1263.0
OG1486	8055.0
OG1487	4302.0
OG1488	8213.0
OG1489	5073.0
OG1490	7569.0
OG1491	837.0
OG1492	13116.0
OG1493	974.0
OG1494	2833.0
OG1495	34.0
OG1496	192.0
OG1497	3912.0
OG1498	3804.0
OG1499	426.0
OG1500	3368.0
OG1501	25.0
OG1502	843.0
OG1503	31236.0
OG1504	1779.0
OG1505	3448.0
OG1506	1437.0
OG1507	60889.0
OG1508	2088.0
OG1509	4917.0
OG1510	124.0
OG1511	597.0
OG1512	132.0
OG1513	509.0
OG1514	561.0
OG1515	974.0
OG1516	1665.0
OG1517	1068.0
OG1518	4668.0
OG1519	1992.0
OG1520	2336.0
OG1521	5053.0
OG1522	3313.0
OG1523	5767.0
OG1524	6365.0
OG1525	1762.0
OG1526	272.0
OG1527	379.0
OG1528	6645.0
OG1529	1970.0
OG1530	4715.0
OG1531	1941.0
OG1532	5828.0
OG1533	1798.0
OG1534	3046.0
OG1535	297.0
OG1536	6145.0
OG1537	3943.0
OG1538	1005.0
OG1539	2426.0
OG1540	8217.0
OG1541	934.0
OG1542	950.0
OG1543	750.0
OG1544	922.0
OG1545	2250.0
OG1546	1364.0
OG1547	172.0
OG1548	586.0
OG1549	281.0
OG1550	8410.0
OG1551	3766.0
OG1552	7355.0
OG1553	3.0
OG1554	2274.0
OG1555	18625.0
OG1556	478.0
OG1557	11515.0
OG1558	543.0
OG1559	537.0
OG1560	419.0
OG1561	2592.0
OG1562	2029.0
OG1563	23266.0
OG1564	921.0
OG1565	2419.0
OG1566	711.0
OG1567	2040.0
OG1568	9925.0
OG1569	3387.0
OG1570	36.0
OG1571	40.0
OG1572	1452.0
OG1573	1683.0
OG1574	1712.0
OG1575	153.0
OG1576	1202.0
OG1577	625.0
OG1578	232.0
OG1579	341.0
OG1580	470.0
OG1581	6931.0
OG1582	3921.0
OG1583	7365.0
OG1584	114.0
OG1585	5849.0
OG1586	4516.0
OG1587	627.0
OG1588	1173.0
OG1589	59.0
OG1590	647.0
OG1591	2019.0
OG1592	5277.0
OG1593	2655.0
OG1594	357.0
OG1595	885.0
OG1596	293.0
OG1597	2176.0
OG1598	755.0
OG1599	1011.0
OG1600	1362.0
OG1601	57.0
OG1602	51000.0
OG1603	922.0
