Id,log2FoldChange.minus6086vsAll
OG2193,0.0
OG2194,0.342
OG2195,0.465
OG2196,0.14300000000000002
OG2197,0.024
OG2198,0.318
OG2199,-0.758
OG22,0.0
OG220,1.247
OG2200,0.17300000000000001
OG2201,0.0
OG2202,1.131
OG2203,0.247
OG2204,
OG2205,-1.382
OG2206,-2.947
OG2207,0.48
OG2208,1.38
OG2209,0.109
OG221,0.091
OG2210,-0.779
OG2211,
OG2212,
OG2213,0.37
OG2214,-0.63
OG2215,0.221
OG2216,-1.619
OG2217,-0.377
OG2218,0.527
OG2219,0.21
OG222,0.032
OG2220,0.14300000000000002
OG2221,
OG2222,
OG2223,-0.214
OG2224,
OG2225,0.308
OG2226,-0.758
OG2227,-0.091
OG2228,0.843
OG2229,0.0
OG223,0.217
OG2230,
OG2231,0.344
OG2232,0.081
OG2233,1.109
OG2234,2.526
OG2235,
OG2236,0.263
OG2237,0.0
OG2238,-1.611
OG2239,-1.25
OG224,0.0
OG2240,
OG2241,
OG2242,
OG2243,-0.573
OG2244,-0.14400000000000002
OG2245,-0.11699999999999999
OG2246,0.028999999999999998
OG2247,0.251
OG2248,-0.209
OG2249,0.027999999999999997
OG225,-0.174
OG2250,0.23199999999999998
OG2251,-0.11199999999999999
OG2252,-0.371
OG2253,0.754
OG2254,0.258
OG2255,0.763
OG2256,-0.488
OG2257,1.131
OG2258,0.76
OG2259,0.963
OG226,-0.027999999999999997
OG2260,-0.635
OG2261,0.243
OG2262,-0.835
OG2263,0.622
OG2264,-3.299
OG2265,-0.044000000000000004
OG2266,-0.063
OG2267,-0.525
OG2268,0.028999999999999998
OG2269,-0.36700000000000005
OG227,0.408
OG2270,-0.758
OG2271,0.34600000000000003
OG2272,
OG2273,0.0
OG2274,-0.23199999999999998
OG2275,-0.435
OG2276,-0.273
OG2277,0.272
OG2278,-0.057
OG2279,1.057
OG228,-1.625
OG2280,
OG2281,0.0
OG2282,1.749
OG2283,-0.2
OG2284,-0.01
OG2285,0.091
OG2286,-1.516
OG2287,-0.758
OG2288,-0.741
OG2289,-2.6289999999999996
OG229,-2.615
OG2290,-0.48100000000000004
OG2291,0.247
OG2292,-0.778
OG2293,-0.555
OG2294,-2.334
OG2295,-0.55
OG2296,-0.131
OG2297,-0.887
OG2298,-1.528
OG2299,1.262
OG23,-0.08199999999999999
OG230,-0.364
OG2300,
OG2301,-0.433
OG2302,0.723
OG2303,-0.295
OG2304,0.439
OG2305,-0.22899999999999998
OG2306,-0.872
OG2307,-0.96
OG2308,-1.81
OG2309,
OG231,0.098
OG2310,
OG2311,-2.099
OG2312,0.038
OG2313,
OG2314,0.387
OG2315,0.063
OG2316,-1.6769999999999998
OG2317,-0.322
OG2318,-2.628
OG2319,-0.9990000000000001
OG232,0.14400000000000002
OG2320,-0.884
OG2321,-0.593
OG2322,0.326
OG2323,-0.745
OG2324,
OG2325,-0.228
OG2326,-0.629
OG2327,-1.03
OG2328,-0.37
OG2329,-0.365
OG233,-0.055
OG2330,-0.08900000000000001
OG2331,0.16899999999999998
OG2332,-0.746
OG2333,-0.914
OG2334,-0.359
OG2335,-0.06
OG2336,-0.831
OG2337,-0.496
OG2338,0.086
OG2339,-0.94
OG234,-0.402
OG2340,-1.831
OG2341,-0.493
OG2342,-0.5770000000000001
OG2343,-0.914
OG2344,-0.435
OG2345,-0.8170000000000001
OG2346,-0.778
OG2347,-0.762
OG2348,-0.609
OG2349,-0.314
OG235,0.445
OG2350,-0.59
OG2351,-0.9890000000000001
OG2352,-0.273
OG2353,-2.096
OG2354,-0.441
OG2355,-0.696
OG2356,-1.093
OG2357,-0.34
OG2358,-0.758
OG2359,-0.758
OG236,0.204
OG2360,-1.5290000000000001
OG2361,-0.6759999999999999
OG2362,-0.43200000000000005
OG2363,-0.127
OG2364,-0.431
OG2365,-0.552
OG2366,0.043
OG2367,-0.402
OG2368,-0.519
OG2369,-0.643
OG237,0.245
OG2370,-2.9410000000000003
OG2371,-5.5729999999999995
OG2372,-5.167999999999999
OG2373,-4.434
OG2374,-5.702000000000001
OG2375,-0.815
OG2376,
OG2377,-2.124
OG2378,-1.535
OG2379,-0.794
OG238,0.10300000000000001
OG2380,-2.09
OG2381,-3.992
OG2382,-4.512
OG2383,-0.29100000000000004
OG2384,0.281
OG2385,-0.28300000000000003
OG2386,-1.081
OG2387,-0.807
OG2388,0.669
OG2389,0.337
OG239,0.809
OG2390,-0.32799999999999996
OG2391,-0.519
OG2392,-1.729
OG2393,0.053
OG2394,-1.301
OG2395,-2.8089999999999997
OG2396,-0.8759999999999999
OG2397,-1.6769999999999998
OG2398,-0.397
OG2399,-0.536
OG24,-4.448
OG240,0.7290000000000001
OG2400,-1.526
OG2401,1.327
OG2402,-0.071
OG2403,-0.006
OG2404,0.40299999999999997
OG2405,0.435
OG2406,-1.239
OG2407,-1.04
OG2408,-1.176
OG2409,-0.537
OG241,0.32799999999999996
OG2410,-3.5
OG2411,-5.075
OG2412,-4.496
OG2413,-1.041
OG2414,-1.6780000000000002
OG2415,-1.607
OG2416,0.794
OG2417,-0.036000000000000004
OG2418,0.57
OG2419,0.0
OG242,-0.266
OG2420,-1.114
OG2421,-0.589
OG2422,-0.46399999999999997
OG2423,0.9229999999999999
OG2424,0.0
OG2425,-1.177
OG2426,-1.115
OG2427,0.5589999999999999
OG2428,0.32899999999999996
OG2429,0.517
OG243,0.158
OG2430,-1.672
OG2431,-0.711
OG2432,-0.5479999999999999
OG2433,-0.188
OG2434,-0.308
OG2435,0.6970000000000001
OG2436,-0.691
OG2437,-0.6990000000000001
OG2438,4.082
OG2439,-1.022
OG244,0.015
OG2440,-0.384
OG2441,0.877
OG2442,-2.386
OG2443,-0.46799999999999997
OG2444,-0.442
OG2445,-0.22899999999999998
OG2446,-1.4269999999999998
OG2447,-6.712000000000001
OG2448,-0.424
OG2449,-0.19699999999999998
OG245,0.043
OG2450,-0.298
OG2451,-0.29600000000000004
OG2452,-0.17
OG2453,-0.498
OG2454,-0.17800000000000002
OG2455,-9.008
OG2456,-0.775
OG2457,-0.3
OG2458,-0.233
OG2459,-0.348
OG246,0.41600000000000004
OG2460,-0.821
OG2461,-0.45899999999999996
OG2462,-0.614
OG2463,-0.07200000000000001
OG2464,0.036000000000000004
OG2465,-0.284
OG2466,-0.364
OG2467,0.163
OG2468,-0.935
OG2469,-2.295
OG247,0.502
OG2470,-1.4609999999999999
OG2471,-0.33
OG2472,-0.36
OG2473,-0.7190000000000001
OG2474,-0.408
OG2475,-0.09699999999999999
OG2476,-0.068
OG2477,-0.278
OG2478,-0.46299999999999997
OG2479,0.134
OG248,0.201
OG2480,-0.057
OG2481,-0.253
OG2482,0.0
OG2483,0.037000000000000005
OG2484,0.0
OG2485,-0.657
OG2486,-0.303
OG2487,-0.91
OG2488,0.139
OG2489,-0.009000000000000001
OG249,0.151
OG2490,0.187
OG2491,-3.262
OG2492,-7.796
OG2493,-9.048
OG2494,-1.665
OG2495,-6.245
OG2496,-8.658999999999999
OG2497,-9.324
OG2498,1.131
OG2499,0.0
OG25,-0.758
OG250,-0.675
OG2500,
OG2501,
OG2502,-2.622
OG2503,-0.489
OG2504,0.27399999999999997
OG2505,0.141
OG2506,-0.532
OG2507,0.0
OG2508,-0.038
OG2509,-3.8089999999999997
OG251,-0.46399999999999997
OG2510,-2.353
OG2511,-1.807
OG2512,-6.015
OG2513,0.0
OG2514,0.0
OG2515,-9.1
OG2516,-4.584
OG2517,-9.634
OG2518,-7.426
OG2519,-0.758
OG252,0.21
OG2520,-9.225
OG2521,-9.713
OG2522,-3.096
OG2523,1.188
OG2524,-0.19899999999999998
OG2525,0.155
OG2526,-0.698
OG2527,-0.716
OG2528,-7.997000000000001
OG2529,
OG253,-0.32
OG2530,-1.4380000000000002
OG2531,0.0
OG2532,0.0
OG2533,-0.758
OG2534,0.0
OG2535,-1.59
OG2536,-0.758
OG2537,-1.6740000000000002
OG2538,0.0
OG2539,-2.614
OG254,-0.153
OG2540,-5.961
OG2541,-2.263
OG2542,-4.456
OG2543,-2.678
OG2544,-5.978
OG2545,1.8019999999999998
OG2546,
OG2547,-0.539
OG2548,-10.775
OG2549,-2.332
OG255,-0.175
OG2550,-1.9680000000000002
OG2551,-6.598
OG2552,-8.728
OG2553,-2.725
OG2554,-4.957
OG2555,-2.153
OG2556,0.882
OG2557,
OG2558,-3.872
OG2559,-4.244
OG256,0.23600000000000002
OG2560,-4.043
OG2561,-2.93
OG2562,-0.40299999999999997
OG2563,0.736
OG2564,-1.548
OG2565,-5.44
OG2566,0.0
OG2567,0.0
OG2568,-11.535
OG2569,-1.6780000000000002
OG257,0.188
OG2570,-3.659
OG2571,-4.18
OG2572,-1.859
OG2573,-2.1790000000000003
OG2574,-3.5
OG2575,-0.758
OG2576,-1.804
OG2577,-7.643
OG2578,-12.599
OG2579,-3.923
OG258,-0.415
OG2580,-0.9209999999999999
OG2581,0.309
OG2582,-1.0090000000000001
OG2583,-1.111
OG2584,-4.173
OG2585,-5.35
OG2586,-1.6780000000000002
OG2587,-0.758
OG2588,-2.263
OG2589,-2.263
OG259,-0.938
OG2590,-2.951
OG2591,-0.758
OG2592,0.0
OG2593,0.0
OG2594,0.0
OG2595,-0.758
OG2596,
OG2597,
OG2598,-1.6780000000000002
OG2599,
OG26,0.349
OG260,0.9259999999999999
OG2600,
OG2601,-4.084
OG2602,-9.126
OG2603,-9.356
OG2604,-5.075
OG2605,
OG2606,-6.075
OG2607,-3.222
OG2608,-7.692
OG2609,-10.306
OG261,0.64
OG2610,-10.139
OG2611,0.0
OG2612,0.884
OG2613,0.9229999999999999
OG2614,2.22
OG2615,-1.676
OG2616,
OG2617,1.2309999999999999
OG2618,-0.092
OG2619,0.642
OG262,0.174
OG2620,
OG2621,0.16899999999999998
OG2622,1.264
OG2623,-1.464
OG2624,1.131
OG2625,0.469
OG2626,0.171
OG2627,
OG2628,-0.172
OG2629,-0.495
OG263,-7.771
OG2630,1.138
OG2631,
OG2632,0.0
OG2633,
OG2634,
OG2635,2.504
OG2636,
OG2637,
OG2638,
OG2639,
OG264,0.46799999999999997
OG2640,1.224
OG2641,0.24
OG2642,
OG2643,0.5720000000000001
OG2644,
OG2645,0.0
OG2646,0.0
OG2647,0.0
OG2648,0.0
OG2649,-0.127
OG265,0.6579999999999999
OG2650,0.507
OG2651,-0.105
OG2652,
OG2653,
OG2654,
OG2655,0.785
OG2656,0.07
OG2657,0.134
OG2658,-0.5
OG2659,0.0
OG266,0.239
OG2660,
OG2661,
OG2662,
OG2663,
OG2664,0.359
OG2665,2.392
OG2666,
OG2667,1.224
OG2668,-2.015
OG2669,0.5670000000000001
OG267,-0.098
OG2670,-0.077
OG2671,0.629
OG2672,0.245
OG2673,-3.681
OG2674,-1.8619999999999999
OG2675,
OG2676,0.498
OG2677,0.22699999999999998
OG2678,0.198
OG2679,0.16
OG268,0.382
OG2680,-0.758
OG2681,0.0
OG2682,0.893
OG2683,0.355
OG2684,
OG2685,
OG2686,-2.24
OG2687,
OG2688,
OG2689,
OG269,-0.608
OG2690,0.0
OG2691,-0.46299999999999997
OG2692,-4.074
OG2693,
OG2694,
OG2695,
OG2696,0.172
OG2697,0.091
OG2698,-2.077
OG2699,0.126
OG27,0.059000000000000004
OG270,-0.772
OG2700,-0.341
OG2701,-0.326
OG2702,-1.787
OG2703,-0.11800000000000001
OG2704,0.098
OG2705,0.26899999999999996
OG2706,-0.45399999999999996
OG2707,0.159
OG2708,-0.057
OG2709,-1.7790000000000001
OG271,-0.23600000000000002
OG2710,0.228
OG2711,0.311
OG2712,0.046
OG2713,0.0
OG2714,0.96
OG2715,
OG2716,-1.972
OG2717,-1.4609999999999999
OG2718,-2.344
OG2719,-2.94
OG272,-0.142
OG2720,-3.967
OG2721,-3.674
OG2722,-4.151
OG2723,-2.6889999999999996
OG2724,-3.5589999999999997
OG2725,-2.2030000000000003
OG2726,-2.5069999999999997
OG2727,-4.553
OG2728,-2.947
OG2729,-1.6780000000000002
OG273,-0.247
OG2730,-2.61
OG2731,-2.6510000000000002
OG2732,-4.56
OG2733,-0.705
OG2734,1.149
OG2735,-0.336
OG2736,2.05
OG2737,
OG2738,
OG2739,-1.246
OG274,0.733
OG2740,
OG2741,1.224
OG2742,-0.758
OG2743,0.349
OG2744,-0.054000000000000006
OG2745,-0.055
OG2746,0.034
OG2747,0.184
OG2748,0.435
OG2749,0.34600000000000003
OG275,0.507
OG2750,0.152
OG2751,0.281
OG2752,0.165
OG2753,0.239
OG2754,0.20800000000000002
OG2755,0.127
OG2756,0.24100000000000002
OG2757,0.129
OG2758,0.141
OG2759,-1.224
OG276,-2.169
OG2760,0.039
OG2761,0.193
OG2762,0.539
OG2763,-1.2570000000000001
OG2764,-1.587
OG2765,-0.85
OG2766,-0.40399999999999997
OG2767,-0.925
OG2768,0.076
OG2769,0.069
OG277,0.096
OG2770,0.141
OG2771,0.16899999999999998
OG2772,-0.196
OG2773,-0.013999999999999999
OG2774,-0.195
OG2775,-0.11699999999999999
OG2776,
OG2777,-0.389
OG2778,-0.657
OG2779,-2.487
OG278,0.184
OG2780,-0.537
OG2781,0.0
OG2782,-0.128
OG2783,-0.929
OG2784,0.003
OG2785,-2.9389999999999996
OG2786,-0.41700000000000004
OG2787,-0.677
OG2788,-0.28600000000000003
OG2789,-0.47700000000000004
OG279,-0.20199999999999999
OG2790,-0.665
OG2791,-0.276
OG2792,0.174
OG2793,-0.629
OG2794,1.014
OG2795,-0.179
OG2796,-1.6740000000000002
OG2797,-2.324
OG2798,-1.7380000000000002
OG2799,-0.5770000000000001
OG28,0.9890000000000001
OG280,0.064
OG2800,-1.203
OG2801,-0.6709999999999999
OG2802,-2.903
OG2803,0.0
OG2804,-2.502
OG2805,-0.753
OG2806,-3.846
OG2807,-2.271
OG2808,-1.068
OG2809,-1.24
OG281,-0.06
OG2810,-1.538
OG2811,0.285
OG2812,0.073
OG2813,-0.759
OG2814,-1.565
OG2815,0.153
OG2816,0.259
OG2817,0.0
OG2818,-1.3219999999999998
OG2819,
OG282,0.326
OG2820,0.0
OG2821,-1.156
OG2822,-0.882
OG2823,-3.202
OG2824,-5.987
OG2825,-8.482999999999999
OG2826,-0.758
OG2827,-2.95
OG2828,-3.549
OG2829,-7.347
OG283,0.28
OG2830,-2.134
OG2831,-8.499
OG2832,-9.0
OG2833,-8.182
OG2834,-6.921
OG2835,-7.289
OG2836,-3.403
OG2837,0.299
OG2838,0.092
OG2839,0.25
OG284,-0.34700000000000003
OG2840,-3.417
OG2841,-2.71
OG2842,-7.095
OG2843,-7.386
OG2844,0.0
OG2845,-5.019
OG2846,-6.349
OG2847,-0.758
OG2848,-2.852
OG2849,-0.9209999999999999
OG285,-0.222
OG2850,-0.475
OG2851,-0.7659999999999999
OG2852,-0.419
OG2853,0.044000000000000004
OG2854,0.091
OG2855,-6.52
OG2856,-10.636
OG2857,-1.682
OG2858,-1.6769999999999998
OG2859,-0.336
OG286,0.684
OG2860,-10.016
OG2861,-3.142
OG2862,0.081
OG2863,-0.157
OG2864,-3.157
OG2865,-4.5680000000000005
OG2866,
OG2867,1.131
OG2868,0.408
OG2869,0.086
OG287,-0.185
OG2870,0.41100000000000003
OG2871,0.358
OG2872,-3.6189999999999998
OG2873,-7.261
OG2874,-3.693
OG2875,-0.344
OG2876,-0.201
OG2877,-3.81
OG2878,
OG2879,
OG288,0.7759999999999999
OG2880,-0.758
OG2881,-2.171
OG2882,-4.215
OG2883,-3.213
OG2884,
OG2885,-0.758
OG2886,-0.758
OG2887,
OG2888,
OG2889,-4.0
OG289,-0.161
OG2890,
OG2891,-1.6780000000000002
OG2892,-0.758
OG2893,-8.068999999999999
OG2894,0.47600000000000003
OG2895,-0.218
OG2896,-0.059000000000000004
OG2897,
OG2898,-2.173
OG2899,-1.6780000000000002
OG29,-0.65
OG290,0.069
OG2900,0.0
OG2901,-3.088
OG2902,0.624
OG2903,0.358
OG2904,-0.7609999999999999
OG2905,-3.3510000000000004
OG2906,-0.297
OG2907,0.040999999999999995
OG2908,-0.797
OG2909,-0.677
OG291,-1.136
OG2910,-0.785
OG2911,-0.011000000000000001
OG2912,-0.44799999999999995
OG2913,-4.41
OG2914,-0.153
OG2915,-5.761
OG2916,-5.008
OG2917,0.004
OG2918,0.971
OG2919,-2.162
OG292,-0.611
OG2920,-1.675
OG2921,-0.23600000000000002
OG2922,-0.147
OG2923,-1.632
OG2924,0.731
OG2925,0.6579999999999999
OG2926,0.322
OG2927,0.09699999999999999
OG2928,0.316
OG2929,0.121
OG293,0.012
OG2930,0.46799999999999997
OG2931,-0.21100000000000002
OG2932,-0.11800000000000001
OG2933,0.794
OG2934,1.236
OG2935,0.622
OG2936,-2.74
OG2937,-0.159
OG2938,1.8459999999999999
OG2939,0.0
OG294,-0.344
OG2940,0.38299999999999995
OG2941,
OG2942,0.375
OG2943,0.767
OG2944,0.8590000000000001
OG2945,-0.48
OG2946,-0.42100000000000004
OG2947,0.087
OG2948,-1.235
OG2949,2.353
OG295,0.496
OG2950,
OG2951,0.0
OG2952,
OG2953,-1.247
OG2954,
OG2955,-0.28
OG2956,-0.727
OG2957,-0.444
OG2958,-0.747
OG2959,
OG296,-0.187
OG2960,-0.052000000000000005
OG2961,0.0
OG2962,-0.703
OG2963,2.225
OG2964,0.042
OG2965,0.659
OG2966,0.099
OG2967,2.963
OG2968,-0.317
OG2969,0.0
OG297,0.16899999999999998
OG2970,-0.915
OG2971,0.578
OG2972,0.0
OG2973,-0.478
OG2974,-0.499
OG2975,0.09699999999999999
OG2976,0.138
OG2977,0.475
OG2978,-0.327
OG2979,-0.314
OG298,-0.295
OG2980,1.3840000000000001
OG2981,0.547
OG2982,-0.187
OG2983,-1.214
OG2984,1.631
OG2985,0.159
OG2986,2.01
OG2987,0.0
OG2988,-0.45399999999999996
OG2989,1.166
OG299,0.39
OG2990,1.305
OG2991,0.10099999999999999
OG2992,0.685
OG2993,1.482
OG2994,
OG2995,
OG2996,
OG2997,1.224
OG2998,0.0
OG2999,-0.27399999999999997
OG3,-0.22
OG30,0.73
OG300,0.508
OG3000,-1.8130000000000002
OG3001,0.231
OG3002,0.428
OG3003,0.7559999999999999
OG3004,-0.078
OG3005,-0.17300000000000001
OG3006,-0.071
OG3007,-0.021
OG3008,-0.016
OG3009,0.5660000000000001
OG301,-0.499
OG3010,-0.083
OG3011,0.858
OG3012,-0.049
OG3013,0.10300000000000001
OG3014,0.044000000000000004
OG3015,-0.758
OG3016,0.418
OG3017,0.659
OG3018,0.163
OG3019,
OG302,-0.46399999999999997
OG3020,2.727
OG3021,0.0
OG3022,0.336
OG3023,-1.5290000000000001
OG3024,-1.2670000000000001
OG3025,
OG3026,-0.16
OG3027,0.83
OG3028,1.185
OG3029,1.858
OG303,-0.503
OG3030,-1.652
OG3031,-0.8190000000000001
OG3032,0.644
OG3033,-0.12
OG3034,0.605
OG3035,-1.4080000000000001
OG3036,1.92
OG3037,0.044000000000000004
OG3038,-2.997
OG3039,0.871
OG304,-0.154
OG3040,3.0469999999999997
OG3041,-2.1180000000000003
OG3042,0.045
OG3043,-0.078
OG3044,-0.758
OG3045,0.501
OG3046,0.374
OG3047,0.431
OG3048,1.77
OG3049,0.611
OG305,0.154
OG3050,
OG3051,0.595
OG3052,-2.253
OG3053,-0.071
OG3054,-2.34
OG3055,0.013000000000000001
OG3056,0.0
OG3057,0.364
OG3058,1.224
OG3059,1.9969999999999999
OG306,-1.5859999999999999
OG3060,0.258
OG3061,0.0
OG3062,-2.104
OG3063,-1.9280000000000002
OG3064,0.8390000000000001
OG3065,0.8320000000000001
OG3066,
OG3067,-0.88
OG3068,0.485
OG3069,1.22
OG307,-0.25
OG3070,-0.07200000000000001
OG3071,0.762
OG3072,1.032
OG3073,-0.094
OG3074,
OG3075,1.64
OG3076,-0.758
OG3077,-0.758
OG3078,1.131
OG3079,0.0
OG308,-1.501
OG3080,0.82
OG3081,1.264
OG3082,0.885
OG3083,0.0
OG3084,-0.026000000000000002
OG3085,
OG3086,-0.456
OG3087,-0.995
OG3088,-0.57
OG3089,-1.0979999999999999
OG309,-0.027999999999999997
OG3090,0.85
OG3091,-0.11199999999999999
OG3092,0.321
OG3093,-0.8340000000000001
OG3094,1.749
OG3095,0.245
OG3096,0.43200000000000005
OG3097,0.396
OG3098,0.0
OG3099,0.534
OG31,0.444
OG310,-0.955
OG3100,1.246
OG3101,0.0
OG3102,-0.708
OG3103,
OG3104,0.17600000000000002
OG3105,0.973
OG3106,1.34
OG3107,0.19
OG3108,0.0
OG3109,0.0
OG311,0.11599999999999999
OG3110,
OG3111,0.45899999999999996
OG3112,0.195
OG3113,-1.412
OG3114,-1.546
OG3115,-1.249
OG3116,1.464
OG3117,0.872
OG3118,
OG3119,0.287
OG312,-0.034
OG3120,-1.317
OG3121,0.15
OG3122,0.951
OG3123,0.514
OG3124,1.131
OG3125,0.9329999999999999
OG3126,-0.758
OG3127,
OG3128,
OG3129,-0.226
OG313,-0.18899999999999997
OG3130,0.441
OG3131,0.094
OG3132,0.732
OG3133,0.134
OG3134,
OG3135,
OG3136,
OG3137,0.207
OG3138,-2.282
OG3139,0.221
OG314,-0.09
OG3140,0.745
OG3141,-0.10800000000000001
OG3142,
OG3143,0.059000000000000004
OG3144,-0.758
OG3145,2.037
OG3146,
OG3147,0.17
OG3148,
OG3149,
OG315,-0.266
OG3150,1.224
OG3151,
OG3152,
OG3153,0.7659999999999999
OG3154,1.131
OG3155,-1.4909999999999999
OG3156,0.43200000000000005
OG3157,0.8420000000000001
OG3158,-0.26899999999999996
OG3159,0.172
OG316,-0.8140000000000001
OG3160,1.78
OG3161,
OG3162,-0.38799999999999996
OG3163,0.674
OG3164,0.8859999999999999
OG3165,0.7240000000000001
OG3166,0.629
OG3167,0.718
OG3168,0.067
OG3169,-0.489
OG317,-0.022000000000000002
OG3170,1.329
OG3171,-0.624
OG3172,0.0
OG3173,
OG3174,
OG3175,0.469
OG3176,0.0
OG3177,-0.384
OG3178,1.131
OG3179,0.0
OG318,0.386
OG3180,-0.872
OG3181,
OG3182,-1.069
OG3183,0.0
OG3184,-0.013999999999999999
OG3185,1.131
OG3186,0.0
OG3187,0.359
OG3188,3.029
OG3189,0.6759999999999999
OG319,0.153
OG3190,-2.332
OG3191,-1.165
OG3192,0.29100000000000004
OG3193,0.141
OG3194,0.718
OG3195,0.261
OG3196,-2.5660000000000003
OG3197,0.8440000000000001
OG3198,-3.3560000000000003
OG3199,0.7020000000000001
OG32,2.05
OG320,-0.217
OG3200,0.9309999999999999
OG3201,0.833
OG3202,-0.664
OG3203,-0.758
OG3204,0.652
OG3205,1.131
OG3206,-2.677
OG3207,0.831
OG3208,0.0
OG3209,0.878
OG321,0.332
OG3210,0.8009999999999999
OG3211,0.5589999999999999
OG3212,0.455
OG3213,0.731
OG3214,1.068
OG3215,1.196
OG3216,0.688
OG3217,-0.7340000000000001
OG3218,-1.733
OG3219,-0.327
OG322,-0.682
OG3220,-0.015
OG3221,-0.013999999999999999
OG3222,-0.14400000000000002
OG3223,0.826
OG3224,0.507
OG3225,0.313
OG3226,-2.127
OG3227,0.956
OG3228,0.42700000000000005
OG3229,0.985
OG323,-0.21899999999999997
OG3230,-0.541
OG3231,-0.174
OG3232,-0.922
OG3233,-3.801
OG3234,0.226
OG3235,0.997
OG3236,1.0070000000000001
OG3237,-1.141
OG3238,-0.247
OG3239,0.426
OG324,0.23199999999999998
OG3240,0.685
OG3241,1.736
OG3242,-0.36200000000000004
OG3243,0.27399999999999997
OG3244,0.778
OG3245,0.621
OG3246,0.44
OG3247,0.745
OG3248,-0.391
OG3249,1.6230000000000002
OG325,0.344
OG3250,-0.13699999999999998
OG3251,2.476
OG3252,-2.963
OG3253,1.157
OG3254,0.708
OG3255,0.541
OG3256,0.5479999999999999
OG3257,-0.465
OG3258,-2.948
OG3259,0.086
OG326,0.35100000000000003
OG3260,0.948
OG3261,-2.367
OG3262,1.07
OG3263,0.97
OG3264,0.772
OG3265,0.555
OG3266,0.579
OG3267,-1.536
OG3268,-0.484
OG3269,0.609
OG327,0.031
OG3270,-0.025
OG3271,-1.229
OG3272,-0.861
OG3273,0.244
OG3274,-0.542
OG3275,0.044000000000000004
OG3276,-1.5590000000000002
OG3277,-2.909
OG3278,-0.594
OG3279,-0.375
OG328,0.077
OG3280,0.39399999999999996
OG3281,-0.377
OG3282,0.5720000000000001
OG3283,-0.28
OG3284,0.8079999999999999
OG3285,0.042
OG3286,-1.925
OG3287,0.27
OG3288,-2.5380000000000003
OG3289,0.602
OG329,0.263
OG3290,-1.2
OG3291,-1.6769999999999998
OG3292,0.8240000000000001
OG3293,-0.758
OG3294,-1.6780000000000002
OG3295,0.262
OG3296,0.486
OG3297,0.584
OG3298,
OG3299,0.10800000000000001
OG33,0.7859999999999999
OG330,0.049
OG3300,-0.879
OG3301,0.25
OG3302,0.621
OG3303,-1.056
OG3304,-0.09699999999999999
OG3305,-0.929
OG3306,-0.20600000000000002
OG3307,-1.222
OG3308,-1.6969999999999998
OG3309,0.354
OG331,-0.257
OG3310,-0.9590000000000001
OG3311,1.127
OG3312,-0.494
OG3313,0.29
OG3314,0.43
OG3315,0.879
OG3316,0.155
OG3317,0.893
OG3318,0.0
OG3319,0.16899999999999998
OG332,0.237
OG3320,1.689
OG3321,0.41100000000000003
OG3322,-3.8110000000000004
OG3323,0.47200000000000003
OG3324,0.0
OG3325,
OG3326,-1.6780000000000002
OG3327,0.6
OG3328,-3.6430000000000002
OG3329,-1.3319999999999999
OG333,0.304
OG3330,-0.263
OG3331,-1.6
OG3332,0.0
OG3333,-1.166
OG3334,-1.838
OG3335,-1.0070000000000001
OG3336,-2.247
OG3337,1.79
OG3338,-0.5
OG3339,-0.636
OG334,0.004
OG3340,
OG3341,-0.509
OG3342,0.262
OG3343,1.744
OG3344,-0.758
OG3345,-0.515
OG3346,
OG3347,
OG3348,
OG3349,
OG335,0.433
OG3350,
OG3351,
OG3352,
OG3353,
OG3354,
OG3355,
OG3356,
OG3357,
OG3358,
OG3359,
OG336,0.091
OG3360,-0.758
OG3361,
OG3362,
OG3363,
OG3364,
OG3365,
OG3366,
OG3367,
OG3368,
OG3369,
OG337,-0.151
OG3370,
OG3371,
OG3372,
OG3373,0.163
OG3374,
OG3375,
OG3376,0.281
OG3377,0.18100000000000002
OG3378,
OG3379,1.264
OG338,0.249
OG3380,1.3559999999999999
OG3381,-0.5
OG3382,0.6629999999999999
OG3383,0.0
OG3384,-0.485
OG3385,1.131
OG3386,-0.028999999999999998
OG3387,0.3
OG3388,
OG3389,0.281
OG339,-1.6269999999999998
OG3390,1.712
OG3391,-1.107
OG3392,-0.758
OG3393,-0.915
OG3394,-2.699
OG3395,2.842
OG3396,1.03
OG3397,1.338
OG3398,-0.635
OG3399,1.044
OG34,-3.708
OG340,0.036000000000000004
OG3400,0.61
OG3401,-1.137
OG3402,0.395
OG3403,
OG3404,0.93
OG3405,0.099
OG3406,0.373
OG3407,0.941
OG3408,
OG3409,0.0
OG341,0.135
OG3410,-0.461
OG3411,0.17600000000000002
OG3412,0.0
OG3413,
OG3414,
OG3415,0.581
OG3416,
OG3417,0.7290000000000001
OG3418,-0.758
OG3419,
OG342,0.222
OG3420,1.036
OG3421,0.42100000000000004
OG3422,0.187
OG3423,0.379
OG3424,2.594
OG3425,0.682
OG3426,-0.13
OG3427,-0.034
OG3428,
OG3429,-0.44
OG343,-0.107
OG3430,0.251
OG3431,-0.61
OG3432,1.131
OG3433,0.054000000000000006
OG3434,0.0
OG3435,0.0
OG3436,-0.212
OG3437,0.475
OG3438,-0.758
OG3439,1.135
OG344,-0.102
OG3440,
OG3441,
OG3442,-0.052000000000000005
OG3443,
OG3444,
OG3445,0.0
OG3446,0.0
